Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,7137,29877,30231,33700,54713,75093,65425,115555,85915,33948
,,,,,,,,7138,33232,32883,34441,56608,76371,66476,118574,87670,34420
,,,,,,,,7139,35051,33618,34519,59656,77422,68146,122448,88398,34676
,,,,,,,,7140,35744,33086,34932,62476,78165,69752,126181,88976,34751
,,,,,,,,7141,36528,32598,35316,64505,78689,70758,129076,89596,34753
,,,,,,,,7142,37221,31841,35534,66801,78684,71931,131225,89991,34723
,,,,,,,,7143,37536,31088,35764,68013,78237,72394,132389,89801,34523
,,,,,,,,7144,37699,30639,36053,67976,77672,72533,133130,89834,34479
,,,,,,,,7145,38223,30332,36593,67800,77145,72455,132625,89995,34975
,,,,,,,,7146,38489,30304,36997,66339,77795,72154,132208,91522,36346
,,,,,,,,7147,38574,30542,37395,65102,79869,72743,132521,93164,37546
,,,,,,,,7148,38238,31055,37758,64911,78538,73163,133454,90925,36510
,,,,,,,,7149,37941,32067,38592,62793,75477,71931,129354,86423,34486
,,,,,,,,7150,39979,32876,38470,59295,71094,68911,121850,80033,31913
,,,,,,,,7151,40433,32359,37296,54502,65936,64777,112358,73589,28877
,,,,,,,,7152,39249,30994,35497,49605,61572,60344,102765,68802,26219
,,,,,,,,7153,37627,28917,33369,45864,58855,56918,95180,65768,24552
,,,,,,,,7154,34544,26796,31323,43441,56965,54793,90646,63752,23576
,,,,,,,,7155,31696,25147,29955,41886,56040,53485,88062,62927,23100
,,,,,,,,7156,30211,24419,29176,41237,56177,53104,87081,63186,23158
,,,,,,,,7157,29229,24084,28833,41417,58465,53638,89181,67062,24202
,,,,,,,,7158,28791,24074,28829,43555,64096,56431,95954,75968,27147
,,,,,,,,7159,28540,24737,29662,48283,70658,61381,105262,82838,31001
,,,,,,,,7160,28813,26513,31493,50658,73863,65509,111464,84720,33038
,,,,,,,,7161,30394,29603,33509,50233,74774,67085,113294,85774,33836
,,,,,,,,7162,33771,32168,34315,50978,75401,67827,117045,86662,34422
,,,,,,,,7163,35734,33071,34432,51746,75572,68344,120499,86693,34822
,,,,,,,,7164,36480,33208,34843,52183,75212,68564,123290,86570,34879
,,,,,,,,7165,37274,32741,34994,52101,74672,68285,125455,86484,34822
,,,,,,,,7166,38144,32593,35050,51760,73773,67767,127251,85735,34638
,,,,,,,,7167,38737,32296,35101,51321,72879,67095,128173,85057,34314
,,,,,,,,7168,39003,32009,35088,50843,72297,66556,128445,84961,34229
,,,,,,,,7169,39427,31615,35358,50532,72305,66249,127865,85259,34573
,,,,,,,,7170,39770,31387,35616,50696,73525,66156,126568,87750,35589
,,,,,,,,7171,39965,31536,36001,51474,76036,66946,126441,88110,36287
,,,,,,,,7172,39541,31838,36183,51828,75071,67852,125508,85837,35053
,,,,,,,,7173,38799,32106,36822,50758,72868,67487,120987,82553,33228
,,,,,,,,7174,40111,32173,36711,49460,69707,66152,115210,77812,31132
,,,,,,,,7175,40173,31267,35790,47381,65465,63418,108073,72274,28528
,,,,,,,,7176,38878,29953,34421,44615,61638,60242,100269,67542,26053
,,,,,,,,7177,37213,28195,32804,42412,59025,57812,93764,64264,24326
,,,,,,,,7178,34616,26354,31090,40886,57461,56075,88655,62518,23266
,,,,,,,,7179,32046,24872,29834,40175,56552,55234,85776,61213,22685
,,,,,,,,7180,30272,23994,29028,39835,56487,54749,84404,61301,22470
,,,,,,,,7181,29186,23444,28553,40187,57375,55262,84586,62597,22792
,,,,,,,,7182,28286,23230,28293,41416,59623,56737,86833,65398,23841
,,,,,,,,7183,27795,23491,28609,43551,63011,59056,90656,69488,25606
,,,,,,,,7184,28249,24114,29303,46031,65709,61768,95918,73255,27571
,,,,,,,,7185,28694,25532,30109,48081,67655,64220,101600,76309,29575
,,,,,,,,7186,29896,27179,31127,49314,68741,65181,107201,78204,30855
,,,,,,,,7187,30405,28707,31845,49516,68493,64938,110447,78359,31374
,,,,,,,,7188,31894,29956,32608,48872,67742,63873,111878,77995,31482
,,,,,,,,7189,33437,30594,33044,47779,66600,62286,112443,77132,31321
,,,,,,,,7190,34580,30737,33235,46674,65585,60662,112333,76309,31015
,,,,,,,,7191,35306,30496,33371,45642,64628,59174,111723,75565,30713
,,,,,,,,7192,35720,30016,33416,45133,64481,58117,111520,75943,30763
,,,,,,,,7193,36243,29816,33949,45235,65072,58331,111358,77125,31548
,,,,,,,,7194,36952,29795,34632,45757,67133,58968,111790,80670,33360
,,,,,,,,7195,37555,30116,35190,46777,70763,60907,114265,82400,34393
,,,,,,,,7196,37676,30420,35537,48722,70272,62894,115819,80941,33314
,,,,,,,,7197,37494,30801,36199,48253,68400,62989,112508,78242,31705
,,,,,,,,7198,39057,30620,35862,47312,65826,62039,107824,74616,29963
,,,,,,,,7199,39138,29673,34870,45579,62582,60506,101718,70160,27840
,,,,,,,,7200,37758,28416,33559,43169,59547,58397,95304,66636,25703
,,,,,,,,7201,36109,26855,31861,41264,57290,56411,89933,63213,24120
,,,,,,,,7202,33576,25196,30403,40169,55917,55126,86174,61567,23062
,,,,,,,,7203,31061,23649,29244,39609,55256,54568,83859,60417,22432
,,,,,,,,7204,29525,22779,28383,39516,55071,54652,82570,60085,22133
,,,,,,,,7205,28717,22238,27888,39789,55625,55106,82731,61009,22259
,,,,,,,,7206,27867,21910,27674,40675,57048,56153,84519,62231,22940
,,,,,,,,7207,27659,21993,27857,42344,59667,58214,88042,66056,24245
,,,,,,,,7208,27625,22476,28326,44475,61963,61008,93213,69304,26031
,,,,,,,,7209,27927,23525,29013,46193,64021,63463,99170,72784,28221
,,,,,,,,7210,28585,24819,29451,47014,64996,63884,104411,74959,29906
,,,,,,,,7211,28733,26157,30248,46680,65363,62752,106963,76519,30873
,,,,,,,,7212,29907,27355,31043,46000,65562,61230,107977,77515,31503
,,,,,,,,7213,31380,28039,31727,45658,65366,60145,108614,77757,31888
,,,,,,,,7214,32787,28227,32447,45266,64752,59051,109116,77734,31922
,,,,,,,,7215,33259,28126,32921,44756,64339,58215,108880,77681,31967
,,,,,,,,7216,33973,27989,33302,44659,64797,57630,108504,78822,32304
,,,,,,,,7217,34764,27971,34130,44946,66169,57988,109001,81203,33421
,,,,,,,,7218,35625,28025,34937,45532,68888,59070,110363,84647,35184
,,,,,,,,7219,36392,28470,35663,46844,72889,61758,114474,86317,35890
,,,,,,,,7220,36642,29126,36281,49842,72856,64606,117696,85152,34736
,,,,,,,,7221,36897,29816,37155,49509,70414,64826,114933,81550,32716
,,,,,,,,7222,38834,30128,36765,48045,67544,63306,109525,78054,30511
,,,,,,,,7223,38996,29375,35549,45334,64068,60859,102492,73041,28046
,,,,,,,,7224,37567,28034,33750,42282,61011,57847,95469,69236,25790
,,,,,,,,7225,35725,26128,31702,40260,59216,55430,90341,67272,24144
,,,,,,,,7226,33022,24312,29891,39176,58404,54422,87618,65472,23261
,,,,,,,,7227,30360,22845,28620,38986,58163,54517,86741,64902,22703
,,,,,,,,7228,28990,21977,27781,39440,58936,55065,87563,66024,22743
,,,,,,,,7229,28203,21535,27360,40816,61851,56596,91546,69994,23633
,,,,,,,,7230,27638,21486,27519,44594,67956,60518,100570,76978,25941
,,,,,,,,7231,27594,21954,28415,50714,75132,66640,111708,83486,28885
,,,,,,,,7232,28028,23594,30384,53733,78336,70965,118699,87035,30993
,,,,,,,,7233,29564,26439,32731,53304,78358,71431,120081,89201,32551
,,,,,,,,7234,32901,29127,33715,52627,78685,70397,120920,91147,33786
,,,,,,,,7235,35374,30023,33725,52178,78770,69343,121035,92155,34578
,,,,,,,,7236,36294,30028,34175,51331,78046,67447,120353,91861,34802
,,,,,,,,7237,37279,29993,34619,50624,77665,65884,119011,92051,34597
,,,,,,,,7238,38517,29946,35149,50474,76805,64890,117865,90459,34064
,,,,,,,,7239,39264,29781,35800,50198,75642,63826,117013,89392,33079
,,,,,,,,7240,39820,29540,36417,50122,75036,63237,116734,89216,32210
,,,,,,,,7241,40522,29278,36843,50323,75232,63228,117538,89473,32060
,,,,,,,,7242,40970,29045,37465,50156,76978,63416,120287,90931,31910
,,,,,,,,7243,41156,28927,37562,50917,79681,65874,124947,89258,30605
,,,,,,,,7244,41192,29608,38015,53442,79094,68542,129559,85928,28591
,,,,,,,,7245,40938,30740,39099,52880,76533,68788,126691,81253,26438
,,,,,,,,7246,42498,31245,38669,50695,72466,66724,120469,76060,24409
,,,,,,,,7247,42364,30474,37412,47086,67667,63612,112407,71255,22467
,,,,,,,,7248,40567,28782,35248,43451,63890,59713,104492,66970,20792
,,,,,,,,7249,38092,26593,32594,41127,61407,57332,99512,64295,19562
,,,,,,,,7250,34751,24419,30209,39848,59980,56015,96407,62828,18745
,,,,,,,,7251,31846,22845,28740,39443,59413,55636,95295,62988,18304
,,,,,,,,7252,30008,21964,27926,39686,59822,56066,96367,63187,18251
,,,,,,,,7253,28943,21500,27600,40845,62214,57502,100361,66007,18878
,,,,,,,,7254,28163,21428,27592,44292,67748,61206,109874,71420,20482
,,,,,,,,7255,27993,21948,28434,50233,74506,67074,121093,76897,22751
,,,,,,,,7256,28408,23494,30544,52900,77401,70854,127020,79577,24484
,,,,,,,,7257,30142,26340,33357,51914,77394,70989,126929,81870,25704
,,,,,,,,7258,33642,28945,33970,51178,77521,69125,126466,83109,26765
,,,,,,,,7259,36044,30007,33950,50809,77534,67337,125452,83401,27562
,,,,,,,,7260,36688,29935,34225,50618,77016,65934,123405,83824,27988
,,,,,,,,7261,37474,29919,34709,50503,76634,64824,121517,83794,28273
,,,,,,,,7262,38536,29958,35335,50862,76132,64083,119601,83574,28414
,,,,,,,,7263,39112,29791,35791,51090,75143,63294,117645,82977,28308
,,,,,,,,7264,39367,29727,36362,51630,74715,63088,117290,83412,28484
,,,,,,,,7265,39851,29575,36836,52130,75225,63139,117822,85182,29221
,,,,,,,,7266,40280,29472,37378,51924,77011,63238,120399,87918,30688
,,,,,,,,7267,40407,29533,37544,51988,79500,64928,124989,88928,31192
,,,,,,,,7268,40354,30339,37970,54036,79210,67014,129074,87503,30530
,,,,,,,,7269,40169,31400,38971,53444,77152,67404,126701,84548,29155
,,,,,,,,7270,42007,31570,38617,51046,73016,65175,120956,79413,27012
,,,,,,,,7271,41939,30759,37314,47365,68140,61695,112782,74189,24770
,,,,,,,,7272,40410,29167,35252,43231,64430,57834,105142,70307,22826
,,,,,,,,7273,38123,27036,32739,40405,62104,54854,99935,67931,21508
,,,,,,,,7274,34820,24816,30188,38638,60517,53117,97310,66454,20586
,,,,,,,,7275,31881,23120,29268,37904,60069,52650,96472,66511,20183
,,,,,,,,7276,30260,22143,27944,37653,60712,52665,97202,67693,20263
,,,,,,,,7277,28970,21617,27445,38526,63374,54113,101434,71894,21182
,,,,,,,,7278,28184,21505,27459,41490,69255,57356,111336,79306,23448
,,,,,,,,7279,28083,21979,28319,47031,76170,63270,122195,85312,26551
,,,,,,,,7280,28829,23665,30486,49687,78829,67054,127727,86841,28418
,,,,,,,,7281,30653,26623,33224,49201,78432,67252,126962,86807,29199
,,,,,,,,7282,33997,29222,34122,49865,78036,66150,124733,86955,29828
,,,,,,,,7283,36318,30043,34016,50955,77583,65319,121767,86241,30268
,,,,,,,,7284,36868,29889,34252,52118,76788,64875,119225,85783,30491
,,,,,,,,7285,37710,29901,34838,53075,76258,64102,116811,86061,30535
,,,,,,,,7286,38408,29815,35289,54711,75460,64163,115107,84623,30502
,,,,,,,,7287,38920,29688,35833,56136,74616,64082,114121,84289,30375
,,,,,,,,7288,39000,29675,36401,57553,74141,64147,113969,85084,30509
,,,,,,,,7289,39695,29730,37201,58913,74284,64553,113723,86498,31155
,,,,,,,,7290,40060,29843,37849,58746,75197,64317,114256,88433,32134
,,,,,,,,7291,40093,30033,38087,57206,77570,64659,115919,88858,32441
,,,,,,,,7292,39531,30013,37760,55980,77102,64698,118016,88454,31579
,,,,,,,,7293,38870,30044,37304,54295,75478,64535,117282,85648,30230
,,,,,,,,7294,39907,29704,36495,52748,72152,63703,114748,81195,28340
,,,,,,,,7295,39047,28883,35594,49272,67619,60936,108430,75703,25876
,,,,,,,,7296,38018,28080,34184,44802,63839,57007,101280,71454,23763
,,,,,,,,7297,36492,26463,32010,41676,61748,54231,96366,69322,22439
,,,,,,,,7298,33813,24645,30028,39818,60467,52689,93981,68014,21644
,,,,,,,,7299,31246,23204,28735,38804,60086,51995,93639,67733,21253
,,,,,,,,7300,29652,22261,27999,38340,60695,51802,94939,68962,21307
,,,,,,,,7301,28605,21958,27633,38898,63259,52835,99174,73351,22237
,,,,,,,,7302,28132,21796,27677,41548,69189,55757,108451,81211,24591
,,,,,,,,7303,28021,22281,28678,46782,76105,61544,119362,87054,27906
,,,,,,,,7304,28683,23995,30816,49493,78570,65177,125293,87985,29780
,,,,,,,,7305,30477,26913,33189,49264,78104,65868,124921,87792,30521
,,,,,,,,7306,33648,29644,33990,50357,77550,65267,122971,87045,31024
,,,,,,,,7307,36144,30546,34041,52041,76958,64852,120738,86688,31254
,,,,,,,,7308,36935,30389,34439,53819,76079,64585,118633,86223,31300
,,,,,,,,7309,37815,30295,34958,55668,75241,64697,117052,85570,31319
,,,,,,,,7310,38476,30011,35367,57913,74527,65034,116109,84808,31326
,,,,,,,,7311,38686,29740,35773,59755,73665,65617,115503,84345,31182
,,,,,,,,7312,38477,29577,36381,61370,73107,65893,115039,84579,31305
,,,,,,,,7313,38945,29481,37059,62559,73682,66499,115461,86139,32160
,,,,,,,,7314,39118,29408,37515,62064,75965,66445,117649,89975,33815
,,,,,,,,7315,39010,29620,37920,60855,79252,67549,122351,92093,34663
,,,,,,,,7316,38447,30109,38341,61033,78686,68927,126250,90649,33692
,,,,,,,,7317,38283,30895,38922,59050,76284,68001,123538,87590,31930
,,,,,,,,7318,40578,31283,38517,55817,72347,65184,117956,82372,29652
,,,,,,,,7319,40627,30504,37137,51662,67676,61729,110053,77105,26991
,,,,,,,,7320,39252,29103,35122,46903,63839,57314,102514,72327,24704
,,,,,,,,7321,37157,27075,32686,43514,61563,54207,97351,69904,23215
,,,,,,,,7322,34138,25019,30583,41137,60093,52193,94798,68500,22297
,,,,,,,,7323,31380,23438,29128,39413,59734,51192,93762,68415,21818
,,,,,,,,7324,29715,22540,28682,38927,60217,51051,94564,69875,21897
,,,,,,,,7325,28429,22066,28262,39545,62916,52061,98592,74608,22839
,,,,,,,,7326,27969,22005,28300,42170,68651,54982,107394,82837,25317
,,,,,,,,7327,27836,22538,29226,47491,75389,60449,117958,88972,28711
,,,,,,,,7328,28425,24207,31123,50062,78014,64102,123261,89697,30744
,,,,,,,,7329,30250,27137,33690,49863,77556,64964,123171,89324,31547
,,,,,,,,7330,33771,29791,34805,51562,77198,65069,121238,88737,32011
,,,,,,,,7331,35967,30827,35148,53787,76448,65457,118587,87317,32173
,,,,,,,,7332,36525,30652,35477,55907,75656,65776,116496,86266,32070
,,,,,,,,7333,37289,30412,35841,57855,74824,66325,115397,85728,32002
,,,,,,,,7334,37767,30041,36087,60185,73964,67217,114820,84748,31973
,,,,,,,,7335,38028,29563,36513,61928,72778,67827,114427,83828,31713
,,,,,,,,7336,38078,29283,36711,63363,72167,68482,114353,84142,31812
,,,,,,,,7337,38491,29121,37290,63941,72571,68649,114391,85517,32657
,,,,,,,,7338,38689,29174,37578,62724,74581,68053,114762,89215,34201
,,,,,,,,7339,38654,29367,37784,60611,77000,68266,116353,90536,34877
,,,,,,,,7340,38184,29790,38091,59772,75893,68390,117606,88894,33792
,,,,,,,,7341,37829,30306,38166,57388,73795,66684,114309,86251,32149
,,,,,,,,7342,39684,30324,37673,54937,70517,64214,110037,82175,30242
,,,,,,,,7343,39449,29480,36496,51807,66418,61138,103922,77255,27919
,,,,,,,,7344,38245,28187,34915,48088,62655,57612,97648,73206,25715
,,,,,,,,7345,36578,26687,33026,44725,60207,54389,92841,70376,24178
,,,,,,,,7346,34278,24959,31019,42358,58707,52091,89603,69025,23191
,,,,,,,,7347,31790,23576,29538,40713,58092,50792,88393,68663,22680
,,,,,,,,7348,30189,22528,28470,39759,58075,50099,88356,69191,22564
,,,,,,,,7349,29322,22038,27937,39369,59098,50170,90303,71040,22946
,,,,,,,,7350,28256,21790,27781,39865,61443,51036,94191,74339,23946
,,,,,,,,7351,28506,22048,28075,41415,64941,53231,99563,78520,25572
,,,,,,,,7352,28913,22727,28858,43195,67701,55352,105328,81482,27349
,,,,,,,,7353,29079,24049,30021,45064,69139,57728,109409,83397,29083
,,,,,,,,7354,29854,25529,30856,47996,70612,59789,111359,83758,30217
,,,,,,,,7355,30094,26984,31728,51060,70603,61305,111264,82939,30570
,,,,,,,,7356,31277,27977,32551,53680,69957,62293,110572,81727,30501
,,,,,,,,7357,32408,28648,33206,55757,68892,62761,110265,80518,30314
,,,,,,,,7358,33481,28671,33571,57306,67833,63090,110473,79284,29978
,,,,,,,,7359,34073,28395,33745,57952,66959,63103,111444,78807,29782
,,,,,,,,7360,34345,28014,34031,58222,66961,63281,112443,79206,29983
,,,,,,,,7361,34610,27829,34613,58341,67934,63233,113286,81103,31037
,,,,,,,,7362,34931,27801,35123,57363,70367,63229,114412,85265,33003
,,,,,,,,7363,35188,28033,35687,56387,72855,64126,116320,86736,33965
,,,,,,,,7364,35286,28484,36286,56298,72092,64665,117266,85778,33051
,,,,,,,,7365,35524,28937,36863,54305,70274,63695,113794,83126,31604
,,,,,,,,7366,37943,28995,36402,51908,67801,61800,108677,79744,30013
,,,,,,,,7367,37863,28152,35283,48987,64634,59261,102401,75548,28058
,,,,,,,,7368,36726,27113,33825,45681,60929,56572,95813,69060,26103
,,,,,,,,7369,35122,25757,32219,42150,59167,53708,90491,69029,24562
,,,,,,,,7370,32858,24219,30390,39896,57605,51915,88163,67059,23397
,,,,,,,,7371,30872,22726,28973,38496,57279,50581,86021,67088,22779
,,,,,,,,7372,30234,21992,28088,37558,56802,50261,82225,66824,22672
,,,,,,,,7373,27662,21401,27699,37094,57165,50275,82839,67542,22932
,,,,,,,,7374,27126,22083,27411,37097,58146,50864,84635,69246,23709
,,,,,,,,7375,27196,21163,27343,37692,60465,52310,88197,71909,24822
,,,,,,,,7376,27454,21718,27694,38895,62941,54253,93939,74905,26454
,,,,,,,,7377,28103,22755,28612,40459,65394,56725,101035,77777,28321
,,,,,,,,7378,28330,23999,29213,43524,66844,59260,105796,78962,29332
,,,,,,,,7379,29309,25501,30326,45978,66835,59723,107229,78437,29815
,,,,,,,,7380,30750,26757,31482,47785,66279,59404,107706,77837,29959
,,,,,,,,7381,32078,27329,32402,49708,66108,59020,109164,77684,30026
,,,,,,,,7382,33149,27352,32984,51580,65437,59018,110441,77068,29928
,,,,,,,,7383,33802,27115,33522,53168,65103,58937,111114,76762,29980
,,,,,,,,7384,34224,26949,34060,54319,65177,59083,111045,77529,30516
,,,,,,,,7385,34976,26916,34785,55017,66454,59660,111206,80331,32790
,,,,,,,,7386,35750,27144,35515,55028,70520,60740,114421,86637,35343
,,,,,,,,7387,36380,27605,36265,55303,74745,63906,120218,89387,35456
,,,,,,,,7388,36885,28553,37220,56420,74525,65631,121001,88897,34378
,,,,,,,,7389,39414,29857,38222,54864,72891,64783,117124,87215,32910
,,,,,,,,7390,39699,29525,37730,52473,70400,62834,111230,83742,30539
,,,,,,,,7391,38535,28707,36549,49625,67339,60222,104327,79592,28096
,,,,,,,,7392,36879,27364,34870,45880,63687,56877,97234,74659,25880
,,,,,,,,7393,34397,25713,32758,42222,61476,53575,91762,72698,24617
,,,,,,,,7394,31582,23957,30528,39578,60129,51449,89118,71338,23848
,,,,,,,,7395,29458,22394,28871,38100,59643,50691,88530,70964,23429
,,,,,,,,7396,28528,21475,27871,37425,59750,50451,88678,71716,23433
,,,,,,,,7397,27780,21044,27486,37359,61028,50735,90960,74152,24153
,,,,,,,,7398,27571,20945,27473,38271,64507,52338,97416,79797,26482
,,,,,,,,7399,27646,21307,28270,41389,70840,56205,109563,89122,30532
,,,,,,,,7400,28533,22492,30063,46564,76738,62220,117672,93712,32969
,,,,,,,,7401,30042,25176,32692,48044,78667,64009,120106,94535,33958
,,,,,,,,7402,32162,28360,33672,49294,78938,64705,120281,93965,34572
,,,,,,,,7403,34430,29677,34126,51324,78993,65481,119963,93273,34966
,,,,,,,,7404,35926,29580,34753,54053,78682,65883,119917,92189,35052
,,,,,,,,7405,37865,29529,35548,56210,78258,66333,119555,90896,34923
,,,,,,,,7406,39585,29431,36264,58272,77905,66856,119347,89993,34844
,,,,,,,,7407,40743,29162,36768,59869,77307,67324,118792,88947,34640
,,,,,,,,7408,41650,28985,37311,60628,76807,67321,118405,88739,34779
,,,,,,,,7409,42572,28751,37778,60568,77202,67005,118429,90916,36478
,,,,,,,,7410,42988,28629,38209,60029,80324,67752,122969,97399,39196
,,,,,,,,7411,42749,28729,38637,59514,83440,70146,129557,100052,39061
,,,,,,,,7412,42544,30123,40091,60877,83279,71650,130597,99663,38330
,,,,,,,,7413,44119,32066,40843,59252,81715,70437,127426,97966,36870
,,,,,,,,7414,43515,31830,39685,56818,79005,68828,121851,94356,34569
,,,,,,,,7415,41795,30970,38104,53267,74636,65531,114399,88947,31680
,,,,,,,,7416,39632,29655,35952,48223,69973,61233,106330,83751,28943
,,,,,,,,7417,36684,27662,33268,43787,66088,57302,99891,79942,27056
,,,,,,,,7418,33772,25431,30898,40787,64159,54790,96165,78148,25985
,,,,,,,,7419,30994,23736,29360,39198,63006,53630,94477,77495,25488
,,,,,,,,7420,28892,22723,28349,38138,62839,53090,93799,78138,25474
,,,,,,,,7421,27909,22250,27876,37951,63555,53253,95335,80377,26161
,,,,,,,,7422,27225,22084,27806,38671,66685,54554,100940,86046,28470
,,,,,,,,7423,27101,22397,28379,41631,72682,58347,111293,94210,32029
,,,,,,,,7424,27617,23627,30014,46953,77800,64006,118205,97496,34050
,,,,,,,,7425,29742,26399,32620,48050,79112,65266,121586,97050,34744
,,,,,,,,7426,32408,29714,33357,48846,78901,64942,123085,95588,35100
,,,,,,,,7427,34417,30861,33688,49707,78732,64805,123802,94381,35260
,,,,,,,,7428,35817,30574,34400,50634,78321,64525,124664,92981,35132
,,,,,,,,7429,37275,30199,35161,51420,77741,64265,124267,91626,34907
,,,,,,,,7430,38833,29936,35756,52158,77318,63897,124051,90645,34834
,,,,,,,,7431,39898,29563,36182,53240,77028,63912,123613,89746,34549
,,,,,,,,7432,40623,29486,36993,54018,76571,63684,123321,89529,34559
,,,,,,,,7433,41399,29268,37638,54253,77166,63484,123714,91772,36141
,,,,,,,,7434,41769,29234,38139,54311,80390,64082,127658,98149,39157
,,,,,,,,7435,41544,29550,38488,54406,83116,66867,133729,100584,39330
,,,,,,,,7436,41436,30965,39876,56122,82484,69284,134739,99928,38811
,,,,,,,,7437,43290,32419,40439,54891,80818,68489,131696,98014,37510
