Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
6333,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6334,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6335,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6336,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6337,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6338,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6339,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6340,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6341,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6342,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6343,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6344,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6345,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6346,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6347,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6348,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6349,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6350,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6351,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6352,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6353,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6354,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6355,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6356,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6357,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6358,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6359,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6360,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6361,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6362,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6363,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6364,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6365,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6366,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6367,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6368,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6369,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6370,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6371,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6372,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6373,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6374,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6375,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6376,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6377,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6378,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6379,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6380,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6381,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6382,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6383,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6384,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6385,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6386,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6387,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6388,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6389,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6390,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6391,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6392,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6393,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6394,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6395,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6396,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6397,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6398,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6399,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6400,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6401,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6402,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6403,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6404,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6405,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6406,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6407,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6408,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6409,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6410,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6411,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6412,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6413,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6414,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6415,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6416,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6417,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6418,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6419,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6420,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6421,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6422,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6423,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6424,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6425,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6426,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6427,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6428,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6429,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6430,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6431,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6432,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6433,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6434,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6435,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6436,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6437,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6438,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6439,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6440,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6441,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6442,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6443,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6444,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6445,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6446,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6447,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6448,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6449,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6450,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6451,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6452,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6453,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6454,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6455,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6456,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6457,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6458,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6459,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6460,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6461,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6462,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6463,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6464,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6465,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6466,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6467,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6468,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6469,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6470,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6471,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6472,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6473,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6474,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6475,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6476,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6477,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6478,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6479,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6480,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6481,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6482,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6483,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6484,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6485,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6486,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6487,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6488,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6489,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6490,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6491,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6492,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6493,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6494,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6495,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6496,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6497,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6498,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6499,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6500,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6501,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6502,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6503,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6504,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6505,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6506,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6507,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6508,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6509,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6510,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6511,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6512,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6513,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6514,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6515,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6516,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6517,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6518,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6519,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6520,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6521,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6522,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6523,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6524,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6525,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6526,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6527,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6528,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6529,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6530,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6531,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6532,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6533,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6534,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6535,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6536,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6537,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6538,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6539,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6540,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6541,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6542,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6543,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6544,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6545,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6546,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6547,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6548,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6549,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6550,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6551,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6552,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6553,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6554,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6555,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6556,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6557,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6558,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6559,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6560,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6561,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6562,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6563,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6564,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6565,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6566,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6567,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6568,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6569,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6570,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6571,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6572,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6573,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6574,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6575,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6576,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6577,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6578,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6579,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6580,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6581,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6582,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6583,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6584,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6585,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6586,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6587,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6588,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6589,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6590,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6591,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6592,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6593,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6594,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6595,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6596,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6597,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6598,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6599,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6600,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6601,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6602,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6603,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6604,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6605,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6606,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6607,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6608,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6609,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6610,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6611,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6612,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6613,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6614,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6615,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6616,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6617,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6618,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6619,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6620,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6621,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6622,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6623,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6624,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6625,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6626,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6627,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6628,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6629,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6630,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6631,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6632,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6633,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6634,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6635,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6636,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6637,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6638,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6639,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6640,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6641,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6642,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6643,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6644,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6645,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6646,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6647,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6648,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6649,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6650,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6651,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6652,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6653,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6654,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6655,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6656,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6657,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6658,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6659,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6660,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6661,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6662,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6663,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6664,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6665,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6666,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6667,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6668,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6669,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6670,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6671,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6672,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6673,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6674,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6675,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6676,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6677,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6678,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6679,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6680,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6681,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6682,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6683,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6684,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6685,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6686,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6687,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
6688,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
