Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,7775,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7776,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7777,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7778,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7779,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7780,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7781,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7782,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7783,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7784,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7785,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7786,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7787,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7788,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7789,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7790,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7791,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7792,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7793,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7794,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7795,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7796,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7797,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7798,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7799,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7800,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7801,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7802,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7803,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7804,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7805,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7806,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7807,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7808,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7809,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7810,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7811,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7812,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7813,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7814,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7815,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7816,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7817,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7818,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7819,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7820,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7821,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7822,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7823,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7824,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7825,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7826,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7827,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7828,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7829,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7830,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7831,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7832,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7833,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7834,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7835,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7836,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7837,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7838,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7839,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7840,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7841,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7842,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7843,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7844,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7845,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7846,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7847,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7848,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7849,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7850,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7851,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7852,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7853,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7854,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7855,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7856,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7857,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7858,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7859,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7860,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7861,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7862,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7863,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7864,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7865,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7866,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7867,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7868,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7869,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7870,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7871,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7872,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7873,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7874,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7875,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7876,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7877,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7878,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7879,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7880,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7881,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7882,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7883,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7884,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7885,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7886,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7887,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7888,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7889,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7890,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7891,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7892,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7893,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7894,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7895,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7896,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7897,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7898,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7899,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7900,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7901,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7902,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7903,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7904,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7905,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7906,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7907,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7908,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7909,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7910,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7911,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7912,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7913,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7914,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7915,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7916,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7917,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7918,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7919,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7920,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7921,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7922,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7923,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7924,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7925,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7926,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7927,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7928,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7929,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7930,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7931,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7932,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7933,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7934,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7935,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7936,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7937,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7938,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7939,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7940,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7941,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7942,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7943,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7944,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7945,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7946,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7947,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7948,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7949,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7950,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7951,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7952,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7953,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7954,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7955,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7956,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7957,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7958,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7959,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7960,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7961,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7962,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7963,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7964,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7965,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7966,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7967,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7968,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7969,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7970,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7971,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7972,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7973,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7974,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7975,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7976,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7977,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7978,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7979,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7980,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7981,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7982,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7983,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7984,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7985,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7986,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7987,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7988,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7989,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7990,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7991,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7992,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7993,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7994,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7995,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7996,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7997,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7998,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,7999,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8000,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8001,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8002,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8003,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8004,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8005,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8006,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8007,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8008,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8009,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8010,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8011,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8012,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8013,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8014,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8015,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8016,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8017,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8018,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8019,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8020,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8021,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8022,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8023,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8024,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8025,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8026,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8027,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8028,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8029,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8030,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8031,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8032,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8033,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8034,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8035,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8036,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8037,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8038,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8039,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8040,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8041,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8042,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8043,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8044,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8045,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8046,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8047,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8048,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8049,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8050,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8051,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8052,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8053,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8054,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8055,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8056,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8057,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8058,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8059,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8060,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8061,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8062,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8063,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8064,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8065,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8066,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8067,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8068,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8069,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8070,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8071,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8072,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8073,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8074,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8075,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8076,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8077,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8078,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8079,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8080,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8081,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8082,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8083,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8084,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8085,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8086,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8087,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8088,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8089,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8090,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8091,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8092,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8093,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8094,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8095,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8096,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8097,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8098,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8099,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8100,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8101,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8102,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8103,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8104,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8105,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8106,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8107,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8108,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8109,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8110,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8111,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8112,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8113,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8114,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8115,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8116,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8117,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8118,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8119,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8120,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8121,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8122,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8123,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8124,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8125,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8126,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8127,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8128,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8129,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8130,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8131,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8132,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8133,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8134,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8135,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8136,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8137,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8138,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8139,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8140,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8141,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8142,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8143,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8144,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8145,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8146,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8147,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8148,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8149,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8150,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8151,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8152,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8153,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8154,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8155,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8156,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8157,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8158,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8159,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8160,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8161,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8162,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8163,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8164,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8165,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8166,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8167,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8168,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8169,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8170,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8171,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8172,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8173,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8174,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8175,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8176,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8177,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8178,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,8179,54187,16401,29348,27810,30573,11486,59290,32442,33624
