Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,7824,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7825,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7826,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7827,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7828,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7829,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7830,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7831,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7832,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7833,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7834,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7835,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7836,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7837,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7838,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7839,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7840,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7841,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7842,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7843,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7844,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7845,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7846,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7847,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7848,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7849,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7850,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7851,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7852,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7853,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7854,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7855,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7856,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7857,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7858,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7859,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7860,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7861,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7862,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7863,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7864,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7865,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7866,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7867,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7868,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7869,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7870,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7871,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7872,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7873,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7874,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7875,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7876,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7877,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7878,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7879,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7880,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7881,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7882,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7883,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7884,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7885,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7886,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7887,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7888,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7889,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7890,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7891,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7892,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7893,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7894,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7895,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7896,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7897,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7898,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7899,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7900,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7901,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7902,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7903,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7904,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7905,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7906,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7907,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7908,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7909,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7910,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7911,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7912,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7913,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7914,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7915,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7916,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7917,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7918,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7919,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7920,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7921,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7922,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7923,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7924,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7925,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7926,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7927,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7928,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7929,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7930,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7931,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7932,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7933,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7934,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7935,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7936,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7937,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7938,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7939,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7940,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7941,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7942,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7943,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7944,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7945,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7946,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7947,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7948,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7949,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7950,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7951,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7952,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7953,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7954,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7955,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7956,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7957,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7958,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7959,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7960,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7961,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7962,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7963,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7964,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7965,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7966,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7967,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7968,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7969,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7970,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7971,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7972,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7973,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7974,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7975,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7976,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7977,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7978,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7979,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7980,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7981,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7982,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7983,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7984,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7985,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7986,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7987,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7988,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7989,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7990,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7991,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7992,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7993,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7994,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7995,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7996,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7997,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7998,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,7999,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8000,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8001,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8002,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8003,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8004,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8005,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8006,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8007,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8008,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8009,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8010,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8011,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8012,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8013,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8014,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8015,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8016,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8017,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8018,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8019,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8020,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8021,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8022,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8023,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8024,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8025,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8026,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8027,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8028,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8029,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8030,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8031,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8032,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8033,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8034,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8035,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8036,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8037,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8038,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8039,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8040,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8041,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8042,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8043,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8044,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8045,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8046,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8047,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8048,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8049,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8050,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8051,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8052,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8053,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8054,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8055,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8056,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8057,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8058,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8059,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8060,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8061,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8062,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8063,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8064,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8065,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8066,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8067,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8068,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8069,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8070,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8071,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8072,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8073,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8074,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8075,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8076,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8077,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8078,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8079,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8080,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8081,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8082,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8083,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8084,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8085,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8086,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8087,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8088,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8089,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8090,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8091,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8092,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8093,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8094,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8095,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8096,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8097,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8098,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8099,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8100,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8101,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8102,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8103,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8104,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8105,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8106,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8107,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8108,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8109,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8110,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8111,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8112,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8113,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8114,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8115,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8116,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8117,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8118,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8119,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8120,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8121,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8122,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8123,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8124,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8125,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8126,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8127,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8128,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8129,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8130,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8131,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8132,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8133,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8134,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8135,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8136,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8137,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8138,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8139,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8140,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8141,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8142,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8143,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8144,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8145,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8146,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8147,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8148,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8149,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8150,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8151,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8152,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8153,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8154,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8155,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8156,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8157,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8158,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8159,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8160,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8161,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8162,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8163,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8164,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8165,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8166,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8167,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8168,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8169,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8170,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8171,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8172,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8173,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8174,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8175,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8176,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8177,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8178,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8179,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8180,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8181,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8182,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8183,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8184,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8185,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8186,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8187,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8188,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8189,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8190,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8191,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8192,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8193,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8194,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8195,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8196,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8197,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8198,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8199,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8200,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8201,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8202,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8203,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8204,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8205,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8206,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8207,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8208,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8209,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8210,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8211,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8212,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8213,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8214,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8215,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8216,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8217,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8218,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8219,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8220,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8221,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8222,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8223,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8224,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8225,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8226,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8227,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8228,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,8229,27102,16618,20744,36449,50779,41476,69613,44748,28273
