Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,6419,41637,32024,41556,73749,81548,81597,134355,93941,37593
,,,,,,,,6420,43216,32338,43621,78149,82397,85729,139494,94763,37977
,,,,,,,,6421,45527,32636,45601,82357,83058,89401,144753,95750,38270
,,,,,,,,6422,47522,32823,47663,86415,83515,93118,149333,96222,38542
,,,,,,,,6423,48902,32978,49332,89676,83294,95758,154055,96000,38530
,,,,,,,,6424,49922,33107,50645,92181,83095,97744,157542,96372,38434
,,,,,,,,6425,51084,33031,51616,93369,82748,98471,158908,96305,38391
,,,,,,,,6426,52382,33187,52322,92015,82347,97679,157390,96176,38335
,,,,,,,,6427,53173,33216,52333,88310,83224,95556,156204,99089,39250
,,,,,,,,6428,53437,33469,51832,86109,84948,94712,155182,98797,39537
,,,,,,,,6429,52310,33504,51365,84465,82470,92660,151874,94354,37762
,,,,,,,,6430,51230,34033,50837,79850,77429,88134,142332,87265,34860
,,,,,,,,6431,52190,34097,48980,73722,71495,81659,130270,80323,31502
,,,,,,,,6432,50563,32581,45845,67159,66978,74809,118645,75155,28742
,,,,,,,,6433,47202,29933,41974,62194,63970,69179,110075,71802,26974
,,,,,,,,6434,42738,27489,38797,58743,62012,65773,104499,69816,25796
,,,,,,,,6435,38845,25633,36548,56599,60934,63282,101230,69009,25347
,,,,,,,,6436,36269,24514,34936,55038,61208,61909,99876,69938,25416
,,,,,,,,6437,34976,24053,34141,55239,63637,61915,102020,74497,26576
,,,,,,,,6438,34264,23912,33894,57907,69623,64142,109782,83491,29523
,,,,,,,,6439,33970,24506,34652,63114,76370,69091,118961,89532,33258
,,,,,,,,6440,34719,26239,36438,64311,79181,72297,124807,92007,35793
,,,,,,,,6441,36670,29316,38572,65428,80649,74543,128479,94590,37336
,,,,,,,,6442,39960,31929,39807,69431,81968,76953,134678,96794,38386
,,,,,,,,6443,41551,32774,40992,74192,82930,80542,142061,98433,39172
,,,,,,,,6444,43252,32925,42952,78414,83555,83106,149645,99861,39573
,,,,,,,,6445,45003,33029,45174,82438,84259,86531,156716,101498,39899
,,,,,,,,6446,46691,33069,46923,86636,84607,89795,163423,102395,40079
,,,,,,,,6447,48174,32980,48655,90129,84355,92227,169327,102873,39973
,,,,,,,,6448,48974,33123,50332,92595,83896,93798,173573,103312,39957
,,,,,,,,6449,50593,33319,51683,93812,83599,94867,174987,103245,40365
,,,,,,,,6450,52326,33629,52464,92388,83154,94369,172930,102324,40806
,,,,,,,,6451,52901,33793,52871,88704,84058,92385,169245,104786,41530
,,,,,,,,6452,52704,33677,52095,85953,85568,91171,165846,104181,41028
,,,,,,,,6453,51669,33467,51139,83418,82897,88816,160731,98816,38888
,,,,,,,,6454,50692,33939,50513,78404,77761,84427,149585,91231,35960
,,,,,,,,6455,52210,34022,48697,72195,71847,78289,136366,83482,32522
,,,,,,,,6456,50613,32408,45547,65777,66962,71980,123675,77576,29642
,,,,,,,,6457,47252,29932,41790,60924,63967,66955,114462,73829,27815
,,,,,,,,6458,43199,27531,38809,57600,62076,63348,108104,71579,26707
,,,,,,,,6459,39079,25727,36814,55374,60955,61246,104459,70559,26075
,,,,,,,,6460,36484,24732,35079,54137,61258,60119,102658,71427,26063
,,,,,,,,6461,35214,24232,34213,54204,63921,60142,104862,76090,27262
,,,,,,,,6462,34113,24135,34161,56804,70152,62534,112783,85649,30540
,,,,,,,,6463,33810,24686,34711,62205,76723,67660,122235,91565,34440
,,,,,,,,6464,34410,26427,36605,63715,79193,70754,128635,94054,36780
,,,,,,,,6465,36321,29485,38756,64747,80449,72949,133620,96404,38029
,,,,,,,,6466,39732,32013,39806,68248,81576,75303,141007,99046,38795
,,,,,,,,6467,41850,32714,40944,72529,82464,78399,149614,100883,39365
,,,,,,,,6468,43700,32971,42790,76646,83015,81351,158313,102221,39751
,,,,,,,,6469,45747,33075,44592,80523,83779,84029,166414,103689,40001
,,,,,,,,6470,47805,33076,46651,84109,84100,86247,173663,104445,40021
,,,,,,,,6471,49409,33182,48096,87003,83783,87636,178470,104561,39840
,,,,,,,,6472,50603,33512,50033,88659,83593,88111,181862,104600,39818
,,,,,,,,6473,52896,33850,51564,88980,83237,88340,182032,103685,39809
,,,,,,,,6474,55035,34194,52537,87015,82545,87071,178620,102770,39832
,,,,,,,,6475,56498,34386,52636,83467,83721,85640,174338,105076,40734
,,,,,,,,6476,56538,34133,51628,82175,85512,85521,170600,104041,40447
,,,,,,,,6477,54950,33692,50982,80229,82655,84236,164811,98612,38347
,,,,,,,,6478,53280,34128,50602,76048,77810,81087,153668,91568,35376
,,,,,,,,6479,53828,34037,48717,70421,71642,75954,139941,83701,32019
,,,,,,,,6480,52034,32474,45455,64496,66922,70233,126836,77883,29139
,,,,,,,,6481,48844,29989,42106,59556,63866,65610,116867,74069,27297
,,,,,,,,6482,44386,27645,39101,56473,61872,62747,110457,71989,26173
,,,,,,,,6483,40230,25841,37114,54321,60894,60922,106534,70874,25664
,,,,,,,,6484,37463,24674,35596,53173,60987,59844,104540,71515,25704
,,,,,,,,6485,35833,24144,34833,53233,63432,60165,106419,75923,26854
,,,,,,,,6486,34598,23943,34530,56015,69433,62424,113984,84978,29935
,,,,,,,,6487,34070,24352,35062,61359,75846,67393,123064,90907,33981
,,,,,,,,6488,34740,25989,36853,63223,78456,70758,128811,93651,36496
,,,,,,,,6489,36772,28638,38833,64091,79951,72699,133598,96537,37943
,,,,,,,,6490,40039,31016,39904,67318,81173,75363,141474,99011,38793
,,,,,,,,6491,41805,31988,41184,71326,82080,78297,149888,100575,39240
,,,,,,,,6492,43861,32392,42990,75347,82637,81126,158556,101406,39368
,,,,,,,,6493,46143,32732,44867,78455,82963,83487,166155,101979,39372
,,,,,,,,6494,48361,32938,46568,80720,83158,85308,172388,101776,39333
,,,,,,,,6495,49896,33143,48030,81119,82593,85765,175717,100957,39113
,,,,,,,,6496,51379,33474,49530,80717,81964,86106,176588,100163,39055
,,,,,,,,6497,53380,33788,51026,79580,81098,85584,175101,98718,39198
,,,,,,,,6498,55084,34022,51810,76928,79795,84102,170976,97186,39463
,,,,,,,,6499,56158,34083,51811,73779,79973,82293,165845,98505,40036
,,,,,,,,6500,55895,33618,50804,72775,80695,81833,161787,97162,39029
,,,,,,,,6501,53964,32956,49318,71089,78030,80176,155940,92997,36971
,,,,,,,,6502,51817,33029,48600,68568,74163,77351,146675,87125,34528
,,,,,,,,6503,51944,32767,47049,65106,69104,73650,136439,80250,31658
,,,,,,,,6504,49802,31353,44593,61010,64289,69377,125780,74230,28915
,,,,,,,,6505,47355,29526,41856,57229,61098,65260,116520,70261,26996
,,,,,,,,6506,43971,27526,39076,54481,58998,62422,110216,67799,25796
,,,,,,,,6507,40335,25829,36912,52697,57738,60524,105764,66314,25111
,,,,,,,,6508,37920,24638,35331,51633,57440,59551,103086,66046,24824
,,,,,,,,6509,36336,24005,34478,51137,58120,59050,102437,67318,25080
,,,,,,,,6510,35086,23665,33853,51627,59979,59574,104106,70057,26119
,,,,,,,,6511,34411,23686,33724,53208,63061,61400,107377,73028,27753
,,,,,,,,6512,34371,24289,34260,55059,65576,63078,113443,76904,29943
,,,,,,,,6513,34944,25281,34566,57075,68724,65630,121494,80696,32188
,,,,,,,,6514,36074,26513,35387,59835,70882,68307,130895,82902,33630
,,,,,,,,6515,36607,27986,37425,62043,71810,70664,139270,83676,34230
,,,,,,,,6516,38926,29423,39967,63724,72093,71784,146482,83766,34332
,,,,,,,,6517,41031,30309,42301,64356,72093,72506,151764,83425,34137
,,,,,,,,6518,43327,30752,44311,64638,72075,72501,155721,82915,33766
,,,,,,,,6519,45338,30941,46190,64805,72178,72723,158027,82566,33453
,,,,,,,,6520,47011,31143,47802,65072,72394,73006,158854,82584,33419
,,,,,,,,6521,48775,31372,49577,65757,72853,73118,157668,82967,33893
,,,,,,,,6522,50858,31798,50995,65837,72931,73301,155068,83442,34859
,,,,,,,,6523,52272,32048,51663,65414,73716,73261,152624,86537,36099
,,,,,,,,6524,52702,31809,50715,65563,75119,74092,150828,86336,35822
,,,,,,,,6525,51749,31522,49474,64173,72955,73376,146672,83257,34263
,,,,,,,,6526,50345,31804,48490,62255,69439,71376,138967,78685,32355
,,,,,,,,6527,50705,31667,46678,59276,65212,68293,129372,73540,30073
,,,,,,,,6528,48867,30356,44149,55594,61177,64745,119804,68847,27785
,,,,,,,,6529,46380,28612,41386,52249,58417,61385,111815,65798,26068
,,,,,,,,6530,43114,26772,38763,49879,56536,58933,105568,63687,24933
,,,,,,,,6531,39877,25111,36550,48218,55511,57077,101325,62443,24256
,,,,,,,,6532,37268,24012,34868,47076,55026,55912,99090,62160,23951
,,,,,,,,6533,35497,23397,33801,46436,55359,55572,98080,62832,24080
,,,,,,,,6534,34174,23061,33108,46441,56404,56029,98783,64677,24741
,,,,,,,,6535,33676,23131,32892,47151,58426,57103,101197,66875,25903
,,,,,,,,6536,33563,23610,33091,48177,60522,58589,106796,70757,27775
,,,,,,,,6537,34092,24631,33237,50274,63721,61036,115080,74461,30069
,,,,,,,,6538,34500,25817,33935,53028,65930,63911,123946,76713,31845
,,,,,,,,6539,34896,27439,35962,55060,67334,65873,130949,78310,32905
,,,,,,,,6540,36858,28878,38631,56528,68584,67316,136535,79430,33529
,,,,,,,,6541,39465,29790,41246,57768,69288,68690,141835,80190,33864
,,,,,,,,6542,41982,30102,43511,58702,69533,69786,145816,80545,33755
,,,,,,,,6543,44984,30203,45623,59384,69571,70422,148162,80890,33655
,,,,,,,,6544,47871,30347,47779,59979,70114,71192,149004,81702,33768
,,,,,,,,6545,50890,30657,49656,60484,70937,72214,149044,82832,34374
,,,,,,,,6546,54042,31021,51181,60915,71989,73055,148592,84093,35335
,,,,,,,,6547,56422,31399,51812,60949,74296,73581,149370,88221,36879
,,,,,,,,6548,57314,31607,51344,61711,76556,75062,150055,88486,36702
,,,,,,,,6549,56676,31775,50296,61219,73741,74305,145992,84261,34781
,,,,,,,,6550,55102,32520,49417,58516,69734,71770,137460,78869,32256
,,,,,,,,6551,55019,32479,47218,54330,65005,67166,127321,73431,29516
,,,,,,,,6552,52555,30828,44178,49490,61305,62466,117827,68931,27075
,,,,,,,,6553,48816,28566,40564,45966,59171,58507,110126,66484,25469
,,,,,,,,6554,43572,26403,37025,43853,57909,56212,105213,65341,24654
,,,,,,,,6555,39726,24797,35206,42541,57448,54797,102677,65182,24222
,,,,,,,,6556,36849,23833,33904,42107,58046,54464,102089,66370,24362
,,,,,,,,6557,34873,23403,33183,42730,61002,54905,105020,71261,25609
,,,,,,,,6558,33676,23314,32893,45531,67409,57452,113525,80780,28795
,,,,,,,,6559,33672,23935,33621,50875,74424,62749,123728,86815,32585
,,,,,,,,6560,33900,25696,35328,52590,76941,66235,130895,88603,34724
,,,,,,,,6561,36038,28760,37705,53731,78088,67211,135247,90075,35854
,,,,,,,,6562,39572,31400,39167,55925,79440,68935,141400,91767,36727
,,,,,,,,6563,41620,32551,40797,58434,80711,70254,146769,92928,37376
,,,,,,,,6564,44429,32841,42816,60783,81133,71566,151119,93503,37681
,,,,,,,,6565,47351,33052,45044,62923,81562,72596,154360,94016,37877
,,,,,,,,6566,50559,33238,47412,65336,81395,73754,156343,93932,37956
,,,,,,,,6567,53805,33482,49556,67074,80970,74547,157051,93476,37841
,,,,,,,,6568,56910,33795,51573,68906,80325,75241,157635,93267,37810
,,,,,,,,6569,60567,33960,53193,70152,80240,75822,156957,93603,37881
,,,,,,,,6570,63444,34137,54258,69454,80344,75216,156327,94728,38302
,,,,,,,,6571,65631,34292,54564,67511,82160,74960,156403,98171,39504
,,,,,,,,6572,66551,34481,53995,67692,83462,76069,156914,97236,39552
,,,,,,,,6573,65259,34720,53032,66748,80660,75973,152919,92558,37671
,,,,,,,,6574,62529,35180,51943,63298,75829,73054,143873,85579,34703
,,,,,,,,6575,61558,34943,49463,58248,69981,68291,133071,78710,31357
,,,,,,,,6576,58125,33088,45850,52841,65449,63270,122261,73489,28449
,,,,,,,,6577,53232,30445,41919,48860,62494,59002,114296,70234,26615
,,,,,,,,6578,47430,27882,38563,46186,60851,56345,109220,68502,25512
,,,,,,,,6579,42498,25964,36148,44610,59902,54809,106114,68001,24958
,,,,,,,,6580,39610,24766,34428,43882,60252,54423,105312,69032,25024
,,,,,,,,6581,37252,24149,33543,44311,62767,54784,106496,73602,26232
,,,,,,,,6582,35718,23951,33193,47048,69064,57705,116232,83387,29385
,,,,,,,,6583,35009,24230,33626,52491,76168,62906,126466,89915,33354
,,,,,,,,6584,35414,25949,35601,54282,78440,66264,132590,92005,35518
,,,,,,,,6585,37460,28694,37769,54646,79533,67562,135264,94101,36642
,,,,,,,,6586,40987,31331,38934,56597,80827,68632,141944,96389,37530
,,,,,,,,6587,42706,32251,40170,58853,81953,70085,146533,98158,38280
,,,,,,,,6588,45220,32512,41861,61118,82518,71516,151131,98584,38637
,,,,,,,,6589,48571,33070,44385,63380,83179,73075,155729,99564,38781
,,,,,,,,6590,51966,33293,46898,66178,83136,74971,158316,99643,38877
,,,,,,,,6591,54926,33415,48541,68404,82764,76342,160095,99687,38699
,,,,,,,,6592,57972,33626,51062,70131,82242,77494,160742,100071,38710
,,,,,,,,6593,61442,33759,53171,70991,81826,78164,159987,100354,39043
,,,,,,,,6594,63820,33840,54699,69955,81576,77666,157674,100701,39639
,,,,,,,,6595,65637,33868,55241,67684,83207,76842,156753,103225,40478
,,,,,,,,6596,66211,33897,54508,67666,84693,77615,156774,102691,40134
,,,,,,,,6597,64667,34137,53661,66946,82129,77088,153411,98029,38284
,,,,,,,,6598,61961,34723,52495,63146,76952,73845,144216,90827,35380
,,,,,,,,6599,61114,34659,50117,57650,71190,68620,132282,83403,32055
,,,,,,,,6600,57598,32841,46529,52225,66540,63219,121167,77604,29226
,,,,,,,,6601,52992,30359,42436,48125,63605,59165,112801,73985,27304
,,,,,,,,6602,47143,27761,38947,45723,61612,56409,107500,71801,26106
,,,,,,,,6603,42196,26077,36214,44519,60715,55118,104457,70993,25629
,,,,,,,,6604,39124,25074,34626,44187,60956,54426,103509,71764,25675
,,,,,,,,6605,37102,24626,33696,44791,63632,55016,106042,76763,26873
,,,,,,,,6606,35851,24600,33282,47408,70043,57637,114564,86680,30131
,,,,,,,,6607,35157,25246,33894,52431,77188,63188,124506,93529,34235
,,,,,,,,6608,35655,27138,35787,54298,79847,66407,130404,95966,36775
,,,,,,,,6609,37739,30531,38260,54839,80819,67797,133907,98752,38083
,,,,,,,,6610,40618,33158,39419,56932,82004,68841,138852,100448,38992
,,,,,,,,6611,42393,34085,40848,59829,82973,71133,144301,101869,39619
,,,,,,,,6612,44419,33893,42680,62781,83778,72972,149878,103426,39986
,,,,,,,,6613,47200,33591,44918,65637,84459,75116,154927,104817,40203
,,,,,,,,6614,49806,33173,46915,68752,84798,77326,158317,105719,40288
,,,,,,,,6615,52373,32875,48601,71629,84340,78841,160413,105287,40117
,,,,,,,,6616,54596,32813,51220,74382,84081,80454,161073,105441,40227
,,,,,,,,6617,57272,32867,53278,76274,83870,81443,160477,105055,40581
,,,,,,,,6618,59502,32906,54631,76115,83990,81413,158719,105482,41266
,,,,,,,,6619,60713,32955,54783,73597,85718,80737,158111,108461,42282
,,,,,,,,6620,60277,32787,52922,72754,86727,81053,157977,107068,41535
,,,,,,,,6621,57873,32940,52140,71154,83336,79737,153182,101377,39363
,,,,,,,,6622,55340,33621,50902,67319,78427,76526,143905,93972,36468
,,,,,,,,6623,54904,33726,48963,62095,72554,71659,133037,86189,33160
,,,,,,,,6624,52532,32318,45850,56249,67564,65878,122313,79736,30211
,,,,,,,,6625,48870,30016,42003,51765,64341,61543,113254,75635,28201
,,,,,,,,6626,43975,27859,38817,49286,62475,58777,107438,73279,27004
,,,,,,,,6627,39563,26152,36400,47581,61421,57058,104372,72110,26423
,,,,,,,,6628,36777,25325,34921,46738,61584,56296,102881,72916,26435
,,,,,,,,6629,35504,24941,34012,47120,64020,56484,105605,77574,27619
,,,,,,,,6630,34755,24904,33618,49961,70250,58992,114023,87382,30902
,,,,,,,,6631,33914,25605,34232,55638,77075,64981,123960,93839,35075
,,,,,,,,6632,34481,27488,36098,57367,79479,68310,130316,95932,37635
,,,,,,,,6633,35977,30926,38680,58511,81020,70320,134355,98313,39055
,,,,,,,,6634,38964,33683,39854,61507,82592,71943,140744,100900,39993
,,,,,,,,6635,40330,34454,40949,64928,83778,74424,147527,102898,40605
,,,,,,,,6636,41878,34120,42773,68460,84440,76412,153902,104119,40865
,,,,,,,,6637,43679,33662,44394,72001,85195,78367,160046,105270,40946
,,,,,,,,6638,45575,33301,46150,75686,85525,80490,164853,105881,40929
,,,,,,,,6639,46928,32888,47601,78661,85056,81779,168322,105710,40714
,,,,,,,,6640,47963,32712,49060,80832,84364,82369,170087,105651,40693
,,,,,,,,6641,49516,32709,50454,82274,83848,82903,169305,104802,40894
,,,,,,,,6642,50708,32792,51448,81318,83330,81885,165617,103775,41420
,,,,,,,,6643,51516,32807,51537,78589,85257,81062,162440,106330,42496
,,,,,,,,6644,51049,32677,50684,78131,86033,81347,160422,104363,41703
,,,,,,,,6645,49453,32830,50205,76547,82761,80260,155114,98703,39437
,,,,,,,,6646,48718,33806,49859,72771,77814,77050,145109,90953,36505
,,,,,,,,6647,49949,34042,47955,66918,71571,72000,132445,82774,33126
,,,,,,,,6648,48429,32564,45039,60650,66799,66145,121165,76500,30113
,,,,,,,,6649,45520,30365,41483,55845,63582,61830,112313,72489,28096
,,,,,,,,6650,41229,28194,38399,52584,61581,59049,106424,70226,26860
,,,,,,,,6651,37568,26517,36017,50737,60567,57551,102870,69114,26209
,,,,,,,,6652,35287,25738,34577,49744,60765,57054,101777,69917,26153
,,,,,,,,6653,33942,25317,33633,49710,63060,57485,104181,73937,27232
,,,,,,,,6654,32942,25331,33302,52287,68991,59857,111911,82839,30168
,,,,,,,,6655,32582,25887,33849,57637,75590,64842,121409,88519,33902
,,,,,,,,6656,33222,27895,35838,59632,78125,68342,127821,90884,36252
,,,,,,,,6657,35435,31340,38252,60391,79543,70293,131712,93537,37772
,,,,,,,,6658,38708,34178,39533,63267,80778,72166,138288,96238,38947
,,,,,,,,6659,40437,35153,40617,66646,81429,74011,145658,98273,39842
,,,,,,,,6660,41999,34827,42019,70048,81645,75943,152825,99853,40367
,,,,,,,,6661,43576,34311,43669,73140,81581,77423,158941,101257,40679
,,,,,,,,6662,44894,33797,45108,76742,81465,78976,164005,102297,40879
,,,,,,,,6663,46016,33263,46360,79595,80811,79745,167223,102332,40844
,,,,,,,,6664,46704,33014,47696,81391,80248,80230,168769,102112,40723
,,,,,,,,6665,47443,32720,48808,81984,80215,80289,167411,100706,40489
,,,,,,,,6666,48230,32685,49711,80129,80211,79594,162955,99205,40332
,,,,,,,,6667,48435,32560,49838,75956,81419,78226,158672,100433,41008
,,,,,,,,6668,47593,32255,48701,73228,81178,77798,154821,97683,40245
,,,,,,,,6669,45973,32153,47957,69892,78557,76464,148862,93116,38171
,,,,,,,,6670,45692,32702,47089,66033,75049,73765,140425,87399,35748
,,,,,,,,6671,47115,32623,45391,61654,70133,70141,130360,80568,32882
,,,,,,,,6672,45656,31461,42967,56918,65764,65906,120309,74828,30064
,,,,,,,,6673,43575,29824,40348,52426,62885,62296,111514,71095,28021
,,,,,,,,6674,40511,28021,37714,49448,60986,59961,105500,68657,26635
,,,,,,,,6675,37269,26529,35573,47396,59912,58572,101665,67108,25857
,,,,,,,,6676,35073,25684,33602,46221,59617,58012,99263,66753,25534
,,,,,,,,6677,33461,25091,32590,45560,60667,57685,99127,68251,25760
,,,,,,,,6678,32505,25060,32095,46016,62991,58738,101258,71183,26681
,,,,,,,,6679,31949,25483,32164,47512,66303,60586,104836,74517,28334
,,,,,,,,6680,32049,26363,32619,48842,69041,62428,110564,78468,30524
,,,,,,,,6681,32657,28011,33561,51175,71835,65405,118305,82509,32995
,,,,,,,,6682,33984,29826,34466,54502,73523,68227,127826,85797,34692
,,,,,,,,6683,34647,31489,36061,57374,73846,70413,136434,87257,35565
,,,,,,,,6684,35923,32378,37984,59537,73266,71413,143311,87778,35941
,,,,,,,,6685,37957,32369,39875,61186,72462,71795,148412,87394,35970
,,,,,,,,6686,39439,31827,41329,62311,71483,71876,150915,86142,35784
,,,,,,,,6687,40491,31182,42552,63034,70593,71681,152204,85209,35431
,,,,,,,,6688,41195,30609,43578,63597,70508,71828,153172,84811,35271
,,,,,,,,6689,41617,30337,44409,63710,70863,72005,152561,84455,35389
,,,,,,,,6690,42261,30292,45237,63272,71957,72184,150219,85016,36122
,,,,,,,,6691,42860,30523,45520,62121,74870,72385,148582,88605,37116
,,,,,,,,6692,42704,30323,44966,61948,75618,73227,144845,87604,36319
,,,,,,,,6693,42005,30630,44700,60201,73444,72398,141804,84269,34556
,,,,,,,,6694,42756,31327,44036,57848,70658,70584,133764,79891,32601
,,,,,,,,6695,44411,31360,42644,54847,66774,67560,124620,74963,30168
,,,,,,,,6696,43421,30175,40671,50599,63265,63889,115332,70288,27810
,,,,,,,,6697,41508,28799,38196,47365,60658,60566,107192,66996,26042
,,,,,,,,6698,38605,27136,36099,45073,59034,58581,101391,65043,24847
,,,,,,,,6699,35783,25725,34154,43622,58242,57579,97840,63870,24214
,,,,,,,,6700,33424,25013,33610,42737,58045,57093,95606,63668,23912
,,,,,,,,6701,31838,24599,32897,42420,58535,57205,95148,64533,24052
,,,,,,,,6702,31023,24514,32456,42673,60176,57860,96159,66643,24676
,,,,,,,,6703,30449,24810,32433,43836,62612,59790,99168,69252,25781
,,,,,,,,6704,30855,25551,32748,45310,65005,61821,103860,73276,27586
,,,,,,,,6705,31200,26903,33286,47371,67743,64271,112197,77387,29808
,,,,,,,,6706,31805,28440,33787,49689,69025,65896,120534,79109,31290
,,,,,,,,6707,32315,30144,35374,50935,69306,65808,126599,80839,32086
,,,,,,,,6708,34202,31189,37103,51635,69470,65704,131871,81402,32508
,,,,,,,,6709,36265,31463,38883,51947,69277,65545,135576,81233,32747
,,,,,,,,6710,38038,31164,40124,51890,68720,65117,138378,80924,32741
,,,,,,,,6711,39330,30724,41382,51653,68208,64334,140195,80768,32766
,,,,,,,,6712,40424,30321,42474,51574,68227,63928,140831,81491,33117
,,,,,,,,6713,41499,30148,43813,52058,69525,64580,140520,83305,34034
,,,,,,,,6714,42634,30220,45064,52951,71272,65648,139601,86004,35298
,,,,,,,,6715,43607,30650,45669,53950,74975,67443,139899,89710,36535
,,,,,,,,6716,43688,30768,45552,56188,76886,69889,140531,89143,35846
,,,,,,,,6717,43318,31270,45638,55694,74616,70236,137129,85593,34167
,,,,,,,,6718,43898,32259,45449,53953,71362,68554,129257,81199,32062
,,,,,,,,6719,45480,32241,43621,50831,67598,65437,119932,76636,29640
,,,,,,,,6720,44154,30692,41206,47286,64430,61946,110917,73092,27404
,,,,,,,,6721,41542,28658,38253,44722,62652,59260,104001,70603,25818
,,,,,,,,6722,38142,26704,35863,43377,61921,57677,99709,69796,24941
,,,,,,,,6723,34860,25106,33830,42673,61478,57099,97372,69633,24423
,,,,,,,,6724,33288,24481,32678,42719,62475,57218,97006,71240,24523
,,,,,,,,6725,32234,24180,32140,43811,65481,58228,100213,75522,25496
,,,,,,,,6726,31601,24287,32167,46970,71985,61458,108620,84318,27672
,,,,,,,,6727,31463,25095,33016,52103,79168,67336,118761,91248,30386
,,,,,,,,6728,31791,27073,34707,54802,81675,71581,125339,93650,32725
,,,,,,,,6729,33880,30522,37084,55578,82394,72649,128528,95610,34506
,,,,,,,,6730,37184,33500,38092,56234,82826,72522,132961,96874,35673
,,,,,,,,6731,39552,34546,38897,56594,82727,72068,137078,97084,36368
,,,,,,,,6732,41405,34501,40358,56508,82370,71525,140376,96773,36559
,,,,,,,,6733,43286,34262,41832,56272,81920,71003,142907,96271,36512
,,,,,,,,6734,44827,33871,43223,56483,81373,70694,144760,95371,36443
,,,,,,,,6735,45926,33638,44583,56543,80386,70115,145927,94558,36256
,,,,,,,,6736,46554,33311,45858,56814,79585,69799,146144,94820,36328
,,,,,,,,6737,47239,33147,47027,56962,79589,69359,146124,95746,36928
,,,,,,,,6738,47914,32988,47854,56862,80400,69380,146150,98051,38129
,,,,,,,,6739,48045,32827,48143,56613,83282,70424,147383,101393,39457
,,,,,,,,6740,48065,33180,48095,59305,84452,73154,148891,100513,39249
,,,,,,,,6741,47433,33859,48316,59400,81777,73782,145318,96088,37416
,,,,,,,,6742,47700,34631,47863,56967,77167,71527,136692,89603,34544
,,,,,,,,6743,49079,34513,45897,52789,71917,67316,126386,82939,31322
,,,,,,,,6744,47311,32658,42918,48615,67592,62967,116285,77651,28550
,,,,,,,,6745,44158,30116,39379,45679,64868,60085,108933,74733,26681
,,,,,,,,6746,40150,27761,36591,44105,63306,58159,104611,73128,25609
,,,,,,,,6747,36451,26106,34511,43278,62532,57476,102221,72656,25081
,,,,,,,,6748,34532,25066,33321,43043,63062,57327,101765,74159,25212
,,,,,,,,6749,33261,24684,32478,43559,65874,58359,104826,79024,26462
,,,,,,,,6750,32326,24625,32327,46613,72356,61510,113582,88709,29718
,,,,,,,,6751,32111,25336,33110,52354,79421,67675,123533,94921,33727
,,,,,,,,6752,33324,27233,35219,54490,81357,70566,129737,95605,35877
,,,,,,,,6753,34796,30513,37501,54355,81420,71120,132537,95783,36659
,,,,,,,,6754,38382,33414,38464,55296,81586,70849,135511,95946,37190
,,,,,,,,6755,40182,34331,39563,56788,81537,70883,138305,95405,37591
,,,,,,,,6756,41611,34251,40842,58187,81005,70780,140296,94826,37693
,,,,,,,,6757,43103,34016,42496,59703,80629,70785,141872,94451,37670
,,,,,,,,6758,44560,33764,44111,61461,80127,71456,143167,93602,37632
,,,,,,,,6759,45406,33443,45456,62965,79396,71589,144382,92763,37395
,,,,,,,,6760,45548,33138,46629,64426,78716,71918,145092,92763,37432
,,,,,,,,6761,46012,32889,47666,65835,78712,72389,145494,93238,37864
,,,,,,,,6762,46322,32723,48425,66134,79497,72543,145303,95222,38893
,,,,,,,,6763,46278,32484,48562,65441,82412,73288,146267,99024,40107
,,,,,,,,6764,46007,32875,48407,67156,83472,75273,147961,98222,39762
,,,,,,,,6765,45345,33639,48663,67017,80911,75260,144649,93989,37885
,,,,,,,,6766,46389,34620,48102,64034,76314,72857,136142,87216,34889
,,,,,,,,6767,47692,34539,46359,59204,70724,68034,125267,80506,31429
,,,,,,,,6768,46356,32864,43457,54034,66351,63401,115184,75567,28574
,,,,,,,,6769,43403,30377,39930,50105,63869,59709,107850,72696,26747
,,,,,,,,6770,39569,27940,37033,47599,62201,57450,103250,70968,25538
,,,,,,,,6771,36379,26246,34927,46189,61607,56367,100781,70537,25082
,,,,,,,,6772,34363,25455,33633,45661,62141,56285,100175,71907,25137
,,,,,,,,6773,32946,25087,32811,46283,64934,57073,103272,76780,26301
,,,,,,,,6774,32026,25073,32657,49276,71456,60183,111860,86454,29493
,,,,,,,,6775,31822,25843,33427,55009,78862,65996,121464,92836,33582
,,,,,,,,6776,32539,27915,35611,57581,80945,70066,127022,93698,35917
,,,,,,,,6777,34465,31349,38063,58213,81131,71239,129339,94222,36919
,,,,,,,,6778,38051,34197,39164,60334,81394,71745,132445,94696,37527
,,,,,,,,6779,40082,34905,39915,63048,81213,72398,135981,94630,37913
,,,,,,,,6780,41102,34562,41208,65478,80743,73283,139143,94301,38088
,,,,,,,,6781,42171,34212,42485,67720,80557,74272,141358,94099,38189
