Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t65,468.28600000000006,0.0,0.0,0.0,0.0,12046.818787673705,0.0,0.0,738.3791191823999,46.51425396630601,1449.6596852631997,4609.727277076841,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,999.1227182004999,333.28326270355194,548.8150274376,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.20161627800199,4261.2689032704,0.0,0.0,0.0,4074.244461141406,0.0,0.0,0.0,0.0,0.0,4657.668485222686,0.0,0.0,0.0,0.0,0.0,9694.68918743443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92088.45767782094,0.0,0.0,0.0,0.0,12141.10318837053,0.0,0.0,0.0,0.0,25551.94895858763,0.0,0.0,0.0,0.0,4321.367987119733,3268.0141222911343,0.0,0.0,2133.0668419179997,0.0,11233.748007391689,0.0,50541.030057312,24509.28313983142,0.0,304.1111986,7202.153883432001,706.472136203,7509.023594738483,0.0,30950.727337987002,0.0,424.642583334,733.11655912,5731.6705727840945,0.0,0.0,54.869809137,0.0,332653.28644082963
t66,702.4290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.5139697104,46.44066091085401,1117.7099419132,4217.610045076841,0.0,1656.036366704981,0.0,0.5,1138.2,0.0,0.0,1301.1,1113.0069990390002,333.09440397139196,321.59196165599997,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.19334090708,3251.182147199,0.0,0.0,0.0,20441.670089842082,0.0,0.0,0.0,0.0,0.0,16864.091255727868,0.0,0.0,0.0,0.0,0.0,11577.426458760769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67048.31716075829,0.0,0.0,0.0,0.0,6415.028254980333,0.0,0.0,0.0,0.0,16756.41568209516,0.0,0.0,0.0,0.0,1521.7011284170983,919.1244553252222,0.0,0.0,2679.78523381,0.0,15289.719759000634,0.0,53248.042621392,27021.347882446025,0.0,437.72825652800003,10019.651654232,1775.712689151,11260.303529824623,0.0,36750.986749226,0.0,703.488242284,999.81128072,6591.946947019027,0.0,0.0,82.058086704,0.0,331134.96625533287
t67,468.28600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0034038104,46.374399664026,675.5503523863999,3825.492813076841,0.0,1379.6825855816835,0.0,0.5,1138.2,0.0,0.0,1301.1,1034.7823205585,332.913512620416,149.1732222288,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.21259052255599,1908.6861190488,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,17975.47728697328,0.0,0.0,0.0,0.0,0.0,11577.426458760769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16879.012205605697,0.0,0.0,0.0,0.0,527.6840512423723,0.0,0.0,0.0,0.0,2898.947530753974,0.0,0.0,0.0,0.0,130.57576552784775,21.568893220601684,0.0,0.0,3377.608923726,0.0,19534.20435556436,0.0,59767.92757104,29182.310847778364,0.0,639.475314992,13190.233862375999,3090.7856797179998,15815.373380649937,0.0,43725.408704583,0.0,1388.317951231,1377.0315414400002,7722.821254936909,0.0,0.0,101.357044393,0.0,315162.3550886607
t68,234.14300000000003,0.0,0.0,0.0,0.0,6522.809322645505,0.0,0.0,511.61330373239997,46.298507369856004,393.98695091619993,3433.3755810768407,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,987.7684205884999,332.712850818432,84.0525875952,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.204678246366,1009.6345835688,0.0,0.0,0.0,46271.8491446492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11090.632654738449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68678717499913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.531360138,0.0,22758.18066961355,0.0,66873.00704217602,28948.838970237044,0.0,920.29080692,15325.353574967998,4653.4606443719995,20389.900240039202,0.0,47689.071564557,0.0,1898.006464683,1905.8123594400001,8370.235375167116,0.0,0.0,186.200349214,0.0,304209.4577946457
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.7211328288,46.237960574358,0.0,3041.2583490768407,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,723.6701381975,332.51096310700797,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.204592647762,0.055009234000000004,0.0,0.0,0.0,38671.86653223497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240.362758038946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4890.009920292,0.0,24776.118357021143,0.0,73698.74007460801,30124.494193522525,0.0,1041.067422864,16275.417014088,6101.134514217,24401.785710308424,0.0,48236.890289099,0.0,1880.3893709810002,2563.8185260800005,9127.952164306987,0.0,0.0,246.067305253,0.0,306301.57229858125
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.6696243060001,46.164367518906,0.0,2649.141117076841,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,728.8189486295,332.330772962496,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.19631727684,0.0,0.0,0.0,0.0,20117.549195225296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697.33626696999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5869.274990784,0.0,25214.513959238986,0.0,76912.145118768,31278.262704820387,0.0,1036.835837328,14928.446961216001,7268.266806012999,26483.769870642333,0.0,44704.033875289,0.0,2217.751329455,2412.4227852800004,9426.289139781537,0.0,0.0,281.067835961,0.0,290780.0878245431
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.7280913468,46.098106272078006,0.0,2257.023885076841,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,654.4612683605,332.12932960032,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.196146079631994,0.0,0.0,0.0,0.0,7056.084108449749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5048.997116782455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859.331961953999,0.0,25319.974527166458,0.0,74855.56223486402,31180.576240191727,0.0,978.362162568,11547.999127632,7325.902327123,26485.018064103035,0.0,41286.549476745,0.0,2299.672188158,2206.55083576,10700.353778925804,0.0,0.0,295.88553626500004,0.0,266852.25651342445
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.5706314296,46.022213977908,0.0,1864.906653076841,0.0,0.0,0.0,0.5,728.4480000000001,0.0,0.0,1301.1,732.402701164,331.93494775123196,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3428.25,1671.0000000000002,43.188233803442,0.0,0.0,0.0,0.0,18807.735023964415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0077928267287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7213.187468539999,0.0,21277.558711407833,0.0,70722.69443352001,30183.59184327168,0.0,786.234327608,10405.231056887998,6944.000275773,23994.06854141508,0.0,36652.937209728,0.0,2544.738535174,2864.00613088,12819.938372013787,0.0,0.0,242.46510550899998,0.0,256888.71820972257
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.3357890695997,45.960086241384,0.0,1472.789421076841,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1301.1,722.1544014320001,331.753007681088,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2285.5,1114.0,43.197241238242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7534.953272213999,0.0,17673.738721953658,0.0,71981.96911315201,30501.370201480557,0.0,764.230196032,10077.699453911999,4280.060249881,19939.937207599425,0.0,40355.559561775,0.0,2892.175275394,3555.3102900000004,14130.75515143449,0.0,0.0,255.78694097,0.0,232331.8355825373
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.897693563316004,0.0,1080.672189076841,0.0,0.0,0.0,0.5,0.0,0.0,0.0,975.8249999999999,662.753749128,331.551120656448,0.0,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,1142.75,557.0,43.207397820314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17655.27087387152,0.0,75752.55709070401,33440.14707823363,0.0,0.0,11852.941388375999,0.0,21643.244491943842,0.0,51696.897663503005,0.0,2737.651499381,4161.2167376,15154.332333928918,0.0,0.0,286.28107902899995,0.0,239234.37738681585
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82181288013,0.0,688.5549570768411,0.0,0.0,0.0,0.18,0.0,0.0,0.0,650.55,694.1542217699999,331.3503785007359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19912244939199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15469.244655842393,0.0,76159.19461027201,34992.24558862369,0.0,0.0,2316.4512363626145,0.0,23244.43656216217,0.0,55358.385691133,0.0,2894.310200992,4562.9460024,16409.002406351334,0.0,0.0,348.233136537,0.0,234208.2605833533
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.757374030018,0.0,296.43772507684105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.275,607.4505587690002,331.17061553587195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.199314346916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510033517005603,0.0,0.0,0.0,0.0,138.6810269862415,97.27548364257534,0.0,0.0,0.0,0.0,13562.876283972517,0.0,78861.29303126401,35399.274981593175,0.0,0.0,0.0,0.0,20850.430247416178,0.0,52456.725139406,0.0,2477.9053788329998,4383.29003312,16910.450022402245,0.0,0.0,388.768039308,0.0,227180.77028921957
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68195857785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.503831234,330.96744559871996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.191038975994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.83710717207816,0.0,0.0,0.0,0.0,15500.392892091351,0.0,81230.624958816,35307.03601791671,0.0,0.0,16518.951335136,0.0,19152.74404242268,0.0,53334.596872435,0.0,2603.9185690410004,4437.467340720001,18232.079711046772,0.0,0.0,339.477479968,0.0,248095.47060115216
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61751999162401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.381489828,330.761012750784,211.5458200128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.190953377389995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18554.639574880308,0.0,0.0,0.0,0.0,4825.337242374241,0.0,0.0,0.0,0.0,0.0,17922.444684465707,0.0,83529.2517396,32804.17072122608,0.0,0.0,16650.218646671998,0.0,14728.406220304216,0.0,53938.753235186006,0.0,2827.9459952010006,4607.78289112,19013.267172427288,0.0,0.0,360.741437804,0.0,270967.45635722147
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.3196099227998,45.541627433568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.393198265,330.5808232930559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.191856638476004,917.4602693606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35356.45525967806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27322.616049762553,0.0,0.0,0.0,0.0,9879.928864628804,2081.694574839601,0.0,0.0,7529.2584163639995,0.0,0.0,0.0,83177.54222692801,32474.24723099605,0.0,1054.200948992,16867.275167112,0.0,17164.449465286947,0.0,56171.716055197,0.0,3243.294642211,5088.20360784,20098.86893115152,0.0,0.0,471.653639919,0.0,321186.89246582007
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4622135799999,45.481546132974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.380063967744,394.3254323904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.192048536,2015.5397621296004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12263.453806885158,0.0,0.0,0.0,0.0,7658.851443166176,0.0,0.0,0.0,0.0,27865.851850182997,0.0,0.0,0.0,0.0,13898.743223575791,2841.7411310584675,0.0,0.0,0.0,0.0,0.0,0.0,82278.016542288,34112.736218978585,0.0,1016.9179002959999,0.0,0.0,21281.209260146366,0.0,57501.573088114004,0.0,3950.5220314340004,5634.3781431200005,21979.825479871655,0.0,0.0,647.694495184,0.0,296737.8956810379
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.405653574918,1377.4691357108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.17862060556797,650.1450383736001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.183773165078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69978.56794345834,0.0,0.0,0.0,0.0,22437.43507156584,0.0,0.0,0.0,0.0,34430.919621620495,0.0,0.0,0.0,0.0,16021.698030114316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80598.053908032,35575.881056175705,0.0,950.9990750399999,0.0,0.0,24267.81066434648,0.0,57605.270477201004,0.0,3961.579091847,6146.78920376,23263.84371979254,0.0,0.0,722.332662843,0.0,378407.5627472267
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.341226599676,1645.6207826595999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.97545066841593,843.9159996456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.193929747149994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81264.07191427157,0.0,0.0,0.0,0.0,20633.755098191068,0.0,0.0,0.0,0.0,39353.40299046892,0.0,0.0,0.0,0.0,14261.25132433106,5494.4881478901925,0.0,0.0,0.0,0.0,0.0,0.0,79482.05003260801,35866.23347877626,0.0,876.938331408,0.0,0.0,25534.750500300823,0.0,56651.841838765,0.0,4359.590866197001,6128.370573040001,24856.046576750847,0.0,0.0,766.530114878,0.0,398437.3691771972
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.265334305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.78956983167996,989.9003260776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.193758270207994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94474.40293534423,0.0,0.0,0.0,0.0,23175.690064373444,0.0,0.0,0.0,0.0,38853.574192560845,0.0,0.0,0.0,0.0,7314.681207037313,5728.615825897518,0.0,0.0,0.0,0.0,0.0,0.0,77692.68248136001,35629.69712061209,0.0,783.2441789999999,0.0,0.0,24657.992011968057,0.0,55504.425951464,0.0,4849.623250646,6221.996581280001,26354.96497800164,0.0,0.0,786.774064725,0.0,403436.51383275515
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.201823542456005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.589956748864,1060.6837978968001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.2527160493071,557.0,43.185846273752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64768.824219114606,0.0,0.0,0.0,0.0,10913.905512504753,0.0,0.0,0.0,0.0,39572.02148297483,0.0,0.0,0.0,0.0,7804.448884988009,6624.53163398341,0.0,0.0,0.0,0.0,28049.52906889519,0.0,68705.27120424001,33315.33455912329,0.0,0.0,10004.86208856,0.0,18797.499930197486,0.0,45760.246354925,0.0,0.0,6366.827994480001,27727.248364898325,0.0,0.0,832.637154624,0.0,371924.1025940201
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.125931248286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.4070215287039,1051.0207685543999,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,1788.002716049307,1114.0,43.194853428818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109304.35819801818,0.0,0.0,0.0,0.0,25747.34558384413,0.0,0.0,0.0,0.0,40863.740789806456,0.0,0.0,0.0,0.0,11499.082774001687,7405.638879875526,0.0,0.0,7805.695266399999,0.0,21069.277245011224,0.0,42429.80413056,22413.352725844576,0.0,0.0,6289.274061983999,3357.913209829,8800.910396360274,0.0,29196.563151342,0.0,4810.083399411,6872.459385440001,28396.017588173207,0.0,0.0,799.3192634129999,0.0,381445.26734012377
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.610889118,45.065384452788,1930.4534718025996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.242373306112,1037.1148181351998,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2930.752716049307,1671.0000000000002,43.186578337629996,5594.7708706484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111333.03102889126,0.0,0.0,0.0,0.0,19280.98641263929,0.0,0.0,0.0,0.0,39348.461605643446,0.0,0.0,0.0,0.0,17575.713571546614,6874.663533636816,0.0,0.0,6301.085510751999,0.0,15318.229373369515,0.0,34754.889691056,17759.60146677867,0.0,332.98857588799996,6213.4239854160005,3118.986709714,8095.6083442240915,0.0,28952.719960276,0.0,4370.703181366999,7195.49660648,29028.598665057234,0.0,0.0,831.675520797,0.0,370781.060845383
t87,234.14300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.4177564912,44.987657887032,1857.5414925121995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.275,0.0,329.03594045817596,941.3887816031998,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4073.5027160493064,2228.0,43.186492739026,5424.0648978586005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5141.4119163884325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110343.05740469307,0.0,0.0,0.0,0.0,16030.113058706846,0.0,0.0,0.0,0.0,35254.65593538728,0.0,0.0,0.0,0.0,16552.37441197317,7970.785455192692,0.0,0.0,6934.638531839999,0.0,17535.032165102868,0.0,33553.472101152,15279.486876376339,0.0,374.13114109599996,7058.237922912,3184.626598656,10689.448317373615,0.0,30483.85261353,0.0,4411.576637665,7296.504580240001,29137.421187632375,0.0,0.0,812.455099698,0.0,374370.8256912144
t88,468.28600000000006,0.0,0.0,0.0,0.0,12673.351680000002,0.0,0.0,980.7803364383999,44.925530150508,1678.5564849093996,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,650.55,289.24586167900003,328.82995814054397,788.7393585791999,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.178580462835995,4931.25219384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.13327588392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101522.33024304966,0.0,0.0,0.0,0.0,13298.015939501236,0.0,0.0,0.0,0.0,33717.29850868865,0.0,0.0,0.0,0.0,12553.3625501503,6237.397718773586,0.0,0.0,7965.799920043999,0.0,19771.20285682357,0.0,35030.039054832,14707.628041942282,0.0,480.10196170399996,6977.6819484239995,3515.444997194,15572.084399681877,0.0,31047.470773991,0.0,4457.028782104,7740.229101680001,28761.13205468011,0.0,0.0,755.551980579,0.0,375766.8100939271
