Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t113,1.1566834399310763e-5,1.4387659849327774e-5,1.045419959516133e-5,1.3806543651293193e-5,1.3036576996537455e-5,1.1843096234788674e-5,1.3507940785641953e-5,1.1701931866919465e-5,1.1479302323032902e-5,1.12296563573379e-5
t114,1.1566786122505607e-5,1.438769020391691e-5,1.0454327966922532e-5,1.3806637620189376e-5,1.3036041212061502e-5,1.1843204787889776e-5,1.3509505777994655e-5,1.1701797319330151e-5,1.1479501899481892e-5,1.1229772481275132e-5
t115,1.1566748288601218e-5,1.4387599573288231e-5,1.045423262995965e-5,1.38066386946596e-5,1.303559775202672e-5,1.1843821290593346e-5,1.3509504850295418e-5,1.1701575707588086e-5,1.1479849658970107e-5,1.122976693639059e-5
t116,1.1566297268066397e-5,1.43872844487807e-5,1.0453901624282279e-5,1.3806320264605771e-5,1.3035008782676082e-5,1.1849146117750152e-5,1.3509155541940936e-5,1.1701188000189444e-5,1.1479905610563919e-5,1.122925636501649e-5
t117,1.1566191447948551e-5,1.4387152362981164e-5,1.0453856589145426e-5,1.3806353962787096e-5,1.3034767695649688e-5,1.1849223748759554e-5,1.3507854579584106e-5,1.1701010877685097e-5,1.1480083205323387e-5,1.1229126546571165e-5
t118,1.1566275667413708e-5,1.4387206177076171e-5,1.0453618244766149e-5,1.3806425704810714e-5,1.3034598355204966e-5,1.1848356480755714e-5,1.3507625856703349e-5,1.170114402448815e-5,1.1480221479756346e-5,1.1229145774517954e-5
t119,1.1566071571427937e-5,1.4387138137077399e-5,1.0453615783764745e-5,1.3806363133124185e-5,1.303425038450149e-5,1.1848339712153279e-5,1.3507365999973663e-5,1.1701268986875434e-5,1.1480087535089718e-5,1.1229000375961474e-5
t120,1.15661541966157e-5,1.4387094769511969e-5,1.0453588098905106e-5,1.3806394119492516e-5,1.3034165652575784e-5,1.1847802670636306e-5,1.3507205907292001e-5,1.1701473281164056e-5,1.1480190323718942e-5,1.122904302429242e-5
t121,1.1566137246160048e-5,1.4386812701786118e-5,1.0453303859533922e-5,1.380612951327547e-5,1.3033876094697308e-5,1.1852888208047984e-5,1.3506886601944461e-5,1.1701636798502901e-5,1.1480097249983284e-5,1.1228679913286784e-5
t122,1.1566362641293885e-5,1.438676303960987e-5,1.04533762794755e-5,1.380617119362203e-5,1.3034039808676625e-5,1.1852547806559483e-5,1.3507087817364913e-5,1.170173734962104e-5,1.1480347027741262e-5,1.1228774510107561e-5
t123,1.1566531112441814e-5,1.4386869148259043e-5,1.0453912557684075e-5,1.3806364320313907e-5,1.3034261341811967e-5,1.1851189841493973e-5,1.3507257411757292e-5,1.1701851694258034e-5,1.1480685575136766e-5,1.1228935022513085e-5
t124,1.1566624917986096e-5,1.4386907353863887e-5,1.0453998106039854e-5,1.3806405295654557e-5,1.3034475740098612e-5,1.1850797840610793e-5,1.3507322893101164e-5,1.1701876379026666e-5,1.1480925455684366e-5,1.1229071209028729e-5
t125,1.1566653588413882e-5,1.4386855065477767e-5,1.045423306039121e-5,1.380637576907179e-5,1.3034632733910904e-5,1.1850158755917136e-5,1.3507412910711183e-5,1.1701762955599313e-5,1.1481068841535827e-5,1.1229210210558989e-5
t126,1.1566199307516957e-5,1.4386633263314804e-5,1.0454172671910479e-5,1.3806031075838872e-5,1.3034462565955606e-5,1.1854741391645486e-5,1.350728006920446e-5,1.1701406206088704e-5,1.1480890008181542e-5,1.12288811691611e-5
t127,1.1566239342480086e-5,1.4386703460191381e-5,1.0454480681205111e-5,1.380606637194495e-5,1.3034687321823645e-5,1.1854371730984274e-5,1.3507504976014647e-5,1.1701378999117605e-5,1.1480998814212091e-5,1.1229007092611389e-5
t128,1.1566403109362192e-5,1.4386902026297939e-5,1.0454751733608859e-5,1.3806181776853696e-5,1.3035191761117547e-5,1.1853294339187766e-5,1.3507799397276593e-5,1.1701447008514131e-5,1.1481233967193361e-5,1.1229196210768189e-5
t129,1.1566195056815071e-5,1.438717927801589e-5,1.0455033342546733e-5,1.3806404004207875e-5,1.3035988605945059e-5,1.1852780910876681e-5,1.3507936368922708e-5,1.170111478329086e-5,1.1481489571349935e-5,1.1229432618762198e-5
t130,1.1566381586867687e-5,1.4387258162544867e-5,1.0455184439747682e-5,1.3806497880855663e-5,1.3036669135860939e-5,1.1852949503348606e-5,1.3508159648236503e-5,1.1701139390700791e-5,1.1481688676789123e-5,1.122952858318383e-5
t131,1.1566279180454571e-5,1.4387197933713757e-5,1.0455299652377981e-5,1.3806303097597893e-5,1.303692167157771e-5,1.1856459126505731e-5,1.3508686169688689e-5,1.1701044837099952e-5,1.1481702606711485e-5,1.1229287942932141e-5
t132,1.1566435940577142e-5,1.438719916129195e-5,1.0455205425918918e-5,1.380633665054152e-5,1.3037264373658997e-5,1.1855570734582097e-5,1.3509659774789987e-5,1.1701241133684467e-5,1.148193172449223e-5,1.1229389790290386e-5
t133,1.156653444348839e-5,1.4387241508038428e-5,1.0455252107159456e-5,1.3806367293393202e-5,1.3037479290655269e-5,1.1852623591323572e-5,1.3510276921954273e-5,1.1701324895267174e-5,1.1482103835131155e-5,1.12295234049202e-5
t134,1.156667616598554e-5,1.4387280754649448e-5,1.0455264602402137e-5,1.3806390658194673e-5,1.3037699620962813e-5,1.1850458104669396e-5,1.3510435260069995e-5,1.1701535577308059e-5,1.1482157839638826e-5,1.1229595117462546e-5
t135,1.1566709866998576e-5,1.4387263478071732e-5,1.0455451528629123e-5,1.3806531832097929e-5,1.3037848183653003e-5,1.1848022498182314e-5,1.3510709488255631e-5,1.1701563938120934e-5,1.148198484637222e-5,1.1229632688053216e-5
t136,1.1566291475481152e-5,1.4387054602476447e-5,1.0455016961251872e-5,1.380628272448242e-5,1.3037505796425941e-5,1.1849969349999996e-5,1.3510578656966203e-5,1.1701467349908495e-5,1.1481439237480418e-5,1.1229280839561894e-5
t137,1.1566260989021778e-5,1.4387007291776432e-5,1.0455054359942202e-5,1.3806387398447273e-5,1.3037210055199555e-5,1.1846739002799853e-5,1.3510948969812461e-5,1.1701569042926602e-5,1.1481035799006709e-5,1.1229452424642851e-5
t138,1.1566379307309712e-5,1.4387053827683518e-5,1.0455025974945907e-5,1.3806516692530319e-5,1.3036883636794539e-5,1.1844097578293717e-5,1.3512090772748002e-5,1.170181138104419e-5,1.148079160755332e-5,1.1229675290410059e-5
t139,1.156643324390737e-5,1.4386940048087926e-5,1.0454939438422772e-5,1.3806389708128033e-5,1.3036594339285596e-5,1.1843871670479588e-5,1.3512525963753359e-5,1.1701859569544966e-5,1.14807347019136e-5,1.122970084902495e-5
t140,1.1566500297164591e-5,1.438676785873852e-5,1.0454704465216249e-5,1.3806176457945547e-5,1.3036475468893961e-5,1.1843293312337992e-5,1.351191125135339e-5,1.1701904586687001e-5,1.1480806067936732e-5,1.1229639671257842e-5
t141,1.1566053432390024e-5,1.438639784818356e-5,1.0454374327880553e-5,1.3805645409255578e-5,1.3036043803695392e-5,1.1847407383036537e-5,1.3510119222662771e-5,1.1701660238234809e-5,1.1480630640366356e-5,1.1229071655786607e-5
t142,1.156604124261381e-5,1.4386248244977684e-5,1.0454252744305013e-5,1.3805342256243314e-5,1.303592461131289e-5,1.1846840044147834e-5,1.3509861692573343e-5,1.1701627244185704e-5,1.1480823357888842e-5,1.1228924791970494e-5
t143,1.15659471514573e-5,1.4386148126890298e-5,1.0454021452890867e-5,1.3805037456721092e-5,1.3035706971131725e-5,1.18442231723168e-5,1.3509492342615503e-5,1.1701454886789471e-5,1.1481091248086243e-5,1.1228830590759773e-5
t144,1.156595281612017e-5,1.4386107939378912e-5,1.0454190014681468e-5,1.3804858436508396e-5,1.3035598455258095e-5,1.184243319737964e-5,1.3508814064998285e-5,1.1701285847403754e-5,1.1481263994033105e-5,1.1228758331251568e-5
t145,1.156592990228387e-5,1.4385996273122718e-5,1.0454007950241157e-5,1.3804775631144912e-5,1.3035527862625031e-5,1.184173659899854e-5,1.3508780443630986e-5,1.1701086228657727e-5,1.1481284717865137e-5,1.1228748793151834e-5
t146,1.1565918876601112e-5,1.4385660426346447e-5,1.0453663396307292e-5,1.3804358270433035e-5,1.3035008463033139e-5,1.1847826573461646e-5,1.3509223831785825e-5,1.1701342883183703e-5,1.1481081624906421e-5,1.1228293725559806e-5
t147,1.1566053880043265e-5,1.4385722020989944e-5,1.0453762388269158e-5,1.3804505796438052e-5,1.3035054913669808e-5,1.1848853917736931e-5,1.3509438705265484e-5,1.1701539897445051e-5,1.148133352213923e-5,1.122838144866473e-5
t148,1.1566365419597558e-5,1.4385995401396639e-5,1.0453996029042377e-5,1.38047809523016e-5,1.3035274089425487e-5,1.1848388208297613e-5,1.3509606632055392e-5,1.1701913871667877e-5,1.1481727579092329e-5,1.1228611976765106e-5
t149,1.156656659805675e-5,1.4386260987266206e-5,1.0454029515433305e-5,1.3805090382142628e-5,1.3035520934066046e-5,1.1848281808163372e-5,1.350978007289689e-5,1.1702148542241886e-5,1.1482060794490588e-5,1.1228833637624724e-5
t150,1.1566229789246871e-5,1.4386543326615897e-5,1.0454519388321797e-5,1.3805492132177313e-5,1.3035813058648424e-5,1.1848420074072145e-5,1.3510043827878319e-5,1.1701682591463728e-5,1.1482467459241911e-5,1.1229155806477863e-5
t151,1.1565824978622983e-5,1.4386468457548278e-5,1.0454495691182787e-5,1.3805390951856537e-5,1.3035681984870743e-5,1.1853303266111076e-5,1.3509710796520867e-5,1.1701271263484706e-5,1.1482611707402355e-5,1.1228966716292483e-5
t152,1.1565806799115255e-5,1.4386492079076302e-5,1.0454613355149763e-5,1.3805467693157913e-5,1.3035888345852924e-5,1.185373199777346e-5,1.3510188498882543e-5,1.1700938516527756e-5,1.1482971107796163e-5,1.1229105350926612e-5
t153,1.156581380134225e-5,1.4386568296829596e-5,1.0454880290927642e-5,1.380546406545606e-5,1.3036300329230793e-5,1.1853508120494897e-5,1.3510455458064018e-5,1.1700713549525903e-5,1.148343070283921e-5,1.122919899037247e-5
t154,1.1565743142873734e-5,1.438651710835913e-5,1.045461927336038e-5,1.3805330138880944e-5,1.3036601952901802e-5,1.1853809746825688e-5,1.351101334903702e-5,1.1700529750984803e-5,1.1483801169425911e-5,1.1229191258075192e-5
t155,1.1565759228357075e-5,1.438645407757967e-5,1.0454778934624147e-5,1.3805229331914469e-5,1.3036756813763982e-5,1.185456163396577e-5,1.3512004065904655e-5,1.1700689221047157e-5,1.1484049016684378e-5,1.1229166979065165e-5
t156,1.1565594503597112e-5,1.4386335215439195e-5,1.045458678313919e-5,1.3805009661188076e-5,1.3036602225630404e-5,1.1857782588514298e-5,1.3512307936909142e-5,1.1700804410322705e-5,1.1483946974286933e-5,1.1228893690283858e-5
t157,1.1565663043927847e-5,1.4386319273265412e-5,1.0454366273951307e-5,1.3804902933794118e-5,1.3036582683622957e-5,1.185905856298293e-5,1.3512544984110193e-5,1.1701034482629909e-5,1.1483859633105411e-5,1.1228894856749171e-5
t158,1.1565877451716985e-5,1.4386481337340183e-5,1.04544113821354e-5,1.3804980184678032e-5,1.3036673830865205e-5,1.1857185103493705e-5,1.3512354001665613e-5,1.1701367640752699e-5,1.148386678541947e-5,1.1229065738791933e-5
t159,1.1566083074560036e-5,1.4386667483754606e-5,1.0454476689305074e-5,1.3805120559534807e-5,1.3036688445382369e-5,1.1854016900116652e-5,1.3512526084444234e-5,1.1701728365696182e-5,1.1483873572655958e-5,1.1229260095279851e-5
t160,1.156617226543423e-5,1.4386662077902054e-5,1.0454397845139577e-5,1.3805067276300864e-5,1.3036461875955915e-5,1.1852751490444533e-5,1.3512933228085877e-5,1.1701794458657845e-5,1.1483909799042229e-5,1.122932658496244e-5
t161,1.1565811225400223e-5,1.4386469897617327e-5,1.0454190310317662e-5,1.3804861061465007e-5,1.3035933980837968e-5,1.185461825290898e-5,1.3513079456779686e-5,1.1701568402427668e-5,1.1483761538261933e-5,1.1229143983202802e-5
t162,1.1565864735882372e-5,1.438636236388752e-5,1.0454041930738128e-5,1.3804810232585607e-5,1.3035794603698047e-5,1.1853028860077537e-5,1.3512794506605522e-5,1.1701588320598918e-5,1.1484069585834144e-5,1.122923174922847e-5
t163,1.1565945449438342e-5,1.4386317768659216e-5,1.0453915900957703e-5,1.3804676400090356e-5,1.3035858433971208e-5,1.1851156911981637e-5,1.3513005928938028e-5,1.1701856491396124e-5,1.1484361716108948e-5,1.122926484939216e-5
t164,1.1565886679848714e-5,1.4386219442566443e-5,1.0453662325138539e-5,1.3804394219694825e-5,1.3035879614930345e-5,1.185061011665612e-5,1.3513509183233764e-5,1.1702050801886746e-5,1.1484578545605942e-5,1.1229226205506744e-5
t165,1.1565958115014547e-5,1.4385907026697472e-5,1.0453443451849019e-5,1.3803886047986299e-5,1.3035669903479799e-5,1.1851448837917246e-5,1.3511750628286023e-5,1.1702317596647065e-5,1.1484669687390273e-5,1.1228961235718502e-5
t166,1.1565510297226821e-5,1.43855025281703e-5,1.045242584365935e-5,1.3803111785246398e-5,1.3035069058992997e-5,1.1855821235987186e-5,1.351098885854401e-5,1.170217808941282e-5,1.148437870996486e-5,1.122840661092073e-5
t167,1.1565553748489518e-5,1.4385571053082314e-5,1.0452419005141497e-5,1.3802931649455214e-5,1.3034761978853696e-5,1.1852657591280785e-5,1.3510966613414064e-5,1.1702399765862133e-5,1.1484299848355637e-5,1.1228444837846464e-5
t168,1.1566066620012337e-5,1.4386143980002944e-5,1.0453300473997708e-5,1.3803403348325502e-5,1.3034375907681718e-5,1.1847514005913853e-5,1.3511079574032488e-5,1.170300812246474e-5,1.1483469196143973e-5,1.1228687867486387e-5
t169,1.156642775674793e-5,1.4386072055969421e-5,1.0452604308170539e-5,1.3803354881130877e-5,1.3033054687690429e-5,1.186215193443645e-5,1.3510076368935101e-5,1.1702836280568396e-5,1.1481630241837806e-5,1.1228255707582783e-5
t170,1.156680609227218e-5,1.438661811733106e-5,1.0453377206863226e-5,1.3803802594449686e-5,1.3032616048133926e-5,1.185936600827963e-5,1.3510384536269767e-5,1.170327425411715e-5,1.1480796519797598e-5,1.1228278096606312e-5
t171,1.156647574351019e-5,1.4386672679433473e-5,1.0453297883375996e-5,1.3803720385690363e-5,1.3032196323643623e-5,1.1860130556043161e-5,1.3510401678540225e-5,1.1703283730337595e-5,1.148062634816079e-5,1.1227973465252216e-5
t172,1.1566544453798754e-5,1.438677853944825e-5,1.0453229691601301e-5,1.3803763644629377e-5,1.3032136775104573e-5,1.1858218603560857e-5,1.351072724732808e-5,1.170344065653629e-5,1.1480790216476205e-5,1.1228039159362417e-5
t173,1.1566439346654866e-5,1.4386693532421905e-5,1.0453173820829505e-5,1.3803586133872877e-5,1.3031978740506672e-5,1.1861909977627091e-5,1.3510705346373442e-5,1.1703504359314509e-5,1.1480654277769128e-5,1.1227852342932866e-5
t174,1.1566502641542006e-5,1.438677051635918e-5,1.0453026614696366e-5,1.3803571465398909e-5,1.3032060951484016e-5,1.1863037293447976e-5,1.3510783158676321e-5,1.1703650055114944e-5,1.1480660213517664e-5,1.1228013061834065e-5
t175,1.1566542975158383e-5,1.4386949586998952e-5,1.0453426683666316e-5,1.3803610087578663e-5,1.3032389411939069e-5,1.1863813659129983e-5,1.3511143859891869e-5,1.1703735356029303e-5,1.14808859049617e-5,1.1228273660474305e-5
t176,1.1566360422525403e-5,1.4387471211660311e-5,1.0454108049666564e-5,1.3803912079873152e-5,1.3033236188854375e-5,1.1863931482796474e-5,1.3510413707396304e-5,1.1703578828879106e-5,1.1481419721223327e-5,1.1228610196839485e-5
t177,1.1567108559514747e-5,1.438814424266707e-5,1.045502773964344e-5,1.3804618244076666e-5,1.303445238820217e-5,1.1859462293302746e-5,1.3509988421311206e-5,1.1703990731713155e-5,1.1482287040098773e-5,1.1229402364773582e-5
t178,1.156732950731206e-5,1.4388438684410687e-5,1.045538730433442e-5,1.380495693202108e-5,1.3035105501400954e-5,1.1863305839556136e-5,1.3509012408859986e-5,1.1704173230383561e-5,1.148274344661739e-5,1.1229608496002176e-5
t179,1.1567109091000391e-5,1.438844737469714e-5,1.0455297257666697e-5,1.3804927823082172e-5,1.3035324722432967e-5,1.1870639451258528e-5,1.3508359042389942e-5,1.170400605681463e-5,1.148302217185738e-5,1.1229474628222797e-5
t180,1.1567057752680401e-5,1.4388424586457715e-5,1.045524281075303e-5,1.3804986667421321e-5,1.303552816016856e-5,1.1871594224811062e-5,1.350822646253498e-5,1.1703838206976858e-5,1.1483320829623363e-5,1.1229490519603878e-5
t181,1.1567020620205253e-5,1.4388539374288016e-5,1.045535327113974e-5,1.3805093560506253e-5,1.3035657394228453e-5,1.1866135182486552e-5,1.3508205345444862e-5,1.1703815573152236e-5,1.1483585056077e-5,1.122958663284196e-5
t182,1.1566842656969237e-5,1.4388413824884386e-5,1.045519697812614e-5,1.3804976073861603e-5,1.303542591452616e-5,1.1862087511758147e-5,1.3508325839127337e-5,1.1703634842424143e-5,1.1483511969053608e-5,1.1229594851390214e-5
t183,1.1566381931893844e-5,1.4388069202059415e-5,1.045475966644451e-5,1.380460324304618e-5,1.3034703192477198e-5,1.186221707708782e-5,1.3508493918581987e-5,1.17032975977331e-5,1.1483062625292506e-5,1.1229320026225518e-5
t184,1.156583187174075e-5,1.4387558116457417e-5,1.045412365458404e-5,1.3804174799266853e-5,1.3033689978067867e-5,1.186555902753034e-5,1.3508852002752944e-5,1.1702871554952594e-5,1.148242764939452e-5,1.1228880002338899e-5
t185,1.1565396905511838e-5,1.4387159107468489e-5,1.0453777808828568e-5,1.3803976761429737e-5,1.3032663534367708e-5,1.1865073497654385e-5,1.3510456198469127e-5,1.170247290451284e-5,1.1481864563858755e-5,1.1228689141349432e-5
t186,1.1564501833465077e-5,1.43865322964367e-5,1.0452876454789374e-5,1.3803415733356577e-5,1.3031364608604191e-5,1.1870479759546953e-5,1.351276398130876e-5,1.1701955922281194e-5,1.1481015429829403e-5,1.1228148374187795e-5
t187,1.1564473703468444e-5,1.4386385742709917e-5,1.0452729102552237e-5,1.3803534447950474e-5,1.3031030172311451e-5,1.186865501311422e-5,1.3513480392721209e-5,1.1701868136139924e-5,1.1480888566924523e-5,1.1228372606641696e-5
t188,1.1564861682125897e-5,1.4386436865795916e-5,1.045284878496695e-5,1.3803669240940533e-5,1.3031179076682695e-5,1.1867415095868834e-5,1.3513338307459011e-5,1.1702132282792222e-5,1.1480952145233248e-5,1.1228600493187147e-5
t189,1.156542830110672e-5,1.4386580588861532e-5,1.0452943417515952e-5,1.3803875104559251e-5,1.3031550610814912e-5,1.186432344465025e-5,1.3511275146446691e-5,1.1702578942389758e-5,1.1481049572159783e-5,1.1228838429130377e-5
t190,1.1565690698472514e-5,1.4386565000284306e-5,1.045293841015077e-5,1.3803840983646047e-5,1.3031739447504654e-5,1.186340330639201e-5,1.3511153123456067e-5,1.1702731606449932e-5,1.1481053241918235e-5,1.12289110558022e-5
t191,1.1565755520639383e-5,1.4386529873315195e-5,1.0452693253686776e-5,1.3803643203833553e-5,1.3031770975456628e-5,1.1860586940296189e-5,1.351095929425407e-5,1.1702725324908854e-5,1.1481164907751407e-5,1.1228899489459292e-5
t192,1.1566461891599808e-5,1.4386114092265641e-5,1.045249430822227e-5,1.3803190701911315e-5,1.3031623091201391e-5,1.185866018213101e-5,1.3511599717627885e-5,1.1703576330681285e-5,1.1480856095221916e-5,1.1228742940319398e-5
t193,1.1566360669560226e-5,1.4385587581919893e-5,1.0452163849078418e-5,1.3802576579488304e-5,1.3031453750768885e-5,1.1858192471137048e-5,1.3511706892889876e-5,1.1703667969643925e-5,1.1480442618467255e-5,1.1228402433612989e-5
t194,1.1566247839060846e-5,1.438511692786793e-5,1.0451811995798733e-5,1.3802004186146532e-5,1.3031324248073803e-5,1.1857952077202728e-5,1.3511771674765415e-5,1.1703648114239725e-5,1.1480189431472785e-5,1.1228142476728769e-5
t195,1.1566223689730273e-5,1.4384844193108484e-5,1.0451739849987014e-5,1.3801658610496664e-5,1.3031316603253252e-5,1.1857178466357852e-5,1.3511847907777787e-5,1.1703676210010708e-5,1.1480190478277792e-5,1.1228027457591292e-5
t196,1.1565848441576995e-5,1.4384622367671515e-5,1.0451514734175885e-5,1.380133109902764e-5,1.3031096213252075e-5,1.1859874002982427e-5,1.3511557032737673e-5,1.1703534150703833e-5,1.14800269349006e-5,1.1227666388943353e-5
t197,1.1566021509885298e-5,1.4384893109643005e-5,1.0451892527372302e-5,1.3801548574663992e-5,1.3031334387019604e-5,1.185723652552384e-5,1.3511656498131548e-5,1.1703659409297713e-5,1.1480255899248731e-5,1.122791580540795e-5
t198,1.1566043692261015e-5,1.4385200228459747e-5,1.045219220010162e-5,1.3801710482898658e-5,1.303146063425543e-5,1.185749075658293e-5,1.3511649937963913e-5,1.1703773982373658e-5,1.148017827765392e-5,1.1228069259681437e-5
t199,1.1566185490120877e-5,1.4385742907921567e-5,1.0452879633389734e-5,1.3802071701456437e-5,1.3031920812689726e-5,1.185636545823238e-5,1.3509297403559569e-5,1.1703817757032155e-5,1.1480335815757668e-5,1.1228372196412274e-5
t200,1.1568228148710493e-5,1.438918707675677e-5,1.0456651601158275e-5,1.3805772959617586e-5,1.3036151861147537e-5,1.1807461807494832e-5,1.346940081403296e-5,1.1704839325464797e-5,1.1482330602246316e-5,1.1230238409297562e-5
t201,1.1568193322116782e-5,1.4389413776091443e-5,1.0456916710779585e-5,1.3805560911120516e-5,1.3036647317926629e-5,1.1813930501494151e-5,1.3470051537233782e-5,1.1704552569077727e-5,1.148243121428439e-5,1.1230155604923938e-5
