Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_liqH2_tonne_per_hr_z1,Load_liqH2_tonne_per_hr_z2,Load_liqH2_tonne_per_hr_z3
,,,,,,,5124,10.77,63.38,23.87
,,,,,,,5125,11.445,67.35,25.365
,,,,,,,5126,11.885,69.94,26.34
,,,,,,,5127,12.855,75.64,28.485
,,,,,,,5128,13.65,80.305,30.24
,,,,,,,5129,13.265,78.06,29.395
,,,,,,,5130,12.475,73.395,27.64
,,,,,,,5131,10.27,60.445,22.76
,,,,,,,5132,7.545,44.38,16.715
,,,,,,,5133,5.46,32.12,12.095
,,,,,,,5134,4.11,24.175,9.105
,,,,,,,5135,2.435,14.335,5.4
,,,,,,,5136,1.38,8.115,3.055
,,,,,,,5137,0.93,5.475,2.06
,,,,,,,5138,0.68,4.015,1.51
,,,,,,,5139,0.96,5.655,2.13
,,,,,,,5140,2.23,13.135,4.945
,,,,,,,5141,4.805,28.275,10.65
,,,,,,,5142,7.72,45.425,17.105
,,,,,,,5143,9.55,56.185,21.16
,,,,,,,5144,10.945,64.395,24.25
,,,,,,,5145,11.535,67.86,25.555
,,,,,,,5146,11.035,64.945,24.455
,,,,,,,5147,10.975,64.58,24.32
,,,,,,,5148,11.38,66.95,25.21
,,,,,,,5149,12.09,71.145,26.79
,,,,,,,5150,12.555,73.88,27.825
,,,,,,,5151,13.58,79.9,30.09
,,,,,,,5152,14.415,84.825,31.945
,,,,,,,5153,14.015,82.455,31.05
,,,,,,,5154,13.175,77.53,29.195
,,,,,,,5155,10.85,63.85,24.045
,,,,,,,5156,7.97,46.885,17.655
,,,,,,,5157,5.765,33.93,12.78
,,,,,,,5158,4.34,25.54,9.62
,,,,,,,5159,2.575,15.14,5.7
,,,,,,,5160,1.455,8.575,3.23
,,,,,,,5161,1.43,8.425,3.175
,,,,,,,5162,1.01,5.945,2.24
,,,,,,,5163,0.98,5.755,2.17
,,,,,,,5164,1.37,8.075,3.04
,,,,,,,5165,2.545,14.975,5.64
,,,,,,,5166,4.18,24.59,9.26
,,,,,,,5167,6.345,37.335,14.06
,,,,,,,5168,8.62,50.705,19.095
,,,,,,,5169,10.925,64.285,24.21
,,,,,,,5170,12.1,71.19,26.81
,,,,,,,5171,12.49,73.505,27.68
,,,,,,,5172,13.065,76.865,28.945
,,,,,,,5173,13.88,81.68,30.76
,,,,,,,5174,14.49,85.25,32.105
,,,,,,,5175,15.2,89.44,33.68
,,,,,,,5176,15.595,91.755,34.555
,,,,,,,5177,14.82,87.19,32.835
,,,,,,,5178,13.405,78.865,29.7
,,,,,,,5179,11.14,65.535,24.68
,,,,,,,5180,8.66,50.955,19.19
,,,,,,,5181,6.61,38.88,14.64
,,,,,,,5182,5.16,30.35,11.43
,,,,,,,5183,3.6,21.19,7.98
,,,,,,,5184,2.33,13.705,5.16
,,,,,,,5185,1.44,8.48,3.195
,,,,,,,5186,1.855,10.91,4.11
,,,,,,,5187,0.68,3.995,1.505
,,,,,,,5188,1.06,6.24,2.35
,,,,,,,5189,1.98,11.655,4.39
,,,,,,,5190,3.25,19.125,7.2
,,,,,,,5191,4.965,29.21,11
,,,,,,,5192,7.03,41.35,15.575
,,,,,,,5193,9.185,54.05,20.355
,,,,,,,5194,11.82,69.555,26.195
,,,,,,,5195,13.505,79.455,29.92
,,,,,,,5196,13.85,81.51,30.695
,,,,,,,5197,13.79,81.135,30.555
,,,,,,,5198,13.375,78.705,29.64
,,,,,,,5199,13.09,77.025,29.005
,,,,,,,5200,12.52,73.665,27.74
,,,,,,,5201,11.915,70.115,26.405
,,,,,,,5202,10.68,62.83,23.66
,,,,,,,5203,9.185,54.05,20.355
,,,,,,,5204,7.345,43.22,16.275
,,,,,,,5205,5.855,34.44,12.97
,,,,,,,5206,4.55,26.785,10.085
,,,,,,,5207,3.28,19.31,7.275
,,,,,,,5208,2.235,13.15,4.95
,,,,,,,5209,0.81,4.755,1.79
,,,,,,,5210,0.61,3.585,1.35
,,,,,,,5211,0.875,5.145,1.94
,,,,,,,5212,2,11.775,4.435
,,,,,,,5213,4.12,24.25,9.135
,,,,,,,5214,6.705,39.46,14.86
,,,,,,,5215,8.395,49.4,18.605
,,,,,,,5216,9.62,56.615,21.32
,,,,,,,5217,10.12,59.54,22.42
,,,,,,,5218,10.715,63.05,23.745
,,,,,,,5219,12.705,74.745,28.15
,,,,,,,5220,13.53,79.62,29.985
,,,,,,,5221,13.93,81.96,30.865
,,,,,,,5222,13.665,80.4,30.275
,,,,,,,5223,13.53,79.62,29.985
,,,,,,,5224,12.97,76.305,28.735
,,,,,,,5225,12.305,72.405,27.265
,,,,,,,5226,10.88,64.02,24.11
,,,,,,,5227,9.06,53.3,20.07
,,,,,,,5228,6.905,40.63,15.3
,,,,,,,5229,5.25,30.88,11.63
,,,,,,,5230,3.66,21.525,8.105
,,,,,,,5231,2.265,13.335,5.02
,,,,,,,5232,1.34,7.875,2.965
,,,,,,,5233,1.245,7.335,2.765
,,,,,,,5234,0.9,5.3,1.995
,,,,,,,5235,0.83,4.89,1.84
,,,,,,,5236,1.23,7.235,2.725
,,,,,,,5237,2.215,13.045,4.91
,,,,,,,5238,3.635,21.4,8.06
,,,,,,,5239,5.49,32.305,12.165
,,,,,,,5240,7.5,44.125,16.615
,,,,,,,5241,9.475,55.74,20.99
,,,,,,,5242,10.51,61.855,23.295
,,,,,,,5243,10.84,63.79,24.025
,,,,,,,5244,11.31,66.54,25.06
,,,,,,,5245,12.035,70.82,26.67
,,,,,,,5246,12.575,73.98,27.86
,,,,,,,5247,13.16,77.445,29.165
,,,,,,,5248,13.49,79.38,29.895
,,,,,,,5249,12.835,75.51,28.435
,,,,,,,5250,11.62,68.375,25.75
,,,,,,,5251,9.645,56.76,21.375
,,,,,,,5252,7.465,43.92,16.54
,,,,,,,5253,5.7,33.525,12.625
,,,,,,,5254,4.415,25.985,9.785
,,,,,,,5255,3.1,18.24,6.87
,,,,,,,5256,1.975,11.615,4.375
,,,,,,,5257,0.845,4.96,1.87
,,,,,,,5258,0.62,3.64,1.37
,,,,,,,5259,0.87,5.125,1.93
,,,,,,,5260,2.025,11.91,4.485
,,,,,,,5261,4.355,25.635,9.655
,,,,,,,5262,7,41.185,15.51
,,,,,,,5263,8.66,50.94,19.185
,,,,,,,5264,9.925,58.385,21.985
,,,,,,,5265,10.455,61.53,23.17
,,,,,,,5266,10.005,58.88,22.175
,,,,,,,5267,9.95,58.55,22.05
,,,,,,,5268,10.315,60.7,22.86
,,,,,,,5269,10.965,64.505,24.29
,,,,,,,5270,11.385,66.985,25.225
,,,,,,,5271,12.31,72.445,27.28
,,,,,,,5272,13.07,76.91,28.965
,,,,,,,5273,12.705,74.76,28.155
,,,,,,,5274,11.945,70.295,26.47
,,,,,,,5275,9.84,57.89,21.8
,,,,,,,5276,7.225,42.505,16.01
,,,,,,,5277,5.23,30.765,11.585
,,,,,,,5278,3.935,23.155,8.72
,,,,,,,5279,2.335,13.73,5.17
,,,,,,,5280,1.32,7.775,2.925
,,,,,,,5281,0.88,5.18,1.95
,,,,,,,5282,0.645,3.8,1.43
,,,,,,,5283,0.91,5.355,2.015
,,,,,,,5284,2.115,12.435,4.68
,,,,,,,5285,4.55,26.77,10.08
,,,,,,,5286,7.31,43,16.195
,,,,,,,5287,9.04,53.19,20.03
,,,,,,,5288,10.36,60.96,22.955
,,,,,,,5289,10.92,64.24,24.195
,,,,,,,5290,10.45,61.48,23.15
,,,,,,,5291,10.39,61.135,23.02
,,,,,,,5292,10.77,63.38,23.87
,,,,,,,5293,11.445,67.35,25.365
,,,,,,,5294,11.885,69.94,26.34
,,,,,,,5295,12.855,75.64,28.485
,,,,,,,5296,13.65,80.305,30.24
,,,,,,,5297,13.265,78.06,29.395
,,,,,,,5298,12.475,73.395,27.64
,,,,,,,5299,10.27,60.445,22.76
,,,,,,,5300,7.545,44.38,16.715
,,,,,,,5301,5.46,32.12,12.095
,,,,,,,5302,4.11,24.175,9.105
,,,,,,,5303,2.435,14.335,5.4
,,,,,,,5304,1.38,8.115,3.055
,,,,,,,5305,0.93,5.475,2.06
,,,,,,,5306,0.68,4.015,1.51
,,,,,,,5307,0.96,5.655,2.13
,,,,,,,5308,2.23,13.135,4.945
,,,,,,,5309,4.805,28.275,10.65
,,,,,,,5310,7.72,45.425,17.105
,,,,,,,5311,9.55,56.185,21.16
,,,,,,,5312,10.945,64.395,24.25
,,,,,,,5313,11.535,67.86,25.555
,,,,,,,5314,11.035,64.945,24.455
,,,,,,,5315,10.975,64.58,24.32
,,,,,,,5316,11.38,66.95,25.21
,,,,,,,5317,12.09,71.145,26.79
,,,,,,,5318,12.555,73.88,27.825
,,,,,,,5319,13.58,79.9,30.09
,,,,,,,5320,14.415,84.825,31.945
,,,,,,,5321,14.015,82.455,31.05
,,,,,,,5322,13.175,77.53,29.195
,,,,,,,5323,10.85,63.85,24.045
,,,,,,,5324,7.97,46.885,17.655
,,,,,,,5325,5.765,33.93,12.78
,,,,,,,5326,4.34,25.54,9.62
,,,,,,,5327,2.575,15.14,5.7
,,,,,,,5328,1.455,8.575,3.23
,,,,,,,5329,1.43,8.425,3.175
,,,,,,,5330,1.01,5.945,2.24
,,,,,,,5331,0.98,5.755,2.17
,,,,,,,5332,1.37,8.075,3.04
,,,,,,,5333,2.545,14.975,5.64
,,,,,,,5334,4.18,24.59,9.26
,,,,,,,5335,6.345,37.335,14.06
,,,,,,,5336,8.62,50.705,19.095
,,,,,,,5337,10.925,64.285,24.21
,,,,,,,5338,12.1,71.19,26.81
,,,,,,,5339,12.49,73.505,27.68
,,,,,,,5340,13.065,76.865,28.945
,,,,,,,5341,13.88,81.68,30.76
,,,,,,,5342,14.49,85.25,32.105
,,,,,,,5343,15.2,89.44,33.68
,,,,,,,5344,15.595,91.755,34.555
,,,,,,,5345,14.82,87.19,32.835
,,,,,,,5346,13.405,78.865,29.7
,,,,,,,5347,11.14,65.535,24.68
,,,,,,,5348,8.66,50.955,19.19
,,,,,,,5349,6.61,38.88,14.64
,,,,,,,5350,5.16,30.35,11.43
,,,,,,,5351,3.6,21.19,7.98
,,,,,,,5352,2.33,13.705,5.16
,,,,,,,5353,1.44,8.48,3.195
,,,,,,,5354,1.855,10.91,4.11
,,,,,,,5355,0.68,3.995,1.505
,,,,,,,5356,1.06,6.24,2.35
,,,,,,,5357,1.98,11.655,4.39
,,,,,,,5358,3.25,19.125,7.2
,,,,,,,5359,4.965,29.21,11
,,,,,,,5360,7.03,41.35,15.575
,,,,,,,5361,9.185,54.05,20.355
,,,,,,,5362,11.82,69.555,26.195
,,,,,,,5363,13.505,79.455,29.92
,,,,,,,5364,13.85,81.51,30.695
,,,,,,,5365,13.79,81.135,30.555
,,,,,,,5366,13.375,78.705,29.64
,,,,,,,5367,13.09,77.025,29.005
,,,,,,,5368,12.52,73.665,27.74
,,,,,,,5369,11.915,70.115,26.405
,,,,,,,5370,10.68,62.83,23.66
,,,,,,,5371,9.185,54.05,20.355
,,,,,,,5372,7.345,43.22,16.275
,,,,,,,5373,5.855,34.44,12.97
,,,,,,,5374,4.55,26.785,10.085
,,,,,,,5375,3.28,19.31,7.275
,,,,,,,5376,2.235,13.15,4.95
,,,,,,,5377,0.81,4.755,1.79
,,,,,,,5378,0.61,3.585,1.35
,,,,,,,5379,0.875,5.145,1.94
,,,,,,,5380,2,11.775,4.435
,,,,,,,5381,4.12,24.25,9.135
,,,,,,,5382,6.705,39.46,14.86
,,,,,,,5383,8.395,49.4,18.605
,,,,,,,5384,9.62,56.615,21.32
,,,,,,,5385,10.12,59.54,22.42
,,,,,,,5386,10.715,63.05,23.745
,,,,,,,5387,12.705,74.745,28.15
,,,,,,,5388,13.53,79.62,29.985
,,,,,,,5389,13.93,81.96,30.865
,,,,,,,5390,13.665,80.4,30.275
,,,,,,,5391,13.53,79.62,29.985
,,,,,,,5392,12.97,76.305,28.735
,,,,,,,5393,12.305,72.405,27.265
,,,,,,,5394,10.88,64.02,24.11
,,,,,,,5395,9.06,53.3,20.07
,,,,,,,5396,6.905,40.63,15.3
,,,,,,,5397,5.25,30.88,11.63
,,,,,,,5398,3.66,21.525,8.105
,,,,,,,5399,2.265,13.335,5.02
,,,,,,,5400,1.34,7.875,2.965
,,,,,,,5401,1.245,7.335,2.765
,,,,,,,5402,0.9,5.3,1.995
,,,,,,,5403,0.83,4.89,1.84
,,,,,,,5404,1.23,7.235,2.725
,,,,,,,5405,2.215,13.045,4.91
,,,,,,,5406,3.635,21.4,8.06
,,,,,,,5407,5.49,32.305,12.165
,,,,,,,5408,7.5,44.125,16.615
,,,,,,,5409,9.475,55.74,20.99
,,,,,,,5410,10.51,61.855,23.295
,,,,,,,5411,10.84,63.79,24.025
,,,,,,,5412,11.31,66.54,25.06
,,,,,,,5413,12.035,70.82,26.67
,,,,,,,5414,12.575,73.98,27.86
,,,,,,,5415,13.16,77.445,29.165
,,,,,,,5416,13.49,79.38,29.895
,,,,,,,5417,12.835,75.51,28.435
,,,,,,,5418,11.62,68.375,25.75
,,,,,,,5419,9.645,56.76,21.375
,,,,,,,5420,7.465,43.92,16.54
,,,,,,,5421,5.7,33.525,12.625
,,,,,,,5422,4.415,25.985,9.785
,,,,,,,5423,3.1,18.24,6.87
,,,,,,,5424,1.975,11.615,4.375
,,,,,,,5425,0.845,4.96,1.87
,,,,,,,5426,0.62,3.64,1.37
,,,,,,,5427,0.87,5.125,1.93
,,,,,,,5428,2.025,11.91,4.485
,,,,,,,5429,4.355,25.635,9.655
,,,,,,,5430,7,41.185,15.51
,,,,,,,5431,8.66,50.94,19.185
,,,,,,,5432,9.925,58.385,21.985
,,,,,,,5433,10.455,61.53,23.17
,,,,,,,5434,10.005,58.88,22.175
,,,,,,,5435,9.95,58.55,22.05
,,,,,,,5436,10.315,60.7,22.86
,,,,,,,5437,10.965,64.505,24.29
,,,,,,,5438,11.385,66.985,25.225
,,,,,,,5439,12.31,72.445,27.28
,,,,,,,5440,13.07,76.91,28.965
,,,,,,,5441,12.705,74.76,28.155
,,,,,,,5442,11.945,70.295,26.47
,,,,,,,5443,9.84,57.89,21.8
,,,,,,,5444,7.225,42.505,16.01
,,,,,,,5445,5.23,30.765,11.585
,,,,,,,5446,3.935,23.155,8.72
,,,,,,,5447,2.335,13.73,5.17
,,,,,,,5448,1.32,7.775,2.925
,,,,,,,5449,0.88,5.18,1.95
,,,,,,,5450,0.645,3.8,1.43
,,,,,,,5451,0.91,5.355,2.015
,,,,,,,5452,2.115,12.435,4.68
,,,,,,,5453,4.55,26.77,10.08
,,,,,,,5454,7.31,43,16.195
,,,,,,,5455,9.04,53.19,20.03
,,,,,,,5456,10.36,60.96,22.955
,,,,,,,5457,10.92,64.24,24.195
,,,,,,,5458,10.45,61.48,23.15
,,,,,,,5459,10.39,61.135,23.02
,,,,,,,5460,10.77,63.38,23.87
,,,,,,,5461,11.445,67.35,25.365
,,,,,,,5462,11.885,69.94,26.34
,,,,,,,5463,12.855,75.64,28.485
,,,,,,,5464,13.65,80.305,30.24
,,,,,,,5465,13.265,78.06,29.395
,,,,,,,5466,12.475,73.395,27.64
,,,,,,,5467,10.27,60.445,22.76
,,,,,,,5468,7.545,44.38,16.715
,,,,,,,5469,5.46,32.12,12.095
,,,,,,,5470,4.11,24.175,9.105
,,,,,,,5471,2.435,14.335,5.4
,,,,,,,5472,1.38,8.115,3.055
,,,,,,,5473,0.93,5.475,2.06
,,,,,,,5474,0.68,4.015,1.51
,,,,,,,5475,0.96,5.655,2.13
,,,,,,,5476,2.23,13.135,4.945
,,,,,,,5477,4.805,28.275,10.65
,,,,,,,5478,7.72,45.425,17.105
,,,,,,,5479,9.55,56.185,21.16
,,,,,,,5480,10.945,64.395,24.25
,,,,,,,5481,11.535,67.86,25.555
,,,,,,,5482,11.035,64.945,24.455
,,,,,,,5483,10.975,64.58,24.32
,,,,,,,5484,11.38,66.95,25.21
,,,,,,,5485,12.09,71.145,26.79
,,,,,,,5486,12.555,73.88,27.825
,,,,,,,5487,13.58,79.9,30.09
,,,,,,,5488,14.415,84.825,31.945
,,,,,,,5489,14.015,82.455,31.05
,,,,,,,5490,13.175,77.53,29.195
,,,,,,,5491,10.85,63.85,24.045
,,,,,,,5492,7.97,46.885,17.655
,,,,,,,5493,5.765,33.93,12.78
,,,,,,,5494,4.34,25.54,9.62
,,,,,,,5495,2.575,15.14,5.7
,,,,,,,5496,1.455,8.575,3.23
,,,,,,,5497,1.43,8.425,3.175
,,,,,,,5498,1.01,5.945,2.24
,,,,,,,5499,0.98,5.755,2.17
,,,,,,,5500,1.37,8.075,3.04
,,,,,,,5501,2.545,14.975,5.64
,,,,,,,5502,4.18,24.59,9.26
,,,,,,,5503,6.345,37.335,14.06
,,,,,,,5504,8.62,50.705,19.095
,,,,,,,5505,10.925,64.285,24.21
,,,,,,,5506,12.1,71.19,26.81
,,,,,,,5507,12.49,73.505,27.68
,,,,,,,5508,13.065,76.865,28.945
,,,,,,,5509,13.88,81.68,30.76
,,,,,,,5510,14.49,85.25,32.105
,,,,,,,5511,15.2,89.44,33.68
,,,,,,,5512,15.595,91.755,34.555
,,,,,,,5513,14.82,87.19,32.835
,,,,,,,5514,13.405,78.865,29.7
,,,,,,,5515,11.14,65.535,24.68
,,,,,,,5516,8.66,50.955,19.19
,,,,,,,5517,6.61,38.88,14.64
,,,,,,,5518,5.16,30.35,11.43
,,,,,,,5519,3.6,21.19,7.98
,,,,,,,5520,2.33,13.705,5.16
,,,,,,,5521,1.44,8.48,3.195
,,,,,,,5522,1.855,10.91,4.11
,,,,,,,5523,0.68,3.995,1.505
,,,,,,,5524,1.06,6.24,2.35
,,,,,,,5525,1.98,11.655,4.39
,,,,,,,5526,3.25,19.125,7.2
,,,,,,,5527,4.965,29.21,11
,,,,,,,5528,7.03,41.35,15.575
,,,,,,,5529,9.185,54.05,20.355
,,,,,,,5530,11.82,69.555,26.195
,,,,,,,5531,13.505,79.455,29.92
,,,,,,,5532,13.85,81.51,30.695
,,,,,,,5533,13.79,81.135,30.555
,,,,,,,5534,13.375,78.705,29.64
,,,,,,,5535,13.09,77.025,29.005
,,,,,,,5536,12.52,73.665,27.74
,,,,,,,5537,11.915,70.115,26.405
,,,,,,,5538,10.68,62.83,23.66
,,,,,,,5539,9.185,54.05,20.355
,,,,,,,5540,7.345,43.22,16.275
,,,,,,,5541,5.855,34.44,12.97
,,,,,,,5542,4.55,26.785,10.085
,,,,,,,5543,3.28,19.31,7.275
,,,,,,,5544,2.235,13.15,4.95
,,,,,,,5545,0.81,4.755,1.79
,,,,,,,5546,0.61,3.585,1.35
,,,,,,,5547,0.875,5.145,1.94
,,,,,,,5548,2,11.775,4.435
,,,,,,,5549,4.12,24.25,9.135
,,,,,,,5550,6.705,39.46,14.86
,,,,,,,5551,8.395,49.4,18.605
,,,,,,,5552,9.62,56.615,21.32
,,,,,,,5553,10.12,59.54,22.42
,,,,,,,5554,10.715,63.05,23.745
,,,,,,,5555,12.705,74.745,28.15
,,,,,,,5556,13.53,79.62,29.985
,,,,,,,5557,13.93,81.96,30.865
,,,,,,,5558,13.665,80.4,30.275
,,,,,,,5559,13.53,79.62,29.985
,,,,,,,5560,12.97,76.305,28.735
,,,,,,,5561,12.305,72.405,27.265
,,,,,,,5562,10.88,64.02,24.11
,,,,,,,5563,9.06,53.3,20.07
,,,,,,,5564,6.905,40.63,15.3
,,,,,,,5565,5.25,30.88,11.63
,,,,,,,5566,3.66,21.525,8.105
,,,,,,,5567,2.265,13.335,5.02
,,,,,,,5568,1.34,7.875,2.965
,,,,,,,5569,1.245,7.335,2.765
,,,,,,,5570,0.9,5.3,1.995
,,,,,,,5571,0.83,4.89,1.84
,,,,,,,5572,1.23,7.235,2.725
,,,,,,,5573,2.215,13.045,4.91
,,,,,,,5574,3.635,21.4,8.06
,,,,,,,5575,5.49,32.305,12.165
,,,,,,,5576,7.5,44.125,16.615
,,,,,,,5577,9.475,55.74,20.99
,,,,,,,5578,10.51,61.855,23.295
,,,,,,,5579,10.84,63.79,24.025
,,,,,,,5580,11.31,66.54,25.06
,,,,,,,5581,12.035,70.82,26.67
,,,,,,,5582,12.575,73.98,27.86
,,,,,,,5583,13.16,77.445,29.165
,,,,,,,5584,13.49,79.38,29.895
,,,,,,,5585,12.835,75.51,28.435
,,,,,,,5586,11.62,68.375,25.75
,,,,,,,5587,9.645,56.76,21.375
,,,,,,,5588,7.465,43.92,16.54
,,,,,,,5589,5.7,33.525,12.625
,,,,,,,5590,4.415,25.985,9.785
,,,,,,,5591,3.1,18.24,6.87
,,,,,,,5592,1.975,11.615,4.375
,,,,,,,5593,0.845,4.96,1.87
,,,,,,,5594,0.62,3.64,1.37
,,,,,,,5595,0.87,5.125,1.93
,,,,,,,5596,2.025,11.91,4.485
,,,,,,,5597,4.355,25.635,9.655
,,,,,,,5598,7,41.185,15.51
,,,,,,,5599,8.66,50.94,19.185
,,,,,,,5600,9.925,58.385,21.985
,,,,,,,5601,10.455,61.53,23.17
,,,,,,,5602,10.005,58.88,22.175
,,,,,,,5603,9.95,58.55,22.05
,,,,,,,5604,10.315,60.7,22.86
,,,,,,,5605,10.965,64.505,24.29
,,,,,,,5606,11.385,66.985,25.225
,,,,,,,5607,12.31,72.445,27.28
,,,,,,,5608,13.07,76.91,28.965
,,,,,,,5609,12.705,74.76,28.155
,,,,,,,5610,11.945,70.295,26.47
,,,,,,,5611,9.84,57.89,21.8
,,,,,,,5612,7.225,42.505,16.01
,,,,,,,5613,5.23,30.765,11.585
,,,,,,,5614,3.935,23.155,8.72
,,,,,,,5615,2.335,13.73,5.17
,,,,,,,5616,1.32,7.775,2.925
,,,,,,,5617,0.88,5.18,1.95
,,,,,,,5618,0.645,3.8,1.43
,,,,,,,5619,0.91,5.355,2.015
,,,,,,,5620,2.115,12.435,4.68
,,,,,,,5621,4.55,26.77,10.08
,,,,,,,5622,7.31,43,16.195
,,,,,,,5623,9.04,53.19,20.03
,,,,,,,5624,10.36,60.96,22.955
,,,,,,,5625,10.92,64.24,24.195
,,,,,,,5626,10.45,61.48,23.15
,,,,,,,5627,10.39,61.135,23.02
,,,,,,,5628,10.77,63.38,23.87
,,,,,,,5629,11.445,67.35,25.365
,,,,,,,5630,11.885,69.94,26.34
,,,,,,,5631,12.855,75.64,28.485
,,,,,,,5632,13.65,80.305,30.24
,,,,,,,5633,13.265,78.06,29.395
,,,,,,,5634,12.475,73.395,27.64
,,,,,,,5635,10.27,60.445,22.76
,,,,,,,5636,7.545,44.38,16.715
,,,,,,,5637,5.46,32.12,12.095
,,,,,,,5638,4.11,24.175,9.105
,,,,,,,5639,2.435,14.335,5.4
,,,,,,,5640,1.38,8.115,3.055
,,,,,,,5641,0.93,5.475,2.06
,,,,,,,5642,0.68,4.015,1.51
,,,,,,,5643,0.96,5.655,2.13
,,,,,,,5644,2.23,13.135,4.945
,,,,,,,5645,4.805,28.275,10.65
,,,,,,,5646,7.72,45.425,17.105
,,,,,,,5647,9.55,56.185,21.16
,,,,,,,5648,10.945,64.395,24.25
,,,,,,,5649,11.535,67.86,25.555
,,,,,,,5650,11.035,64.945,24.455
,,,,,,,5651,10.975,64.58,24.32
,,,,,,,5652,11.38,66.95,25.21
,,,,,,,5653,12.09,71.145,26.79
,,,,,,,5654,12.555,73.88,27.825
,,,,,,,5655,13.58,79.9,30.09
,,,,,,,5656,14.415,84.825,31.945
,,,,,,,5657,14.015,82.455,31.05
,,,,,,,5658,13.175,77.53,29.195
,,,,,,,5659,10.85,63.85,24.045
,,,,,,,5660,7.97,46.885,17.655
,,,,,,,5661,5.765,33.93,12.78
,,,,,,,5662,4.34,25.54,9.62
,,,,,,,5663,2.575,15.14,5.7
,,,,,,,5664,1.455,8.575,3.23
,,,,,,,5665,1.43,8.425,3.175
,,,,,,,5666,1.01,5.945,2.24
,,,,,,,5667,0.98,5.755,2.17
,,,,,,,5668,1.37,8.075,3.04
,,,,,,,5669,2.545,14.975,5.64
,,,,,,,5670,4.18,24.59,9.26
,,,,,,,5671,6.345,37.335,14.06
,,,,,,,5672,8.62,50.705,19.095
,,,,,,,5673,10.925,64.285,24.21
,,,,,,,5674,12.1,71.19,26.81
,,,,,,,5675,12.49,73.505,27.68
,,,,,,,5676,13.065,76.865,28.945
,,,,,,,5677,13.88,81.68,30.76
,,,,,,,5678,14.49,85.25,32.105
,,,,,,,5679,15.2,89.44,33.68
,,,,,,,5680,15.595,91.755,34.555
,,,,,,,5681,14.82,87.19,32.835
,,,,,,,5682,13.405,78.865,29.7
,,,,,,,5683,11.14,65.535,24.68
,,,,,,,5684,8.66,50.955,19.19
,,,,,,,5685,6.61,38.88,14.64
,,,,,,,5686,5.16,30.35,11.43
,,,,,,,5687,3.6,21.19,7.98
,,,,,,,5688,2.33,13.705,5.16
,,,,,,,5689,1.44,8.48,3.195
,,,,,,,5690,1.855,10.91,4.11
,,,,,,,5691,0.68,3.995,1.505
,,,,,,,5692,1.06,6.24,2.35
,,,,,,,5693,1.98,11.655,4.39
,,,,,,,5694,3.25,19.125,7.2
,,,,,,,5695,4.965,29.21,11
,,,,,,,5696,7.03,41.35,15.575
,,,,,,,5697,9.185,54.05,20.355
,,,,,,,5698,11.82,69.555,26.195
,,,,,,,5699,13.505,79.455,29.92
,,,,,,,5700,13.85,81.51,30.695
,,,,,,,5701,13.79,81.135,30.555
,,,,,,,5702,13.375,78.705,29.64
,,,,,,,5703,13.09,77.025,29.005
,,,,,,,5704,12.52,73.665,27.74
,,,,,,,5705,11.915,70.115,26.405
,,,,,,,5706,10.68,62.83,23.66
,,,,,,,5707,9.185,54.05,20.355
,,,,,,,5708,7.345,43.22,16.275
,,,,,,,5709,5.855,34.44,12.97
,,,,,,,5710,4.55,26.785,10.085
,,,,,,,5711,3.28,19.31,7.275
,,,,,,,5712,2.235,13.15,4.95
,,,,,,,5713,0.81,4.755,1.79
,,,,,,,5714,0.61,3.585,1.35
,,,,,,,5715,0.875,5.145,1.94
,,,,,,,5716,2,11.775,4.435
,,,,,,,5717,4.12,24.25,9.135
,,,,,,,5718,6.705,39.46,14.86
,,,,,,,5719,8.395,49.4,18.605
,,,,,,,5720,9.62,56.615,21.32
,,,,,,,5721,10.12,59.54,22.42
,,,,,,,5722,10.715,63.05,23.745
,,,,,,,5723,12.705,74.745,28.15
,,,,,,,5724,13.53,79.62,29.985
,,,,,,,5725,13.93,81.96,30.865
,,,,,,,5726,13.665,80.4,30.275
,,,,,,,5727,13.53,79.62,29.985
,,,,,,,5728,12.97,76.305,28.735
,,,,,,,5729,12.305,72.405,27.265
,,,,,,,5730,10.88,64.02,24.11
,,,,,,,5731,9.06,53.3,20.07
,,,,,,,5732,6.905,40.63,15.3
,,,,,,,5733,5.25,30.88,11.63
,,,,,,,5734,3.66,21.525,8.105
,,,,,,,5735,2.265,13.335,5.02
,,,,,,,5736,1.34,7.875,2.965
,,,,,,,5737,1.245,7.335,2.765
,,,,,,,5738,0.9,5.3,1.995
,,,,,,,5739,0.83,4.89,1.84
,,,,,,,5740,1.23,7.235,2.725
,,,,,,,5741,2.215,13.045,4.91
,,,,,,,5742,3.635,21.4,8.06
,,,,,,,5743,5.49,32.305,12.165
,,,,,,,5744,7.5,44.125,16.615
,,,,,,,5745,9.475,55.74,20.99
,,,,,,,5746,10.51,61.855,23.295
,,,,,,,5747,10.84,63.79,24.025
,,,,,,,5748,11.31,66.54,25.06
,,,,,,,5749,12.035,70.82,26.67
,,,,,,,5750,12.575,73.98,27.86
,,,,,,,5751,13.16,77.445,29.165
,,,,,,,5752,13.49,79.38,29.895
,,,,,,,5753,12.835,75.51,28.435
,,,,,,,5754,11.62,68.375,25.75
