Time_Index,CT_NG,ME_NG,MA_NG,None,uranium
5248,1.76,1.76,2.11,0,0.74
5249,1.76,1.76,2.11,0,0.74
5250,1.76,1.76,2.11,0,0.74
5251,1.76,1.76,2.11,0,0.74
5252,1.76,1.76,2.11,0,0.74
5253,1.76,1.76,2.11,0,0.74
5254,1.76,1.76,2.11,0,0.74
5255,1.76,1.76,2.11,0,0.74
5256,1.76,1.76,2.11,0,0.74
5257,1.76,1.76,2.11,0,0.74
5258,1.76,1.76,2.11,0,0.74
5259,1.76,1.76,2.11,0,0.74
5260,1.76,1.76,2.11,0,0.74
5261,1.76,1.76,2.11,0,0.74
5262,1.76,1.76,2.11,0,0.74
5263,1.76,1.76,2.11,0,0.74
5264,1.76,1.76,2.11,0,0.74
5265,1.76,1.76,2.11,0,0.74
5266,1.76,1.76,2.11,0,0.74
5267,1.76,1.76,2.11,0,0.74
5268,1.76,1.76,2.11,0,0.74
5269,1.76,1.76,2.11,0,0.74
5270,1.76,1.76,2.11,0,0.74
5271,1.76,1.76,2.11,0,0.74
5272,1.76,1.76,2.11,0,0.74
5273,1.76,1.76,2.11,0,0.74
5274,1.76,1.76,2.11,0,0.74
5275,1.76,1.76,2.11,0,0.74
5276,1.76,1.76,2.11,0,0.74
5277,1.76,1.76,2.11,0,0.74
5278,1.76,1.76,2.11,0,0.74
5279,1.76,1.76,2.11,0,0.74
5280,1.76,1.76,2.11,0,0.74
5281,1.76,1.76,2.11,0,0.74
5282,1.76,1.76,2.11,0,0.74
5283,1.76,1.76,2.11,0,0.74
5284,1.76,1.76,2.11,0,0.74
5285,1.76,1.76,2.11,0,0.74
5286,1.76,1.76,2.11,0,0.74
5287,1.76,1.76,2.11,0,0.74
5288,1.76,1.76,2.11,0,0.74
5289,1.76,1.76,2.11,0,0.74
5290,1.76,1.76,2.11,0,0.74
5291,1.76,1.76,2.11,0,0.74
5292,1.76,1.76,2.11,0,0.74
5293,1.76,1.76,2.11,0,0.74
5294,1.76,1.76,2.11,0,0.74
5295,1.76,1.76,2.11,0,0.74
5296,1.76,1.76,2.11,0,0.74
5297,1.76,1.76,2.11,0,0.74
5298,1.76,1.76,2.11,0,0.74
5299,1.76,1.76,2.11,0,0.74
5300,1.76,1.76,2.11,0,0.74
5301,1.76,1.76,2.11,0,0.74
5302,1.76,1.76,2.11,0,0.74
5303,1.76,1.76,2.11,0,0.74
5304,1.76,1.76,2.11,0,0.74
5305,1.76,1.76,2.11,0,0.74
5306,1.76,1.76,2.11,0,0.74
5307,1.76,1.76,2.11,0,0.74
5308,1.76,1.76,2.11,0,0.74
5309,1.76,1.76,2.11,0,0.74
5310,1.76,1.76,2.11,0,0.74
5311,1.76,1.76,2.11,0,0.74
5312,1.76,1.76,2.11,0,0.74
5313,1.76,1.76,2.11,0,0.74
5314,1.76,1.76,2.11,0,0.74
5315,1.76,1.76,2.11,0,0.74
5316,1.76,1.76,2.11,0,0.74
5317,1.76,1.76,2.11,0,0.74
5318,1.76,1.76,2.11,0,0.74
5319,1.76,1.76,2.11,0,0.74
5320,1.76,1.76,2.11,0,0.74
5321,1.76,1.76,2.11,0,0.74
5322,1.76,1.76,2.11,0,0.74
5323,1.76,1.76,2.11,0,0.74
5324,1.76,1.76,2.11,0,0.74
5325,1.76,1.76,2.11,0,0.74
5326,1.76,1.76,2.11,0,0.74
5327,1.76,1.76,2.11,0,0.74
5328,1.76,1.76,2.11,0,0.74
5329,1.76,1.76,2.11,0,0.74
5330,1.76,1.76,2.11,0,0.74
5331,1.76,1.76,2.11,0,0.74
5332,1.76,1.76,2.11,0,0.74
5333,1.76,1.76,2.11,0,0.74
5334,1.76,1.76,2.11,0,0.74
5335,1.76,1.76,2.11,0,0.74
5336,1.76,1.76,2.11,0,0.74
5337,1.76,1.76,2.11,0,0.74
5338,1.76,1.76,2.11,0,0.74
5339,1.76,1.76,2.11,0,0.74
5340,1.76,1.76,2.11,0,0.74
5341,1.76,1.76,2.11,0,0.74
5342,1.76,1.76,2.11,0,0.74
5343,1.76,1.76,2.11,0,0.74
5344,1.76,1.76,2.11,0,0.74
5345,1.76,1.76,2.11,0,0.74
5346,1.76,1.76,2.11,0,0.74
5347,1.76,1.76,2.11,0,0.74
5348,1.76,1.76,2.11,0,0.74
5349,1.76,1.76,2.11,0,0.74
5350,1.76,1.76,2.11,0,0.74
5351,1.76,1.76,2.11,0,0.74
5352,1.76,1.76,2.11,0,0.74
5353,1.76,1.76,2.11,0,0.74
5354,1.76,1.76,2.11,0,0.74
5355,1.76,1.76,2.11,0,0.74
5356,1.76,1.76,2.11,0,0.74
5357,1.76,1.76,2.11,0,0.74
5358,1.76,1.76,2.11,0,0.74
5359,1.76,1.76,2.11,0,0.74
5360,1.76,1.76,2.11,0,0.74
5361,1.76,1.76,2.11,0,0.74
5362,1.76,1.76,2.11,0,0.74
5363,1.76,1.76,2.11,0,0.74
5364,1.76,1.76,2.11,0,0.74
5365,1.76,1.76,2.11,0,0.74
5366,1.76,1.76,2.11,0,0.74
5367,1.76,1.76,2.11,0,0.74
5368,1.76,1.76,2.11,0,0.74
5369,1.76,1.76,2.11,0,0.74
5370,1.76,1.76,2.11,0,0.74
5371,1.76,1.76,2.11,0,0.74
5372,1.76,1.76,2.11,0,0.74
5373,1.76,1.76,2.11,0,0.74
5374,1.76,1.76,2.11,0,0.74
5375,1.76,1.76,2.11,0,0.74
5376,1.76,1.76,2.11,0,0.74
5377,1.76,1.76,2.11,0,0.74
5378,1.76,1.76,2.11,0,0.74
5379,1.76,1.76,2.11,0,0.74
5380,1.76,1.76,2.11,0,0.74
5381,1.76,1.76,2.11,0,0.74
5382,1.76,1.76,2.11,0,0.74
5383,1.76,1.76,2.11,0,0.74
5384,1.76,1.76,2.11,0,0.74
5385,1.76,1.76,2.11,0,0.74
5386,1.76,1.76,2.11,0,0.74
5387,1.76,1.76,2.11,0,0.74
5388,1.76,1.76,2.11,0,0.74
5389,1.76,1.76,2.11,0,0.74
5390,1.76,1.76,2.11,0,0.74
5391,1.76,1.76,2.11,0,0.74
5392,1.76,1.76,2.11,0,0.74
5393,1.76,1.76,2.11,0,0.74
5394,1.76,1.76,2.11,0,0.74
5395,1.76,1.76,2.11,0,0.74
5396,1.76,1.76,2.11,0,0.74
5397,1.76,1.76,2.11,0,0.74
5398,1.76,1.76,2.11,0,0.74
5399,1.76,1.76,2.11,0,0.74
5400,1.76,1.76,2.11,0,0.74
5401,1.76,1.76,2.11,0,0.74
5402,1.76,1.76,2.11,0,0.74
5403,1.76,1.76,2.11,0,0.74
5404,1.76,1.76,2.11,0,0.74
5405,1.76,1.76,2.11,0,0.74
5406,1.76,1.76,2.11,0,0.74
5407,1.76,1.76,2.11,0,0.74
5408,1.76,1.76,2.11,0,0.74
5409,1.76,1.76,2.11,0,0.74
5410,1.76,1.76,2.11,0,0.74
5411,1.76,1.76,2.11,0,0.74
5412,1.76,1.76,2.11,0,0.74
5413,1.76,1.76,2.11,0,0.74
5414,1.76,1.76,2.11,0,0.74
5415,1.76,1.76,2.11,0,0.74
5416,1.76,1.76,2.11,0,0.74
5417,1.76,1.76,2.11,0,0.74
5418,1.76,1.76,2.11,0,0.74
5419,1.76,1.76,2.11,0,0.74
5420,1.76,1.76,2.11,0,0.74
5421,1.76,1.76,2.11,0,0.74
5422,1.76,1.76,2.11,0,0.74
5423,1.76,1.76,2.11,0,0.74
5424,1.76,1.76,2.11,0,0.74
5425,1.76,1.76,2.11,0,0.74
5426,1.76,1.76,2.11,0,0.74
5427,1.76,1.76,2.11,0,0.74
5428,1.76,1.76,2.11,0,0.74
5429,1.76,1.76,2.11,0,0.74
5430,1.76,1.76,2.11,0,0.74
5431,1.76,1.76,2.11,0,0.74
5432,1.76,1.76,2.11,0,0.74
5433,1.76,1.76,2.11,0,0.74
5434,1.76,1.76,2.11,0,0.74
5435,1.76,1.76,2.11,0,0.74
5436,1.76,1.76,2.11,0,0.74
5437,1.76,1.76,2.11,0,0.74
5438,1.76,1.76,2.11,0,0.74
5439,1.76,1.76,2.11,0,0.74
5440,1.76,1.76,2.11,0,0.74
5441,1.76,1.76,2.11,0,0.74
5442,1.76,1.76,2.11,0,0.74
5443,1.76,1.76,2.11,0,0.74
5444,1.76,1.76,2.11,0,0.74
5445,1.76,1.76,2.11,0,0.74
5446,1.76,1.76,2.11,0,0.74
5447,1.76,1.76,2.11,0,0.74
5448,1.76,1.76,2.11,0,0.74
5449,1.76,1.76,2.11,0,0.74
5450,1.76,1.76,2.11,0,0.74
5451,1.76,1.76,2.11,0,0.74
5452,1.76,1.76,2.11,0,0.74
5453,1.76,1.76,2.11,0,0.74
5454,1.76,1.76,2.11,0,0.74
5455,1.76,1.76,2.11,0,0.74
5456,1.76,1.76,2.11,0,0.74
5457,1.76,1.76,2.11,0,0.74
5458,1.76,1.76,2.11,0,0.74
5459,1.76,1.76,2.11,0,0.74
5460,1.76,1.76,2.11,0,0.74
5461,1.76,1.76,2.11,0,0.74
5462,1.76,1.76,2.11,0,0.74
5463,1.76,1.76,2.11,0,0.74
5464,1.76,1.76,2.11,0,0.74
5465,1.76,1.76,2.11,0,0.74
5466,1.76,1.76,2.11,0,0.74
5467,1.76,1.76,2.11,0,0.74
5468,1.76,1.76,2.11,0,0.74
5469,1.76,1.76,2.11,0,0.74
5470,1.76,1.76,2.11,0,0.74
5471,1.76,1.76,2.11,0,0.74
5472,1.76,1.76,2.11,0,0.74
5473,1.76,1.76,2.11,0,0.74
5474,1.76,1.76,2.11,0,0.74
5475,1.76,1.76,2.11,0,0.74
5476,1.76,1.76,2.11,0,0.74
5477,1.76,1.76,2.11,0,0.74
5478,1.76,1.76,2.11,0,0.74
5479,1.76,1.76,2.11,0,0.74
5480,1.76,1.76,2.11,0,0.74
5481,1.76,1.76,2.11,0,0.74
5482,1.76,1.76,2.11,0,0.74
5483,1.76,1.76,2.11,0,0.74
5484,1.76,1.76,2.11,0,0.74
5485,1.76,1.76,2.11,0,0.74
5486,1.76,1.76,2.11,0,0.74
5487,1.76,1.76,2.11,0,0.74
5488,1.76,1.76,2.11,0,0.74
5489,1.76,1.76,2.11,0,0.74
5490,1.76,1.76,2.11,0,0.74
5491,1.76,1.76,2.11,0,0.74
5492,1.76,1.76,2.11,0,0.74
5493,1.76,1.76,2.11,0,0.74
5494,1.76,1.76,2.11,0,0.74
5495,1.76,1.76,2.11,0,0.74
5496,1.76,1.76,2.11,0,0.74
5497,1.76,1.76,2.11,0,0.74
5498,1.76,1.76,2.11,0,0.74
5499,1.76,1.76,2.11,0,0.74
5500,1.76,1.76,2.11,0,0.74
5501,1.76,1.76,2.11,0,0.74
5502,1.76,1.76,2.11,0,0.74
5503,1.76,1.76,2.11,0,0.74
5504,1.76,1.76,2.11,0,0.74
5505,1.76,1.76,2.11,0,0.74
5506,1.76,1.76,2.11,0,0.74
5507,1.76,1.76,2.11,0,0.74
5508,1.76,1.76,2.11,0,0.74
5509,1.76,1.76,2.11,0,0.74
5510,1.76,1.76,2.11,0,0.74
5511,1.76,1.76,2.11,0,0.74
5512,1.76,1.76,2.11,0,0.74
5513,1.76,1.76,2.11,0,0.74
5514,1.76,1.76,2.11,0,0.74
5515,1.76,1.76,2.11,0,0.74
5516,1.76,1.76,2.11,0,0.74
5517,1.76,1.76,2.11,0,0.74
5518,1.76,1.76,2.11,0,0.74
5519,1.76,1.76,2.11,0,0.74
5520,1.76,1.76,2.11,0,0.74
5521,1.76,1.76,2.11,0,0.74
5522,1.76,1.76,2.11,0,0.74
5523,1.76,1.76,2.11,0,0.74
5524,1.76,1.76,2.11,0,0.74
5525,1.76,1.76,2.11,0,0.74
5526,1.76,1.76,2.11,0,0.74
5527,1.76,1.76,2.11,0,0.74
5528,1.76,1.76,2.11,0,0.74
5529,1.76,1.76,2.11,0,0.74
5530,1.76,1.76,2.11,0,0.74
5531,1.76,1.76,2.11,0,0.74
5532,1.76,1.76,2.11,0,0.74
5533,1.76,1.76,2.11,0,0.74
5534,1.76,1.76,2.11,0,0.74
5535,1.76,1.76,2.11,0,0.74
5536,1.76,1.76,2.11,0,0.74
5537,1.76,1.76,2.11,0,0.74
5538,1.76,1.76,2.11,0,0.74
5539,1.76,1.76,2.11,0,0.74
5540,1.76,1.76,2.11,0,0.74
5541,1.76,1.76,2.11,0,0.74
5542,1.76,1.76,2.11,0,0.74
5543,1.76,1.76,2.11,0,0.74
5544,1.76,1.76,2.11,0,0.74
5545,1.76,1.76,2.11,0,0.74
5546,1.76,1.76,2.11,0,0.74
5547,1.76,1.76,2.11,0,0.74
5548,1.76,1.76,2.11,0,0.74
5549,1.76,1.76,2.11,0,0.74
5550,1.76,1.76,2.11,0,0.74
5551,1.76,1.76,2.11,0,0.74
5552,1.76,1.76,2.11,0,0.74
5553,1.76,1.76,2.11,0,0.74
5554,1.76,1.76,2.11,0,0.74
5555,1.76,1.76,2.11,0,0.74
5556,1.76,1.76,2.11,0,0.74
5557,1.76,1.76,2.11,0,0.74
5558,1.76,1.76,2.11,0,0.74
5559,1.76,1.76,2.11,0,0.74
5560,1.76,1.76,2.11,0,0.74
5561,1.76,1.76,2.11,0,0.74
5562,1.76,1.76,2.11,0,0.74
5563,1.76,1.76,2.11,0,0.74
5564,1.76,1.76,2.11,0,0.74
5565,1.76,1.76,2.11,0,0.74
5566,1.76,1.76,2.11,0,0.74
5567,1.76,1.76,2.11,0,0.74
5568,1.76,1.76,2.11,0,0.74
5569,1.76,1.76,2.11,0,0.74
5570,1.76,1.76,2.11,0,0.74
5571,1.76,1.76,2.11,0,0.74
5572,1.76,1.76,2.11,0,0.74
5573,1.76,1.76,2.11,0,0.74
5574,1.76,1.76,2.11,0,0.74
5575,1.76,1.76,2.11,0,0.74
5576,1.76,1.76,2.11,0,0.74
5577,1.76,1.76,2.11,0,0.74
5578,1.76,1.76,2.11,0,0.74
5579,1.76,1.76,2.11,0,0.74
5580,1.76,1.76,2.11,0,0.74
5581,1.76,1.76,2.11,0,0.74
5582,1.76,1.76,2.11,0,0.74
5583,1.76,1.76,2.11,0,0.74
5584,1.76,1.76,2.11,0,0.74
5585,1.76,1.76,2.11,0,0.74
5586,1.76,1.76,2.11,0,0.74
5587,1.76,1.76,2.11,0,0.74
5588,1.76,1.76,2.11,0,0.74
5589,1.76,1.76,2.11,0,0.74
5590,1.76,1.76,2.11,0,0.74
5591,1.76,1.76,2.11,0,0.74
5592,1.76,1.76,2.11,0,0.74
5593,1.76,1.76,2.11,0,0.74
5594,1.76,1.76,2.11,0,0.74
5595,1.76,1.76,2.11,0,0.74
5596,1.76,1.76,2.11,0,0.74
5597,1.76,1.76,2.11,0,0.74
5598,1.76,1.76,2.11,0,0.74
5599,1.76,1.76,2.11,0,0.74
5600,1.76,1.76,2.11,0,0.74
5601,1.76,1.76,2.11,0,0.74
5602,1.76,1.76,2.11,0,0.74
5603,1.76,1.76,2.11,0,0.74
5604,1.76,1.76,2.11,0,0.74
5605,1.76,1.76,2.11,0,0.74
5606,1.76,1.76,2.11,0,0.74
5607,1.76,1.76,2.11,0,0.74
5608,1.76,1.76,2.11,0,0.74
5609,1.76,1.76,2.11,0,0.74
5610,1.76,1.76,2.11,0,0.74
5611,1.76,1.76,2.11,0,0.74
5612,1.76,1.76,2.11,0,0.74
5613,1.76,1.76,2.11,0,0.74
5614,1.76,1.76,2.11,0,0.74
5615,1.76,1.76,2.11,0,0.74
5616,1.76,1.76,2.11,0,0.74
5617,1.76,1.76,2.11,0,0.74
5618,1.76,1.76,2.11,0,0.74
5619,1.76,1.76,2.11,0,0.74
5620,1.76,1.76,2.11,0,0.74
5621,1.76,1.76,2.11,0,0.74
5622,1.76,1.76,2.11,0,0.74
5623,1.76,1.76,2.11,0,0.74
5624,1.76,1.76,2.11,0,0.74
5625,1.76,1.76,2.11,0,0.74
5626,1.76,1.76,2.11,0,0.74
5627,1.76,1.76,2.11,0,0.74
5628,1.76,1.76,2.11,0,0.74
5629,1.76,1.76,2.11,0,0.74
5630,1.76,1.76,2.11,0,0.74
5631,1.76,1.76,2.11,0,0.74
5632,1.76,1.76,2.11,0,0.74
5633,1.76,1.76,2.11,0,0.74
5634,1.76,1.76,2.11,0,0.74
5635,1.76,1.76,2.11,0,0.74
5636,1.76,1.76,2.11,0,0.74
5637,1.76,1.76,2.11,0,0.74
5638,1.76,1.76,2.11,0,0.74
5639,1.76,1.76,2.11,0,0.74
5640,1.76,1.76,2.11,0,0.74
5641,1.76,1.76,2.11,0,0.74
5642,1.76,1.76,2.11,0,0.74
5643,1.76,1.76,2.11,0,0.74
5644,1.76,1.76,2.11,0,0.74
5645,1.76,1.76,2.11,0,0.74
5646,1.76,1.76,2.11,0,0.74
5647,1.76,1.76,2.11,0,0.74
5648,1.76,1.76,2.11,0,0.74
5649,1.76,1.76,2.11,0,0.74
5650,1.76,1.76,2.11,0,0.74
5651,1.76,1.76,2.11,0,0.74
5652,1.76,1.76,2.11,0,0.74
5653,1.76,1.76,2.11,0,0.74
5654,1.76,1.76,2.11,0,0.74
5655,1.76,1.76,2.11,0,0.74
5656,1.76,1.76,2.11,0,0.74
5657,1.76,1.76,2.11,0,0.74
5658,1.76,1.76,2.11,0,0.74
5659,1.76,1.76,2.11,0,0.74
5660,1.76,1.76,2.11,0,0.74
5661,1.76,1.76,2.11,0,0.74
5662,1.76,1.76,2.11,0,0.74
5663,1.76,1.76,2.11,0,0.74
5664,1.76,1.76,2.11,0,0.74
5665,1.76,1.76,2.11,0,0.74
5666,1.76,1.76,2.11,0,0.74
5667,1.76,1.76,2.11,0,0.74
5668,1.76,1.76,2.11,0,0.74
5669,1.76,1.76,2.11,0,0.74
5670,1.76,1.76,2.11,0,0.74
5671,1.76,1.76,2.11,0,0.74
5672,1.76,1.76,2.11,0,0.74
5673,1.76,1.76,2.11,0,0.74
5674,1.76,1.76,2.11,0,0.74
5675,1.76,1.76,2.11,0,0.74
5676,1.76,1.76,2.11,0,0.74
5677,1.76,1.76,2.11,0,0.74
5678,1.76,1.76,2.11,0,0.74
5679,1.76,1.76,2.11,0,0.74
5680,1.76,1.76,2.11,0,0.74
5681,1.76,1.76,2.11,0,0.74
5682,1.76,1.76,2.11,0,0.74
5683,1.76,1.76,2.11,0,0.74
5684,1.76,1.76,2.11,0,0.74
5685,1.76,1.76,2.11,0,0.74
5686,1.76,1.76,2.11,0,0.74
5687,1.76,1.76,2.11,0,0.74
5688,1.76,1.76,2.11,0,0.74
5689,1.76,1.76,2.11,0,0.74
5690,1.76,1.76,2.11,0,0.74
5691,1.76,1.76,2.11,0,0.74
5692,1.76,1.76,2.11,0,0.74
5693,1.76,1.76,2.11,0,0.74
5694,1.76,1.76,2.11,0,0.74
5695,1.76,1.76,2.11,0,0.74
5696,1.76,1.76,2.11,0,0.74
5697,1.76,1.76,2.11,0,0.74
5698,1.76,1.76,2.11,0,0.74
5699,1.76,1.76,2.11,0,0.74
5700,1.76,1.76,2.11,0,0.74
5701,1.76,1.76,2.11,0,0.74
5702,1.76,1.76,2.11,0,0.74
5703,1.76,1.76,2.11,0,0.74
5704,1.76,1.76,2.11,0,0.74
5705,1.76,1.76,2.11,0,0.74
5706,1.76,1.76,2.11,0,0.74
5707,1.76,1.76,2.11,0,0.74
5708,1.76,1.76,2.11,0,0.74
5709,1.76,1.76,2.11,0,0.74
5710,1.76,1.76,2.11,0,0.74
5711,1.76,1.76,2.11,0,0.74
5712,1.76,1.76,2.11,0,0.74
5713,1.76,1.76,2.11,0,0.74
5714,1.76,1.76,2.11,0,0.74
5715,1.76,1.76,2.11,0,0.74
5716,1.76,1.76,2.11,0,0.74
5717,1.76,1.76,2.11,0,0.74
5718,1.76,1.76,2.11,0,0.74
5719,1.76,1.76,2.11,0,0.74
5720,1.76,1.76,2.11,0,0.74
5721,1.76,1.76,2.11,0,0.74
5722,1.76,1.76,2.11,0,0.74
5723,1.76,1.76,2.11,0,0.74
5724,1.76,1.76,2.11,0,0.74
5725,1.76,1.76,2.11,0,0.74
5726,1.76,1.76,2.11,0,0.74
5727,1.76,1.76,2.11,0,0.74
5728,1.76,1.76,2.11,0,0.74
5729,1.76,1.76,2.11,0,0.74
5730,1.76,1.76,2.11,0,0.74
5731,1.76,1.76,2.11,0,0.74
5732,1.76,1.76,2.11,0,0.74
5733,1.76,1.76,2.11,0,0.74
5734,1.76,1.76,2.11,0,0.74
5735,1.76,1.76,2.11,0,0.74
5736,1.76,1.76,2.11,0,0.74
5737,1.76,1.76,2.11,0,0.74
5738,1.76,1.76,2.11,0,0.74
5739,1.76,1.76,2.11,0,0.74
5740,1.76,1.76,2.11,0,0.74
5741,1.76,1.76,2.11,0,0.74
5742,1.76,1.76,2.11,0,0.74
5743,1.76,1.76,2.11,0,0.74
5744,1.76,1.76,2.11,0,0.74
5745,1.76,1.76,2.11,0,0.74
5746,1.76,1.76,2.11,0,0.74
5747,1.76,1.76,2.11,0,0.74
5748,1.76,1.76,2.11,0,0.74
5749,1.76,1.76,2.11,0,0.74
5750,1.76,1.76,2.11,0,0.74
5751,1.76,1.76,2.11,0,0.74
5752,1.76,1.76,2.11,0,0.74
5753,1.76,1.76,2.11,0,0.74
5754,1.76,1.76,2.11,0,0.74
5755,1.76,1.76,2.11,0,0.74
5756,1.76,1.76,2.11,0,0.74
5757,1.76,1.76,2.11,0,0.74
5758,1.76,1.76,2.11,0,0.74
5759,1.76,1.76,2.11,0,0.74
5760,1.76,1.76,2.11,0,0.74
5761,1.76,1.76,2.11,0,0.74
5762,1.76,1.76,2.11,0,0.74
5763,1.76,1.76,2.11,0,0.74
5764,1.76,1.76,2.11,0,0.74
5765,1.76,1.76,2.11,0,0.74
5766,1.76,1.76,2.11,0,0.74
5767,1.76,1.76,2.11,0,0.74
5768,1.76,1.76,2.11,0,0.74
5769,1.76,1.76,2.11,0,0.74
5770,1.76,1.76,2.11,0,0.74
5771,1.76,1.76,2.11,0,0.74
5772,1.76,1.76,2.11,0,0.74
5773,1.76,1.76,2.11,0,0.74
5774,1.76,1.76,2.11,0,0.74
5775,1.76,1.76,2.11,0,0.74
5776,1.76,1.76,2.11,0,0.74
5777,1.76,1.76,2.11,0,0.74
5778,1.76,1.76,2.11,0,0.74
5779,1.76,1.76,2.11,0,0.74
5780,1.76,1.76,2.11,0,0.74
5781,1.76,1.76,2.11,0,0.74
5782,1.76,1.76,2.11,0,0.74
5783,1.76,1.76,2.11,0,0.74
5784,1.76,1.76,2.11,0,0.74
5785,1.76,1.76,2.11,0,0.74
5786,1.76,1.76,2.11,0,0.74
5787,1.76,1.76,2.11,0,0.74
5788,1.76,1.76,2.11,0,0.74
5789,1.76,1.76,2.11,0,0.74
5790,1.76,1.76,2.11,0,0.74
5791,1.76,1.76,2.11,0,0.74
5792,1.76,1.76,2.11,0,0.74
5793,1.76,1.76,2.11,0,0.74
5794,1.76,1.76,2.11,0,0.74
5795,1.76,1.76,2.11,0,0.74
5796,1.76,1.76,2.11,0,0.74
5797,1.76,1.76,2.11,0,0.74
5798,1.76,1.76,2.11,0,0.74
5799,1.76,1.76,2.11,0,0.74
5800,1.76,1.76,2.11,0,0.74
5801,1.76,1.76,2.11,0,0.74
5802,1.76,1.76,2.11,0,0.74
5803,1.76,1.76,2.11,0,0.74
5804,1.76,1.76,2.11,0,0.74
5805,1.76,1.76,2.11,0,0.74
5806,1.76,1.76,2.11,0,0.74
5807,1.76,1.76,2.11,0,0.74
5808,1.76,1.76,2.11,0,0.74
5809,1.76,1.76,2.11,0,0.74
5810,1.76,1.76,2.11,0,0.74
5811,1.76,1.76,2.11,0,0.74
5812,1.76,1.76,2.11,0,0.74
5813,1.76,1.76,2.11,0,0.74
5814,1.76,1.76,2.11,0,0.74
5815,1.76,1.76,2.11,0,0.74
5816,1.76,1.76,2.11,0,0.74
5817,1.76,1.76,2.11,0,0.74
5818,1.76,1.76,2.11,0,0.74
5819,1.76,1.76,2.11,0,0.74
5820,1.76,1.76,2.11,0,0.74
5821,1.76,1.76,2.11,0,0.74
5822,1.76,1.76,2.11,0,0.74
5823,1.76,1.76,2.11,0,0.74
5824,1.76,1.76,2.11,0,0.74
5825,1.76,1.76,2.11,0,0.74
5826,1.76,1.76,2.11,0,0.74
5827,1.76,1.76,2.11,0,0.74
5828,1.76,1.76,2.11,0,0.74
5829,1.76,1.76,2.11,0,0.74
5830,1.76,1.76,2.11,0,0.74
5831,1.76,1.76,2.11,0,0.74
5832,1.76,1.76,2.11,0,0.74
5833,1.76,1.76,2.11,0,0.74
5834,1.76,1.76,2.11,0,0.74
5835,1.76,1.76,2.11,0,0.74
5836,1.76,1.76,2.11,0,0.74
5837,1.76,1.76,2.11,0,0.74
5838,1.76,1.76,2.11,0,0.74
5839,1.76,1.76,2.11,0,0.74
5840,1.76,1.76,2.11,0,0.74
5841,1.76,1.76,2.11,0,0.74
5842,1.76,1.76,2.11,0,0.74
5843,1.76,1.76,2.11,0,0.74
5844,1.76,1.76,2.11,0,0.74
5845,1.76,1.76,2.11,0,0.74
5846,1.76,1.76,2.11,0,0.74
5847,1.76,1.76,2.11,0,0.74
5848,1.76,1.76,2.11,0,0.74
5849,1.76,1.76,2.11,0,0.74
5850,1.76,1.76,2.11,0,0.74
5851,1.76,1.76,2.11,0,0.74
5852,1.76,1.76,2.11,0,0.74
5853,1.76,1.76,2.11,0,0.74
5854,1.76,1.76,2.11,0,0.74
5855,1.76,1.76,2.11,0,0.74
5856,1.76,1.76,2.11,0,0.74
5857,1.75,1.75,2.11,0,0.74
5858,1.75,1.75,2.11,0,0.74
5859,1.75,1.75,2.11,0,0.74
5860,1.75,1.75,2.11,0,0.74
5861,1.75,1.75,2.11,0,0.74
5862,1.75,1.75,2.11,0,0.74
5863,1.75,1.75,2.11,0,0.74
5864,1.75,1.75,2.11,0,0.74
5865,1.75,1.75,2.11,0,0.74
5866,1.75,1.75,2.11,0,0.74
5867,1.75,1.75,2.11,0,0.74
5868,1.75,1.75,2.11,0,0.74
5869,1.75,1.75,2.11,0,0.74
5870,1.75,1.75,2.11,0,0.74
5871,1.75,1.75,2.11,0,0.74
5872,1.75,1.75,2.11,0,0.74
5873,1.75,1.75,2.11,0,0.74
5874,1.75,1.75,2.11,0,0.74
5875,1.75,1.75,2.11,0,0.74
5876,1.75,1.75,2.11,0,0.74
5877,1.75,1.75,2.11,0,0.74
5878,1.75,1.75,2.11,0,0.74
5879,1.75,1.75,2.11,0,0.74
5880,1.75,1.75,2.11,0,0.74
5881,1.75,1.75,2.11,0,0.74
5882,1.75,1.75,2.11,0,0.74
5883,1.75,1.75,2.11,0,0.74
5884,1.75,1.75,2.11,0,0.74
5885,1.75,1.75,2.11,0,0.74
5886,1.75,1.75,2.11,0,0.74
5887,1.75,1.75,2.11,0,0.74
5888,1.75,1.75,2.11,0,0.74
5889,1.75,1.75,2.11,0,0.74
5890,1.75,1.75,2.11,0,0.74
5891,1.75,1.75,2.11,0,0.74
5892,1.75,1.75,2.11,0,0.74
5893,1.75,1.75,2.11,0,0.74
5894,1.75,1.75,2.11,0,0.74
5895,1.75,1.75,2.11,0,0.74
5896,1.75,1.75,2.11,0,0.74
5897,1.75,1.75,2.11,0,0.74
5898,1.75,1.75,2.11,0,0.74
5899,1.75,1.75,2.11,0,0.74
5900,1.75,1.75,2.11,0,0.74
5901,1.75,1.75,2.11,0,0.74
5902,1.75,1.75,2.11,0,0.74
5903,1.75,1.75,2.11,0,0.74
5904,1.75,1.75,2.11,0,0.74
5905,1.75,1.75,2.11,0,0.74
5906,1.75,1.75,2.11,0,0.74
5907,1.75,1.75,2.11,0,0.74
5908,1.75,1.75,2.11,0,0.74
5909,1.75,1.75,2.11,0,0.74
5910,1.75,1.75,2.11,0,0.74
5911,1.75,1.75,2.11,0,0.74
5912,1.75,1.75,2.11,0,0.74
