Time_Index,MA_natural_gas_turbine,MA_natural_gas_combined_cycle,MA_solar_pv,MA_onshore_wind,CT_natural_gas_turbine,CT_natural_gas_combined_cycle,CT_solar_pv,ME_natural_gas_turbine,ME_natural_gas_combined_cycle,ME_onshore_wind,ME_solar_pv,MA_fission,CT_fission,ME_fission,MA_battery,CT_battery,ME_battery,COAST_offshore_wind_fixed,COAST_offshore_wind_floating
2045,0.9,0.9,0,0.575,0.9,0.9,0,0.9,0.9,0.277,0,0.9,0.9,0.9,1,1,1,1,1
2046,0.9,0.9,0,0.593,0.9,0.9,0,0.9,0.9,0.497,0,0.9,0.9,0.9,1,1,1,1,1
2047,0.9,0.9,0.002,0.572,0.9,0.9,0.001,0.9,0.9,0.567,0.003,0.9,0.9,0.9,1,1,1,1,1
2048,0.9,0.9,0.069,0.573,0.9,0.9,0.05,0.9,0.9,0.38,0.083,0.9,0.9,0.9,1,1,1,1,1
2049,0.9,0.9,0.274,0.577,0.9,0.9,0.242,0.9,0.9,0.301,0.316,0.9,0.9,0.9,1,1,1,1,1
2050,0.9,0.9,0.513,0.594,0.9,0.9,0.471,0.9,0.9,0.344,0.527,0.9,0.9,0.9,1,1,1,0.999,0.999
2051,0.9,0.9,0.683,0.587,0.9,0.9,0.676,0.9,0.9,0.4,0.648,0.9,0.9,0.9,1,1,1,0.992,0.992
2052,0.9,0.9,0.809,0.465,0.9,0.9,0.804,0.9,0.9,0.381,0.591,0.9,0.9,0.9,1,1,1,0.975,0.975
2053,0.9,0.9,0.818,0.254,0.9,0.9,0.831,0.9,0.9,0.348,0.467,0.9,0.9,0.9,1,1,1,0.78,0.78
2054,0.9,0.9,0.812,0.225,0.9,0.9,0.776,0.9,0.9,0.274,0.382,0.9,0.9,0.9,1,1,1,0.714,0.714
2055,0.9,0.9,0.749,0.199,0.9,0.9,0.725,0.9,0.9,0.139,0.337,0.9,0.9,0.9,1,1,1,0.503,0.503
2056,0.9,0.9,0.599,0.096,0.9,0.9,0.554,0.9,0.9,0.123,0.26,0.9,0.9,0.9,1,1,1,0.362,0.362
2057,0.9,0.9,0.355,0.036,0.9,0.9,0.337,0.9,0.9,0.118,0.202,0.9,0.9,0.9,1,1,1,0.237,0.237
2058,0.9,0.9,0.156,0.014,0.9,0.9,0.138,0.9,0.9,0.078,0.11,0.9,0.9,0.9,1,1,1,0.11,0.11
2059,0.9,0.9,0.031,0.004,0.9,0.9,0.02,0.9,0.9,0.065,0.015,0.9,0.9,0.9,1,1,1,0.075,0.075
2060,0.9,0.9,0,0.012,0.9,0.9,0,0.9,0.9,0.052,0,0.9,0.9,0.9,1,1,1,0.064,0.064
2061,0.9,0.9,0,0.016,0.9,0.9,0,0.9,0.9,0.06,0,0.9,0.9,0.9,1,1,1,0.077,0.077
2062,0.9,0.9,0,0.011,0.9,0.9,0,0.9,0.9,0.047,0,0.9,0.9,0.9,1,1,1,0.084,0.084
2063,0.9,0.9,0,0.035,0.9,0.9,0,0.9,0.9,0.055,0,0.9,0.9,0.9,1,1,1,0.085,0.085
2064,0.9,0.9,0,0.038,0.9,0.9,0,0.9,0.9,0.077,0,0.9,0.9,0.9,1,1,1,0.099,0.099
2065,0.9,0.9,0,0.055,0.9,0.9,0,0.9,0.9,0.086,0,0.9,0.9,0.9,1,1,1,0.158,0.158
2066,0.9,0.9,0,0.072,0.9,0.9,0,0.9,0.9,0.092,0,0.9,0.9,0.9,1,1,1,0.156,0.156
2067,0.9,0.9,0,0.066,0.9,0.9,0,0.9,0.9,0.09,0,0.9,0.9,0.9,1,1,1,0.203,0.203
2068,0.9,0.9,0,0.074,0.9,0.9,0,0.9,0.9,0.076,0,0.9,0.9,0.9,1,1,1,0.215,0.215
2069,0.9,0.9,0,0.057,0.9,0.9,0,0.9,0.9,0.06,0,0.9,0.9,0.9,1,1,1,0.329,0.329
2070,0.9,0.9,0,0.069,0.9,0.9,0,0.9,0.9,0.085,0,0.9,0.9,0.9,1,1,1,0.366,0.366
2071,0.9,0.9,0,0.123,0.9,0.9,0,0.9,0.9,0.102,0,0.9,0.9,0.9,1,1,1,0.461,0.461
2072,0.9,0.9,0.009,0.29,0.9,0.9,0.004,0.9,0.9,0.085,0.006,0.9,0.9,0.9,1,1,1,0.634,0.634
2073,0.9,0.9,0.028,0.4,0.9,0.9,0.026,0.9,0.9,0.081,0.024,0.9,0.9,0.9,1,1,1,0.717,0.717
2074,0.9,0.9,0.053,0.546,0.9,0.9,0.037,0.9,0.9,0.096,0.046,0.9,0.9,0.9,1,1,1,0.752,0.752
2075,0.9,0.9,0.069,0.554,0.9,0.9,0.054,0.9,0.9,0.094,0.064,0.9,0.9,0.9,1,1,1,0.91,0.91
2076,0.9,0.9,0.083,0.557,0.9,0.9,0.072,0.9,0.9,0.127,0.086,0.9,0.9,0.9,1,1,1,0.968,0.968
2077,0.9,0.9,0.073,0.558,0.9,0.9,0.073,0.9,0.9,0.202,0.089,0.9,0.9,0.9,1,1,1,0.983,0.983
2078,0.9,0.9,0.068,0.573,0.9,0.9,0.086,0.9,0.9,0.243,0.078,0.9,0.9,0.9,1,1,1,0.996,0.996
2079,0.9,0.9,0.071,0.575,0.9,0.9,0.076,0.9,0.9,0.399,0.054,0.9,0.9,0.9,1,1,1,0.996,0.996
2080,0.9,0.9,0.051,0.604,0.9,0.9,0.051,0.9,0.9,0.54,0.039,0.9,0.9,0.9,1,1,1,0.998,0.998
2081,0.9,0.9,0.031,0.591,0.9,0.9,0.04,0.9,0.9,0.768,0.016,0.9,0.9,0.9,1,1,1,1,1
2082,0.9,0.9,0.014,0.673,0.9,0.9,0.016,0.9,0.9,0.807,0.006,0.9,0.9,0.9,1,1,1,1,1
2083,0.9,0.9,0.002,0.786,0.9,0.9,0.003,0.9,0.9,0.511,0.001,0.9,0.9,0.9,1,1,1,1,1
2084,0.9,0.9,0,0.939,0.9,0.9,0,0.9,0.9,0.814,0,0.9,0.9,0.9,1,1,1,1,1
2085,0.9,0.9,0,0.982,0.9,0.9,0,0.9,0.9,0.851,0,0.9,0.9,0.9,1,1,1,0.5,0.5
2086,0.9,0.9,0,0.918,0.9,0.9,0,0.9,0.9,0.981,0,0.9,0.9,0.9,1,1,1,0.5,0.5
2087,0.9,0.9,0,0.982,0.9,0.9,0,0.9,0.9,0.989,0,0.9,0.9,0.9,1,1,1,0.5,0.5
2088,0.9,0.9,0,0.971,0.9,0.9,0,0.9,0.9,0.994,0,0.9,0.9,0.9,1,1,1,1,1
2089,0.9,0.9,0,0.896,0.9,0.9,0,0.9,0.9,0.99,0,0.9,0.9,0.9,1,1,1,1,1
2090,0.9,0.9,0,0.822,0.9,0.9,0,0.9,0.9,0.964,0,0.9,0.9,0.9,1,1,1,1,1
2091,0.9,0.9,0,0.738,0.9,0.9,0,0.9,0.9,0.591,0,0.9,0.9,0.9,1,1,1,1,1
2092,0.9,0.9,0,0.674,0.9,0.9,0,0.9,0.9,0.392,0,0.9,0.9,0.9,1,1,1,1,1
2093,0.9,0.9,0,0.668,0.9,0.9,0,0.9,0.9,0.348,0,0.9,0.9,0.9,1,1,1,1,1
2094,0.9,0.9,0,0.577,0.9,0.9,0,0.9,0.9,0.331,0,0.9,0.9,0.9,1,1,1,1,1
2095,0.9,0.9,0.001,0.579,0.9,0.9,0,0.9,0.9,0.381,0.002,0.9,0.9,0.9,1,1,1,1,1
2096,0.9,0.9,0.052,0.634,0.9,0.9,0.057,0.9,0.9,0.23,0.068,0.9,0.9,0.9,1,1,1,1,1
2097,0.9,0.9,0.239,0.689,0.9,0.9,0.254,0.9,0.9,0.292,0.222,0.9,0.9,0.9,1,1,1,1,1
2098,0.9,0.9,0.448,0.757,0.9,0.9,0.483,0.9,0.9,0.212,0.409,0.9,0.9,0.9,1,1,1,1,1
2099,0.9,0.9,0.637,0.72,0.9,0.9,0.661,0.9,0.9,0.301,0.57,0.9,0.9,0.9,1,1,1,1,1
2100,0.9,0.9,0.708,0.666,0.9,0.9,0.771,0.9,0.9,0.423,0.682,0.9,0.9,0.9,1,1,1,1,1
2101,0.9,0.9,0.738,0.793,0.9,0.9,0.756,0.9,0.9,0.418,0.757,0.9,0.9,0.9,1,1,1,1,1
2102,0.9,0.9,0.801,0.869,0.9,0.9,0.797,0.9,0.9,0.661,0.765,0.9,0.9,0.9,1,1,1,1,1
2103,0.9,0.9,0.781,0.99,0.9,0.9,0.823,0.9,0.9,0.922,0.738,0.9,0.9,0.9,1,1,1,1,1
2104,0.9,0.9,0.648,0.978,0.9,0.9,0.683,0.9,0.9,0.994,0.612,0.9,0.9,0.9,1,1,1,1,1
2105,0.9,0.9,0.445,0.956,0.9,0.9,0.469,0.9,0.9,1,0.436,0.9,0.9,0.9,1,1,1,1,1
2106,0.9,0.9,0.195,0.946,0.9,0.9,0.234,0.9,0.9,1,0.168,0.9,0.9,0.9,1,1,1,1,1
2107,0.9,0.9,0.038,0.879,0.9,0.9,0.048,0.9,0.9,1,0.029,0.9,0.9,0.9,1,1,1,1,1
2108,0.9,0.9,0,0.792,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,0.994,0.994
2109,0.9,0.9,0,0.724,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,0.989,0.989
2110,0.9,0.9,0,0.684,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,0.752,0.752
2111,0.9,0.9,0,0.601,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,0.764,0.764
2112,0.9,0.9,0,0.563,0.9,0.9,0,0.9,0.9,0.988,0,0.9,0.9,0.9,1,1,1,0.822,0.822
2113,0.9,0.9,0,0.568,0.9,0.9,0,0.9,0.9,0.973,0,0.9,0.9,0.9,1,1,1,0.863,0.863
2114,0.9,0.9,0,0.575,0.9,0.9,0,0.9,0.9,0.892,0,0.9,0.9,0.9,1,1,1,0.799,0.799
2115,0.9,0.9,0,0.507,0.9,0.9,0,0.9,0.9,0.699,0,0.9,0.9,0.9,1,1,1,0.605,0.605
2116,0.9,0.9,0,0.265,0.9,0.9,0,0.9,0.9,0.418,0,0.9,0.9,0.9,1,1,1,0.449,0.449
2117,0.9,0.9,0,0.164,0.9,0.9,0,0.9,0.9,0.292,0,0.9,0.9,0.9,1,1,1,0.348,0.348
2118,0.9,0.9,0,0.117,0.9,0.9,0,0.9,0.9,0.236,0,0.9,0.9,0.9,1,1,1,0.263,0.263
2119,0.9,0.9,0.003,0.092,0.9,0.9,0.002,0.9,0.9,0.325,0.005,0.9,0.9,0.9,1,1,1,0.164,0.164
2120,0.9,0.9,0.082,0.084,0.9,0.9,0.064,0.9,0.9,0.267,0.097,0.9,0.9,0.9,1,1,1,0.096,0.096
2121,0.9,0.9,0.28,0.089,0.9,0.9,0.256,0.9,0.9,0.255,0.318,0.9,0.9,0.9,1,1,1,0.071,0.071
2122,0.9,0.9,0.52,0.061,0.9,0.9,0.515,0.9,0.9,0.258,0.574,0.9,0.9,0.9,1,1,1,0.045,0.045
2123,0.9,0.9,0.718,0.063,0.9,0.9,0.718,0.9,0.9,0.185,0.766,0.9,0.9,0.9,1,1,1,0.034,0.034
2124,0.9,0.9,0.836,0.062,0.9,0.9,0.848,0.9,0.9,0.127,0.883,0.9,0.9,0.9,1,1,1,0.026,0.026
2125,0.9,0.9,0.87,0.052,0.9,0.9,0.907,0.9,0.9,0.072,0.928,0.9,0.9,0.9,1,1,1,0.03,0.03
2126,0.9,0.9,0.864,0.053,0.9,0.9,0.895,0.9,0.9,0.027,0.914,0.9,0.9,0.9,1,1,1,0.046,0.046
2127,0.9,0.9,0.812,0.1,0.9,0.9,0.835,0.9,0.9,0.022,0.808,0.9,0.9,0.9,1,1,1,0.076,0.076
2128,0.9,0.9,0.678,0.11,0.9,0.9,0.706,0.9,0.9,0.038,0.653,0.9,0.9,0.9,1,1,1,0.091,0.091
2129,0.9,0.9,0.462,0.155,0.9,0.9,0.497,0.9,0.9,0.061,0.412,0.9,0.9,0.9,1,1,1,0.132,0.132
2130,0.9,0.9,0.226,0.2,0.9,0.9,0.257,0.9,0.9,0.098,0.183,0.9,0.9,0.9,1,1,1,0.27,0.27
2131,0.9,0.9,0.046,0.217,0.9,0.9,0.061,0.9,0.9,0.229,0.026,0.9,0.9,0.9,1,1,1,0.364,0.364
2132,0.9,0.9,0,0.329,0.9,0.9,0,0.9,0.9,0.434,0,0.9,0.9,0.9,1,1,1,0.526,0.526
2133,0.9,0.9,0,0.413,0.9,0.9,0,0.9,0.9,0.457,0,0.9,0.9,0.9,1,1,1,0.561,0.561
2134,0.9,0.9,0,0.481,0.9,0.9,0,0.9,0.9,0.237,0,0.9,0.9,0.9,1,1,1,0.617,0.617
2135,0.9,0.9,0,0.425,0.9,0.9,0,0.9,0.9,0.249,0,0.9,0.9,0.9,1,1,1,0.663,0.663
2136,0.9,0.9,0,0.55,0.9,0.9,0,0.9,0.9,0.265,0,0.9,0.9,0.9,1,1,1,0.716,0.716
2137,0.9,0.9,0,0.605,0.9,0.9,0,0.9,0.9,0.347,0,0.9,0.9,0.9,1,1,1,0.814,0.814
2138,0.9,0.9,0,0.615,0.9,0.9,0,0.9,0.9,0.409,0,0.9,0.9,0.9,1,1,1,0.939,0.939
2139,0.9,0.9,0,0.634,0.9,0.9,0,0.9,0.9,0.391,0,0.9,0.9,0.9,1,1,1,0.983,0.983
2140,0.9,0.9,0,0.7,0.9,0.9,0,0.9,0.9,0.45,0,0.9,0.9,0.9,1,1,1,0.986,0.986
2141,0.9,0.9,0,0.609,0.9,0.9,0,0.9,0.9,0.518,0,0.9,0.9,0.9,1,1,1,0.989,0.989
2142,0.9,0.9,0,0.607,0.9,0.9,0,0.9,0.9,0.469,0,0.9,0.9,0.9,1,1,1,0.996,0.996
2143,0.9,0.9,0.001,0.604,0.9,0.9,0,0.9,0.9,0.553,0.005,0.9,0.9,0.9,1,1,1,1,1
2144,0.9,0.9,0.047,0.6,0.9,0.9,0.029,0.9,0.9,0.554,0.065,0.9,0.9,0.9,1,1,1,1,1
2145,0.9,0.9,0.137,0.572,0.9,0.9,0.089,0.9,0.9,0.407,0.19,0.9,0.9,0.9,1,1,1,1,1
2146,0.9,0.9,0.261,0.569,0.9,0.9,0.137,0.9,0.9,0.423,0.266,0.9,0.9,0.9,1,1,1,1,1
2147,0.9,0.9,0.392,0.554,0.9,0.9,0.197,0.9,0.9,0.492,0.273,0.9,0.9,0.9,1,1,1,1,1
2148,0.9,0.9,0.474,0.7,0.9,0.9,0.238,0.9,0.9,0.534,0.356,0.9,0.9,0.9,1,1,1,1,1
2149,0.9,0.9,0.412,0.702,0.9,0.9,0.246,0.9,0.9,0.491,0.426,0.9,0.9,0.9,1,1,1,1,1
2150,0.9,0.9,0.36,0.643,0.9,0.9,0.196,0.9,0.9,0.516,0.351,0.9,0.9,0.9,1,1,1,1,1
2151,0.9,0.9,0.283,0.626,0.9,0.9,0.115,0.9,0.9,0.656,0.187,0.9,0.9,0.9,1,1,1,1,1
2152,0.9,0.9,0.19,0.427,0.9,0.9,0.061,0.9,0.9,0.736,0.153,0.9,0.9,0.9,1,1,1,1,1
2153,0.9,0.9,0.113,0.464,0.9,0.9,0.049,0.9,0.9,0.698,0.091,0.9,0.9,0.9,1,1,1,1,1
2154,0.9,0.9,0.057,0.425,0.9,0.9,0.03,0.9,0.9,0.784,0.041,0.9,0.9,0.9,1,1,1,1,1
2155,0.9,0.9,0.015,0.359,0.9,0.9,0.015,0.9,0.9,0.933,0.009,0.9,0.9,0.9,1,1,1,1,1
2156,0.9,0.9,0,0.55,0.9,0.9,0,0.9,0.9,0.842,0,0.9,0.9,0.9,1,1,1,1,1
2157,0.9,0.9,0,0.446,0.9,0.9,0,0.9,0.9,0.889,0,0.9,0.9,0.9,1,1,1,1,1
2158,0.9,0.9,0,0.496,0.9,0.9,0,0.9,0.9,0.666,0,0.9,0.9,0.9,1,1,1,1,1
2159,0.9,0.9,0,0.58,0.9,0.9,0,0.9,0.9,0.546,0,0.9,0.9,0.9,1,1,1,1,1
2160,0.9,0.9,0,0.531,0.9,0.9,0,0.9,0.9,0.583,0,0.9,0.9,0.9,1,1,1,1,1
2161,0.9,0.9,0,0.796,0.9,0.9,0,0.9,0.9,0.578,0,0.9,0.9,0.9,1,1,1,1,1
2162,0.9,0.9,0,0.806,0.9,0.9,0,0.9,0.9,0.608,0,0.9,0.9,0.9,1,1,1,1,1
2163,0.9,0.9,0,0.765,0.9,0.9,0,0.9,0.9,0.598,0,0.9,0.9,0.9,1,1,1,1,1
2164,0.9,0.9,0,0.749,0.9,0.9,0,0.9,0.9,0.475,0,0.9,0.9,0.9,1,1,1,1,1
2165,0.9,0.9,0,0.459,0.9,0.9,0,0.9,0.9,0.287,0,0.9,0.9,0.9,1,1,1,1,1
2166,0.9,0.9,0,0.309,0.9,0.9,0,0.9,0.9,0.232,0,0.9,0.9,0.9,1,1,1,1,1
2167,0.9,0.9,0.002,0.301,0.9,0.9,0.001,0.9,0.9,0.123,0.002,0.9,0.9,0.9,1,1,1,1,1
2168,0.9,0.9,0.017,0.392,0.9,0.9,0.02,0.9,0.9,0.122,0.009,0.9,0.9,0.9,1,1,1,1,1
2169,0.9,0.9,0.043,0.72,0.9,0.9,0.068,0.9,0.9,0.106,0.037,0.9,0.9,0.9,1,1,1,1,1
2170,0.9,0.9,0.074,0.716,0.9,0.9,0.127,0.9,0.9,0.106,0.09,0.9,0.9,0.9,1,1,1,1,1
2171,0.9,0.9,0.111,0.656,0.9,0.9,0.204,0.9,0.9,0.092,0.168,0.9,0.9,0.9,1,1,1,1,1
2172,0.9,0.9,0.18,0.633,0.9,0.9,0.257,0.9,0.9,0.068,0.232,0.9,0.9,0.9,1,1,1,0.999,0.999
2173,0.9,0.9,0.236,0.633,0.9,0.9,0.264,0.9,0.9,0.055,0.258,0.9,0.9,0.9,1,1,1,0.963,0.963
2174,0.9,0.9,0.251,0.729,0.9,0.9,0.265,0.9,0.9,0.073,0.304,0.9,0.9,0.9,1,1,1,0.976,0.976
2175,0.9,0.9,0.226,0.732,0.9,0.9,0.217,0.9,0.9,0.069,0.296,0.9,0.9,0.9,1,1,1,0.992,0.992
2176,0.9,0.9,0.166,0.676,0.9,0.9,0.189,0.9,0.9,0.09,0.3,0.9,0.9,0.9,1,1,1,0.991,0.991
2177,0.9,0.9,0.08,0.739,0.9,0.9,0.181,0.9,0.9,0.258,0.199,0.9,0.9,0.9,1,1,1,0.995,0.995
2178,0.9,0.9,0.042,0.74,0.9,0.9,0.12,0.9,0.9,0.485,0.076,0.9,0.9,0.9,1,1,1,0.975,0.975
2179,0.9,0.9,0.016,0.646,0.9,0.9,0.044,0.9,0.9,0.725,0.021,0.9,0.9,0.9,1,1,1,0.983,0.983
2180,0.9,0.9,0.001,0.601,0.9,0.9,0.002,0.9,0.9,0.744,0,0.9,0.9,0.9,1,1,1,0.983,0.983
2181,0.9,0.9,0,0.62,0.9,0.9,0,0.9,0.9,0.691,0,0.9,0.9,0.9,1,1,1,0.97,0.97
2182,0.9,0.9,0,0.615,0.9,0.9,0,0.9,0.9,0.576,0,0.9,0.9,0.9,1,1,1,0.975,0.975
2183,0.9,0.9,0,0.558,0.9,0.9,0,0.9,0.9,0.563,0,0.9,0.9,0.9,1,1,1,0.992,0.992
2184,0.9,0.9,0,0.564,0.9,0.9,0,0.9,0.9,0.556,0,0.9,0.9,0.9,1,1,1,0.997,0.997
2185,0.9,0.9,0,0.612,0.9,0.9,0,0.9,0.9,0.837,0,0.9,0.9,0.9,1,1,1,0.998,0.998
2186,0.9,0.9,0,0.672,0.9,0.9,0,0.9,0.9,0.735,0,0.9,0.9,0.9,1,1,1,1,1
2187,0.9,0.9,0,0.698,0.9,0.9,0,0.9,0.9,0.726,0,0.9,0.9,0.9,1,1,1,1,1
2188,0.9,0.9,0,0.707,0.9,0.9,0,0.9,0.9,0.379,0,0.9,0.9,0.9,1,1,1,1,1
2189,0.9,0.9,0,0.405,0.9,0.9,0,0.9,0.9,0.363,0,0.9,0.9,0.9,1,1,1,1,1
2190,0.9,0.9,0,0.2,0.9,0.9,0,0.9,0.9,0.379,0,0.9,0.9,0.9,1,1,1,1,1
2191,0.9,0.9,0.007,0.209,0.9,0.9,0.003,0.9,0.9,0.42,0.012,0.9,0.9,0.9,1,1,1,0.997,0.997
2192,0.9,0.9,0.084,0.264,0.9,0.9,0.076,0.9,0.9,0.363,0.1,0.9,0.9,0.9,1,1,1,0.988,0.988
2193,0.9,0.9,0.243,0.496,0.9,0.9,0.207,0.9,0.9,0.342,0.263,0.9,0.9,0.9,1,1,1,0.98,0.98
2194,0.9,0.9,0.446,0.555,0.9,0.9,0.373,0.9,0.9,0.247,0.518,0.9,0.9,0.9,1,1,1,0.922,0.922
2195,0.9,0.9,0.63,0.506,0.9,0.9,0.404,0.9,0.9,0.172,0.735,0.9,0.9,0.9,1,1,1,0.867,0.867
2196,0.9,0.9,0.717,0.626,0.9,0.9,0.382,0.9,0.9,0.176,0.789,0.9,0.9,0.9,1,1,1,0.811,0.811
2197,0.9,0.9,0.724,0.406,0.9,0.9,0.383,0.9,0.9,0.19,0.828,0.9,0.9,0.9,1,1,1,0.696,0.696
2198,0.9,0.9,0.665,0.373,0.9,0.9,0.384,0.9,0.9,0.124,0.781,0.9,0.9,0.9,1,1,1,0.569,0.569
2199,0.9,0.9,0.539,0.332,0.9,0.9,0.348,0.9,0.9,0.091,0.572,0.9,0.9,0.9,1,1,1,0.362,0.362
2200,0.9,0.9,0.367,0.313,0.9,0.9,0.273,0.9,0.9,0.092,0.405,0.9,0.9,0.9,1,1,1,0.277,0.277
2201,0.9,0.9,0.229,0.301,0.9,0.9,0.214,0.9,0.9,0.094,0.227,0.9,0.9,0.9,1,1,1,0.178,0.178
2202,0.9,0.9,0.122,0.267,0.9,0.9,0.128,0.9,0.9,0.096,0.118,0.9,0.9,0.9,1,1,1,0.173,0.173
2203,0.9,0.9,0.034,0.424,0.9,0.9,0.046,0.9,0.9,0.099,0.032,0.9,0.9,0.9,1,1,1,0.123,0.123
2204,0.9,0.9,0.001,0.383,0.9,0.9,0.002,0.9,0.9,0.087,0.001,0.9,0.9,0.9,1,1,1,0.13,0.13
2205,0.9,0.9,0,0.439,0.9,0.9,0,0.9,0.9,0.12,0,0.9,0.9,0.9,1,1,1,0.136,0.136
2206,0.9,0.9,0,0.363,0.9,0.9,0,0.9,0.9,0.206,0,0.9,0.9,0.9,1,1,1,0.148,0.148
2207,0.9,0.9,0,0.241,0.9,0.9,0,0.9,0.9,0.234,0,0.9,0.9,0.9,1,1,1,0.156,0.156
2208,0.9,0.9,0,0.169,0.9,0.9,0,0.9,0.9,0.214,0,0.9,0.9,0.9,1,1,1,0.164,0.164
2209,0.9,0.9,0,0.075,0.9,0.9,0,0.9,0.9,0.264,0,0.9,0.9,0.9,1,1,1,0.205,0.205
2210,0.9,0.9,0,0.103,0.9,0.9,0,0.9,0.9,0.24,0,0.9,0.9,0.9,1,1,1,0.392,0.392
2211,0.9,0.9,0,0.095,0.9,0.9,0,0.9,0.9,0.239,0,0.9,0.9,0.9,1,1,1,0.392,0.392
2212,0.9,0.9,0,0.116,0.9,0.9,0,0.9,0.9,0.151,0,0.9,0.9,0.9,1,1,1,0.367,0.367
2213,0.9,0.9,0,0.083,0.9,0.9,0,0.9,0.9,0.088,0,0.9,0.9,0.9,1,1,1,0.305,0.305
2214,0.9,0.9,0,0.092,0.9,0.9,0,0.9,0.9,0.08,0,0.9,0.9,0.9,1,1,1,0.252,0.252
2215,0.9,0.9,0.007,0.086,0.9,0.9,0.004,0.9,0.9,0.116,0.011,0.9,0.9,0.9,1,1,1,0.304,0.304
2216,0.9,0.9,0.102,0.089,0.9,0.9,0.095,0.9,0.9,0.14,0.126,0.9,0.9,0.9,1,1,1,0.299,0.299
2217,0.9,0.9,0.313,0.096,0.9,0.9,0.312,0.9,0.9,0.136,0.345,0.9,0.9,0.9,1,1,1,0.311,0.311
2218,0.9,0.9,0.547,0.08,0.9,0.9,0.552,0.9,0.9,0.182,0.603,0.9,0.9,0.9,1,1,1,0.336,0.336
2219,0.9,0.9,0.735,0.064,0.9,0.9,0.737,0.9,0.9,0.149,0.789,0.9,0.9,0.9,1,1,1,0.342,0.342
2220,0.9,0.9,0.827,0.065,0.9,0.9,0.845,0.9,0.9,0.124,0.88,0.9,0.9,0.9,1,1,1,0.315,0.315
2221,0.9,0.9,0.861,0.053,0.9,0.9,0.904,0.9,0.9,0.075,0.92,0.9,0.9,0.9,1,1,1,0.323,0.323
2222,0.9,0.9,0.872,0.072,0.9,0.9,0.911,0.9,0.9,0.102,0.905,0.9,0.9,0.9,1,1,1,0.282,0.282
2223,0.9,0.9,0.811,0.12,0.9,0.9,0.844,0.9,0.9,0.138,0.831,0.9,0.9,0.9,1,1,1,0.248,0.248
2224,0.9,0.9,0.683,0.133,0.9,0.9,0.705,0.9,0.9,0.128,0.681,0.9,0.9,0.9,1,1,1,0.198,0.198
2225,0.9,0.9,0.475,0.178,0.9,0.9,0.503,0.9,0.9,0.095,0.457,0.9,0.9,0.9,1,1,1,0.157,0.157
2226,0.9,0.9,0.239,0.169,0.9,0.9,0.272,0.9,0.9,0.101,0.208,0.9,0.9,0.9,1,1,1,0.127,0.127
2227,0.9,0.9,0.059,0.091,0.9,0.9,0.076,0.9,0.9,0.105,0.045,0.9,0.9,0.9,1,1,1,0.087,0.087
2228,0.9,0.9,0.001,0.084,0.9,0.9,0.003,0.9,0.9,0.105,0.001,0.9,0.9,0.9,1,1,1,0.069,0.069
2229,0.9,0.9,0,0.059,0.9,0.9,0,0.9,0.9,0.166,0,0.9,0.9,0.9,1,1,1,0.043,0.043
2230,0.9,0.9,0,0.05,0.9,0.9,0,0.9,0.9,0.211,0,0.9,0.9,0.9,1,1,1,0.049,0.049
2231,0.9,0.9,0,0.05,0.9,0.9,0,0.9,0.9,0.164,0,0.9,0.9,0.9,1,1,1,0.07,0.07
2232,0.9,0.9,0,0.132,0.9,0.9,0,0.9,0.9,0.146,0,0.9,0.9,0.9,1,1,1,0.144,0.144
2233,0.9,0.9,0,0.243,0.9,0.9,0,0.9,0.9,0.303,0,0.9,0.9,0.9,1,1,1,0.129,0.129
2234,0.9,0.9,0,0.163,0.9,0.9,0,0.9,0.9,0.393,0,0.9,0.9,0.9,1,1,1,0.15,0.15
2235,0.9,0.9,0,0.142,0.9,0.9,0,0.9,0.9,0.317,0,0.9,0.9,0.9,1,1,1,0.154,0.154
2236,0.9,0.9,0,0.217,0.9,0.9,0,0.9,0.9,0.321,0,0.9,0.9,0.9,1,1,1,0.149,0.149
2237,0.9,0.9,0,0.294,0.9,0.9,0,0.9,0.9,0.236,0,0.9,0.9,0.9,1,1,1,0.184,0.184
2238,0.9,0.9,0,0.184,0.9,0.9,0,0.9,0.9,0.171,0,0.9,0.9,0.9,1,1,1,0.186,0.186
2239,0.9,0.9,0.009,0.109,0.9,0.9,0.004,0.9,0.9,0.212,0.01,0.9,0.9,0.9,1,1,1,0.17,0.17
2240,0.9,0.9,0.109,0.081,0.9,0.9,0.071,0.9,0.9,0.198,0.127,0.9,0.9,0.9,1,1,1,0.204,0.204
2241,0.9,0.9,0.327,0.049,0.9,0.9,0.202,0.9,0.9,0.214,0.325,0.9,0.9,0.9,1,1,1,0.185,0.185
2242,0.9,0.9,0.541,0.054,0.9,0.9,0.411,0.9,0.9,0.237,0.533,0.9,0.9,0.9,1,1,1,0.122,0.122
2243,0.9,0.9,0.716,0.045,0.9,0.9,0.545,0.9,0.9,0.203,0.655,0.9,0.9,0.9,1,1,1,0.096,0.096
