t,MIDAT_conventional_hydroelectric_1_PowerGen,MIDAT_hydroelectric_pumped_storage_1_PowerGen,MIDAT_natural_gas_fired_combined_cycle_1_PowerGen,MIDAT_natural_gas_fired_combined_cycle_2_PowerGen,MIDAT_natural_gas_fired_combined_cycle_3_PowerGen,MIDAT_natural_gas_fired_combined_cycle_4_PowerGen,MIDAT_natural_gas_fired_combustion_turbine_1_PowerGen,MIDAT_natural_gas_fired_combustion_turbine_2_PowerGen,MIDAT_nuclear_1_PowerGen,MIDAT_nuclear_2_PowerGen,MIDAT_onshore_wind_turbine_1_PowerGen,MIDAT_small_hydroelectric_1_PowerGen,MIDAT_solar_photovoltaic_1_PowerGen,NE_conventional_hydroelectric_1_PowerGen,NE_hydroelectric_pumped_storage_1_PowerGen,NE_natural_gas_fired_combined_cycle_1_PowerGen,NE_natural_gas_fired_combined_cycle_2_PowerGen,NE_natural_gas_fired_combined_cycle_3_PowerGen,NE_natural_gas_fired_combustion_turbine_1_PowerGen,NE_natural_gas_fired_combustion_turbine_2_PowerGen,NE_nuclear_1_PowerGen,NE_nuclear_2_PowerGen,NE_onshore_wind_turbine_1_PowerGen,NE_small_hydroelectric_1_PowerGen,NE_solar_photovoltaic_1_PowerGen,SE_conventional_hydroelectric_1_PowerGen,SE_hydroelectric_pumped_storage_1_PowerGen,SE_natural_gas_fired_combined_cycle_1_PowerGen,SE_natural_gas_fired_combined_cycle_2_PowerGen,SE_natural_gas_fired_combined_cycle_3_PowerGen,SE_natural_gas_fired_combined_cycle_4_PowerGen,SE_natural_gas_fired_combustion_turbine_1_PowerGen,SE_natural_gas_fired_combustion_turbine_2_PowerGen,SE_nuclear_1_PowerGen,SE_nuclear_2_PowerGen,SE_small_hydroelectric_1_PowerGen,SE_solar_photovoltaic_1_PowerGen,SE_naturalgas_ccccsavgcf_conservative_0_PowerGen,SE_naturalgas_ccavgcf_moderate_0_PowerGen,SE_naturalgas_ctavgcf_moderate_0_PowerGen,SE_battery_moderate_0_PowerGen,SE_nuclear_mid_0_PowerGen,MIDAT_naturalgas_ccccsavgcf_conservative_0_PowerGen,MIDAT_naturalgas_ccavgcf_moderate_0_PowerGen,MIDAT_naturalgas_ctavgcf_moderate_0_PowerGen,MIDAT_battery_moderate_0_PowerGen,MIDAT_nuclear_mid_0_PowerGen,NE_naturalgas_ccccsavgcf_conservative_0_PowerGen,NE_naturalgas_ccavgcf_moderate_0_PowerGen,NE_naturalgas_ctavgcf_moderate_0_PowerGen,NE_battery_moderate_0_PowerGen,NE_nuclear_mid_0_PowerGen,NE_offshorewind_class10_moderate_floating_1_1_PowerGen,SE_utilitypv_class1_moderate_70_0_2_1_PowerGen,SE_utilitypv_class1_moderate_70_0_2_2_PowerGen,SE_utilitypv_class1_moderate_70_0_2_3_PowerGen,SE_utilitypv_class1_moderate_70_0_2_4_PowerGen,SE_utilitypv_class1_moderate_70_0_2_5_PowerGen,SE_utilitypv_class1_moderate_70_0_2_6_PowerGen,SE_utilitypv_class1_moderate_70_0_2_7_PowerGen,SE_utilitypv_class1_moderate_70_0_2_8_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_1_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_2_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_3_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_4_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_5_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_6_PowerGen,MIDAT_utilitypv_class1_moderate_70_0_2_7_PowerGen,NE_utilitypv_class1_moderate_70_0_2_1_PowerGen,NE_utilitypv_class1_moderate_70_0_2_2_PowerGen,NE_utilitypv_class1_moderate_70_0_2_3_PowerGen,NE_utilitypv_class1_moderate_70_0_2_4_PowerGen,NE_utilitypv_class1_moderate_70_0_2_5_PowerGen,NE_utilitypv_class1_moderate_70_0_2_6_PowerGen,NE_utilitypv_class1_moderate_70_0_2_7_PowerGen,SE_landbasedwind_class4_moderate_70_1_PowerGen,SE_landbasedwind_class4_moderate_70_2_PowerGen,SE_landbasedwind_class4_moderate_70_3_PowerGen,SE_landbasedwind_class4_moderate_70_4_PowerGen,SE_landbasedwind_class4_moderate_70_5_PowerGen,SE_landbasedwind_class4_moderate_70_6_PowerGen,SE_landbasedwind_class4_moderate_70_7_PowerGen,SE_landbasedwind_class4_moderate_70_8_PowerGen,MIDAT_landbasedwind_class4_moderate_70_1_PowerGen,MIDAT_landbasedwind_class4_moderate_70_2_PowerGen,MIDAT_landbasedwind_class4_moderate_70_3_PowerGen,MIDAT_landbasedwind_class4_moderate_70_4_PowerGen,MIDAT_landbasedwind_class4_moderate_70_5_PowerGen,MIDAT_landbasedwind_class4_moderate_70_6_PowerGen,MIDAT_landbasedwind_class4_moderate_70_7_PowerGen,NE_landbasedwind_class4_moderate_70_1_PowerGen,NE_landbasedwind_class4_moderate_70_2_PowerGen,NE_landbasedwind_class4_moderate_70_3_PowerGen,NE_landbasedwind_class4_moderate_70_4_PowerGen,NE_landbasedwind_class4_moderate_70_5_PowerGen,NE_landbasedwind_class4_moderate_70_6_PowerGen,NE_landbasedwind_class4_moderate_70_7_PowerGen
6987,306.74743893695177,0.0,2.705364359194406e-12,2.966029757596085e-12,1.6465663970375745e-12,2.814242172977564e-12,1.6343759590482147e-12,1.7830624606159991e-12,4.981651929108718e-10,17770.208000000093,1795.0413532463829,34.528865045616,0.0,3551.8394800002093,0.0,2.4134230925625507e-12,2.683915344541416e-12,1.03315479810289e-12,1.5982156715957636e-12,1.7785029579634144e-12,3395.699999999969,2.0388648478555582e-10,1164.4586606849837,378.560389732678,0.0,1890.9465499999135,0.0,2.7986191517828848e-12,2.6795818087125742e-12,2.9810128851671347e-12,2.066149246818491e-12,1.7150534704766402e-12,1.7330559719193496e-12,33632.28799999999,2227.9999999999627,58.718479626265,0.0,36933.711295292116,3.371470226739133e-12,1.9382955049508155e-12,7.34661841499729e-11,4.2177134357797294e-11,28270.027434788673,3.358567705468373e-12,1.9317150940426147e-12,7.338422301915573e-11,4.2774679635464533e-11,18588.975907037977,3.369828867332569e-12,1.888746534524453e-12,7.270087805551569e-11,3.892152110278853e-11,7.614081914700466e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431599713042646e-11,5.372673044023163e-11,1.0332960981385147e-11,1074.1091882973597,38447.96075691182,6.738154268834626e-11,6.150656629389492e-12,3.63828273599257e-10,1.508746030499129e-11,4.886488368295631e-11,8.395981097876715e-11,1.672367244229301e-10,17650.241648565978,4.255356566176055e-11,28544.09897843696,3.0411932416600163e-11,4.6134294519656785e-11,1680.8614508034964,1608.0276056059843,4.0803602972952095e-11,9.49522560713684e-11,598.156452827175
6988,306.7474389369518,0.0,2.6935965218532024e-12,2.949286014521821e-12,1.6425735515939732e-12,2.8003170734099337e-12,1.6321679159313808e-12,1.7806495993059317e-12,4.972338363828834e-10,17770.208000000024,1837.6302800231826,34.528865045616,0.0,3944.3863200001047,0.0,2.409609407265333e-12,2.6754416440096605e-12,1.0329007395696842e-12,1.6000732452461136e-12,1.7812117561393297e-12,3395.699999999962,2.0357232336300646e-10,1289.1292567454834,378.560389732678,0.0,1503.0704881083027,0.0,2.787335492477391e-12,2.6709299339017887e-12,2.969219934950588e-12,2.0620190271979473e-12,1.7133959528822224e-12,1.7308518104258576e-12,33632.28800000001,2227.99999999996,58.718479626265,0.0,36933.71129529209,3.3701537775555417e-12,1.9513096203911894e-12,7.31141403112904e-11,4.187587774868377e-11,28298.754226361958,3.357195643328521e-12,1.939454707855577e-12,7.304220412459277e-11,4.243490772045095e-11,18534.16247795312,3.3938238503382066e-12,1.8968492505897522e-12,7.350123400215208e-11,3.881391670549419e-11,9.245882247507739e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3986441907302746e-11,5.204959102629161e-11,1.367119734045211e-11,1063.4821357941648,40481.326469028674,5.925070147551297e-11,3.602698376434946e-12,3.778860139830097e-10,2.80734490957783e-11,5.558457452983865e-11,1.1101375253552994e-10,1.6389935157402273e-10,18145.96516380415,4.662345441222755e-11,28243.386637514952,3.8153402022972465e-11,7.53022827508887e-11,1270.1304321820976,3041.7928818779847,4.503367084798071e-11,1.1264837928922231e-10,1094.4524160473875
6989,306.7474389369519,0.0,2.6896962245820605e-12,2.941470121717043e-12,1.6414994708782959e-12,2.7937817603990897e-12,1.6338658045752038e-12,1.7811758577177905e-12,4.962723386416399e-10,17770.20799999998,1864.0094721155826,34.528865045616,0.0,4336.933160000034,0.0,2.417300336688409e-12,2.681683724549055e-12,1.0350877372873375e-12,1.6093332841927795e-12,1.7922034062580407e-12,3395.699999999967,2.0340147266248747e-10,1434.3337135519832,378.560389732678,0.0,1503.0704881083025,0.0,2.7822254739030884e-12,2.6674174592861918e-12,2.964143630960695e-12,2.060926368329563e-12,1.714987379843745e-12,1.7311141455916054e-12,33632.28799999991,2227.999999999961,58.718479626265,0.0,36933.71129529188,3.372640657801902e-12,1.9465267008103348e-12,7.342742839965018e-11,4.156141575173807e-11,28451.789358762824,3.3608299540206393e-12,1.9361471117525538e-12,7.364702476527497e-11,4.210069944779962e-11,19066.18480697634,3.430943188503287e-12,1.8923817570241147e-12,7.359797214286067e-11,3.9243353691791685e-11,9.472162190999149e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45110732095209e-11,5.0316556888375954e-11,1.6143896475038467e-11,1012.1357272297554,41258.60895282758,5.1467303507963625e-11,2.636036196361387e-12,3.8506244424008597e-10,4.5703395184760267e-11,6.246391774946883e-11,1.6424639271359363e-10,1.5919416892978668e-10,18508.759626753646,4.8402047376252674e-11,27626.639582534957,4.3144146558603444e-11,9.754122612072162e-11,1064.7987808281082,4886.906170399984,4.933524404193046e-11,1.3704321567696244e-10,1828.79118490941
6990,306.7474389369517,0.0,2.691573161196016e-12,2.938776288623173e-12,1.64234244394806e-12,2.791050827066719e-12,1.6384759196532535e-12,1.7846601434047247e-12,4.953090130916337e-10,17770.20800000001,1896.991417622383,34.528865045616,20.710572185783427,4729.479999999981,0.0,2.445406449533016e-12,2.7171432414837694e-12,1.0416346878685049e-12,1.6426196129863974e-12,1.8299380335346483e-12,3395.700000000117,2.0925659140271336e-10,1557.7963475279948,378.560389732678,26.049053335194287,1503.0704881083018,0.0,2.7805942064419263e-12,2.6668729930854224e-12,2.962652287606101e-12,2.0614533650246855e-12,1.7191896429523799e-12,1.7343330400296068e-12,33632.28799999965,2227.9999999999586,58.718479626265,51.69092736638287,40489.301892861746,3.3787940395426416e-12,1.9404651245098726e-12,7.599919578318665e-11,4.132465594342847e-11,53079.66405806982,3.369179150831689e-12,1.9340872062335268e-12,7.56438927094842e-11,4.183746549644056e-11,21050.69506228766,3.5243726753323745e-12,1.9678175088076945e-12,1555.91375238637,4.1173127865533876e-11,1.167880180121082e-11,0.0,3.552904915513683e-13,2.438347473615066e-13,0.0,0.0,3.779082268362972e-13,7.013759963505639e-13,0.0,1.3017827719057403e-13,5.268965334695738e-13,1.1178613848285026e-13,0.0,1.9410928992888418e-13,90.02836581060082,2.7122422808658305e-13,1.2570077002664314e-13,1.671849655542193e-13,5.565974326019578e-13,1.3304575554696042e-13,1.172824034979533e-13,1.273354658507792e-13,1.3428328681115332e-13,3.4503376845795046e-11,5.025909810875356e-11,1.9468013127344732e-11,1043.026250724733,41529.687702184994,4.954828263619769e-11,2.225718476770998e-12,3.978171244864951e-10,4.45080982313596e-11,7.699896709425453e-11,1.9765259019505505e-10,1.5358482022850083e-10,18899.92075844216,5.133344070174983e-11,26949.32327975996,5.3721855238040364e-11,1.1459742004410848e-10,1154.578143889728,7067.029791220011,5.828120010405706e-11,1.6813557616462066e-10,2232.846951075149
6991,306.7474389369519,0.0,2.687175296354281e-12,2.9356250035804768e-12,1.6412236731050397e-12,2.788716417706307e-12,1.6358222407289483e-12,1.7818424446234086e-12,4.948441899960428e-10,17770.207999999777,1885.8591340787827,34.528865045616,142.14400953038316,4729.47999999999,0.0,2.4571330066016963e-12,2.7296931475089695e-12,1.0434664834064988e-12,1.6489745555246044e-12,1.8396083020456046e-12,3395.700000000025,2.0890840289245307e-10,1665.8761640894793,378.560389732678,125.00228778239426,1503.0704881083034,0.0,2.7787309365963685e-12,2.6654060212746683e-12,2.9613285718916478e-12,2.061013358126708e-12,1.7165907464175033e-12,1.7312258822305987e-12,33632.28799999952,2227.9999999999577,58.718479626265,839.1610439225841,68113.34438404371,3.3741666881566934e-12,1.9545338456335195e-12,8.426126748474661e-11,4.1110868732342686e-11,55200.276005126616,3.364046468615135e-12,1.9449122636700633e-12,8.568174198296263e-11,4.155592659946835e-11,21050.695062287818,3.558494750919278e-12,1.9743632870652943e-12,6756.566552088189,4.144858640531135e-11,1.1682346927972123e-11,7792.718096966821,5.835553011927951e-12,3.6809859252914415e-12,2.2930217137388e-13,1.4332798537877016e-11,2.9315320882001104e-12,7.903455299644455e-12,1.135767066075278e-12,1.165465829041193e-12,8.420428868040932e-12,5.606908398933339e-13,1.999370830302275e-13,1.8345886288613253e-12,390.4856786133081,2.239349278371055e-12,6.76053697604609e-13,8.167867414925634e-13,2.861766091730671e-12,5.403650646963591e-13,9.639281819942142e-13,5.501170222837607e-13,7.421203085673596e-13,3.4578407276642164e-11,5.2243001337424154e-11,2.3388272683126938e-11,1148.2195030887221,41749.08299812294,4.5845838934262106e-11,2.5425142573729373e-12,4.148530666350813e-10,3.3383018105476685e-11,8.125397545388851e-11,2.0782239610543885e-10,1.4376400008753992e-10,19714.23946327099,5.3775618520377324e-11,25066.111410836962,5.719212105703311e-11,1.2072583705527066e-10,1447.0892385703855,8483.236489095987,6.048606248434381e-11,1.7877234554272095e-10,2680.8051561293287
6992,306.74743893695194,0.0,2.6845697351815117e-12,2.9333785261074706e-12,1.6403777424585891e-12,2.7869440340951846e-12,1.6333298694316681e-12,1.7807524310114683e-12,4.938717684754903e-10,17770.20799999993,1871.0505662171827,34.528865045616,278.1035490229835,4729.47999999999,0.0,2.4642884167052898e-12,2.737266143408442e-12,1.044696797218341e-12,1.6510034962383515e-12,1.843285832770224e-12,3395.7000000001044,2.0859322121212025e-10,1605.295225229489,378.560389732678,198.8460995135942,1503.0704881083032,0.0,2.7780710190349642e-12,2.66510178207656e-12,2.961030112551546e-12,2.0608820461862712e-12,1.7150626810761248e-12,1.730615623476534e-12,33632.28800000071,2227.9999999999595,58.718479626265,2013.5236864567842,59273.61876849593,3.3721947607416942e-12,1.945603919093151e-12,7.552179867482565e-11,4.09903498965319e-11,55200.276005132284,3.3600726740557226e-12,1.935721989036219e-12,7.53168218147016e-11,4.1372108989212186e-11,21050.69506228815,3.577205970967947e-12,1.971060120217256e-12,5977.32589209211,4.1401135962568304e-11,1.169418962892924e-11,24104.271456691135,1.3368504798510762e-11,4.449011662937435e-12,7.209382750602635e-13,8.506189290088234e-11,5.83687453911746e-12,1.2235910627642167e-11,4.656779612051762e-12,2.8499019885209882e-12,1.3860776900529304e-11,1.4312846289387225e-12,5.139831668577551e-13,5.319073923932139e-12,543.1188498536934,4.851512032442814e-12,1.5790569203620278e-12,1.263411346548534e-12,4.477173529322985e-12,8.604637662915485e-13,2.04001856415423e-12,5.692817093427873e-13,1.2531274119750677e-12,3.382118671925654e-11,5.1506708880891806e-11,2.53226462758007e-11,1222.1216351286237,41361.034215098065,4.590362010085245e-11,3.9363018702878695e-12,4.2303641694623286e-10,2.5664496935145266e-11,9.118822055772665e-11,2.036564443798483e-10,1.3630071203309695e-10,19912.46622563445,5.33627274316048e-11,24730.056769865958,5.879518102002992e-11,1.189747951203717e-10,1383.598334739812,8716.958278654014,5.6826868345116406e-11,1.8127411663665428e-10,2744.5198424630207
6993,306.7474389369519,0.0,2.6851367369053667e-12,2.933694597947299e-12,1.6409504961249515e-12,2.787151573699189e-12,1.6339331527800297e-12,1.7822134570634797e-12,4.932694903981526e-10,17770.2080000007,1769.2810416383827,34.528865045616,384.7802545577837,4729.47999999999,0.0,2.467751069704432e-12,2.740719712030116e-12,1.04566951906367e-12,1.6525589979960712e-12,1.8451832378082777e-12,3395.7000000000544,2.0801261169357598e-10,1440.8250082134582,378.560389732678,259.11944657759386,1503.0704881083038,0.0,2.778615881791486e-12,2.665729855693076e-12,2.961826510693741e-12,2.061452046950005e-12,1.7156730308796962e-12,1.7320743208160853e-12,33632.28800000013,2227.99999999996,58.718479626265,2317.6708295243843,55751.468801106086,3.3725721603578915e-12,1.9377873541359096e-12,7.488840768329678e-11,4.076293164481358e-11,55200.276005133,3.3610153328472487e-12,1.9307278698939362e-12,7.500581749151474e-11,4.1183950900763723e-11,21050.695062287894,3.584679075349761e-12,1.9678397263031294e-12,4277.581874581978,4.118592401928043e-11,1.1677621652439492e-11,34415.49076114399,1.2915232160530295e-11,3.887401577615682e-12,1.07400326454713e-12,1.053696921182183e-10,8.057774377533137e-12,1.1845663505653011e-11,4.167697992145139e-12,6.211993494505103e-12,1.379738590058961e-11,2.392663969257661e-12,6.501587566669093e-13,8.84842421560978e-12,670.1564000192176,7.314159975270903e-12,1.8232827929876623e-12,2.282475300460755e-12,4.789215987236589e-12,1.984131133132472e-12,3.688903601807462e-12,1.6595058900332294e-12,1.7933260258750863e-12,2.8567059655663404e-11,5.45671461729456e-11,2.7052468507165717e-11,1268.9811880987625,29716.314410912753,4.568595338547402e-11,4.787836497145515e-12,3.706103356722359e-10,5.942038121888501e-11,8.53321759121123e-11,2.1700388168984566e-10,1.1614643363135105e-10,18711.11850887572,5.212204485479033e-11,25530.103526591956,5.986887832371242e-11,1.2706154892802418e-10,877.369495313259,8635.134040821977,4.876894189302137e-11,1.9796594046348051e-10,2725.8769579423283
6994,306.74743893695177,0.0,2.6837250587507024e-12,2.9336060266501795e-12,1.6404695167984339e-12,2.787333117395647e-12,1.6315154006173032e-12,1.7805633037321597e-12,4.927683793065032e-10,17770.20800000067,1680.043768502383,34.528865045616,405.8096622191836,4729.47999999999,0.0,2.467564766931203e-12,2.7404732675752218e-12,1.045232679899603e-12,1.6510641655795326e-12,1.8440068392321636e-12,3395.6999999999534,2.072783878297447e-10,1486.128477930504,378.560389732678,303.94207856879353,1503.0704881083038,0.0,2.7792800518563866e-12,2.6665279074973215e-12,2.9631486442528125e-12,2.0618178441115167e-12,1.7139993651543388e-12,1.730758921323457e-12,33632.28800000017,2227.9999999999563,58.718479626265,2372.7629939831845,54177.7814798844,3.3698108175788767e-12,1.951729769357427e-12,7.428571775083026e-11,4.0552394499382633e-11,55200.276005133295,3.3565984573969875e-12,1.9397995752541388e-12,7.42542578365437e-11,4.0956962015515586e-11,21050.69506228706,3.5816039819223222e-12,1.9743698682979433e-12,4192.537205380643,4.0934644586377085e-11,1.1675850855231943e-11,40324.89774609991,1.196342600859971e-11,6.8178193801078865e-12,1.7980747457245968e-12,7.801302927380686e-11,1.0333399207987577e-11,1.29138281186982e-11,3.747527944842051e-12,9.104022694685043e-12,1.718063680334003e-11,3.892301082893465e-12,9.795273966220788e-13,8.384906858541562e-12,727.2772162589702,7.627815180465413e-12,2.0263731808042058e-12,2.372798140218873e-12,4.513100547024616e-12,3.2632201475282357e-12,5.505695737215438e-12,2.2637872124304857e-12,2.315983194822185e-12,2.8993823632564674e-11,5.561425326397473e-11,2.901104838491454e-11,1318.8571630594809,29213.76766269194,3.956787085877641e-11,8.390780966710476e-12,3.8715031512954327e-10,5.833249959252999e-11,7.820864664280869e-11,2.5344338592603685e-10,9.223012825302525e-11,19065.20463001193,5.013271271648733e-11,25468.96339976096,6.227048872725895e-11,1.3326598324909333e-10,1075.2246991088814,9000.867964319912,4.912379943369807e-11,2.0601691022827366e-10,3008.830570004634
6995,306.74743893695194,0.0,2.6849761643037133e-12,2.93541435825801e-12,1.641001549326636e-12,2.789119117001008e-12,1.6311701274622615e-12,1.7805046662114794e-12,4.923255111025071e-10,17770.208000000785,1660.637583931183,34.528865045616,420.65735134778373,4729.47999999999,0.0,2.463741450771769e-12,2.735943016401676e-12,1.0444865184512464e-12,1.6491400994103457e-12,1.841376837631756e-12,3395.700000000087,2.0675742979960898e-10,1674.5989001054807,378.560389732678,279.1503561503935,1503.0704881083032,0.0,2.7817154964579066e-12,2.6690436110595996e-12,2.9664368920245385e-12,2.063327501815611e-12,1.7142864968154746e-12,1.730819877679455e-12,33632.2879999995,2227.9999999999536,58.718479626265,2587.1114395489844,53276.12192924241,3.3711660796330356e-12,1.944590471238298e-12,7.386358361966164e-11,4.037442955993386e-11,55200.27600513334,3.3567863437261693e-12,1.933563203615924e-12,7.373710283480608e-11,4.0738890876438945e-11,21050.695062286766,3.5697495227779743e-12,1.970672943493673e-12,3264.1954134058797,4.0592734224307226e-11,1.166188880914396e-11,42335.5050262694,1.1889963382699628e-11,1.203353673555249e-11,2.3941666102061007e-12,5.852381740419e-11,1.323595051165584e-11,1.7287850635025298e-11,5.521596018556303e-12,1.8041932651708457e-11,1.7443236274684167e-11,7.418129406047913e-12,1.4817476944525503e-12,6.781075764932621e-12,875.375906912006,7.746430182632677e-12,3.0702492309267634e-12,1.8031441338875487e-12,3.762225476543094e-12,2.9462782841948194e-12,4.8281819467576984e-12,2.8144236376185236e-12,2.9888143209069917e-12,3.333904340945317e-11,5.523435709071172e-11,3.087362048543035e-11,1433.5956408535208,35636.57961781573,3.806929999329354e-11,1.537896909242021e-11,4.2281423349193756e-10,5.162478568799458e-11,7.964628272076494e-11,2.5780437379532934e-10,8.622392091638515e-11,19823.44992819613,4.786342785819992e-11,24676.33129835996,6.283362773603837e-11,1.4533201987771456e-10,1902.7522592503992,9716.55938177007,5.405995088985469e-11,2.123612844127715e-10,3586.8759500034935
6996,306.7474389369519,0.0,2.689106473208713e-12,2.9393559012371582e-12,1.6427656582365978e-12,2.7925011822793994e-12,1.633592913510295e-12,1.7828207016891956e-12,4.911885734730408e-10,17770.20799999972,1695.0564506831831,34.528865045616,399.7745914663838,4729.47999999999,0.0,2.4558351646244028e-12,2.726582500571938e-12,1.0434816861602975e-12,1.6453181069369026e-12,1.835496194597395e-12,3395.699999999896,2.059525074480346e-10,1874.4201956260044,378.560389732678,247.41562352639372,1503.0704881083032,0.0,2.785543619158556e-12,2.6731102615451846e-12,2.971294064985045e-12,2.0658591460983342e-12,1.7164788944911344e-12,1.7327488290741196e-12,33632.28799999987,2227.999999999954,58.718479626265,2673.1608368947846,54944.06257335221,3.3769883706917465e-12,1.9374742940103087e-12,7.360777979780047e-11,4.022189538727269e-11,55200.27600513352,3.363520624012326e-12,1.9302475679072275e-12,7.340708087496321e-11,4.052315046157575e-11,21050.695062288363,3.548188570790972e-12,1.969675457676177e-12,225.18285652912962,4.002127500570917e-11,1.1643105438120186e-11,41506.87593176366,1.2219594952422123e-11,1.4530180842463519e-11,2.3489446971484493e-12,5.7344744293784805e-11,1.364214978232443e-11,2.018553316246108e-11,5.3786165782122545e-12,9.82453458668701e-12,1.3625067139579119e-11,5.8758691818298825e-12,1.9389318774416978e-12,5.369362371520281e-12,895.3226392515644,7.551866503510405e-12,3.842771379419365e-12,2.604753968866742e-12,3.4166069309390035e-12,1.0291466346831162e-12,4.399686616794111e-12,2.852173790826641e-12,2.534985729973745e-12,3.597252746400601e-11,5.427289853221471e-11,3.3017576252515354e-11,1566.8173928741676,37212.665499835945,4.022481688662059e-11,2.643372552741317e-11,4.5589556262137245e-10,3.74693132245119e-11,8.274389732563571e-11,2.558944612525077e-10,8.914671314627481e-11,20551.748459991748,4.694854586812769e-11,25470.88134637196,6.241119384617625e-11,1.488085197516091e-10,2820.9509364322976,11923.880196071974,5.833780076738353e-11,2.1290237129370099e-10,4111.364738880607
6997,306.7474389369517,0.0,2.6919774814464004e-12,2.9432101165758077e-12,1.6435624692621045e-12,2.7961689944237594e-12,1.6333037336773002e-12,1.782719417951168e-12,4.906768258295257e-10,17770.207999999544,1744.8638379275828,34.528865045616,358.04644457798366,4729.479999999966,0.0,2.4354341436205907e-12,2.6999591467633817e-12,1.0391166836485055e-12,1.6241652176326868e-12,1.8107285980156958e-12,3395.6999999999703,2.0240404918826855e-10,2064.4318227769913,378.560389732678,178.69794022078972,1503.0704881083034,0.0,2.790245341023815e-12,2.678164152091231e-12,2.9776764742613417e-12,2.068807820780756e-12,1.7173102467107553e-12,1.733072742465602e-12,33632.28800000013,2227.9999999999554,58.718479626265,2792.1353353263844,55913.366815194866,3.383447305804704e-12,1.9523865672498944e-12,7.378843144251037e-11,4.019559863191611e-11,55200.27600513346,3.3677244733870215e-12,1.9403323938675106e-12,7.344846609484393e-11,4.0464025795880575e-11,21050.695062287185,3.48761545805938e-12,1.9225067490543425e-12,1.871474632451034e-11,3.8467810378098493e-11,1.0334171092122257e-11,37297.0334783771,1.2427226491829956e-11,1.751724615070383e-11,2.306956439122614e-12,6.254042676714391e-11,1.6594482615015704e-11,2.0582685875302094e-11,5.3234933774199875e-12,6.716229584045116e-12,1.3237911163295791e-11,3.632161328000959e-12,1.620514490567296e-12,4.377912884872755e-12,861.7098799817558,7.314829603317558e-12,2.6212477617661263e-12,2.4783609061147187e-12,2.1177586195869108e-12,8.197562457256329e-13,2.8359460223005457e-12,3.350368861219636e-12,1.2331777538892422e-12,3.730973790661515e-11,5.4158660253542735e-11,3.436930535809497e-11,1717.205696692671,38234.49544990776,4.520629818426722e-11,3.786810904340196e-11,4.882068909037789e-10,2.041618429665798e-11,7.766982403982642e-11,2.5064899105746905e-10,9.536578627572074e-11,21231.388570548195,4.71085582789802e-11,27645.12021396296,5.937180118730177e-11,1.4682292356838346e-10,3971.7421756601575,12923.824381649963,5.96223617231309e-11,2.1036912976817686e-10,4554.740860626321
