t,SE_Electrolyzer_H2Gen,MIDAT_Electrolyzer_H2Gen,NE_Electrolyzer_H2Gen,SE_Large_SMR_wCCS_96pct_H2Gen,MIDAT_Large_SMR_wCCS_96pct_H2Gen,NE_Large_SMR_wCCS_96pct_H2Gen,SE_ATR_wCCS_94pct_H2Gen,MIDAT_ATR_wCCS_94pct_H2Gen,NE_ATR_wCCS_94pct_H2Gen,SE_Above_ground_storage_H2Gen,MIDAT_Above_ground_storage_H2Gen,NE_Above_ground_storage_H2Gen
6181,18582.87096774173,9063.592954841473,1136.173159409297,1.664073744300728e-10,1.796684955957344e-10,1685.7585378429494,3.928691854911291e-11,3.3882906982079476e-11,2.8017837918545124e-11,1.3820410281143129e-11,1.4554319820385656e-11,3.009085983633634e-11
6182,18582.87096774173,9063.592954841517,1136.1731594092987,1.6641215119350697e-10,1.7966526155716566e-10,1685.758537842947,3.9227027872533096e-11,3.3779614678621154e-11,2.7896094981642106e-11,1.3930009479163708e-11,1.4663042821136435e-11,2.968985551751098e-11
6183,13091.593601686609,9063.592954841502,126.24146215659053,1.6642662643436486e-10,1.7964679023302724e-10,1685.7585378429487,3.916038161017952e-11,3.364332176814863e-11,2.772159627179246e-11,1679.4063983132644,1.524638625343163e-11,859.1684701433951
6184,4388.924043585311,1007.065883871287,126.24146215659052,1.6638511554523e-10,1.7960696441512772e-10,1685.758537842944,3.9014631836079015e-11,3.3449865324988417e-11,2.7636467111079674e-11,10382.075956414521,6358.934116128509,859.168470143502
6185,3224.8926996787013,1007.0658838712857,126.24146215659052,1.663567487270469e-10,1.7953157841511226e-10,1685.7585378429517,3.887372467348909e-11,3.322798148602663e-11,2.7605448603813905e-11,11546.107300321126,6358.93411612851,859.168470143515
6186,3261.4734776099044,1007.0658838712857,126.2414621565905,1.663187723644113e-10,1.793772459961947e-10,1685.7585378429412,3.869816721353701e-11,3.29424524547847e-11,2.7631205083402117e-11,11509.5265223899,6358.934116128528,859.1684701435028
6187,3198.4648307111765,1007.0658838712866,126.24146215659064,1.6626500630327474e-10,1.7908090501790607e-10,1685.7585378429417,3.847913477557904e-11,3.256102427787913e-11,2.772353045188981e-11,11572.535169288656,6358.934116128537,859.168470143429
6188,4119.028821763683,3942.656232204551,126.24146215659053,1.6614281447178085e-10,1.7843818785325883e-10,1685.7585378428773,3.819008638670756e-11,3.1983488918625745e-11,2.787748499596851e-11,10651.971178236152,3423.3437677952807,2.012143762729373e-10
6189,4753.195837834669,9063.592954841497,1136.173159409298,1.6585646565582356e-10,1.747664938063797e-10,1685.7585378429435,3.7766055830398015e-11,3.045732184695071e-11,2.811320800031419e-11,10017.804162165163,2.42519365985523e-11,2.9069174133990646e-11
6190,13203.819008786226,9063.592954841497,1136.1731594092985,1.6519783381642674e-10,1.7330886925162372e-10,1685.75853784295,3.7071947553910525e-11,2.962517588608726e-11,2.8304976408070412e-11,1567.1809912135946,2.4939765368915248e-11,2.8726403616131775e-11
6191,18582.870967741717,9063.592954841497,1136.1731594092998,1.6083925285756176e-10,1.7217719281975881e-10,1685.7585378429462,3.469536509930173e-11,2.8948519566076608e-11,2.8476723924030686e-11,2.4013440812199992e-11,2.4396559983046306e-11,2.8570912952519392e-11
6192,18582.87096774172,9063.592954841497,1136.1731594092998,1.590493658406109e-10,1.7137693564414821e-10,1685.7585378429437,3.348724731055596e-11,2.8368848419861122e-11,2.862960625500345e-11,2.4188836962268053e-11,2.48077658099236e-11,2.8491160544506994e-11
6193,18582.87096774172,9063.592954841497,1136.1731594093003,1.576508716718556e-10,1.711003171510757e-10,1685.758537842946,3.254681668529614e-11,2.786164390416766e-11,2.876460056348288e-11,2.4850561081370782e-11,2.5025390485423373e-11,2.8460112580536028e-11
6194,18582.87096774172,9063.592954841497,1136.1731594093003,1.5662708554203256e-10,1.7096342716252674e-10,1685.758537842945,3.175128812568199e-11,2.740640477382664e-11,2.887795067813457e-11,2.5383567720602654e-11,2.5184153960230097e-11,2.8466002483829597e-11
6195,18582.87096774172,9063.592954841497,1136.1731594092998,1.5628984243154735e-10,1.70877258858264e-10,1685.758537842952,3.105564678928389e-11,2.6996604589957735e-11,2.8971685528734162e-11,2.5702656146344843e-11,2.5329883806318654e-11,2.8492044708225582e-11
6196,18582.87096774172,9063.592954841497,1136.1731594092996,1.5619143078106022e-10,1.708420240230768e-10,1685.7585378429471,3.044605761695682e-11,2.6634816409186898e-11,2.905279825882134e-11,2.584370481689183e-11,2.5388086438123213e-11,2.8493067692858168e-11
6197,18582.870967741725,9063.592954841497,1136.1731594092994,1.562008803225196e-10,1.7083357223391216e-10,1685.7585378429453,2.990524439034747e-11,2.631626703068451e-11,2.911764098782417e-11,2.5847123636887364e-11,2.531404025268902e-11,2.852398577614681e-11
6198,6242.080777992494,9063.59295484142,1136.1731594092983,1.56409876322059e-10,1.7087367420681652e-10,1685.758537842951,2.943833854133819e-11,2.6042971398692677e-11,2.917117523638662e-11,8528.919222007387,3.525991205750816e-11,2.8671192922260774e-11
6199,18582.87096774172,9063.592954841497,1136.1731594092992,1.5626822429422641e-10,1.709050619812004e-10,1685.7585378429542,2.900392160951337e-11,2.582175518874046e-11,2.921720935512494e-11,2.617344900940347e-11,2.5691073786730608e-11,2.8538498189201162e-11
6200,18582.870967741725,9063.592954841499,1136.1731594092994,1.5625392168215792e-10,1.7092223432650726e-10,1685.758537842946,2.862834174628822e-11,2.5640317079693986e-11,2.924861961020105e-11,2.5983258406382284e-11,2.561051485641131e-11,2.8538744961130588e-11
6201,18582.870967741725,9063.592954841499,1136.1731594092998,1.5622973316651945e-10,1.70921917910652e-10,1685.758537842946,2.8305391857312972e-11,2.550114732574106e-11,2.926829914135461e-11,2.606578509724931e-11,2.5635295441552943e-11,2.850722614380736e-11
6202,18582.870967741725,9063.592954841499,1136.1731594093,1.5623790727636345e-10,1.709422564025619e-10,1685.7585378429483,2.8054091883151045e-11,2.5408079799734904e-11,2.9277094709933264e-11,2.608920264366594e-11,2.564761942105301e-11,2.8514484735571323e-11
6203,18582.870967741725,9063.592954841495,1136.1731594092994,1.5625251008994834e-10,1.7095978579380035e-10,1685.7585378429517,2.7872899188866003e-11,2.5335137414850523e-11,2.927451528300662e-11,2.6122166118435703e-11,2.5668494022642034e-11,2.8494580972913213e-11
6204,18582.870967741725,9063.592954841497,1136.1731594092998,1.5627657862735684e-10,1.709839737165608e-10,1685.7585378429455,2.7763503365983845e-11,2.5274058653381933e-11,2.926242895058715e-11,2.6157318274142734e-11,2.5720729897456204e-11,2.8442482187115834e-11
6205,18582.870967741725,9063.592954841497,1136.1731594092992,1.5634158781449644e-10,1.7104113955248502e-10,1685.758537842947,2.769712329198091e-11,2.5225901712096892e-11,2.924219145991128e-11,2.616345051315227e-11,2.583587544307886e-11,2.844858643561983e-11
6206,18582.870967741725,9063.592954841497,1136.1731594092994,1.5641309778886957e-10,1.7107929107026618e-10,1685.7585378429485,2.765021083845649e-11,2.5179820901147213e-11,2.921235559415358e-11,2.6192889632313284e-11,2.602175464270117e-11,2.845409606831831e-11
6207,18582.870967741725,9063.592954841497,1136.1731594092992,1.5648242319054219e-10,1.7110240105611468e-10,1685.7585378429524,2.7615284982699e-11,2.5132305387812632e-11,2.9173623956865774e-11,2.6213583287696722e-11,2.61484068551601e-11,2.8542592538841293e-11
6208,18582.87096774172,4113.924095894943,261.14809764165165,1.5657967295906126e-10,1.7122399317617608e-10,1685.7585378429467,2.759888169703829e-11,2.5093091970514267e-11,2.9128428370774453e-11,2.730014862356979e-11,3252.07590410493,5.141701584825569e-11
6209,2921.7615648145957,1007.0658838712789,126.24146215659037,1.5677826833862986e-10,1.707980665789659e-10,1685.7585378429503,2.7597998677920037e-11,2.500071198212307e-11,2.9039250107599855e-11,11849.238435185289,6358.934116128591,996.8023158794181
6210,2699.5411792241216,3327.891395041033,126.24146215663163,1.568015562787374e-10,1.7109616246738548e-10,1685.7585378429721,2.7606547834303923e-11,2.504141395786576e-11,2.9111615490062584e-11,12071.458820775764,4038.108604958837,8.429120633891031e-11
6211,2493.7180390613535,9063.592954841375,126.24146215673636,1.5685352639343586e-10,1.7102028364517473e-10,1685.7585378430101,2.7642098420945632e-11,2.5057119242537336e-11,2.914943176745277e-11,12277.281960938531,4.371895944194824e-11,6.506859864646903e-11
6212,2714.9498745103588,9063.592954841371,126.24146215673004,1.5685955608324491e-10,1.7104846233587544e-10,1685.7585378429328,2.768754028987323e-11,2.5087618285724225e-11,2.91863838134793e-11,12056.050125489512,4.604307532547827e-11,6.508645564634018e-11
6213,6752.14211278419,9063.592954841495,1136.1731594092985,1.5680439670035306e-10,1.7105501600597043e-10,1685.7585378429467,2.7740145049864156e-11,2.5123392879409694e-11,2.92165502175734e-11,8018.857887215682,2.6644391820830547e-11,2.8510253058580483e-11
6214,18582.870967741717,9063.592954841497,1136.1731594092985,1.5652424863971227e-10,1.71088621214862e-10,1685.7585378429458,2.7791555857768767e-11,2.5166394721725816e-11,2.92494841595866e-11,2.6593107849761973e-11,2.59605880958167e-11,2.8452175425729092e-11
6215,18582.870967741717,9063.592954841493,1136.1731594092976,1.5640269454518912e-10,1.7109363034785265e-10,1685.7585378429444,2.7864813767751964e-11,2.5206836299821806e-11,2.9277151538714613e-11,2.6821295986359552e-11,2.581285770257519e-11,2.8361975882529703e-11
6216,18582.87096774172,9063.5929548415,1136.1731594093005,1.562820824250592e-10,1.7106627110688762e-10,1685.7585378429453,2.7949022226573683e-11,2.5243562661810056e-11,2.929828101182055e-11,2.6675888002824366e-11,2.577854369883313e-11,2.834329108720346e-11
6217,17529.45636892561,3.4408483116717047e-12,2.5941443135619434e-12,3.03518854512044e-11,7475.4236027239285,2335.6840518738354,1.540452956484918e-12,1.7536958557676815e-12,1.7388632357364172e-12,3.671879518801178e-12,1.9436025228265657e-12,1.9366949588727548e-12
6218,17517.749007352897,3.4414663537449493e-12,2.5945972408650983e-12,3.025348861355433e-11,7475.423602723924,2335.6840518737936,1.5175174497604635e-12,1.7233196762252794e-12,1.7106617776793658e-12,3.671881711838232e-12,1.957017854857282e-12,1.9496737213901622e-12
6219,17161.702000509125,3.442097254109978e-12,2.595063663570819e-12,3.0186806162868333e-11,7475.423602723909,2335.6840518738295,1.4990090678106808e-12,1.6965777358039652e-12,1.6857725577809512e-12,3.6718962978322484e-12,1.9711493124659407e-12,1.9519822768276293e-12
6220,16871.761412838765,3.442549380335745e-12,2.5948482233542383e-12,3.016459355013771e-11,7475.42360272404,2335.6840518738095,1.4844743363040527e-12,1.6731313486087308e-12,1.6639198231682775e-12,3.671907005648192e-12,1.98186783844071e-12,1.9629432530905968e-12
6221,16127.066969239087,3.442890971112212e-12,2.585329046745458e-12,3.016506443524311e-11,7475.423602724043,2335.6840518736553,1.4735760649819575e-12,1.6527992409258963e-12,1.6449541607479545e-12,3.671935160412602e-12,1.9897025676911264e-12,1.961950444795035e-12
6222,15277.170435201244,3.4430086868165205e-12,2.597001969214309e-12,3.0180048756700315e-11,7475.423602723879,2335.6840518737504,1.4660269709475901e-12,1.6354765533556155e-12,1.6288884062729246e-12,3.672031829335114e-12,1.990635668889882e-12,1.9663016015206354e-12
6223,18738.450219175218,3.4461880887373463e-12,2.679814395309562e-12,3.020733386072396e-11,7475.423602723951,2335.6840518737336,1.4615422386855765e-12,1.6210145314896101e-12,1.615702844242552e-12,3.6141796334187147e-12,1.984750089301149e-12,1.9948505321163936e-12
6224,18738.45021917544,3.645942463846386e-12,2.681025491346665e-12,3.028345495482088e-11,7475.423602724615,2335.6840518733898,1.461114889392873e-12,1.6094981799601984e-12,1.6050129337222265e-12,2.538014936532075e-12,2.055279191208444e-12,1.99659250140304e-12
6225,18738.45021917544,3.544327287841535e-12,2.679963002508723e-12,3.0311479814339755e-11,7475.42360272426,2335.6840518741596,1.45926742160899e-12,1.5997691686806278e-12,1.5967646975925307e-12,2.529914815466231e-12,2.000058412407854e-12,1.9993124010251567e-12
6226,18738.45021917544,3.4445955460162e-12,2.5978982721826142e-12,3.0327229690923005e-11,7475.4236027216975,2335.6840518725126,1.4569817225566304e-12,1.5924298417491832e-12,1.5905379028181074e-12,2.4958383149550226e-12,1.9863753914014786e-12,1.983720525640064e-12
6227,18738.45021917544,3.4481596628141747e-12,2.599966798500603e-12,3.033459915979907e-11,7475.423602726139,2335.6840518746953,1.4541898680397576e-12,1.5872739343426526e-12,1.585901933942564e-12,2.4887711917943263e-12,1.988851222292734e-12,1.9855926909844658e-12
6228,18738.45021917544,3.4428901157694933e-12,2.5859686624713227e-12,3.033711708611941e-11,7475.42360272394,2335.6840518737554,1.4507989418813306e-12,1.583493311571128e-12,1.5823799893395295e-12,2.5020159478015732e-12,1.987810170722196e-12,1.9808692298446076e-12
6229,18738.45021917544,3.442833515524529e-12,2.585552602603002e-12,3.0336359276864105e-11,7475.423602723676,2335.684051873774,1.4466903561685978e-12,1.5807820990324599e-12,1.579749254097751e-12,2.4923822049059577e-12,1.9887582241572345e-12,1.983749541291019e-12
6230,18738.45021917544,3.4429148189763224e-12,2.5853802307110106e-12,3.032995821222118e-11,7475.423602723914,2335.6840518737818,1.4416375921188313e-12,1.5789113730192417e-12,1.57780324160939e-12,2.506296410944519e-12,1.99068516426506e-12,1.9791811430100733e-12
6231,18738.45021917544,3.4428109047740746e-12,2.584859343382817e-12,3.031693528113445e-11,7475.4236027239285,2335.6840518737986,1.4354165448619052e-12,1.5777114372519225e-12,1.576420747830521e-12,2.5390499287661543e-12,1.988402074080612e-12,1.9752017446673723e-12
6232,18738.45021917544,3.4418958319060123e-12,2.5639336142300354e-12,3.029622266458131e-11,7475.423602723924,2335.684051874628,1.4278101401117378e-12,1.577034529356081e-12,1.5754808911045013e-12,2.526819685610333e-12,1.970864642284602e-12,1.978062121876232e-12
6233,18738.450219175218,3.4337934146270776e-12,1.802158765952502e-12,3.02304656656323e-11,7475.423602723902,2335.68405187348,1.4174675975725992e-12,1.5767805325673673e-12,1.5746897004633006e-12,3.614169473341004e-12,2.0145105825383817e-12,2.009668260315068e-12
6234,2082.050024352827,2.8764576961913312e-12,1.7139081972932597e-12,3.022829024125408e-11,7475.423602723798,2335.68405187332,1.4098461328480522e-12,1.5766555366455502e-12,1.5746886744091829e-12,12688.949975647145,2.0297571264852428e-12,1.98959274166245e-12
6235,2082.050024352827,3.4339346155069973e-12,1.8023053824064257e-12,3.0223396051879135e-11,7475.4236027240795,2335.684051872686,1.4031923885758253e-12,1.57731579543847e-12,1.5752509396861133e-12,12688.949975647147,2.034547231266343e-12,2.0175434637449604e-12
6236,2082.050024352827,3.4435934665945556e-12,2.5629539254205276e-12,3.021399387260837e-11,7475.423602723948,2335.684051873791,1.396901714559327e-12,1.5779493690896416e-12,1.5764669039617334e-12,12688.94997564715,2.004953867726371e-12,1.9589007540771083e-12
6237,8300.621134573772,3.4437808998208926e-12,2.5856074718734896e-12,3.0201030149099884e-11,7475.423602724067,2335.6840518738045,1.3909407823877746e-12,1.5786763553817342e-12,1.5776042769286632e-12,6470.378865426201,2.00635041131075e-12,1.9587389446069613e-12
6238,15282.580693094202,3.4436924848471147e-12,2.585217815400722e-12,3.016763261051197e-11,7475.4236027239285,2335.6840518737845,1.38509240766595e-12,1.5794792211507615e-12,1.5788238134026292e-12,3.672029147841327e-12,2.005785264193683e-12,1.971157227178355e-12
6239,15731.02718300738,3.4435915966642427e-12,2.585095086807454e-12,3.015476919043597e-11,7475.423602723886,2335.6840518738168,1.3801519921845381e-12,1.5803300737144574e-12,1.5800975725340964e-12,3.6719749351915015e-12,2.00223481887353e-12,1.9700708457668564e-12
6240,15776.627426718525,3.4428579020334003e-12,2.5850258425131386e-12,3.014648940602026e-11,7475.423602723844,2335.6840518739577,1.3758177286038625e-12,1.581228112164809e-12,1.5813864802207934e-12,3.671964612674079e-12,1.989778646936928e-12,1.9599764909884027e-12
6241,16205.337843807043,3.44306004637018e-12,2.584689744310876e-12,3.014178243653189e-11,7475.423602723879,2335.6840518738013,1.371988898323326e-12,1.5821719020385896e-12,1.582710031439391e-12,3.671935794165231e-12,1.9944323398593547e-12,1.9609716652670343e-12
6242,17034.73951368231,3.4431207799782953e-12,2.5848163951281875e-12,3.013959218590969e-11,7475.423602724005,2335.6840518737245,1.3685762857062478e-12,1.5831372903221606e-12,1.584051093272062e-12,3.67190498071779e-12,1.9958040756260464e-12,1.9644654081699742e-12
6243,16827.307596962597,3.4431924244902065e-12,2.585032167959102e-12,3.0138322391408534e-11,7475.423602723932,2335.6840518738004,1.3655038133404817e-12,1.5841160050139466e-12,1.5853906576584533e-12,3.671911615136679e-12,1.9972843905619208e-12,1.961126325532028e-12
6244,16700.974453145172,3.4433519357404796e-12,2.5849725791559876e-12,3.013706436694556e-11,7475.4236027239285,2335.684051873758,1.362693335416889e-12,1.5850897315617838e-12,1.5867354977921364e-12,3.671916465132533e-12,2.001327362555537e-12,1.968302179272278e-12
6245,15810.71332133801,3.4433757098628833e-12,2.585286234138961e-12,3.013489856635548e-11,7475.423602723899,2335.6840518737845,1.3600895827670392e-12,1.5860312421298621e-12,1.5880616814764473e-12,3.671959764859229e-12,2.0017564671803314e-12,1.966062128178356e-12
6246,15126.016644855374,3.443099264551941e-12,2.5969499156473993e-12,3.013129116406835e-11,7475.423602723885,2335.6840518737554,1.3576412315858836e-12,1.586922669754704e-12,1.5893671727254023e-12,3.672064265267084e-12,1.99443337301694e-12,1.9643945379737597e-12
6247,18738.450219175218,3.4441376433096232e-12,2.6797702023422335e-12,3.012539852294681e-11,7475.42360272394,2335.684051873831,1.3553051166341625e-12,1.587764964760255e-12,1.5907147837810183e-12,3.6141987352557945e-12,1.9932019504802025e-12,1.9913944162777163e-12
6248,18738.450219175436,3.507580665568549e-12,2.6809633410236487e-12,3.011056264833263e-11,7475.423602723935,2335.684051873874,1.35300739915069e-12,1.5885973234504795e-12,1.5917920676380435e-12,2.487281453460399e-12,2.0018821989457337e-12,1.992215121022173e-12
6249,18738.450219175436,3.508500658614773e-12,2.6810779302104258e-12,3.010526908260313e-11,7475.42360272396,2335.6840518738063,1.3510412189819446e-12,1.589246912612997e-12,1.5926861585385773e-12,2.497247160634942e-12,2.0059621427345226e-12,1.9940314851316916e-12
6250,18738.450219175436,3.508500782901639e-12,2.6810482511478674e-12,3.010275510269105e-11,7475.423602723918,2335.6840518737263,1.3493410794562934e-12,1.589765441031684e-12,1.593408843637659e-12,2.5362849316057753e-12,2.005672323064347e-12,1.9956466668454956e-12
6251,18738.450219175436,3.5085113402148055e-12,2.6810739060422254e-12,3.010145853643218e-11,7475.423602723948,2335.6840518737663,1.3478881778095313e-12,1.5901674327344263e-12,1.5939741093786433e-12,2.4933393643862965e-12,2.0061302877472267e-12,1.9968730235611107e-12
6252,18738.450219175436,3.5084889227773692e-12,2.681143110900321e-12,3.010346039589274e-11,7475.423602723921,2335.6840518739155,1.3467253554508807e-12,1.5904672143235423e-12,1.5943974627421998e-12,2.5050751182336716e-12,2.0051655686523326e-12,1.996511417766189e-12
6253,18738.450219175436,3.50849880499347e-12,2.681093307723208e-12,3.0108447186777946e-11,7475.423602723899,2335.684051872935,1.3458653763710102e-12,1.590681351989625e-12,1.5946928697619706e-12,2.494803368930758e-12,2.006034173572785e-12,1.9979196500597947e-12
6254,18738.450219175436,3.5076570067870164e-12,2.68107030501209e-12,3.011833744388052e-11,7475.423602723911,2335.684051873733,1.345344675173939e-12,1.590816927712649e-12,1.594866607753853e-12,2.490390884854716e-12,2.0045137962916702e-12,1.9975704088245447e-12
6255,18738.450219175218,3.4439268835097834e-12,2.6799084473326454e-12,3.014079296287597e-11,7475.423602723927,2335.684051873727,1.3452596248727e-12,1.5908159209284481e-12,1.5949207340163255e-12,3.6142719677230183e-12,1.9890073422291304e-12,2.0019033062457408e-12
6256,16342.620789415078,3.4416156977475157e-12,2.5877857266268916e-12,3.015886915162612e-11,7475.423602723962,2335.684051873704,1.3453569119064328e-12,1.590862455387486e-12,1.5947572732560044e-12,3.671933404783985e-12,1.9931909176548252e-12,1.984027479584225e-12
6257,11832.52895535017,3.431548476400047e-12,2.574080339856107e-12,3.019544366436494e-11,7475.42360272386,2335.684051873744,1.3459309535098225e-12,1.5908914918959255e-12,1.5946906972962997e-12,2938.471044649804,1.994430005262467e-12,1.9688568893914737e-12
6258,2082.050024352827,2.8781835816735334e-12,2.1583628089076973e-12,3.020271728667739e-11,7475.423602723932,2335.684051873708,1.3459344842789313e-12,1.5907333991696484e-12,1.59447692825582e-12,12688.94997564715,2.0055871375975505e-12,1.9417168765918987e-12
6259,2082.050024352827,3.43352513747957e-12,2.5741872278755157e-12,3.02128197764885e-11,7475.423602723867,2335.6840518737454,1.3462635300339316e-12,1.5911279282467204e-12,1.5948685844774583e-12,12688.949975647147,2.00437965934472e-12,1.9665893905622667e-12
6260,2082.050024352827,3.4433637938678918e-12,2.584742862151628e-12,3.021088436053143e-11,7475.423602723962,2335.6840518737854,1.3463442840127e-12,1.5913573590200254e-12,1.5951068501217982e-12,12688.949975647149,2.004240859830667e-12,1.967323995254378e-12
6261,14043.279362924606,3.4435055618750016e-12,2.5861856915987557e-12,3.020094149454276e-11,7475.423602723737,2335.6840518738168,1.3463487730436164e-12,1.5915871286402981e-12,1.5953641342561708e-12,727.7206370753697,2.0031951426777906e-12,1.9696062831176076e-12
6262,15532.062334348173,3.4434880963413866e-12,2.5854588130893285e-12,3.0167356685231744e-11,7475.423602723906,2335.6840518737586,1.346161697678327e-12,1.5918376441390611e-12,1.5956550357278853e-12,3.671986639316046e-12,2.002639586649549e-12,1.9762395633915418e-12
6263,15931.077778461731,3.4450547790144332e-12,2.5877888975795895e-12,3.015447982586297e-11,7475.42360272395,2335.6840518738004,1.3469213186803396e-12,1.5921271421101419e-12,1.5959976977429355e-12,3.6719508168711366e-12,2.0007581676794752e-12,1.9795952703194408e-12
6264,18738.450219175218,3.543719797272754e-12,2.6798958954435398e-12,3.0145687428504746e-11,7475.423602723966,2335.684051873772,1.3485778763308028e-12,1.5925536518495407e-12,1.5964891640963826e-12,3.6142813616248726e-12,2.018940456879037e-12,1.992652127565118e-12
6265,18738.450219175218,3.5446917877145905e-12,2.681058011087749e-12,3.0140801177802275e-11,7475.423602723938,2335.684051873715,1.3513565606906351e-12,1.5928195625828782e-12,1.5968101381895704e-12,3.614242634176141e-12,2.017909523475489e-12,1.9974724584563334e-12
6266,18738.450219175218,3.544747376988451e-12,2.681067293366182e-12,3.0138640289341105e-11,7475.423602723954,2335.684051873549,1.3555656305138823e-12,1.5930095098510438e-12,1.5970414590399205e-12,3.6142155160671443e-12,2.0202975095152193e-12,1.9977589026393564e-12
6267,18738.450219175218,3.5438626776539207e-12,2.6800751548248097e-12,3.013772453695945e-11,7475.42360272384,2335.6840518732133,1.3617084281776591e-12,1.5931174745322745e-12,1.5971775474044885e-12,3.614280643888761e-12,2.0227876779120764e-12,1.9904719214039082e-12
6268,18738.450219175218,3.450558470193443e-12,2.6017090630181346e-12,3.0137424097123306e-11,7475.423602724027,2335.684051873873,1.3708695969667973e-12,1.593037811368114e-12,1.5971370992464614e-12,3.6142732985464853e-12,2.005545848020247e-12,1.9794178967787536e-12
6269,18738.450219175218,3.443910682103721e-12,2.5836601012299384e-12,3.013741583612821e-11,7475.423602727488,2335.6840518737035,1.3833763197371857e-12,1.5930398247932924e-12,1.5971755790886883e-12,3.6143732579124922e-12,2.012477923078598e-12,1.980450783007537e-12
6270,15564.853198797698,3.443822784606415e-12,2.4903901262457537e-12,3.013790426185101e-11,7475.423602723815,2335.684051873967,1.399270968840131e-12,1.5930316401237368e-12,1.5971820463515899e-12,3.671982414768113e-12,2.0084771913980797e-12,1.9734115424014957e-12
6271,15260.842888869687,3.443915601277275e-12,2.6773503462092355e-12,3.0138243204655255e-11,7475.423602723973,2335.6840518739677,1.4185456480277992e-12,1.5929877893668951e-12,1.5974973507599796e-12,3.671975619804212e-12,2.0094526013994595e-12,2.0127158608761184e-12
6272,18738.450219175214,3.4440664492164837e-12,2.597890308260732e-12,3.0138415563363636e-11,7475.423602723958,2335.6840518737545,1.4412545268111727e-12,1.5929295929268084e-12,1.5974032697615166e-12,3.614667409200304e-12,2.0140052782039257e-12,1.988954588856424e-12
6273,18738.450219175218,3.4439727707704174e-12,2.596099763045129e-12,3.0139751849355803e-11,7475.423602723916,2335.684051873826,1.4675697339442654e-12,1.5928540905105325e-12,1.5973608435952656e-12,3.6142613996245755e-12,2.0144856498329896e-12,1.986341422395251e-12
6274,18738.450219175218,3.4440734185866e-12,2.596156091498181e-12,3.014335952692378e-11,7475.423602723944,2335.684051873767,1.4978231498049382e-12,1.5927702117412375e-12,1.5973006581803068e-12,3.614197708734481e-12,2.0173702868898473e-12,1.994062203414201e-12
6275,18738.450219175218,3.4440596846311817e-12,2.596079062038699e-12,3.015291833483765e-11,7475.423602723892,2335.684051873837,1.5326015231967832e-12,1.5926937648753526e-12,1.5972190351293769e-12,3.6142579253459384e-12,2.0165155692639583e-12,1.9976787294160993e-12
6276,18738.450219175218,3.443753515798612e-12,2.586436348914026e-12,3.0178955003114164e-11,7475.423602723948,2335.6840518735157,1.5729068677560335e-12,1.5926357271949005e-12,1.5971228824450383e-12,3.6142393684509407e-12,2.007839975435747e-12,1.992591373664826e-12
6277,18738.450219175218,3.4433337474775076e-12,2.5861621636436313e-12,3.028701244397953e-11,7475.423602723904,2335.6840518737754,1.620472731649127e-12,1.5926088477154345e-12,1.5970488517301723e-12,3.6141986275065306e-12,1.999199542239175e-12,1.999470934653565e-12
6278,18738.450219175218,3.442969418843575e-12,2.5860710379959795e-12,3.043130256359784e-11,7475.423602723896,2335.6840518737263,1.6784845337613536e-12,1.592615692065847e-12,1.5969777705498645e-12,3.6141103580559007e-12,1.992481503175752e-12,1.9976840831436347e-12
6279,16763.918765084596,3.4403607660227338e-12,2.58535254498365e-12,3.061072515176478e-11,7475.423602723932,2335.684051873821,1.7539321892216357e-12,1.592645229193742e-12,1.5969020898015184e-12,3.671908501193101e-12,1.9871353900569164e-12,1.979403495259875e-12
6280,3639.449069461103,3.3812347921003356e-12,2.554791704010762e-12,3.1065243372026584e-11,7475.423602723937,2335.684051873815,1.8866265297251073e-12,1.5927005999974225e-12,1.5968190608942974e-12,11131.550930538866,2.104825897727598e-12,1.9852564900663848e-12
6281,2636.07365332751,1.3324086681251933e-12,1.5194058671125165e-12,3.1132536767923704e-11,7475.423602723918,2335.6840518737595,1.932020547092513e-12,1.5923878435409077e-12,1.5964545609981507e-12,12134.926346672468,2.1810270112602246e-12,1.9810644441805402e-12
6282,2529.246845982957,1.3358804174674189e-12,1.5065271673904354e-12,3.116276232626134e-11,7475.423602723877,2335.684051873713,1.9576454597281283e-12,1.5927520788007187e-12,1.596712849933131e-12,12241.753154017004,2.2425123949371644e-12,1.9904595428864504e-12
6283,2708.8233763889134,3.39698833480535e-12,2.554294722908233e-12,3.117452632180704e-11,7475.423602723963,2335.6840518739036,1.9729573905465e-12,1.5937324914067057e-12,1.5975641740366447e-12,12062.176623611069,2.1721522346045276e-12,1.9821047964740656e-12
6284,2854.222730894757,3.4479600367821573e-12,2.5845855713448487e-12,3.1172822115477026e-11,7475.423602723886,2335.6840518737595,1.9804269869709055e-12,1.5942513017779677e-12,1.5980915400137982e-12,11916.777269105207,2.137224390710726e-12,1.9717846829836227e-12
6285,3042.2068090174344,3.448382583398471e-12,2.5856444331885642e-12,3.116040370003754e-11,7475.423602723922,2335.6840518737977,1.9818257224277637e-12,1.5946259036992617e-12,1.5985508732663944e-12,11728.793190982538,2.1318156312914957e-12,1.955881885810203e-12
