Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_z1
,,,,,,,5415,38498
,,,,,,,5416,38356
,,,,,,,5417,38278
,,,,,,,5418,37854
,,,,,,,5419,36920
,,,,,,,5420,36328
,,,,,,,5421,36610
,,,,,,,5422,34682
,,,,,,,5423,31554
,,,,,,,5424,28488
,,,,,,,5425,26344
,,,,,,,5426,24938
,,,,,,,5427,24070
,,,,,,,5428,23706
,,,,,,,5429,23986
,,,,,,,5430,25484
,,,,,,,5431,28032
,,,,,,,5432,30560
,,,,,,,5433,32152
,,,,,,,5434,33318
,,,,,,,5435,34834
,,,,,,,5436,36342
,,,,,,,5437,37474
,,,,,,,5438,38520
,,,,,,,5439,39042
,,,,,,,5440,39252
,,,,,,,5441,39076
,,,,,,,5442,38460
,,,,,,,5443,37450
,,,,,,,5444,37034
,,,,,,,5445,36922
,,,,,,,5446,34874
,,,,,,,5447,31676
,,,,,,,5448,28526
,,,,,,,5449,26078
,,,,,,,5450,24520
,,,,,,,5451,23576
,,,,,,,5452,23160
,,,,,,,5453,23354
,,,,,,,5454,24768
,,,,,,,5455,27172
,,,,,,,5456,29796
,,,,,,,5457,31940
,,,,,,,5458,33886
,,,,,,,5459,35668
,,,,,,,5460,36990
,,,,,,,5461,37844
,,,,,,,5462,38592
,,,,,,,5463,39010
,,,,,,,5464,39184
,,,,,,,5465,39252
,,,,,,,5466,38844
,,,,,,,5467,37550
,,,,,,,5468,36384
,,,,,,,5469,36280
,,,,,,,5470,34180
,,,,,,,5471,30958
,,,,,,,5472,27704
,,,,,,,5473,25326
,,,,,,,5474,23738
,,,,,,,5475,22744
,,,,,,,5476,22244
,,,,,,,5477,22402
,,,,,,,5478,23598
,,,,,,,5479,25688
,,,,,,,5480,28506
,,,,,,,5481,31082
,,,,,,,5482,33268
,,,,,,,5483,35306
,,,,,,,5484,36862
,,,,,,,5485,38140
,,,,,,,5486,39336
,,,,,,,5487,40078
,,,,,,,5488,40326
,,,,,,,5489,40298
,,,,,,,5490,39600
,,,,,,,5491,38108
,,,,,,,5492,37236
,,,,,,,5493,37044
,,,,,,,5494,35048
,,,,,,,5495,32036
,,,,,,,5496,29038
,,,,,,,5497,26564
,,,,,,,5498,24894
,,,,,,,5499,23778
,,,,,,,5500,23050
,,,,,,,5501,22782
,,,,,,,5502,23052
,,,,,,,5503,23630
,,,,,,,5504,25052
,,,,,,,5505,26922
,,,,,,,5506,28396
,,,,,,,5507,29340
,,,,,,,5508,29912
,,,,,,,5509,30004
,,,,,,,5510,29918
,,,,,,,5511,29802
,,,,,,,5512,29698
,,,,,,,5513,29786
,,,,,,,5514,29780
,,,,,,,5515,29390
,,,,,,,5516,28996
,,,,,,,5517,29340
,,,,,,,5518,27984
,,,,,,,5519,25896
,,,,,,,5520,23624
,,,,,,,5521,21784
,,,,,,,5522,20492
,,,,,,,5523,19604
,,,,,,,5524,19148
,,,,,,,5525,18950
,,,,,,,5526,19076
,,,,,,,5527,19278
,,,,,,,5528,20690
,,,,,,,5529,22814
,,,,,,,5530,24700
,,,,,,,5531,26000
,,,,,,,5532,26784
,,,,,,,5533,27226
,,,,,,,5534,27266
,,,,,,,5535,27288
,,,,,,,5536,27446
,,,,,,,5537,27902
,,,,,,,5538,28232
,,,,,,,5539,28172
,,,,,,,5540,28306
,,,,,,,5541,28930
,,,,,,,5542,27534
,,,,,,,5543,25282
,,,,,,,5544,23094
,,,,,,,5545,21474
,,,,,,,5546,20464
,,,,,,,5547,19870
,,,,,,,5548,19666
,,,,,,,5549,20064
,,,,,,,5550,21420
,,,,,,,5551,23678
,,,,,,,5552,26272
,,,,,,,5553,28348
,,,,,,,5554,30100
,,,,,,,5555,31570
,,,,,,,5556,32604
,,,,,,,5557,33228
,,,,,,,5558,33686
,,,,,,,5559,33780
,,,,,,,5560,33716
,,,,,,,5561,33768
,,,,,,,5562,33658
,,,,,,,5563,32768
,,,,,,,5564,32310
,,,,,,,5565,32596
,,,,,,,5566,30584
,,,,,,,5567,27662
,,,,,,,5568,24884
,,,,,,,5569,22896
,,,,,,,5570,21782
,,,,,,,5571,21062
,,,,,,,5572,20776
,,,,,,,5573,21170
,,,,,,,5574,22720
,,,,,,,5575,25202
,,,,,,,5576,27798
,,,,,,,5577,29774
,,,,,,,5578,31428
,,,,,,,5579,32894
,,,,,,,5580,33872
,,,,,,,5581,34536
,,,,,,,5582,35204
,,,,,,,5583,35562
,,,,,,,5584,35678
,,,,,,,5585,35682
,,,,,,,5586,35100
,,,,,,,5587,33922
,,,,,,,5588,33260
,,,,,,,5589,33414
,,,,,,,5590,31346
,,,,,,,5591,28260
,,,,,,,5592,25338
,,,,,,,5593,23242
,,,,,,,5594,21952
,,,,,,,5595,21132
,,,,,,,5596,20704
,,,,,,,5597,20944
,,,,,,,5598,22316
,,,,,,,5599,24450
,,,,,,,5600,27278
,,,,,,,5601,29430
,,,,,,,5602,31276
,,,,,,,5603,32892
,,,,,,,5604,34046
,,,,,,,5605,34748
,,,,,,,5606,35498
,,,,,,,5607,35960
,,,,,,,5608,36084
,,,,,,,5609,36162
,,,,,,,5610,35720
,,,,,,,5611,34618
,,,,,,,5612,33842
,,,,,,,5613,34020
,,,,,,,5614,31992
,,,,,,,5615,28876
,,,,,,,5616,25948
,,,,,,,5617,23808
,,,,,,,5618,22474
,,,,,,,5619,21582
,,,,,,,5620,21236
,,,,,,,5621,21464
,,,,,,,5622,22940
,,,,,,,5623,25176
,,,,,,,5624,28116
,,,,,,,5625,30538
,,,,,,,5626,32492
,,,,,,,5627,34164
,,,,,,,5628,35506
,,,,,,,5629,36550
,,,,,,,5630,37596
,,,,,,,5631,38088
,,,,,,,5632,38324
,,,,,,,5633,38392
,,,,,,,5634,37948
,,,,,,,5635,36794
,,,,,,,5636,35962
,,,,,,,5637,36022
,,,,,,,5638,33906
,,,,,,,5639,30700
,,,,,,,5640,27604
,,,,,,,5641,25378
,,,,,,,5642,23862
,,,,,,,5643,22884
,,,,,,,5644,22362
,,,,,,,5645,22540
,,,,,,,5646,23858
,,,,,,,5647,25968
,,,,,,,5648,28738
,,,,,,,5649,31124
,,,,,,,5650,33152
,,,,,,,5651,34980
,,,,,,,5652,36328
,,,,,,,5653,37212
,,,,,,,5654,38070
,,,,,,,5655,38434
,,,,,,,5656,38340
,,,,,,,5657,38168
,,,,,,,5658,37406
,,,,,,,5659,35996
,,,,,,,5660,35246
,,,,,,,5661,35056
,,,,,,,5662,33092
,,,,,,,5663,30320
,,,,,,,5664,27438
,,,,,,,5665,25114
,,,,,,,5666,23658
,,,,,,,5667,22668
,,,,,,,5668,22100
,,,,,,,5669,22010
,,,,,,,5670,22474
,,,,,,,5671,23304
,,,,,,,5672,25170
,,,,,,,5673,27616
,,,,,,,5674,29792
,,,,,,,5675,31396
,,,,,,,5676,32426
,,,,,,,5677,33068
,,,,,,,5678,33464
,,,,,,,5679,33662
,,,,,,,5680,33592
,,,,,,,5681,33406
,,,,,,,5682,32926
,,,,,,,5683,31954
,,,,,,,5684,31518
,,,,,,,5685,31434
,,,,,,,5686,29854
,,,,,,,5687,27592
,,,,,,,5688,25176
,,,,,,,5689,23260
,,,,,,,5690,21898
,,,,,,,5691,21040
,,,,,,,5692,20484
,,,,,,,5693,20310
,,,,,,,5694,20516
,,,,,,,5695,20762
,,,,,,,5696,22306
,,,,,,,5697,24664
,,,,,,,5698,26866
,,,,,,,5699,28556
,,,,,,,5700,29868
,,,,,,,5701,30898
,,,,,,,5702,31466
,,,,,,,5703,31980
,,,,,,,5704,32500
,,,,,,,5705,33020
,,,,,,,5706,33282
,,,,,,,5707,32676
,,,,,,,5708,32300
,,,,,,,5709,32390
,,,,,,,5710,30386
,,,,,,,5711,27592
,,,,,,,5712,25082
,,,,,,,5713,23092
,,,,,,,5714,21892
,,,,,,,5715,21176
,,,,,,,5716,20854
,,,,,,,5717,21218
,,,,,,,5718,22770
,,,,,,,5719,25158
,,,,,,,5720,27994
,,,,,,,5721,30368
,,,,,,,5722,32326
,,,,,,,5723,34028
,,,,,,,5724,35450
,,,,,,,5725,36516
,,,,,,,5726,37630
,,,,,,,5727,38176
,,,,,,,5728,38252
,,,,,,,5729,38154
,,,,,,,5730,37660
,,,,,,,5731,36716
,,,,,,,5732,36750
,,,,,,,5733,36704
,,,,,,,5734,34618
,,,,,,,5735,31578
,,,,,,,5736,28746
,,,,,,,5737,26754
,,,,,,,5738,25488
,,,,,,,5739,24734
,,,,,,,5740,24440
,,,,,,,5741,24878
,,,,,,,5742,26730
,,,,,,,5743,29904
,,,,,,,5744,32582
,,,,,,,5745,34124
,,,,,,,5746,35098
,,,,,,,5747,36060
,,,,,,,5748,37170
,,,,,,,5749,38118
,,,,,,,5750,39198
,,,,,,,5751,39882
,,,,,,,5752,40114
,,,,,,,5753,40190
,,,,,,,5754,39626
,,,,,,,5755,38078
,,,,,,,5756,37410
,,,,,,,5757,36928
,,,,,,,5758,34214
,,,,,,,5759,30594
,,,,,,,5760,27284
,,,,,,,5761,24710
,,,,,,,5762,23136
,,,,,,,5763,22042
,,,,,,,5764,21464
,,,,,,,5765,21526
,,,,,,,5766,22970
,,,,,,,5767,25390
,,,,,,,5768,27768
,,,,,,,5769,29246
,,,,,,,5770,30312
,,,,,,,5771,31200
,,,,,,,5772,31746
,,,,,,,5773,32118
,,,,,,,5774,32594
,,,,,,,5775,32882
,,,,,,,5776,33068
,,,,,,,5777,33282
,,,,,,,5778,33120
,,,,,,,5779,32190
,,,,,,,5780,31876
,,,,,,,5781,31686
,,,,,,,5782,29414
,,,,,,,5783,26338
,,,,,,,5784,23492
,,,,,,,5785,21584
,,,,,,,5786,20410
,,,,,,,5787,19708
,,,,,,,5788,19436
,,,,,,,5789,19760
,,,,,,,5790,21348
,,,,,,,5791,23994
,,,,,,,5792,26472
,,,,,,,5793,28248
,,,,,,,5794,29700
,,,,,,,5795,30980
,,,,,,,5796,31800
,,,,,,,5797,32336
,,,,,,,5798,33042
,,,,,,,5799,33438
,,,,,,,5800,33702
,,,,,,,5801,33900
,,,,,,,5802,33540
,,,,,,,5803,32552
,,,,,,,5804,32600
,,,,,,,5805,32548
,,,,,,,5806,30422
,,,,,,,5807,27462
,,,,,,,5808,24794
,,,,,,,5809,22806
,,,,,,,5810,21492
,,,,,,,5811,20746
,,,,,,,5812,20422
,,,,,,,5813,20718
,,,,,,,5814,22266
,,,,,,,5815,24706
,,,,,,,5816,27272
,,,,,,,5817,29428
,,,,,,,5818,31244
,,,,,,,5819,32862
,,,,,,,5820,34210
,,,,,,,5821,35164
,,,,,,,5822,36298
,,,,,,,5823,36938
,,,,,,,5824,37280
,,,,,,,5825,37352
,,,,,,,5826,37018
,,,,,,,5827,35860
,,,,,,,5828,35414
,,,,,,,5829,35130
,,,,,,,5830,33240
,,,,,,,5831,30676
,,,,,,,5832,27870
,,,,,,,5833,25310
,,,,,,,5834,24088
,,,,,,,5835,23242
,,,,,,,5836,22656
,,,,,,,5837,22382
,,,,,,,5838,22722
,,,,,,,5839,23312
,,,,,,,5840,25102
,,,,,,,5841,27758
,,,,,,,5842,30030
,,,,,,,5843,31580
,,,,,,,5844,32632
,,,,,,,5845,33164
,,,,,,,5846,33228
,,,,,,,5847,33120
,,,,,,,5848,32842
,,,,,,,5849,32638
,,,,,,,5850,32092
,,,,,,,5851,31026
,,,,,,,5852,30798
,,,,,,,5853,30502
,,,,,,,5854,28922
,,,,,,,5855,26748
,,,,,,,5856,24438
,,,,,,,5857,22562
,,,,,,,5858,21336
,,,,,,,5859,20522
,,,,,,,5860,20088
,,,,,,,5861,19906
,,,,,,,5862,20108
,,,,,,,5863,20386
,,,,,,,5864,21708
,,,,,,,5865,23844
,,,,,,,5866,25672
,,,,,,,5867,26922
,,,,,,,5868,27782
,,,,,,,5869,28480
,,,,,,,5870,28770
,,,,,,,5871,28928
,,,,,,,5872,28980
,,,,,,,5873,29036
,,,,,,,5874,29078
,,,,,,,5875,28662
,,,,,,,5876,28802
,,,,,,,5877,28644
,,,,,,,5878,27250
,,,,,,,5879,25278
,,,,,,,5880,23154
,,,,,,,5881,21462
,,,,,,,5882,20332
,,,,,,,5883,19638
,,,,,,,5884,19292
,,,,,,,5885,19322
,,,,,,,5886,19874
,,,,,,,5887,20500
,,,,,,,5888,21778
,,,,,,,5889,23840
,,,,,,,5890,25852
,,,,,,,5891,27280
,,,,,,,5892,28202
,,,,,,,5893,28706
,,,,,,,5894,29020
,,,,,,,5895,29226
,,,,,,,5896,29422
,,,,,,,5897,29788
,,,,,,,5898,30048
,,,,,,,5899,29792
,,,,,,,5900,30416
,,,,,,,5901,30286
,,,,,,,5902,28138
,,,,,,,5903,25366
,,,,,,,5904,22942
,,,,,,,5905,21362
,,,,,,,5906,20438
,,,,,,,5907,20008
,,,,,,,5908,19932
,,,,,,,5909,20438
,,,,,,,5910,22420
,,,,,,,5911,26008
,,,,,,,5912,28614
,,,,,,,5913,30036
,,,,,,,5914,31186
,,,,,,,5915,32122
,,,,,,,5916,32598
,,,,,,,5917,32794
,,,,,,,5918,33018
,,,,,,,5919,32964
,,,,,,,5920,33094
,,,,,,,5921,33388
,,,,,,,5922,33764
,,,,,,,5923,33870
,,,,,,,5924,34476
,,,,,,,5925,33984
,,,,,,,5926,31948
,,,,,,,5927,29080
,,,,,,,5928,26492
,,,,,,,5929,24736
,,,,,,,5930,23740
,,,,,,,5931,23260
,,,,,,,5932,23154
,,,,,,,5933,23742
,,,,,,,5934,25834
,,,,,,,5935,29700
,,,,,,,5936,32480
,,,,,,,5937,34008
,,,,,,,5938,35210
,,,,,,,5939,35816
,,,,,,,5940,35984
,,,,,,,5941,35946
,,,,,,,5942,36212
,,,,,,,5943,36484
,,,,,,,5944,36612
,,,,,,,5945,36934
,,,,,,,5946,36886
,,,,,,,5947,36226
,,,,,,,5948,36378
,,,,,,,5949,35664
,,,,,,,5950,33100
,,,,,,,5951,29676
,,,,,,,5952,26598
,,,,,,,5953,24320
,,,,,,,5954,22912
,,,,,,,5955,22106
,,,,,,,5956,21760
,,,,,,,5957,22092
,,,,,,,5958,23858
,,,,,,,5959,27066
,,,,,,,5960,29460
,,,,,,,5961,30858
,,,,,,,5962,32026
,,,,,,,5963,33120
,,,,,,,5964,33770
,,,,,,,5965,34078
,,,,,,,5966,34812
,,,,,,,5967,35380
,,,,,,,5968,35660
,,,,,,,5969,35684
,,,,,,,5970,35224
,,,,,,,5971,34550
,,,,,,,5972,35206
,,,,,,,5973,34724
,,,,,,,5974,32390
,,,,,,,5975,29198
,,,,,,,5976,26280
,,,,,,,5977,24258
,,,,,,,5978,23010
,,,,,,,5979,22256
,,,,,,,5980,21890
,,,,,,,5981,22274
,,,,,,,5982,24092
,,,,,,,5983,27352
,,,,,,,5984,29858
,,,,,,,5985,31606
,,,,,,,5986,33262
,,,,,,,5987,34878
,,,,,,,5988,36394
,,,,,,,5989,37454
,,,,,,,5990,38402
,,,,,,,5991,39080
,,,,,,,5992,39382
,,,,,,,5993,39372
,,,,,,,5994,38520
,,,,,,,5995,37226
,,,,,,,5996,37242
,,,,,,,5997,36452
,,,,,,,5998,34252
,,,,,,,5999,31340
,,,,,,,6000,28384
,,,,,,,6001,26148
,,,,,,,6002,24656
,,,,,,,6003,23760
,,,,,,,6004,23264
,,,,,,,6005,23180
,,,,,,,6006,23858
,,,,,,,6007,24894
,,,,,,,6008,26648
,,,,,,,6009,29228
,,,,,,,6010,31384
,,,,,,,6011,32966
,,,,,,,6012,33832
,,,,,,,6013,34274
,,,,,,,6014,34358
,,,,,,,6015,34288
,,,,,,,6016,34190
,,,,,,,6017,34168
,,,,,,,6018,34146
,,,,,,,6019,34196
,,,,,,,6020,34390
,,,,,,,6021,33360
,,,,,,,6022,31368
,,,,,,,6023,28542
,,,,,,,6024,25626
,,,,,,,6025,23474
,,,,,,,6026,22028
,,,,,,,6027,20996
,,,,,,,6028,20394
,,,,,,,6029,20126
,,,,,,,6030,20322
,,,,,,,6031,20812
,,,,,,,6032,21820
,,,,,,,6033,23594
,,,,,,,6034,25148
,,,,,,,6035,26108
,,,,,,,6036,26738
,,,,,,,6037,27222
,,,,,,,6038,27254
,,,,,,,6039,27408
,,,,,,,6040,27670
,,,,,,,6041,28178
,,,,,,,6042,28592
,,,,,,,6043,28488
,,,,,,,6044,29222
,,,,,,,6045,28694
,,,,,,,6046,26632
,,,,,,,6047,24094
,,,,,,,6048,21792
,,,,,,,6049,20206
,,,,,,,6050,19260
,,,,,,,6051,18746
,,,,,,,6052,18610
,,,,,,,6053,19088
,,,,,,,6054,20904
,,,,,,,6055,23968
,,,,,,,6056,26098
,,,,,,,6057,27332
,,,,,,,6058,28296
,,,,,,,6059,29096
,,,,,,,6060,29472
,,,,,,,6061,29446
,,,,,,,6062,29438
,,,,,,,6063,29166
,,,,,,,6064,28874
,,,,,,,6065,28828
,,,,,,,6066,28782
,,,,,,,6067,28532
,,,,,,,6068,29272
,,,,,,,6069,28516
,,,,,,,6070,26292
,,,,,,,6071,23488
,,,,,,,6072,21002
,,,,,,,6073,19432
,,,,,,,6074,18500
,,,,,,,6075,17992
,,,,,,,6076,17874
,,,,,,,6077,18332
,,,,,,,6078,20154
,,,,,,,6079,23202
,,,,,,,6080,25272
,,,,,,,6081,26284
,,,,,,,6082,27122
,,,,,,,6083,27834
,,,,,,,6084,28300
,,,,,,,6085,28518
,,,,,,,6086,28872
,,,,,,,6087,28916
,,,,,,,6088,28934
,,,,,,,6089,29054
,,,,,,,6090,29054
,,,,,,,6091,28756
,,,,,,,6092,29594
,,,,,,,6093,28880
,,,,,,,6094,26614
,,,,,,,6095,23754
,,,,,,,6096,21254
,,,,,,,6097,19578
,,,,,,,6098,18638
,,,,,,,6099,18158
,,,,,,,6100,18024
,,,,,,,6101,18450
,,,,,,,6102,20238
,,,,,,,6103,23422
,,,,,,,6104,25534
,,,,,,,6105,26548
,,,,,,,6106,27518
,,,,,,,6107,28540
,,,,,,,6108,29264
,,,,,,,6109,29646
,,,,,,,6110,30160
,,,,,,,6111,30304
,,,,,,,6112,30408
,,,,,,,6113,30528
,,,,,,,6114,30412
,,,,,,,6115,29958
,,,,,,,6116,30822
,,,,,,,6117,30036
,,,,,,,6118,27764
,,,,,,,6119,24894
,,,,,,,6120,22256
,,,,,,,6121,20518
,,,,,,,6122,19510
,,,,,,,6123,18988
,,,,,,,6124,18790
,,,,,,,6125,19198
,,,,,,,6126,20954
,,,,,,,6127,24148
,,,,,,,6128,26326
,,,,,,,6129,27746
,,,,,,,6130,28962
,,,,,,,6131,30144
,,,,,,,6132,31048
,,,,,,,6133,31612
,,,,,,,6134,32292
,,,,,,,6135,32590
,,,,,,,6136,32808
,,,,,,,6137,32938
,,,,,,,6138,32584
,,,,,,,6139,31898
,,,,,,,6140,32608
,,,,,,,6141,31760
,,,,,,,6142,29374
,,,,,,,6143,26332
,,,,,,,6144,23564
,,,,,,,6145,21630
,,,,,,,6146,20490
,,,,,,,6147,19818
,,,,,,,6148,19570
,,,,,,,6149,19912
,,,,,,,6150,21626
,,,,,,,6151,24752
,,,,,,,6152,26952
,,,,,,,6153,28462
,,,,,,,6154,29818
,,,,,,,6155,31072
,,,,,,,6156,32022
,,,,,,,6157,32636
,,,,,,,6158,33316
,,,,,,,6159,33566
,,,,,,,6160,33524
,,,,,,,6161,33266
,,,,,,,6162,32344
,,,,,,,6163,31354
,,,,,,,6164,31760
,,,,,,,6165,30824
,,,,,,,6166,28958
,,,,,,,6167,26458
,,,,,,,6168,23938
,,,,,,,6169,22016
,,,,,,,6170,20838
,,,,,,,6171,20150
,,,,,,,6172,19776
,,,,,,,6173,19784
,,,,,,,6174,20400
,,,,,,,6175,21380
,,,,,,,6176,22872
,,,,,,,6177,24800
,,,,,,,6178,26104
,,,,,,,6179,26722
,,,,,,,6180,26908
,,,,,,,6181,26890
,,,,,,,6182,26700
,,,,,,,6183,26476
,,,,,,,6184,26366
,,,,,,,6185,26426
,,,,,,,6186,26432
,,,,,,,6187,26288
,,,,,,,6188,27022
,,,,,,,6189,26364
,,,,,,,6190,24842
,,,,,,,6191,22916
,,,,,,,6192,20890
,,,,,,,6193,19348
,,,,,,,6194,18358
,,,,,,,6195,17740
,,,,,,,6196,17392
,,,,,,,6197,17368
,,,,,,,6198,17734
,,,,,,,6199,18298
,,,,,,,6200,19576
,,,,,,,6201,21560
,,,,,,,6202,23068
,,,,,,,6203,23966
,,,,,,,6204,24470
,,,,,,,6205,24820
,,,,,,,6206,24806
,,,,,,,6207,24802
,,,,,,,6208,24942
,,,,,,,6209,25362
,,,,,,,6210,26000
,,,,,,,6211,26262
,,,,,,,6212,27358
,,,,,,,6213,26510
,,,,,,,6214,24506
,,,,,,,6215,22160
,,,,,,,6216,20078
,,,,,,,6217,18714
,,,,,,,6218,17948
,,,,,,,6219,17538
,,,,,,,6220,17506
,,,,,,,6221,18020
,,,,,,,6222,19880
,,,,,,,6223,22990
,,,,,,,6224,25092
,,,,,,,6225,26284
,,,,,,,6226,27238
,,,,,,,6227,28142
,,,,,,,6228,28688
,,,,,,,6229,28968
,,,,,,,6230,29362
,,,,,,,6231,29472
,,,,,,,6232,29502
,,,,,,,6233,29578
,,,,,,,6234,29628
,,,,,,,6235,29570
,,,,,,,6236,30536
,,,,,,,6237,29390
,,,,,,,6238,27066
,,,,,,,6239,24200
,,,,,,,6240,21694
,,,,,,,6241,20080
,,,,,,,6242,19096
,,,,,,,6243,18572
,,,,,,,6244,18472
,,,,,,,6245,18984
,,,,,,,6246,20910
,,,,,,,6247,24338
,,,,,,,6248,26666
,,,,,,,6249,27968
,,,,,,,6250,28946
,,,,,,,6251,29836
,,,,,,,6252,30318
,,,,,,,6253,30490
,,,,,,,6254,30776
,,,,,,,6255,30682
,,,,,,,6256,30632
,,,,,,,6257,30988
,,,,,,,6258,31502
,,,,,,,6259,31884
,,,,,,,6260,32200
,,,,,,,6261,31018
,,,,,,,6262,28782
,,,,,,,6263,25982
,,,,,,,6264,23576
,,,,,,,6265,21900
,,,,,,,6266,20900
,,,,,,,6267,20294
,,,,,,,6268,20044
,,,,,,,6269,20322
,,,,,,,6270,21970
,,,,,,,6271,25190
,,,,,,,6272,27198
,,,,,,,6273,27918
,,,,,,,6274,28416
,,,,,,,6275,28928
,,,,,,,6276,29264
,,,,,,,6277,29346
,,,,,,,6278,29548
,,,,,,,6279,29420
,,,,,,,6280,29258
,,,,,,,6281,29216
,,,,,,,6282,28978
,,,,,,,6283,28764
,,,,,,,6284,29746
,,,,,,,6285,28718
,,,,,,,6286,26516
,,,,,,,6287,23636
,,,,,,,6288,21176
,,,,,,,6289,19486
,,,,,,,6290,18564
,,,,,,,6291,18062
,,,,,,,6292,17914
,,,,,,,6293,18382
,,,,,,,6294,20200
,,,,,,,6295,23526
,,,,,,,6296,25484
,,,,,,,6297,26362
,,,,,,,6298,27008
,,,,,,,6299,27656
,,,,,,,6300,27950
,,,,,,,6301,27950
,,,,,,,6302,28146
,,,,,,,6303,28012
,,,,,,,6304,27796
,,,,,,,6305,27752
,,,,,,,6306,27740
,,,,,,,6307,27928
,,,,,,,6308,29054
,,,,,,,6309,28150
,,,,,,,6310,26094
,,,,,,,6311,23372
,,,,,,,6312,20910
,,,,,,,6313,19292
,,,,,,,6314,18404
,,,,,,,6315,17932
,,,,,,,6316,17808
,,,,,,,6317,18258
,,,,,,,6318,20030
,,,,,,,6319,23434
,,,,,,,6320,25486
,,,,,,,6321,26424
,,,,,,,6322,27072
,,,,,,,6323,27600
,,,,,,,6324,27768
,,,,,,,6325,27812
,,,,,,,6326,27862
,,,,,,,6327,27734
,,,,,,,6328,27566
,,,,,,,6329,27484
,,,,,,,6330,27284
,,,,,,,6331,27340
,,,,,,,6332,28156
,,,,,,,6333,27256
,,,,,,,6334,25522
,,,,,,,6335,23298
,,,,,,,6336,21030
,,,,,,,6337,19386
,,,,,,,6338,18404
,,,,,,,6339,17844
,,,,,,,6340,17646
,,,,,,,6341,17700
,,,,,,,6342,18330
,,,,,,,6343,19534
,,,,,,,6344,21098
,,,,,,,6345,23090
,,,,,,,6346,24472
,,,,,,,6347,25184
,,,,,,,6348,25390
,,,,,,,6349,25384
,,,,,,,6350,25200
,,,,,,,6351,25120
,,,,,,,6352,25114
,,,,,,,6353,25360
,,,,,,,6354,25726
,,,,,,,6355,26336
,,,,,,,6356,27172
,,,,,,,6357,26390
,,,,,,,6358,25072
,,,,,,,6359,23234
,,,,,,,6360,21252
,,,,,,,6361,19864
,,,,,,,6362,18814
,,,,,,,6363,18208
,,,,,,,6364,17902
,,,,,,,6365,17816
,,,,,,,6366,18172
,,,,,,,6367,18810
,,,,,,,6368,19908
,,,,,,,6369,21774
,,,,,,,6370,23230
,,,,,,,6371,24076
,,,,,,,6372,24516
,,,,,,,6373,24684
,,,,,,,6374,24586
,,,,,,,6375,24524
,,,,,,,6376,24610
,,,,,,,6377,24974
,,,,,,,6378,25610
,,,,,,,6379,26208
,,,,,,,6380,27296
,,,,,,,6381,26258
,,,,,,,6382,24246
,,,,,,,6383,22054
,,,,,,,6384,19958
,,,,,,,6385,18432
,,,,,,,6386,17556
,,,,,,,6387,17140
,,,,,,,6388,17090
,,,,,,,6389,17614
,,,,,,,6390,19536
,,,,,,,6391,23022
,,,,,,,6392,25160
,,,,,,,6393,26124
,,,,,,,6394,26822
,,,,,,,6395,27410
,,,,,,,6396,27742
,,,,,,,6397,27792
,,,,,,,6398,27896
,,,,,,,6399,27680
,,,,,,,6400,27466
,,,,,,,6401,27486
,,,,,,,6402,27762
,,,,,,,6403,28290
,,,,,,,6404,29264
,,,,,,,6405,27984
,,,,,,,6406,25736
,,,,,,,6407,22974
,,,,,,,6408,20574
,,,,,,,6409,19018
,,,,,,,6410,18192
,,,,,,,6411,17740
,,,,,,,6412,17668
,,,,,,,6413,18154
,,,,,,,6414,20060
,,,,,,,6415,23620
,,,,,,,6416,25660
,,,,,,,6417,26402
,,,,,,,6418,26940
,,,,,,,6419,27542
,,,,,,,6420,27792
,,,,,,,6421,27844
,,,,,,,6422,28012
,,,,,,,6423,27934
,,,,,,,6424,27830
,,,,,,,6425,27968
,,,,,,,6426,28090
,,,,,,,6427,28614
,,,,,,,6428,29528
,,,,,,,6429,28266
,,,,,,,6430,26154
,,,,,,,6431,23394
,,,,,,,6432,21042
,,,,,,,6433,19454
,,,,,,,6434,18600
,,,,,,,6435,18172
,,,,,,,6436,18072
,,,,,,,6437,18628
,,,,,,,6438,20498
,,,,,,,6439,23970
,,,,,,,6440,26166
,,,,,,,6441,27334
,,,,,,,6442,28230
,,,,,,,6443,29024
,,,,,,,6444,29364
,,,,,,,6445,29426
,,,,,,,6446,29520
,,,,,,,6447,29338
,,,,,,,6448,29060
,,,,,,,6449,29236
,,,,,,,6450,29706
,,,,,,,6451,30342
,,,,,,,6452,30640
,,,,,,,6453,29372
,,,,,,,6454,27244
,,,,,,,6455,24488
,,,,,,,6456,22024
,,,,,,,6457,20352
,,,,,,,6458,19418
,,,,,,,6459,18836
,,,,,,,6460,18670
,,,,,,,6461,19098
,,,,,,,6462,21056
,,,,,,,6463,24614
,,,,,,,6464,26630
,,,,,,,6465,27516
,,,,,,,6466,28114
,,,,,,,6467,28630
,,,,,,,6468,28898
,,,,,,,6469,28922
,,,,,,,6470,28986
,,,,,,,6471,28808
,,,,,,,6472,28598
,,,,,,,6473,28516
,,,,,,,6474,28380
,,,,,,,6475,28846
,,,,,,,6476,29646
,,,,,,,6477,28460
,,,,,,,6478,26358
,,,,,,,6479,23670
,,,,,,,6480,21204
,,,,,,,6481,19538
,,,,,,,6482,18572
,,,,,,,6483,18052
