Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
107,0.165237608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.117121838,0.165237608,0.560859854,0.47342771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16458634,0.47342771,0.553544054,0.154327151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154327151,0.555330997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84938097,0.508685976,0.735611737,0.707552626,0.662394357,0.698614176,0.811777097,0.689727119,0.741655575,0.886859706,0.796462593,0.898855721,0.835825517,0.531160948,0.736807196,0.779579088,0.655900118,0.787361443,0.719016311,0.396526183,0.690364332,0.678060041,0.75287186,0.602295494,0.25062239,0.557437048,0.482123645,0.398995521,0.195692281,0.47061544,0.571566468,0.208945744,0.576362334,0.349149738,0.290517673,0.114322204,0.255170895,0.506522204,0.382352837,0.262306615,0.371051806,0.40191885,0.199445866,0.143486483,0.315124893,0.132903849
108,0.164950013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097771772,0.164950013,0.623350015,0.473164321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.238312177,0.473164321,0.617385144,0.154360955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154360955,0.629591393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75501287,0.463544329,0.764066665,0.732542691,0.669107258,0.691726638,0.826135151,0.685943101,0.750626837,0.846216269,0.859546092,0.864793708,0.843164414,0.541941051,0.749247395,0.81975244,0.611093834,0.783558143,0.787441476,0.403475824,0.790158273,0.683621156,0.788430287,0.752366923,0.234180797,0.533832169,0.473498963,0.439185731,0.20929535,0.448748296,0.557709279,0.249121995,0.414264682,0.258850717,0.085869302,0.081415453,0.209344891,0.401509937,0.34757962,0.239296694,0.340604767,0.333465977,0.15807395,0.135488946,0.367426505,0.095363336
109,0.164707628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092959611,0.164707628,0.625271327,0.472877767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.294529886,0.472877767,0.636494964,0.154331372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154331372,0.636772293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.384080231,0.372569491,0.761337238,0.711892666,0.67842974,0.69699024,0.814082356,0.708025934,0.722762258,0.840169063,0.853896551,0.849666553,0.872066106,0.522979695,0.748177959,0.810238433,0.642446046,0.75552416,0.789850186,0.401040954,0.774236796,0.675356425,0.791856377,0.729647896,0.134869804,0.40685183,0.360151087,0.261285794,0.169312924,0.344323772,0.447327575,0.214650318,0.282770677,0.169526697,0.036549117,0.027425351,0.134666535,0.240826243,0.187247615,0.157036123,0.300128928,0.276736492,0.135806746,0.111859381,0.312224883,0.088062108
110,0.164434737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.162922352,0.164434737,0.619691876,0.472576823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.413618864,0.472576823,0.640935079,0.15433076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15433076,0.632509263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.491006821,0.400840332,0.724325614,0.641514282,0.675002499,0.721468902,0.826371764,0.691610479,0.653872174,0.862282521,0.858791516,0.845741167,0.807534222,0.482450061,0.722180893,0.783061678,0.615487402,0.788887196,0.820825891,0.410889411,0.777216134,0.660194337,0.851493705,0.655121928,0.062472489,0.358175843,0.288284253,0.104836003,0.051790716,0.295731398,0.417128627,0.073048906,0.214003653,0.147620614,0.026329399,0.012312434,0.123777021,0.197622882,0.175856997,0.147574483,0.312548574,0.248361896,0.16591572,0.115670331,0.275535618,0.106899609
111,0.16419059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.161363627,0.16419059,0.58917967,0.472305522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.416341062,0.472305522,0.585161668,0.154301177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154301177,0.617289846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.900979638,0.577578833,0.674479476,0.516986958,0.642284138,0.688516024,0.796313731,0.671021998,0.587647439,0.867487027,0.811640976,0.805155144,0.777155935,0.45040208,0.710252962,0.748126534,0.571640336,0.752634248,0.748495027,0.393226532,0.715572737,0.617728992,0.836168869,0.507994292,0.051091548,0.402832076,0.276089808,0.163741364,0.055511258,0.279405212,0.383524518,0.095540777,0.209150621,0.124932606,0.040379732,0.014860713,0.151948404,0.185189479,0.219588964,0.216082326,0.343579152,0.262978186,0.211285467,0.138320537,0.297886247,0.160362513
112,0.163902995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.271043271,0.163902995,0.524105105,0.47201323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43640628,0.47201323,0.487436556,0.154301863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154301863,0.55986663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983738482,0.639212688,0.606704202,0.399377053,0.552604857,0.610009991,0.730892127,0.543707186,0.477081395,0.849342147,0.721992234,0.70485891,0.727100566,0.370707513,0.627878119,0.680425306,0.479981213,0.71162446,0.645637417,0.414149281,0.651035266,0.554484701,0.649132154,0.398557837,0.058807469,0.396676063,0.292416434,0.25358805,0.097013147,0.274315974,0.375316676,0.196359425,0.193621344,0.121363345,0.086117224,0.019669777,0.177277721,0.179939235,0.276076225,0.337734649,0.44146378,0.303115451,0.307261565,0.17665852,0.455693058,0.241637656
113,0.16366232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.173070252,0.16366232,0.441588662,0.471736806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.412373734,0.471736806,0.36071349,0.1543092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1543092,0.481913126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.932686806,0.601956715,0.52625475,0.272044758,0.417256821,0.530245909,0.627463165,0.39199766,0.339061407,0.803358795,0.519614473,0.541292045,0.553372843,0.308240981,0.454288485,0.55046562,0.370439843,0.559478988,0.495367565,0.347012393,0.528731496,0.471558284,0.533923107,0.325412681,0.090217574,0.456840494,0.310799108,0.330394495,0.16530871,0.277574927,0.372890993,0.343209588,0.142709606,0.114881137,0.161226444,0.035427261,0.209570839,0.180695323,0.30818972,0.422679969,0.562825612,0.354907372,0.444090897,0.233444711,0.589258255,0.340878827
114,0.163374725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.099598734,0.163374725,0.324210112,0.47148182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.397398662,0.47148182,0.199838853,0.1543414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1543414,0.365262307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943346202,0.598384758,0.360991225,0.108828601,0.222006663,0.316754529,0.45187168,0.167060813,0.144527568,0.582667455,0.188223119,0.225328274,0.200896629,0.175309439,0.201197672,0.243827492,0.220674085,0.215624953,0.173775623,0.121862794,0.212156688,0.238374414,0.187716913,0.179847186,0.145418582,0.470794148,0.325810279,0.385684202,0.235628282,0.274635482,0.387287518,0.414856414,0.128268794,0.127810241,0.214695692,0.079338213,0.240906992,0.183675471,0.321903585,0.500494328,0.627283965,0.425664701,0.582252552,0.275632214,0.684837589,0.394630001
115,0.163130578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.099002827,0.163130578,0.186902235,0.471179232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340506247,0.471179232,0.098120983,0.154311817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154311817,0.210035567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949200869,0.553457022,0.070558495,0.006213923,0.026466423,0.0720266,0.125390225,0.01590323,0.01322685,0.152996414,0.010847297,0.016797006,0.011721493,0.032695732,0.020272661,0.021822504,0.038034616,0.011697637,0.009068012,0.005275995,0.012528673,0.026356678,0.008072235,0.016444735,0.205392165,0.55436325,0.357509178,0.454345174,0.303203102,0.280334514,0.42498277,0.458266332,0.148385924,0.129618244,0.252750511,0.112700392,0.262788624,0.18607684,0.343553892,0.562795884,0.685391269,0.512509503,0.619251684,0.320496983,0.709404998,0.459850034
116,0.16285945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.181394201,0.16285945,0.049603073,0.470879028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.349407147,0.470879028,0.111331575,0.154312503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154312503,0.081922749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77234745,0.460562021,0.0,0.0,0.0,0.000387848,0.00161056,0.0,0.0,0.001835422,0.0,0.0,0.0,1.4e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264670523,0.589391558,0.395791099,0.492350631,0.363215831,0.28402675,0.435209892,0.471749532,0.185661373,0.149430883,0.330586098,0.12154861,0.286895076,0.195448327,0.356075403,0.620048611,0.723047254,0.565103344,0.659795515,0.328030273,0.720418358,0.475612174
117,0.162615303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.230907811,0.162615303,0.0,0.470615639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34476706,0.470615639,0.0,0.154312197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154312197,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.809588194,0.434750549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292170381,0.592006119,0.429138433,0.511296314,0.421149827,0.305293225,0.393641669,0.471516919,0.278105392,0.187289634,0.358641124,0.196702117,0.286999714,0.209085645,0.388115692,0.639903175,0.731055186,0.571621464,0.671563875,0.309802379,0.689552725,0.471157334
118,0.162327707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.213664676,0.162327707,0.0,0.470330728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.240508688,0.470330728,0.0,0.154282614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154282614,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926131368,0.473118258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307560542,0.547577254,0.414339447,0.480882171,0.447699868,0.322195768,0.329777471,0.479326633,0.28701327,0.198846557,0.384589279,0.17353567,0.253681049,0.254550261,0.350719319,0.625217454,0.734166767,0.551885271,0.679558731,0.283519136,0.706315598,0.424003964
119,0.162076609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106467589,0.162076609,0.0,0.470037414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.245423724,0.470037414,0.0,0.154282002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154282002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.981216073,0.494247541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298142815,0.496184272,0.395587424,0.447174972,0.478113204,0.35226367,0.311106772,0.487067777,0.349028147,0.239204649,0.411222354,0.118372461,0.238033357,0.295432383,0.335940839,0.605738601,0.688634791,0.531322192,0.585398505,0.231608765,0.674573056,0.403194991
120,0.161797728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097189016,0.161797728,0.0,0.469757487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.327282616,0.469757487,0.0,0.154286529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154286529,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957886875,0.47511781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275915611,0.429080926,0.382599941,0.37884054,0.460070598,0.397226844,0.374241051,0.467026101,0.415300719,0.291267172,0.381932146,0.079771503,0.189033205,0.313890106,0.288671662,0.525609264,0.627736672,0.476939631,0.476192297,0.168308082,0.621615525,0.324393332
121,0.16155358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097241262,0.16155358,0.0,0.469464548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.425887747,0.469464548,0.0,0.154322836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154322836,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.644308448,0.370344741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247104095,0.334539708,0.353524482,0.253400301,0.419359942,0.515415916,0.441416211,0.413454235,0.435113676,0.429668092,0.47797859,0.086771534,0.20322134,0.42113539,0.21702983,0.574664089,0.674229075,0.424586446,0.520846249,0.163212687,0.63927575,0.346982187
122,0.161273739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.079429426,0.161273739,0.0,0.469200473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.363376112,0.469200473,0.0,0.154293254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154293254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.523621917,0.338530088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272896804,0.38912655,0.363058313,0.196534928,0.487809203,0.546516572,0.52178307,0.4573669,0.55918055,0.512271729,0.58897821,0.115187604,0.216225288,0.513517863,0.170944684,0.55324294,0.674258419,0.417103419,0.56582619,0.166256019,0.586596537,0.394435096
123,0.161038261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.151478276,0.161038261,0.0,0.468943844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33873187,0.468943844,0.0,0.154292642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154292642,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.417755067,0.306211536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61e-5,0.0,0.0,0.0,0.0,0.266721956,0.389385404,0.384779335,0.145207245,0.502481624,0.538821575,0.511091503,0.451027113,0.589626818,0.529506436,0.523809695,0.143787922,0.182941798,0.533824367,0.167576728,0.493157764,0.635317223,0.417162883,0.564151475,0.148978921,0.530014462,0.424199738
124,0.160794113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246577078,0.160794113,0.0,0.468650529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.316239237,0.468650529,0.0,0.154264357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154264357,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.464190781,0.325520145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001435774,0.000561543,0.00211909,0.0,0.00288769,1.76e-5,9.51e-6,0.009169418,0.021422897,0.07830325,0.03902811,0.011886112,0.015660123,0.043873065,0.233997671,0.393656733,0.390236537,0.137564894,0.498367847,0.544486922,0.482850834,0.377452201,0.551370138,0.528185399,0.467341723,0.205573357,0.165224775,0.519451578,0.17205133,0.452654303,0.595806674,0.448211806,0.535094885,0.1236675,0.484345044,0.431038847
125,0.160506518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.278186078,0.160506518,0.0,0.468350972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29932379,0.468350972,0.0,0.154264051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154264051,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.636176705,0.385894616,0.00443213,0.013511143,0.009600421,0.01580741,0.000128432,0.027443723,0.026855001,0.015353011,0.070466841,0.053158852,0.062321281,0.014837998,0.111482594,0.037302375,0.073001818,0.092835344,0.203199552,0.24233535,0.265665106,0.186438731,0.139444127,0.314310653,0.208595159,0.412592567,0.419752953,0.160154345,0.472644142,0.530694517,0.45100643,0.301576708,0.547892708,0.488944399,0.467198921,0.253414606,0.115175628,0.494236099,0.171991767,0.401742169,0.51443686,0.445425955,0.484487635,0.106153342,0.449530056,0.431721395
126,0.16025542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.485338643,0.16025542,0.006186886,0.468049381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24634093,0.468049381,0.138484745,0.15429625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15429625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.742943883,0.37573909,0.138277923,0.265607399,0.146039691,0.18628281,0.121795092,0.138256104,0.238714352,0.261302511,0.264578289,0.133877647,0.198829071,0.10869398,0.369928604,0.15588465,0.388031621,0.283388119,0.450758415,0.351921189,0.559434386,0.489591131,0.377008691,0.591058924,0.209638042,0.432245249,0.431989036,0.172846852,0.440729072,0.499862514,0.43830876,0.211907027,0.579760426,0.443127251,0.447228354,0.273965365,0.082213526,0.457506468,0.167840949,0.361907915,0.45684301,0.429632262,0.467916519,0.092379692,0.405724368,0.41673999
127,0.159976538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.326765552,0.159976538,0.156077567,0.467808621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.193248351,0.467808621,0.113990982,0.154266668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154266668,0.074581214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.938740969,0.433362603,0.419021176,0.620219519,0.343437463,0.283140574,0.446706061,0.250978201,0.365480526,0.634558858,0.248340201,0.221590658,0.26528469,0.22398114,0.535706896,0.261568207,0.643162847,0.417762193,0.564120262,0.433435009,0.673946667,0.654718851,0.388473861,0.773899106,0.199761409,0.41149477,0.447568247,0.160220715,0.38121622,0.483668877,0.472205557,0.164919883,0.628784409,0.430985005,0.361815372,0.27527821,0.081280583,0.402422393,0.166714861,0.301059051,0.396753368,0.413007651,0.439725936,0.079475118,0.423189237,0.392673202
128,0.159747096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.156004653,0.159747096,0.309601506,0.467516328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.119573901,0.467516328,0.236415444,0.154267353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154267353,0.215658016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.802358091,0.369559218,0.58047104,0.723731979,0.484229039,0.353496929,0.661040416,0.368305626,0.444746778,0.687234959,0.295806161,0.288412856,0.335072615,0.339499626,0.624075904,0.390793071,0.797111727,0.550184499,0.629146377,0.573485569,0.698016826,0.725164208,0.519952187,0.784502258,0.175011129,0.399265657,0.451542243,0.142252725,0.330469814,0.48001129,0.523478349,0.159515448,0.627715398,0.388666642,0.3100693,0.277910515,0.081112551,0.360331577,0.17004629,0.247636748,0.379769134,0.393681513,0.420911993,0.078576069,0.445557152,0.367258891
129,0.159452549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.057307148,0.159452549,0.458555401,0.467223014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.104815241,0.467223014,0.386245488,0.154274384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154274384,0.377292031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.524772227,0.242011567,0.675614567,0.666277802,0.580764398,0.496159025,0.746384654,0.475102032,0.581305979,0.705887493,0.307719856,0.361496053,0.418858424,0.457650392,0.69126728,0.513867343,0.875493438,0.642735564,0.667365986,0.704916224,0.723695547,0.73531827,0.625518889,0.808853953,0.156159901,0.400004238,0.43828524,0.127367997,0.29691307,0.464888848,0.548641238,0.159072739,0.528707004,0.386068554,0.29520845,0.276683933,0.07144186,0.329126371,0.158744003,0.236330023,0.377858841,0.374655634,0.396807156,0.081569539,0.413308582,0.326312369
130,0.159217116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.035211275,0.159217116,0.546411166,0.466955025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.146460545,0.466955025,0.50573995,0.154274078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154274078,0.494798306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.363040745,0.201104912,0.740352512,0.614107142,0.646710366,0.639521829,0.799566911,0.565248665,0.615019654,0.760542954,0.410899523,0.487461726,0.426144564,0.570607983,0.69720467,0.597870452,0.86730274,0.665055563,0.677676576,0.736608903,0.761240848,0.736437059,0.655132333,0.761746384,0.125047464,0.432703847,0.433087179,0.117932445,0.299512278,0.435065409,0.536827941,0.154615959,0.493701825,0.355876868,0.274901144,0.26149319,0.051245644,0.30666883,0.155248702,0.193355041,0.337219845,0.354242731,0.349001767,0.072430517,0.346131134,0.283620167
