Conventional_diesel_co2_per_mmbtu,Global_conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,7451,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7452,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7453,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7454,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7455,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7456,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7457,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7458,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7459,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7460,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7461,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7462,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7463,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7464,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7465,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7466,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7467,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7468,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7469,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7470,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7471,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7472,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7473,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7474,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7475,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7476,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7477,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7478,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7479,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7480,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7481,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7482,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7483,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7484,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7485,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7486,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7487,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7488,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7489,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7490,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7491,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7492,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7493,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7494,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7495,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7496,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7497,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7498,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7499,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7500,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7501,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7502,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7503,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7504,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7505,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7506,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7507,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7508,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7509,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7510,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7511,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7512,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7513,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7514,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7515,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7516,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7517,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7518,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7519,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7520,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7521,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7522,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7523,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7524,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7525,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7526,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7527,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7528,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7529,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7530,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7531,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7532,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7533,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7534,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7535,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7536,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7537,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7538,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7539,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7540,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7541,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7542,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7543,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7544,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7545,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7546,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7547,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7548,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7549,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7550,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7551,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7552,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7553,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7554,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7555,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7556,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7557,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7558,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7559,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7560,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7561,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7562,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7563,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7564,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7565,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7566,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7567,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7568,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7569,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7570,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7571,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7572,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7573,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7574,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7575,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7576,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7577,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7578,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7579,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7580,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7581,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7582,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7583,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7584,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7585,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7586,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7587,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7588,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7589,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7590,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7591,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7592,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7593,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7594,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7595,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7596,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7597,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7598,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7599,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7600,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7601,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7602,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7603,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7604,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7605,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7606,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7607,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7608,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7609,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7610,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7611,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7612,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7613,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7614,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7615,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7616,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7617,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7618,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7619,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7620,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7621,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7622,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7623,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7624,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7625,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7626,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7627,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7628,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7629,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7630,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7631,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7632,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7633,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7634,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7635,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7636,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7637,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7638,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7639,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7640,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7641,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7642,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7643,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7644,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7645,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7646,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7647,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7648,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7649,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7650,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7651,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7652,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7653,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7654,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7655,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7656,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7657,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7658,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7659,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7660,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7661,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7662,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7663,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7664,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7665,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7666,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7667,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7668,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7669,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7670,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7671,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7672,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7673,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7674,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7675,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7676,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7677,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7678,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7679,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7680,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7681,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7682,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7683,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7684,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7685,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7686,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7687,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7688,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7689,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7690,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7691,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7692,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7693,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7694,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7695,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7696,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7697,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7698,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7699,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7700,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7701,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7702,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7703,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7704,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7705,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7706,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7707,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7708,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7709,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7710,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7711,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7712,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7713,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7714,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7715,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7716,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7717,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7718,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7719,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7720,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7721,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7722,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7723,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7724,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7725,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7726,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7727,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7728,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7729,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7730,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7731,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7732,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7733,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7734,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7735,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7736,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7737,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7738,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7739,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7740,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7741,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7742,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7743,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7744,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7745,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7746,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7747,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7748,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7749,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7750,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7751,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7752,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7753,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7754,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7755,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7756,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7757,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7758,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7759,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7760,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7761,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7762,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7763,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7764,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7765,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7766,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7767,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7768,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7769,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7770,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7771,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7772,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7773,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7774,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7775,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7776,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7777,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7778,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7779,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7780,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7781,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7782,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7783,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7784,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7785,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7786,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7787,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7788,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7789,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7790,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7791,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7792,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7793,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7794,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7795,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7796,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7797,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7798,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7799,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7800,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7801,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7802,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7803,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7804,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7805,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7806,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7807,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7808,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7809,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7810,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7811,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7812,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7813,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7814,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7815,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7816,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7817,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7818,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7819,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7820,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7821,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7822,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7823,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7824,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7825,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7826,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7827,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7828,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7829,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7830,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7831,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7832,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7833,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7834,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7835,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7836,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7837,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7838,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7839,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7840,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7841,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7842,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7843,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7844,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7845,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7846,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7847,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7848,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7849,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7850,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7851,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7852,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7853,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7854,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7855,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,7856,6927,4158,3979,9384,9976,10402,15694,8816,3150
