Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
26076,0,3.58,4.4,0.73,3.68,0.73,0.73
26077,0,3.58,4.4,0.73,3.68,0.73,0.73
26078,0,3.58,4.4,0.73,3.68,0.73,0.73
26079,0,3.58,4.4,0.73,3.68,0.73,0.73
26080,0,3.58,4.4,0.73,3.68,0.73,0.73
26081,0,3.58,4.4,0.73,3.68,0.73,0.73
26082,0,3.58,4.4,0.73,3.68,0.73,0.73
26083,0,3.58,4.4,0.73,3.68,0.73,0.73
26084,0,3.58,4.4,0.73,3.68,0.73,0.73
26085,0,3.58,4.4,0.73,3.68,0.73,0.73
26086,0,3.58,4.4,0.73,3.68,0.73,0.73
26087,0,3.58,4.4,0.73,3.68,0.73,0.73
26088,0,3.58,4.4,0.73,3.68,0.73,0.73
26089,0,3.58,4.4,0.73,3.68,0.73,0.73
26090,0,3.58,4.4,0.73,3.68,0.73,0.73
26091,0,3.58,4.4,0.73,3.68,0.73,0.73
26092,0,3.58,4.4,0.73,3.68,0.73,0.73
26093,0,3.58,4.4,0.73,3.68,0.73,0.73
26094,0,3.58,4.4,0.73,3.68,0.73,0.73
26095,0,3.58,4.4,0.73,3.68,0.73,0.73
26096,0,3.58,4.4,0.73,3.68,0.73,0.73
26097,0,3.58,4.4,0.73,3.68,0.73,0.73
26098,0,3.58,4.4,0.73,3.68,0.73,0.73
26099,0,3.58,4.4,0.73,3.68,0.73,0.73
26100,0,3.58,4.4,0.73,3.68,0.73,0.73
26101,0,3.58,4.4,0.73,3.68,0.73,0.73
26102,0,3.58,4.4,0.73,3.68,0.73,0.73
26103,0,3.58,4.4,0.73,3.68,0.73,0.73
26104,0,3.58,4.4,0.73,3.68,0.73,0.73
26105,0,3.58,4.4,0.73,3.68,0.73,0.73
26106,0,3.58,4.4,0.73,3.68,0.73,0.73
26107,0,3.58,4.4,0.73,3.68,0.73,0.73
26108,0,3.58,4.4,0.73,3.68,0.73,0.73
26109,0,3.58,4.4,0.73,3.68,0.73,0.73
26110,0,3.58,4.4,0.73,3.68,0.73,0.73
26111,0,3.58,4.4,0.73,3.68,0.73,0.73
26112,0,3.58,4.4,0.73,3.68,0.73,0.73
26113,0,3.58,4.4,0.73,3.68,0.73,0.73
26114,0,3.58,4.4,0.73,3.68,0.73,0.73
26115,0,3.58,4.4,0.73,3.68,0.73,0.73
26116,0,3.58,4.4,0.73,3.68,0.73,0.73
26117,0,3.58,4.4,0.73,3.68,0.73,0.73
26118,0,3.58,4.4,0.73,3.68,0.73,0.73
26119,0,3.58,4.4,0.73,3.68,0.73,0.73
26120,0,3.58,4.4,0.73,3.68,0.73,0.73
26121,0,3.58,4.4,0.73,3.68,0.73,0.73
26122,0,3.58,4.4,0.73,3.68,0.73,0.73
26123,0,3.58,4.4,0.73,3.68,0.73,0.73
26124,0,3.58,4.4,0.73,3.68,0.73,0.73
26125,0,3.58,4.4,0.73,3.68,0.73,0.73
26126,0,3.58,4.4,0.73,3.68,0.73,0.73
26127,0,3.58,4.4,0.73,3.68,0.73,0.73
26128,0,3.58,4.4,0.73,3.68,0.73,0.73
26129,0,3.58,4.4,0.73,3.68,0.73,0.73
26130,0,3.58,4.4,0.73,3.68,0.73,0.73
26131,0,3.58,4.4,0.73,3.68,0.73,0.73
26132,0,3.58,4.4,0.73,3.68,0.73,0.73
26133,0,3.58,4.4,0.73,3.68,0.73,0.73
26134,0,3.58,4.4,0.73,3.68,0.73,0.73
26135,0,3.58,4.4,0.73,3.68,0.73,0.73
26136,0,3.58,4.4,0.73,3.68,0.73,0.73
26137,0,3.58,4.4,0.73,3.68,0.73,0.73
26138,0,3.58,4.4,0.73,3.68,0.73,0.73
26139,0,3.58,4.4,0.73,3.68,0.73,0.73
26140,0,3.58,4.4,0.73,3.68,0.73,0.73
26141,0,3.58,4.4,0.73,3.68,0.73,0.73
26142,0,3.58,4.4,0.73,3.68,0.73,0.73
26143,0,3.58,4.4,0.73,3.68,0.73,0.73
26144,0,3.58,4.4,0.73,3.68,0.73,0.73
26145,0,3.58,4.4,0.73,3.68,0.73,0.73
26146,0,3.58,4.4,0.73,3.68,0.73,0.73
26147,0,3.58,4.4,0.73,3.68,0.73,0.73
26148,0,3.58,4.4,0.73,3.68,0.73,0.73
26149,0,3.58,4.4,0.73,3.68,0.73,0.73
26150,0,3.58,4.4,0.73,3.68,0.73,0.73
26151,0,3.58,4.4,0.73,3.68,0.73,0.73
26152,0,3.58,4.4,0.73,3.68,0.73,0.73
26153,0,3.58,4.4,0.73,3.68,0.73,0.73
26154,0,3.58,4.4,0.73,3.68,0.73,0.73
26155,0,3.58,4.4,0.73,3.68,0.73,0.73
26156,0,3.58,4.4,0.73,3.68,0.73,0.73
26157,0,3.58,4.4,0.73,3.68,0.73,0.73
26158,0,3.58,4.4,0.73,3.68,0.73,0.73
26159,0,3.58,4.4,0.73,3.68,0.73,0.73
26160,0,3.58,4.4,0.73,3.68,0.73,0.73
26161,0,3.58,4.4,0.73,3.68,0.73,0.73
26162,0,3.58,4.4,0.73,3.68,0.73,0.73
26163,0,3.58,4.4,0.73,3.68,0.73,0.73
26164,0,3.58,4.4,0.73,3.68,0.73,0.73
26165,0,3.58,4.4,0.73,3.68,0.73,0.73
26166,0,3.58,4.4,0.73,3.68,0.73,0.73
26167,0,3.58,4.4,0.73,3.68,0.73,0.73
26168,0,3.58,4.4,0.73,3.68,0.73,0.73
26169,0,3.58,4.4,0.73,3.68,0.73,0.73
26170,0,3.58,4.4,0.73,3.68,0.73,0.73
26171,0,3.58,4.4,0.73,3.68,0.73,0.73
26172,0,3.58,4.4,0.73,3.68,0.73,0.73
26173,0,3.58,4.4,0.73,3.68,0.73,0.73
26174,0,3.58,4.4,0.73,3.68,0.73,0.73
26175,0,3.58,4.4,0.73,3.68,0.73,0.73
26176,0,3.58,4.4,0.73,3.68,0.73,0.73
26177,0,3.58,4.4,0.73,3.68,0.73,0.73
26178,0,3.58,4.4,0.73,3.68,0.73,0.73
26179,0,3.58,4.4,0.73,3.68,0.73,0.73
26180,0,3.58,4.4,0.73,3.68,0.73,0.73
26181,0,3.58,4.4,0.73,3.68,0.73,0.73
26182,0,3.58,4.4,0.73,3.68,0.73,0.73
26183,0,3.58,4.4,0.73,3.68,0.73,0.73
26184,0,3.58,4.4,0.73,3.68,0.73,0.73
26185,0,3.58,4.4,0.73,3.68,0.73,0.73
26186,0,3.58,4.4,0.73,3.68,0.73,0.73
26187,0,3.58,4.4,0.73,3.68,0.73,0.73
26188,0,3.58,4.4,0.73,3.68,0.73,0.73
26189,0,3.58,4.4,0.73,3.68,0.73,0.73
26190,0,3.58,4.4,0.73,3.68,0.73,0.73
26191,0,3.58,4.4,0.73,3.68,0.73,0.73
26192,0,3.58,4.4,0.73,3.68,0.73,0.73
26193,0,3.58,4.4,0.73,3.68,0.73,0.73
26194,0,3.58,4.4,0.73,3.68,0.73,0.73
26195,0,3.58,4.4,0.73,3.68,0.73,0.73
26196,0,3.58,4.4,0.73,3.68,0.73,0.73
26197,0,3.58,4.4,0.73,3.68,0.73,0.73
26198,0,3.58,4.4,0.73,3.68,0.73,0.73
26199,0,3.58,4.4,0.73,3.68,0.73,0.73
26200,0,3.58,4.4,0.73,3.68,0.73,0.73
26201,0,3.58,4.4,0.73,3.68,0.73,0.73
26202,0,3.58,4.4,0.73,3.68,0.73,0.73
26203,0,3.58,4.4,0.73,3.68,0.73,0.73
26204,0,3.58,4.4,0.73,3.68,0.73,0.73
26205,0,3.58,4.4,0.73,3.68,0.73,0.73
26206,0,3.58,4.4,0.73,3.68,0.73,0.73
26207,0,3.58,4.4,0.73,3.68,0.73,0.73
26208,0,3.58,4.4,0.73,3.68,0.73,0.73
26209,0,3.58,4.4,0.73,3.68,0.73,0.73
26210,0,3.58,4.4,0.73,3.68,0.73,0.73
26211,0,3.58,4.4,0.73,3.68,0.73,0.73
26212,0,3.58,4.4,0.73,3.68,0.73,0.73
26213,0,3.58,4.4,0.73,3.68,0.73,0.73
26214,0,3.58,4.4,0.73,3.68,0.73,0.73
26215,0,3.58,4.4,0.73,3.68,0.73,0.73
26216,0,3.58,4.4,0.73,3.68,0.73,0.73
26217,0,3.58,4.4,0.73,3.68,0.73,0.73
26218,0,3.58,4.4,0.73,3.68,0.73,0.73
26219,0,3.58,4.4,0.73,3.68,0.73,0.73
26220,0,3.58,4.4,0.73,3.68,0.73,0.73
26221,0,3.58,4.4,0.73,3.68,0.73,0.73
26222,0,3.58,4.4,0.73,3.68,0.73,0.73
26223,0,3.58,4.4,0.73,3.68,0.73,0.73
26224,0,3.58,4.4,0.73,3.68,0.73,0.73
26225,0,3.58,4.4,0.73,3.68,0.73,0.73
26226,0,3.58,4.4,0.73,3.68,0.73,0.73
26227,0,3.58,4.4,0.73,3.68,0.73,0.73
26228,0,3.58,4.4,0.73,3.68,0.73,0.73
26229,0,3.58,4.4,0.73,3.68,0.73,0.73
26230,0,3.58,4.4,0.73,3.68,0.73,0.73
26231,0,3.58,4.4,0.73,3.68,0.73,0.73
26232,0,3.58,4.4,0.73,3.68,0.73,0.73
26233,0,3.58,4.4,0.73,3.68,0.73,0.73
26234,0,3.58,4.4,0.73,3.68,0.73,0.73
26235,0,3.58,4.4,0.73,3.68,0.73,0.73
26236,0,3.58,4.4,0.73,3.68,0.73,0.73
26237,0,3.58,4.4,0.73,3.68,0.73,0.73
26238,0,3.58,4.4,0.73,3.68,0.73,0.73
26239,0,3.58,4.4,0.73,3.68,0.73,0.73
26240,0,3.58,4.4,0.73,3.68,0.73,0.73
26241,0,3.58,4.4,0.73,3.68,0.73,0.73
26242,0,3.58,4.4,0.73,3.68,0.73,0.73
26243,0,3.58,4.4,0.73,3.68,0.73,0.73
26244,0,3.58,4.4,0.73,3.68,0.73,0.73
26245,0,3.58,4.4,0.73,3.68,0.73,0.73
26246,0,3.58,4.4,0.73,3.68,0.73,0.73
26247,0,3.58,4.4,0.73,3.68,0.73,0.73
26248,0,3.58,4.4,0.73,3.68,0.73,0.73
26249,0,3.58,4.4,0.73,3.68,0.73,0.73
26250,0,3.58,4.4,0.73,3.68,0.73,0.73
26251,0,3.58,4.4,0.73,3.68,0.73,0.73
26252,0,3.58,4.4,0.73,3.68,0.73,0.73
26253,0,3.58,4.4,0.73,3.68,0.73,0.73
26254,0,3.58,4.4,0.73,3.68,0.73,0.73
26255,0,3.58,4.4,0.73,3.68,0.73,0.73
26256,0,3.58,4.4,0.73,3.68,0.73,0.73
26257,0,3.58,4.4,0.73,3.68,0.73,0.73
26258,0,3.58,4.4,0.73,3.68,0.73,0.73
26259,0,3.58,4.4,0.73,3.68,0.73,0.73
26260,0,3.58,4.4,0.73,3.68,0.73,0.73
26261,0,3.58,4.4,0.73,3.68,0.73,0.73
26262,0,3.58,4.4,0.73,3.68,0.73,0.73
26263,0,3.58,4.4,0.73,3.68,0.73,0.73
26264,0,3.58,4.4,0.73,3.68,0.73,0.73
26265,0,3.58,4.4,0.73,3.68,0.73,0.73
26266,0,3.58,4.4,0.73,3.68,0.73,0.73
26267,0,3.58,4.4,0.73,3.68,0.73,0.73
26268,0,3.58,4.4,0.73,3.68,0.73,0.73
26269,0,3.58,4.4,0.73,3.68,0.73,0.73
26270,0,3.58,4.4,0.73,3.68,0.73,0.73
26271,0,3.58,4.4,0.73,3.68,0.73,0.73
26272,0,3.58,4.4,0.73,3.68,0.73,0.73
26273,0,3.58,4.4,0.73,3.68,0.73,0.73
26274,0,3.58,4.4,0.73,3.68,0.73,0.73
26275,0,3.58,4.4,0.73,3.68,0.73,0.73
26276,0,3.58,4.4,0.73,3.68,0.73,0.73
26277,0,3.58,4.4,0.73,3.68,0.73,0.73
26278,0,3.58,4.4,0.73,3.68,0.73,0.73
26279,0,3.58,4.4,0.73,3.68,0.73,0.73
26280,0,3.58,4.4,0.73,3.68,0.73,0.73
26281,0,3.58,4.4,0.73,3.68,0.73,0.73
26282,0,3.58,4.4,0.73,3.68,0.73,0.73
26283,0,3.58,4.4,0.73,3.68,0.73,0.73
26284,0,3.58,4.4,0.73,3.68,0.73,0.73
26285,0,3.58,4.4,0.73,3.68,0.73,0.73
26286,0,3.58,4.4,0.73,3.68,0.73,0.73
26287,0,3.58,4.4,0.73,3.68,0.73,0.73
26288,0,3.58,4.4,0.73,3.68,0.73,0.73
26289,0,3.58,4.4,0.73,3.68,0.73,0.73
26290,0,3.58,4.4,0.73,3.68,0.73,0.73
26291,0,3.58,4.4,0.73,3.68,0.73,0.73
26292,0,3.58,4.4,0.73,3.68,0.73,0.73
26293,0,3.58,4.4,0.73,3.68,0.73,0.73
26294,0,3.58,4.4,0.73,3.68,0.73,0.73
26295,0,3.58,4.4,0.73,3.68,0.73,0.73
26296,0,3.58,4.4,0.73,3.68,0.73,0.73
26297,0,3.58,4.4,0.73,3.68,0.73,0.73
26298,0,3.58,4.4,0.73,3.68,0.73,0.73
26299,0,3.58,4.4,0.73,3.68,0.73,0.73
26300,0,3.58,4.4,0.73,3.68,0.73,0.73
26301,0,3.58,4.4,0.73,3.68,0.73,0.73
26302,0,3.58,4.4,0.73,3.68,0.73,0.73
26303,0,3.58,4.4,0.73,3.68,0.73,0.73
26304,0,3.58,4.4,0.73,3.68,0.73,0.73
26305,0,3.58,4.4,0.73,3.68,0.73,0.73
26306,0,3.58,4.4,0.73,3.68,0.73,0.73
26307,0,3.58,4.4,0.73,3.68,0.73,0.73
26308,0,3.58,4.4,0.73,3.68,0.73,0.73
26309,0,3.58,4.4,0.73,3.68,0.73,0.73
26310,0,3.58,4.4,0.73,3.68,0.73,0.73
26311,0,3.58,4.4,0.73,3.68,0.73,0.73
26312,0,3.58,4.4,0.73,3.68,0.73,0.73
26313,0,3.58,4.4,0.73,3.68,0.73,0.73
26314,0,3.58,4.4,0.73,3.68,0.73,0.73
26315,0,3.58,4.4,0.73,3.68,0.73,0.73
26316,0,3.58,4.4,0.73,3.68,0.73,0.73
26317,0,3.58,4.4,0.73,3.68,0.73,0.73
26318,0,3.58,4.4,0.73,3.68,0.73,0.73
26319,0,3.58,4.4,0.73,3.68,0.73,0.73
26320,0,3.58,4.4,0.73,3.68,0.73,0.73
26321,0,3.58,4.4,0.73,3.68,0.73,0.73
26322,0,3.58,4.4,0.73,3.68,0.73,0.73
26323,0,3.58,4.4,0.73,3.68,0.73,0.73
26324,0,3.58,4.4,0.73,3.68,0.73,0.73
26325,0,3.58,4.4,0.73,3.68,0.73,0.73
26326,0,3.58,4.4,0.73,3.68,0.73,0.73
26327,0,3.58,4.4,0.73,3.68,0.73,0.73
26328,0,3.58,4.4,0.73,3.68,0.73,0.73
26329,0,3.58,4.4,0.73,3.68,0.73,0.73
26330,0,3.58,4.4,0.73,3.68,0.73,0.73
26331,0,3.58,4.4,0.73,3.68,0.73,0.73
26332,0,3.58,4.4,0.73,3.68,0.73,0.73
26333,0,3.58,4.4,0.73,3.68,0.73,0.73
26334,0,3.58,4.4,0.73,3.68,0.73,0.73
26335,0,3.58,4.4,0.73,3.68,0.73,0.73
26336,0,3.58,4.4,0.73,3.68,0.73,0.73
26337,0,3.58,4.4,0.73,3.68,0.73,0.73
26338,0,3.58,4.4,0.73,3.68,0.73,0.73
26339,0,3.58,4.4,0.73,3.68,0.73,0.73
26340,0,3.58,4.4,0.73,3.68,0.73,0.73
26341,0,3.58,4.4,0.73,3.68,0.73,0.73
26342,0,3.58,4.4,0.73,3.68,0.73,0.73
26343,0,3.58,4.4,0.73,3.68,0.73,0.73
26344,0,3.58,4.4,0.73,3.68,0.73,0.73
26345,0,3.58,4.4,0.73,3.68,0.73,0.73
26346,0,3.58,4.4,0.73,3.68,0.73,0.73
26347,0,3.58,4.4,0.73,3.68,0.73,0.73
26348,0,3.58,4.4,0.73,3.68,0.73,0.73
26349,0,3.58,4.4,0.73,3.68,0.73,0.73
26350,0,3.58,4.4,0.73,3.68,0.73,0.73
26351,0,3.58,4.4,0.73,3.68,0.73,0.73
26352,0,3.58,4.4,0.73,3.68,0.73,0.73
26353,0,3.58,4.4,0.73,3.68,0.73,0.73
26354,0,3.58,4.4,0.73,3.68,0.73,0.73
26355,0,3.58,4.4,0.73,3.68,0.73,0.73
26356,0,3.58,4.4,0.73,3.68,0.73,0.73
26357,0,3.58,4.4,0.73,3.68,0.73,0.73
26358,0,3.58,4.4,0.73,3.68,0.73,0.73
26359,0,3.58,4.4,0.73,3.68,0.73,0.73
26360,0,3.58,4.4,0.73,3.68,0.73,0.73
26361,0,3.58,4.4,0.73,3.68,0.73,0.73
26362,0,3.58,4.4,0.73,3.68,0.73,0.73
26363,0,3.58,4.4,0.73,3.68,0.73,0.73
26364,0,3.58,4.4,0.73,3.68,0.73,0.73
26365,0,3.58,4.4,0.73,3.68,0.73,0.73
26366,0,3.58,4.4,0.73,3.68,0.73,0.73
26367,0,3.58,4.4,0.73,3.68,0.73,0.73
26368,0,3.58,4.4,0.73,3.68,0.73,0.73
26369,0,3.58,4.4,0.73,3.68,0.73,0.73
26370,0,3.58,4.4,0.73,3.68,0.73,0.73
26371,0,3.58,4.4,0.73,3.68,0.73,0.73
26372,0,3.58,4.4,0.73,3.68,0.73,0.73
26373,0,3.58,4.4,0.73,3.68,0.73,0.73
26374,0,3.58,4.4,0.73,3.68,0.73,0.73
26375,0,3.58,4.4,0.73,3.68,0.73,0.73
26376,0,3.58,4.4,0.73,3.68,0.73,0.73
26377,0,3.58,4.4,0.73,3.68,0.73,0.73
26378,0,3.58,4.4,0.73,3.68,0.73,0.73
26379,0,3.58,4.4,0.73,3.68,0.73,0.73
26380,0,3.58,4.4,0.73,3.68,0.73,0.73
26381,0,3.58,4.4,0.73,3.68,0.73,0.73
26382,0,3.58,4.4,0.73,3.68,0.73,0.73
26383,0,3.58,4.4,0.73,3.68,0.73,0.73
26384,0,3.58,4.4,0.73,3.68,0.73,0.73
26385,0,3.58,4.4,0.73,3.68,0.73,0.73
26386,0,3.58,4.4,0.73,3.68,0.73,0.73
26387,0,3.58,4.4,0.73,3.68,0.73,0.73
26388,0,3.58,4.4,0.73,3.68,0.73,0.73
26389,0,3.58,4.4,0.73,3.68,0.73,0.73
26390,0,3.58,4.4,0.73,3.68,0.73,0.73
26391,0,3.58,4.4,0.73,3.68,0.73,0.73
26392,0,3.58,4.4,0.73,3.68,0.73,0.73
26393,0,3.58,4.4,0.73,3.68,0.73,0.73
26394,0,3.58,4.4,0.73,3.68,0.73,0.73
26395,0,3.58,4.4,0.73,3.68,0.73,0.73
26396,0,3.58,4.4,0.73,3.68,0.73,0.73
26397,0,3.58,4.4,0.73,3.68,0.73,0.73
26398,0,3.58,4.4,0.73,3.68,0.73,0.73
26399,0,3.58,4.4,0.73,3.68,0.73,0.73
26400,0,3.58,4.4,0.73,3.68,0.73,0.73
26401,0,3.58,4.4,0.73,3.68,0.73,0.73
26402,0,3.58,4.4,0.73,3.68,0.73,0.73
26403,0,3.58,4.4,0.73,3.68,0.73,0.73
26404,0,3.58,4.4,0.73,3.68,0.73,0.73
26405,0,3.58,4.4,0.73,3.68,0.73,0.73
26406,0,3.58,4.4,0.73,3.68,0.73,0.73
26407,0,3.58,4.4,0.73,3.68,0.73,0.73
26408,0,3.58,4.4,0.73,3.68,0.73,0.73
26409,0,3.58,4.4,0.73,3.68,0.73,0.73
26410,0,3.58,4.4,0.73,3.68,0.73,0.73
26411,0,3.58,4.4,0.73,3.68,0.73,0.73
26412,0,3.58,4.4,0.73,3.68,0.73,0.73
26413,0,3.58,4.4,0.73,3.68,0.73,0.73
26414,0,3.58,4.4,0.73,3.68,0.73,0.73
26415,0,3.58,4.4,0.73,3.68,0.73,0.73
26416,0,3.58,4.4,0.73,3.68,0.73,0.73
26417,0,3.58,4.4,0.73,3.68,0.73,0.73
26418,0,3.58,4.4,0.73,3.68,0.73,0.73
26419,0,3.58,4.4,0.73,3.68,0.73,0.73
26420,0,3.58,4.4,0.73,3.68,0.73,0.73
26421,0,3.58,4.4,0.73,3.68,0.73,0.73
26422,0,3.58,4.4,0.73,3.68,0.73,0.73
26423,0,3.58,4.4,0.73,3.68,0.73,0.73
26424,0,3.58,4.4,0.73,3.68,0.73,0.73
26425,0,3.58,4.4,0.73,3.68,0.73,0.73
26426,0,3.58,4.4,0.73,3.68,0.73,0.73
26427,0,3.58,4.4,0.73,3.68,0.73,0.73
26428,0,3.58,4.4,0.73,3.68,0.73,0.73
26429,0,3.58,4.4,0.73,3.68,0.73,0.73
26430,0,3.58,4.4,0.73,3.68,0.73,0.73
26431,0,3.58,4.4,0.73,3.68,0.73,0.73
26432,0,3.58,4.4,0.73,3.68,0.73,0.73
26433,0,3.58,4.4,0.73,3.68,0.73,0.73
26434,0,3.58,4.4,0.73,3.68,0.73,0.73
26435,0,3.58,4.4,0.73,3.68,0.73,0.73
26436,0,3.58,4.4,0.73,3.68,0.73,0.73
26437,0,3.58,4.4,0.73,3.68,0.73,0.73
26438,0,3.58,4.4,0.73,3.68,0.73,0.73
26439,0,3.58,4.4,0.73,3.68,0.73,0.73
26440,0,3.58,4.4,0.73,3.68,0.73,0.73
26441,0,3.58,4.4,0.73,3.68,0.73,0.73
26442,0,3.58,4.4,0.73,3.68,0.73,0.73
26443,0,3.58,4.4,0.73,3.68,0.73,0.73
26444,0,3.58,4.4,0.73,3.68,0.73,0.73
26445,0,3.58,4.4,0.73,3.68,0.73,0.73
26446,0,3.58,4.4,0.73,3.68,0.73,0.73
26447,0,3.58,4.4,0.73,3.68,0.73,0.73
26448,0,3.58,4.4,0.73,3.68,0.73,0.73
26449,0,3.58,4.4,0.73,3.68,0.73,0.73
26450,0,3.58,4.4,0.73,3.68,0.73,0.73
26451,0,3.58,4.4,0.73,3.68,0.73,0.73
26452,0,3.58,4.4,0.73,3.68,0.73,0.73
26453,0,3.58,4.4,0.73,3.68,0.73,0.73
26454,0,3.58,4.4,0.73,3.68,0.73,0.73
26455,0,3.58,4.4,0.73,3.68,0.73,0.73
26456,0,3.58,4.4,0.73,3.68,0.73,0.73
26457,0,3.58,4.4,0.73,3.68,0.73,0.73
26458,0,3.58,4.4,0.73,3.68,0.73,0.73
26459,0,3.58,4.4,0.73,3.68,0.73,0.73
26460,0,3.58,4.4,0.73,3.68,0.73,0.73
26461,0,3.58,4.4,0.73,3.68,0.73,0.73
26462,0,3.58,4.4,0.73,3.68,0.73,0.73
26463,0,3.58,4.4,0.73,3.68,0.73,0.73
26464,0,3.58,4.4,0.73,3.68,0.73,0.73
26465,0,3.58,4.4,0.73,3.68,0.73,0.73
26466,0,3.58,4.4,0.73,3.68,0.73,0.73
26467,0,3.58,4.4,0.73,3.68,0.73,0.73
26468,0,3.58,4.4,0.73,3.68,0.73,0.73
26469,0,3.58,4.4,0.73,3.68,0.73,0.73
26470,0,3.58,4.4,0.73,3.68,0.73,0.73
26471,0,3.58,4.4,0.73,3.68,0.73,0.73
26472,0,3.58,4.4,0.73,3.68,0.73,0.73
26473,0,3.58,4.4,0.73,3.68,0.73,0.73
26474,0,3.58,4.4,0.73,3.68,0.73,0.73
26475,0,3.58,4.4,0.73,3.68,0.73,0.73
26476,0,3.58,4.4,0.73,3.68,0.73,0.73
26477,0,3.58,4.4,0.73,3.68,0.73,0.73
26478,0,3.58,4.4,0.73,3.68,0.73,0.73
26479,0,3.58,4.4,0.73,3.68,0.73,0.73
26480,0,3.58,4.4,0.73,3.68,0.73,0.73
26481,0,3.58,4.4,0.73,3.68,0.73,0.73
26482,0,3.58,4.4,0.73,3.68,0.73,0.73
26483,0,3.58,4.4,0.73,3.68,0.73,0.73
26484,0,3.58,4.4,0.73,3.68,0.73,0.73
26485,0,3.58,4.4,0.73,3.68,0.73,0.73
26486,0,3.58,4.4,0.73,3.68,0.73,0.73
26487,0,3.58,4.4,0.73,3.68,0.73,0.73
26488,0,3.58,4.4,0.73,3.68,0.73,0.73
26489,0,3.58,4.4,0.73,3.68,0.73,0.73
26490,0,3.58,4.4,0.73,3.68,0.73,0.73
26491,0,3.58,4.4,0.73,3.68,0.73,0.73
26492,0,3.58,4.4,0.73,3.68,0.73,0.73
26493,0,3.58,4.4,0.73,3.68,0.73,0.73
26494,0,3.58,4.4,0.73,3.68,0.73,0.73
26495,0,3.58,4.4,0.73,3.68,0.73,0.73
26496,0,3.58,4.4,0.73,3.68,0.73,0.73
26497,0,3.58,4.4,0.73,3.68,0.73,0.73
26498,0,3.58,4.4,0.73,3.68,0.73,0.73
26499,0,3.58,4.4,0.73,3.68,0.73,0.73
26500,0,3.58,4.4,0.73,3.68,0.73,0.73
26501,0,3.58,4.4,0.73,3.68,0.73,0.73
26502,0,3.58,4.4,0.73,3.68,0.73,0.73
26503,0,3.58,4.4,0.73,3.68,0.73,0.73
26504,0,3.58,4.4,0.73,3.68,0.73,0.73
26505,0,3.58,4.4,0.73,3.68,0.73,0.73
26506,0,3.58,4.4,0.73,3.68,0.73,0.73
26507,0,3.58,4.4,0.73,3.68,0.73,0.73
26508,0,3.58,4.4,0.73,3.68,0.73,0.73
26509,0,3.58,4.4,0.73,3.68,0.73,0.73
26510,0,3.58,4.4,0.73,3.68,0.73,0.73
26511,0,3.58,4.4,0.73,3.68,0.73,0.73
26512,0,3.58,4.4,0.73,3.68,0.73,0.73
26513,0,3.58,4.4,0.73,3.68,0.73,0.73
26514,0,3.58,4.4,0.73,3.68,0.73,0.73
26515,0,3.58,4.4,0.73,3.68,0.73,0.73
26516,0,3.58,4.4,0.73,3.68,0.73,0.73
26517,0,3.58,4.4,0.73,3.68,0.73,0.73
26518,0,3.58,4.4,0.73,3.68,0.73,0.73
26519,0,3.58,4.4,0.73,3.68,0.73,0.73
26520,0,3.58,4.4,0.73,3.68,0.73,0.73
26521,0,3.58,4.4,0.73,3.68,0.73,0.73
26522,0,3.58,4.4,0.73,3.68,0.73,0.73
26523,0,3.58,4.4,0.73,3.68,0.73,0.73
26524,0,3.58,4.4,0.73,3.68,0.73,0.73
26525,0,3.58,4.4,0.73,3.68,0.73,0.73
26526,0,3.58,4.4,0.73,3.68,0.73,0.73
26527,0,3.58,4.4,0.73,3.68,0.73,0.73
26528,0,3.58,4.4,0.73,3.68,0.73,0.73
26529,0,3.58,4.4,0.73,3.68,0.73,0.73
26530,0,3.58,4.4,0.73,3.68,0.73,0.73
26531,0,3.58,4.4,0.73,3.68,0.73,0.73
26532,0,3.58,4.4,0.73,3.68,0.73,0.73
26533,0,3.58,4.4,0.73,3.68,0.73,0.73
26534,0,3.58,4.4,0.73,3.68,0.73,0.73
26535,0,3.58,4.4,0.73,3.68,0.73,0.73
26536,0,3.58,4.4,0.73,3.68,0.73,0.73
26537,0,3.58,4.4,0.73,3.68,0.73,0.73
26538,0,3.58,4.4,0.73,3.68,0.73,0.73
26539,0,3.58,4.4,0.73,3.68,0.73,0.73
26540,0,3.58,4.4,0.73,3.68,0.73,0.73
26541,0,3.58,4.4,0.73,3.68,0.73,0.73
26542,0,3.58,4.4,0.73,3.68,0.73,0.73
26543,0,3.58,4.4,0.73,3.68,0.73,0.73
26544,0,3.58,4.4,0.73,3.68,0.73,0.73
26545,0,3.58,4.4,0.73,3.68,0.73,0.73
26546,0,3.58,4.4,0.73,3.68,0.73,0.73
26547,0,3.58,4.4,0.73,3.68,0.73,0.73
26548,0,3.58,4.4,0.73,3.68,0.73,0.73
26549,0,3.58,4.4,0.73,3.68,0.73,0.73
26550,0,3.58,4.4,0.73,3.68,0.73,0.73
26551,0,3.58,4.4,0.73,3.68,0.73,0.73
26552,0,3.58,4.4,0.73,3.68,0.73,0.73
26553,0,3.58,4.4,0.73,3.68,0.73,0.73
26554,0,3.58,4.4,0.73,3.68,0.73,0.73
26555,0,3.58,4.4,0.73,3.68,0.73,0.73
