t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
3854,23544.11698342364,10406.49866709281,3015.441509433958,7.365494075208342e-13,7.858316703405133e-13,6.590069618978351e-13,6.655113134524146e-13,6.937697883794502e-13,5.336018232128325e-13,1.2669912503050606e-12,3.3973144999482515e-12,3.3698013048546564e-12
3855,23544.11698342364,10406.498667092812,3015.4415094339583,7.343966593072604e-13,7.77564995353143e-13,6.404404051588162e-13,6.637793070466228e-13,6.894783253825918e-13,5.268059418029894e-13,1.2823855442551036e-12,3.3592829814518455e-12,3.3094133485089767e-12
3856,23544.11698342364,2090.6597783585944,3015.4415094339583,7.294737914137524e-13,7.604319715789566e-13,6.034012338662217e-13,6.608707785020577e-13,6.829553833097376e-13,5.169750418572883e-13,1.3318044392662356e-12,5275.340221641412,3.2842340619284254e-12
3857,23544.11698342364,1156.2776296769798,335.04905660377386,7.221465668845369e-13,7.28982894955363e-13,5.296639024823786e-13,6.57298581724969e-13,6.734232263612296e-13,5.027829673746038e-13,1.4087221700900448e-12,6209.722370323036,1476.9509433962385
3858,2616.012998158182,1156.2776296769798,335.04905660377386,7.057906174278902e-13,6.964214134906004e-13,4.974559788708041e-13,6.509831482139906e-13,6.633089207935255e-13,4.913815803640533e-13,12154.987001841824,6209.722370323037,1476.9509433962394
3859,2616.012998158182,1156.2776296769798,335.04905660377386,6.952657886821036e-13,7.006291257217279e-13,5.035017038361449e-13,6.469021076200705e-13,6.637823657072677e-13,4.872747796919199e-13,12154.987001841826,6209.722370323036,1476.950943396239
3860,2616.012998158182,1156.2776296769798,335.04905660377386,6.902416829893591e-13,7.056774522947124e-13,5.112188829933794e-13,6.444892080139543e-13,6.642411477447421e-13,4.833175430740975e-13,12154.98700184183,6209.722370323036,1476.9509433962382
3861,2616.012998158182,1156.2776296769798,335.04905660377386,6.886128702662022e-13,7.118785343213683e-13,5.193592247357281e-13,6.432861087990138e-13,6.660081241257126e-13,4.800547704605225e-13,12154.987001841828,6209.722370323035,1476.9509433962378
3862,2616.012998158182,1156.2776296769798,335.04905660377386,6.911925658555137e-13,7.198805898884437e-13,5.264271829613584e-13,6.435276225591162e-13,6.693863688665968e-13,4.776089043314652e-13,12154.98700184183,6209.722370323037,1476.9509433962382
3863,2616.012998158182,1156.2776296769798,335.04905660377386,6.956087052491677e-13,7.275529882063925e-13,5.287023085488e-13,6.448703295133478e-13,6.740758306114995e-13,4.756780935762363e-13,12154.987001841828,6209.7223703230375,1476.950943396238
3864,2616.012998158182,1156.2776296769798,335.04905660377386,7.032583754349828e-13,7.377929431802877e-13,5.264890765077231e-13,6.476272140365349e-13,6.806758416290832e-13,4.743426457515204e-13,12154.98700184183,6209.7223703230375,1476.950943396237
3865,2293.8383166749954,1153.0207874285818,272.5752285930563,1.2588082922286947e-5,1.3929343234291056e-5,1.189241056681947e-5,1.2126390286094987e-5,1.3291751164601666e-5,1.1093750834111995e-5,12477.161687459642,6212.979212514652,1539.424776769975
3866,14623.78842129515,1153.0208007325043,272.5753564436068,1.2632214983341415e-5,1.39814705519331e-5,1.2146938074762394e-5,1.2234740535312006e-5,1.339672251823655e-5,1.1299028182996601e-5,147.2115849553784,6212.979201566788,1539.4246515112436
3867,17112.296385182704,1153.0208294594338,1812.0000156649794,1.2646538566311821e-5,1.4010411377753364e-5,1.227495563406664e-5,1.2319369866549777e-5,1.348155883580945e-5,1.1466745216462864e-5,2.380092808075838e-5,6212.9791719296,3.947686944587922e-5
3868,17248.363184324982,1153.0208296881963,1812.0000158916582,1.2657308274658865e-5,1.4023996169803705e-5,1.2345255226060287e-5,1.23931133002781e-5,1.355189444429436e-5,1.1611156616355233e-5,2.375962805036568e-5,6212.979171110403,3.9255382210161e-5
3869,18087.400847832447,1153.0208299214073,1812.0000146957263,1.2667935062833846e-5,1.4030281328743532e-5,1.239144598040134e-5,1.245529353547379e-5,1.3609811823723586e-5,1.1733759530828757e-5,2.371014718083734e-5,6212.979170829701,3.973889147951559e-5
3870,18963.76532008653,1153.0208295626783,1812.0000144032483,1.2681313321483848e-5,1.4031348852384453e-5,1.2429364199753108e-5,1.2505003245621174e-5,1.3654412252345474e-5,1.1834345096110819e-5,2.3691664344605746e-5,6212.979171615943,3.9492791746433376e-5
3871,20644.54483225347,8976.222745854786,2453.1770356224056,1.2708626316586338e-5,1.4030796821474453e-5,1.247187462594173e-5,1.2556750787004727e-5,1.368881657470307e-5,1.1916368754424595e-5,1.3811992642727637e-5,2.3109630292011934e-5,3.4581226813569634e-6
3872,20644.54483224312,10377.18707189722,2453.1770292930983,1.2723770225822205e-5,1.4049703325545443e-5,1.2543435653056553e-5,1.2584743404823284e-5,1.3728985200386832e-5,1.1992453654851897e-5,1.3584700338465117e-5,1.3117543532688706e-5,2.2542941307481674e-5
3873,20644.544832261137,10377.18707183864,2453.1770293193877,1.2732790703324416e-5,1.4058925826413775e-5,1.2582492105474792e-5,1.2598300016759449e-5,1.3744027796496407e-5,1.2026972352494645e-5,1.353406815356056e-5,1.3045265848260599e-5,2.2501698443078147e-5
3874,20644.544832205847,10377.187071885946,2453.1770292981046,1.2737317062746665e-5,1.4064561245021684e-5,1.2601469956042848e-5,1.259790702121455e-5,1.374504484009908e-5,1.2032600343180041e-5,1.3503463556293073e-5,1.2995717648787329e-5,2.2509404923479923e-5
3875,20644.544832252173,10377.187071891103,2453.177029319024,1.2738447180617747e-5,1.4066952250945992e-5,1.2600419766282387e-5,1.2581995382107515e-5,1.3730358068939803e-5,1.2008243384841946e-5,1.3465049784678683e-5,1.293191619658939e-5,2.2530847873280025e-5
3876,20644.544832253923,10377.187071879867,2453.1770293775153,1.2737314802078313e-5,1.4066763152618848e-5,1.257820862853032e-5,1.2552911792313336e-5,1.370247334554224e-5,1.195571034624667e-5,1.3502981352657693e-5,1.294078574143551e-5,2.257762696446038e-5
3877,20644.544832235573,10377.18707188671,2453.1770293617315,1.2732214338130223e-5,1.4062586122457635e-5,1.2529628442979893e-5,1.2507804706648876e-5,1.3658829853589668e-5,1.1870857640955797e-5,1.3591124528492895e-5,1.306976444454024e-5,2.268671197490213e-5
3878,20644.54483223407,10377.187071868666,2453.177025661494,1.2718919937429841e-5,1.4050538084497023e-5,1.2428004399474542e-5,1.2445123909868828e-5,1.359746603383296e-5,1.1738684133638871e-5,1.3739817689864805e-5,1.3260415281224271e-5,1.5538543408538778e-5
3879,20644.544832252795,10377.187071888002,2453.177025634594,1.2689499153862175e-5,1.4023099672469378e-5,1.2309163506947743e-5,1.2361975224844409e-5,1.3515395250021165e-5,1.1593233487642131e-5,1.3966956890275714e-5,1.3478844651464575e-5,1.562214645199321e-5
3880,20644.544832252966,10377.18707185145,2453.17702928415,1.263334597219149e-5,1.396999769128471e-5,1.2140136022116922e-5,1.2251991618367822e-5,1.3406239343234381e-5,1.1426725752602689e-5,1.4276046374671012e-5,1.3744895121737185e-5,2.3432872976949533e-5
3881,20644.54483224557,10377.187071954926,2453.177029139054,1.2538576105505323e-5,1.3880746788033067e-5,1.1762747319891578e-5,1.2110221033242286e-5,1.3264937671132976e-5,1.1182962286025442e-5,1.4937398139479694e-5,1.436034443409705e-5,2.4086490469040452e-5
3882,2293.838314895783,1153.0207859781453,272.57522695577507,1.2362388748837737e-5,1.37088279436299e-5,1.0890527970995795e-5,1.188218648525667e-5,1.3031751627546562e-5,1.0777509989240976e-5,12477.161816065387,6212.979266063743,1539.4247934259806
3883,2293.8383148967587,1153.020785978673,272.5752269896366,1.225911485879604e-5,1.361050726356259e-5,1.0542729628483804e-5,1.1711038537724859e-5,1.2856538206017373e-5,1.0551674864087686e-5,12477.161818854065,6212.979268525504,1539.4247943959854
3884,2293.838314896927,1153.0207859783916,272.57522698910094,1.2193784840953076e-5,1.3546897062886568e-5,1.03764518489533e-5,1.1549274615335284e-5,1.2686927744739024e-5,1.0369929650073838e-5,12477.161819913235,6212.979268809248,1539.424794952362
3885,2293.8383148995536,1153.020785977821,272.57522698877233,1.2160830197826055e-5,1.351191877369411e-5,1.03676590784611e-5,1.1393995890290973e-5,1.251980334464682e-5,1.022654350802306e-5,12477.161820847823,6212.979269755735,1539.424795018373
3886,2293.8383148976377,1153.020785977155,272.57522698846384,1.2155682854666475e-5,1.3498723801396441e-5,1.0476329479260512e-5,1.124308260699315e-5,1.235236478441869e-5,1.0115346865327507e-5,12477.161821366546,6212.979269408028,1539.4247946362925
3887,2293.8383148966886,1153.020785977464,272.57522698821873,1.2166262634207361e-5,1.3489787155170199e-5,1.0624975095585092e-5,1.1093305718783526e-5,1.2180980106843114e-5,1.003317177352881e-5,12477.161820117499,6212.979269604984,1539.424793373741
3888,2293.838314893417,1153.0207859759737,1251.4326671884094,1.2174687065258371e-5,1.3462707264993404e-5,1.080515765547482e-5,1.0942227677601845e-5,1.2002144643647733e-5,1.0005815460798367e-5,12477.161818880353,6212.979267918657,560.5673454114407
3889,2293.8383149672804,1153.020786063081,2297.232322356566,1.2160044316177283e-5,1.338639904373149e-5,1.0199099099107875e-5,1.079758670299994e-5,1.182281064583247e-5,9.856887526807639e-6,12477.161810940379,6212.979260037368,3.5988564965821706e-5
3890,6063.914992770607,7366.000035359603,1958.8275400080124,1.2036527265386876e-5,1.3134029739800046e-5,9.870111351300378e-6,1.0628870616599198e-5,1.1594035451607522e-5,9.766123469835484e-6,8707.085019954757,3.4421006858316596e-5,3.544079932457324e-5
3891,13300.938220851678,7365.999927340389,1709.7321451784235,1.1549277871655131e-5,1.254720257329825e-5,9.68662159936079e-6,1.0334049980373428e-5,1.1245693949926077e-5,9.699684663109974e-6,1470.061792011045,9.081222295275276e-5,102.26788096924432
3892,17558.88124032798,10377.187061529046,2453.177040189671,9.69755570025665e-6,1.0617768139880653e-5,9.584031748439947e-6,9.775958572072772e-6,1.0633133124764618e-5,9.652596947532265e-6,5.1924160602285336e-5,2.1309634446627652e-5,1.8243204891952733e-5
3893,20644.544829331466,10377.187070441762,2453.1770402037114,8.842386151263498e-6,9.740322409867518e-6,9.56000217331702e-6,9.414236615062589e-6,1.0243483371394518e-5,9.6159256984267e-6,1.9830918626198867e-5,2.0550274756060668e-5,1.8063492735087554e-5
3894,20644.54482715006,10377.187069017522,2453.1770399294146,8.349296351363802e-6,9.229330162510617e-6,9.573492668407037e-6,9.13337263716166e-6,9.938909759718011e-6,9.589116510318004e-6,2.0741827003337438e-5,2.0381349123553394e-5,1.7353177112518812e-5
3895,20644.544831900268,10377.187071582473,2453.1770405533234,8.132052666720441e-6,9.011183087330653e-6,9.632540832106986e-6,8.91677848612785e-6,9.703879085401255e-6,9.57859504673763e-6,2.273323530512204e-5,2.3298094106489148e-5,1.9568709560642562e-5
3896,20644.544831911116,10377.187071590512,2453.1770405577554,8.103345590730102e-6,8.987214456825407e-6,9.670787564285943e-6,8.73234459108019e-6,9.502825580300222e-6,9.567602309150902e-6,2.2683659478699005e-5,2.3278228557485763e-5,1.947766032526403e-5
3897,20644.544831901796,10377.187071628534,2453.1770405589427,8.118301831304605e-6,9.005925847847445e-6,9.694430144898877e-6,8.57498453918659e-6,9.330905293776353e-6,9.556902058529686e-6,2.26969548914066e-5,2.329399263004759e-5,1.9371341084353413e-5
3898,20644.54483190356,10377.187071637809,2453.177040559948,8.141903484174396e-6,9.032110382949435e-6,9.707629677508349e-6,8.440045081686767e-6,9.183084038979202e-6,9.546007315354343e-6,2.268619287250708e-5,2.3301040367675097e-5,1.9333844055661776e-5
3899,20644.54483186922,10377.187071590915,2453.1770405582233,8.161584293089307e-6,9.053216447712046e-6,9.713716276204796e-6,8.323712085749828e-6,9.055357945885284e-6,9.534105095790283e-6,2.2690235206805995e-5,2.3319995860716466e-5,1.9306266784434934e-5
3900,20644.54483194332,10377.187071598188,2453.177040558379,8.174500161465298e-6,9.06676053917333e-6,9.716483695650012e-6,8.22250936537201e-6,8.944143774381558e-6,9.51984814067853e-6,2.268332906338996e-5,2.3327327088672244e-5,1.927864839232032e-5
3901,20644.544831931267,10377.18707154394,2453.177040562129,8.181383847296218e-6,9.073779778402364e-6,9.716197022895403e-6,8.135199002412448e-6,8.847946971570958e-6,9.504145234472808e-6,2.2707102014133477e-5,2.3361540122265007e-5,1.9312102795036732e-5
3902,20644.54483188045,10377.187071552584,2453.177040559056,8.183865441659664e-6,9.075776475753876e-6,9.712918356444404e-6,8.058627183747445e-6,8.763637722780461e-6,9.485078883726646e-6,2.280374600044988e-5,2.3461508242702872e-5,1.933554284949071e-5
3903,20644.54483191232,10377.187071572425,2453.177040558499,8.182708491608669e-6,9.073028667012938e-6,9.704748623164728e-6,7.991110324575203e-6,8.68917719876974e-6,9.46205356083141e-6,2.2888283044581708e-5,2.355091335041482e-5,1.938245652626744e-5
3904,20644.544831934432,10377.187071574548,2453.1770405457814,8.17774137554668e-6,9.064754875660346e-6,9.688802997060344e-6,7.93108312848597e-6,8.62268974140706e-6,9.43441682266503e-6,2.299202466717215e-5,2.36585750635864e-5,1.95297576012346e-5
3905,20644.544831994353,10377.18707166817,2453.177040532638,8.168016816184552e-6,9.049137492047034e-6,9.661562181658398e-6,7.875478937166722e-6,8.561011330958295e-6,9.4000769654705e-6,2.311545831206842e-5,2.3757751583338012e-5,1.964367343047547e-5
3906,8706.158631032386,5705.625234925817,1173.9041305880562,8.14996355248893e-6,9.021147612803044e-6,9.614446372925528e-6,7.822196314677184e-6,8.501063152527479e-6,9.356217636227477e-6,6064.841415276714,1660.374809541017,638.0958879708089
3907,2794.42055046021,1653.0295363921691,832.4136428728293,8.139209289115592e-6,9.00439689393227e-6,9.584549444435211e-6,7.777174336482672e-6,8.451547490710692e-6,9.31879042998281e-6,11976.579495535096,5712.970508070898,979.5863757938539
3908,6398.592015154938,3650.189823675741,980.2660451670283,8.132904864007217e-6,8.994635570360361e-6,9.563027347027525e-6,7.736041683361078e-6,8.40765869444674e-6,9.281847810134313e-6,8372.408031601002,3715.8102214673154,831.7339737513379
3909,7314.511028736827,4591.101615054166,938.3200264468547,8.128383008951441e-6,8.9879837088721e-6,9.543257266216582e-6,7.698025054657413e-6,8.368394744035357e-6,9.245045847595345e-6,7456.489017361279,2774.8984300823086,873.6799926214248
3910,7654.253170504627,4890.590710194731,896.4556777598098,8.123042597763053e-6,8.980967922890676e-6,9.519379478621115e-6,7.662065836316073e-6,8.33264819231534e-6,9.207466002746972e-6,7116.7468760813135,2475.409335304038,915.5443414152489
3911,9649.663655379441,4899.498106506419,1033.4105945754834,8.11332537231739e-6,8.968871062196586e-6,9.483567134431633e-6,7.627643937187561e-6,8.299654785372156e-6,9.168715618257432e-6,5121.336392182798,2466.501939301665,778.5894247993351
3912,13778.920220475466,5950.605473333556,2453.1770379441527,8.09546157159572e-6,8.947216873002906e-6,9.424895363387963e-6,7.593831595597543e-6,8.268486026179265e-6,9.1268546785417e-6,992.0798266672685,1415.3945716003807,1.685574717214139e-5
3913,16580.038708850527,7973.2344100649825,2453.1770380202934,8.064539909739535e-6,8.910157663599125e-6,9.390288424417193e-6,7.5597670116377225e-6,8.23796456420333e-6,9.085080974971257e-6,5.169845807005923e-5,4.934301311224267e-5,1.6853297300028623e-5
3914,19886.797582439434,9659.357522640981,2453.177038001791,8.041132522536429e-6,8.88367023302184e-6,9.370608794358428e-6,7.5269390419029485e-6,8.210056031933568e-6,9.041579271015971e-6,5.18879980877126e-5,4.946442023831192e-5,1.688650402298071e-5
3915,20644.544828526883,10377.187068384941,2453.177038019624,8.019182052637411e-6,8.861583393831413e-6,9.361760516187509e-6,7.494030468151477e-6,8.183401933283598e-6,8.99525485588015e-6,2.1106894413636373e-5,2.0821316454759745e-5,1.6864445995941807e-5
3916,20644.54482734708,10377.187069664906,2453.1770380229223,8.014784709500051e-6,8.863117120935252e-6,9.361536887889104e-6,7.461212945341665e-6,8.15797826352113e-6,8.945894171241617e-6,2.1674620692786623e-5,2.2064773126027046e-5,1.6922450882481604e-5
3917,15972.82936689722,7808.306732105355,2453.1770380088824,8.029608269630965e-6,8.88829147125296e-6,9.368656709207414e-6,7.428013395104529e-6,8.133344572606674e-6,8.892039121895773e-6,5.1636225831746564e-5,4.9520891856251475e-5,1.699500294233922e-5
3918,14562.70710238556,7033.897662602525,2453.1770380373264,8.03929099064076e-6,8.914083888527902e-6,9.382481560389365e-6,7.392607360023482e-6,8.108015642478677e-6,8.832311227491115e-6,208.29294662527602,332.10238339445846,1.707578829543906e-5
3919,20644.544828944807,7018.867403317019,2453.1770380076255,8.016598285977756e-6,8.910950947090122e-6,9.405081971357916e-6,7.354013665942038e-6,8.080578474429715e-6,8.768123616628382e-6,2.1749552554005312e-5,347.13264252769477,1.7307932532014847e-5
3920,20644.54482887599,10377.18706849225,1774.1811828006362,8.004389819392401e-6,8.876671192714097e-6,9.438471654644714e-6,7.312523691370669e-6,8.049026763405862e-6,8.69647579572493e-6,2.1799531269445956e-5,2.1632073718107806e-5,37.818837039585915
3921,20644.544828507496,10377.187069139589,2453.177038067904,7.99859125107643e-6,8.859331976639801e-6,9.431205625333655e-6,7.268473164035989e-6,8.01676413942448e-6,8.61466415019519e-6,2.1932737831038504e-5,2.16822259736443e-5,1.7202324517031705e-5
3922,20644.544828731814,10377.187068967802,2408.4336507128805,7.99823140938447e-6,8.850347346901269e-6,9.440120235735579e-6,7.220277065204747e-6,7.981359265461692e-6,8.524464988160342e-6,2.2122904719904038e-5,2.186104133424626e-5,3.6590777601813717e-5
