Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
21,0.308915721,1,1,1,1,1,1,1,1,1,0.694595172,0.308915721,0,0.590631362,1,1,1,1,1,1,1,1,0.56881646,0.590631362,0,0.336601558,1,1,1,1,1,1,1,1,1,0.336601558,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.841293514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539713579,0.520892294,0.528015108,0.714611662,0.688600719,0.696186675,0.684102822,0.664765096,0.773759668,0.72763933,0.713013903,0.74571186,0.700189501,0.689707031,0.552646165,0.603063187,0.675439564,0.389750823,0.324918143,0.715005048,0.7164719,0.660567357
22,0.309282675,1,1,1,1,1,1,1,1,1,0.684067435,0.309282675,0,0.590827541,1,1,1,1,1,1,1,1,0.577939002,0.590827541,0,0.337119349,1,1,1,1,1,1,1,1,1,0.337119349,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997655571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578294926,0.522496553,0.526436495,0.712841543,0.728730583,0.699086051,0.709671076,0.704702119,0.776709841,0.732148122,0.712753147,0.736959018,0.688076673,0.692488359,0.501831817,0.590534066,0.683036614,0.429918183,0.318579316,0.70775027,0.700729737,0.663705884
23,0.30965658,1,1,1,1,1,1,1,1,1,0.67670372,0.30965658,0,0.591039965,1,1,1,1,1,1,1,1,0.573967028,0.591039965,0,0.33756802,1,1,1,1,1,1,1,1,1,0.33756802,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609144272,0.516955217,0.540723697,0.677488439,0.750362401,0.696134485,0.728454576,0.71426265,0.783847843,0.733774812,0.723810228,0.715379881,0.673870424,0.694275317,0.509951718,0.608173363,0.679111633,0.449122545,0.299759918,0.689016532,0.689160714,0.655602637
24,0.309999061,1,1,1,1,1,1,1,1,1,0.650255415,0.309999061,0,0.591227431,1,1,1,1,1,1,1,1,0.55583254,0.591227431,0,0.338081969,1,1,1,1,1,1,1,1,1,0.338081969,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630551987,0.510232399,0.568910039,0.606110568,0.758372072,0.697746479,0.731033796,0.697502751,0.769821603,0.737302177,0.723950002,0.67010352,0.648317556,0.680793345,0.47253905,0.612936205,0.65169881,0.44529625,0.28498866,0.65902807,0.664525084,0.639833883
25,0.310366059,1,1,1,1,1,1,1,1,1,0.621171416,0.310366059,0,0.59142361,1,1,1,1,1,1,1,1,0.540492765,0.59142361,0,0.338530334,1,1,1,1,1,1,1,1,1,0.338530334,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987959862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648481588,0.537468855,0.585766764,0.504368724,0.76009313,0.702478144,0.736623181,0.661964402,0.773685656,0.742327651,0.711543799,0.617761591,0.622498162,0.662588122,0.441571955,0.577988514,0.631135809,0.453847246,0.258365205,0.629898228,0.709741388,0.625378819
26,0.310767609,1,1,1,1,1,1,1,1,1,0.589655293,0.310767609,0,0.591636034,1,1,1,1,1,1,1,1,0.529504629,0.591636034,0,0.339044589,1,1,1,1,1,1,1,1,1,0.339044589,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662976885,0.568818714,0.596076478,0.394325619,0.752875476,0.70136963,0.740815323,0.607829922,0.756717968,0.732387047,0.702514517,0.556342239,0.606651958,0.643718604,0.402942195,0.569302628,0.614227474,0.462707972,0.231021451,0.61207126,0.679214244,0.590400163
27,0.311149267,1,1,1,1,1,1,1,1,1,0.562788344,0.311149267,0,0.591802288,1,1,1,1,1,1,1,1,0.512748154,0.591802288,0,0.339561082,1,1,1,1,1,1,1,1,1,0.339561082,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667517964,0.582078277,0.607827229,0.308626546,0.735769694,0.684141191,0.728117715,0.530834181,0.756214975,0.719992367,0.68395675,0.507568512,0.592214199,0.62744523,0.368660899,0.553146445,0.603758073,0.451307386,0.208915278,0.593106758,0.649325515,0.565042101
28,0.311523172,1,1,1,1,1,1,1,1,1,0.543661721,0.311523172,0,0.592019679,1,1,1,1,1,1,1,1,0.494297647,0.592019679,0,0.340009447,1,1,1,1,1,1,1,1,1,0.340009447,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665931623,0.591398322,0.612115793,0.249479764,0.705145462,0.662993499,0.707609373,0.460292067,0.719802279,0.6908483,0.668000841,0.477528364,0.589930706,0.605282647,0.354540232,0.550075612,0.579000965,0.422950117,0.202906821,0.580393997,0.620530297,0.537726831
29,0.311865654,1,1,1,1,1,1,1,1,1,0.517906858,0.311865654,0,0.592232103,1,1,1,1,1,1,1,1,0.464869042,0.592232103,0,0.340523702,1,1,1,1,1,1,1,1,1,0.340523702,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655102111,0.581449865,0.603968349,0.215870217,0.666357508,0.645463225,0.694216188,0.401718353,0.691782134,0.637176235,0.642169228,0.45141686,0.572328455,0.572496138,0.345575732,0.543224025,0.568179517,0.388610554,0.191037699,0.548001197,0.62957231,0.499007472
30,0.312232652,1,1,1,1,1,1,1,1,1,0.50465135,0.312232652,0,0.592398357,1,1,1,1,1,1,1,1,0.431559669,0.592398357,0,0.341008681,1,1,1,1,1,1,1,1,1,0.341008681,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994083345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651390034,0.572989355,0.585414131,0.204761514,0.624767806,0.616610692,0.686301486,0.358598842,0.61659144,0.611317716,0.631649555,0.439386581,0.551075911,0.560565561,0.350703399,0.522412785,0.560055939,0.351133051,0.191667721,0.503776069,0.580009485,0.489626613
31,0.312625488,1,1,1,1,1,1,1,1,1,0.491218617,0.312625488,0.007057393,0.59259389,1,1,1,1,1,1,1,1,0.42032563,0.59259389,0.016592118,0.341486016,1,1,1,1,1,1,1,1,1,0.341486016,0.006440407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945704699,0.003284911,0.031389102,0.006187665,0,0,0.006137172,0.005638953,0.001494987,0.027341163,0.01021917,0.02723191,0,0.00708231,0.008688716,0.00924337,0.024912925,0.02550611,0.01444704,0.024306591,0.014545039,0.008899787,0.013105581,0.6451162,0.586115658,0.567705092,0.20385766,0.573862105,0.580569557,0.680739618,0.322958232,0.481155821,0.6105618,0.607294297,0.440749981,0.524641478,0.533381898,0.355712054,0.514090475,0.544395349,0.322067514,0.22050639,0.492835376,0.535916885,0.515768782
32,0.313001155,1,1,1,1,1,1,1,1,1,0.482971158,0.313001155,0.139009108,0.592811927,1,1,1,1,1,1,1,1,0.426664945,0.592811927,0.149159504,0.342004113,1,1,1,1,1,1,1,1,1,0.342004113,0.149154331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990239739,0.227743149,0.25602904,0.101603058,0.175617154,0.189898435,0.064694895,0.055885379,0.168627204,0.214109345,0.067347695,0.203617922,0.170734255,0.120614164,0.09314444,0.223555393,0.191118361,0.16126681,0.118628648,0.206352692,0.153512769,0.154229259,0.137947713,0.634083157,0.584580745,0.560274781,0.212350247,0.525797237,0.553950134,0.683775558,0.300070555,0.588837766,0.5961221,0.576243204,0.445232727,0.51322477,0.514924608,0.351302557,0.506970803,0.541943191,0.305494965,0.305482353,0.506720524,0.502243815,0.495959037
33,0.313350588,1,1,1,1,1,1,1,1,1,0.457949467,0.313350588,0.316545124,0.592994425,1,1,1,1,1,1,1,1,0.405385233,0.592994425,0.201831646,0.342489092,1,1,1,1,1,1,1,1,1,0.342489092,0.413698373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.636988466,0.407009441,0.224245432,0.642224643,0.6827992,0.127707599,0.130040747,0.599121336,0.115465968,0.084571862,0.140404257,0.57527703,0.281375894,0.118076542,0.467718015,0.26075523,0.234936195,0.155145251,0.186540789,0.232650697,0.079859417,0.216995288,0.506976462,0.4603178,0.508872156,0.164291746,0.376538251,0.526169871,0.67527002,0.214917641,0.676994586,0.548749375,0.557476829,0.488209661,0.479245044,0.461731266,0.256458422,0.467351913,0.528473127,0.293433909,0.366413343,0.471730516,0.482327884,0.415824662
34,0.313717542,1,1,1,1,1,1,1,1,1,0.432908299,0.313717542,0.320156854,0.593199231,1,1,1,1,1,1,1,1,0.36329075,0.593199231,0.194274589,0.342966733,1,1,1,1,1,1,1,1,1,0.342966733,0.475943289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.690796812,0.446797239,0.284808932,0.716991189,0.774053342,0.159562518,0.192694999,0.704251581,0.142546333,0.102299439,0.10437142,0.556394067,0.349988332,0.0958015,0.424418334,0.282659635,0.196618769,0.130784815,0.128463666,0.234618395,0.100106841,0.295293382,0.388756835,0.392435166,0.4257502,0.129675854,0.223537389,0.517827808,0.637896481,0.157193518,0.577702435,0.516570991,0.440800255,0.480691389,0.454409398,0.415813696,0.263886692,0.352249857,0.424058714,0.253212294,0.334955432,0.444491861,0.384676931,0.342602854
35,0.314091491,1,1,1,1,1,1,1,1,1,0.43048087,0.314091491,0.307305916,0.593395411,1,1,1,1,1,1,1,1,0.324530313,0.593395411,0.204314941,0.343450414,1,1,1,1,1,1,1,1,1,0.343450414,0.46406116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.650108339,0.411716597,0.337169941,0.643738292,0.725720736,0.188590449,0.234754333,0.657599175,0.095088552,0.093681376,0.200636708,0.469755417,0.371618692,0.096378311,0.418624195,0.219280458,0.196097522,0.131857802,0.179534859,0.245072544,0.203446326,0.334645279,0.383616784,0.432126263,0.402420901,0.125039516,0.215017765,0.508808935,0.577239736,0.15038569,0.563098372,0.463928274,0.303799962,0.485581611,0.449872257,0.405965261,0.327875816,0.285282398,0.32180034,0.188941775,0.242063964,0.442412165,0.243291912,0.327045464
36,0.314477376,1,1,1,1,1,1,1,1,1,0.445413072,0.314477376,0.310327388,0.593599767,1,1,1,1,1,1,1,1,0.298473584,0.593599767,0.22201955,0.34392775,1,1,1,1,1,1,1,1,1,0.34392775,0.450191748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.635289371,0.371926764,0.368069157,0.589149394,0.678253765,0.205670749,0.248762826,0.615713369,0.087317713,0.085781553,0.170952802,0.451091274,0.376228013,0.112629859,0.44238488,0.169965721,0.158451763,0.166041749,0.180866534,0.272364496,0.160063906,0.351794706,0.424055715,0.464018263,0.404715163,0.148302586,0.229148884,0.495189591,0.532799819,0.164148195,0.512008151,0.445518646,0.289423632,0.505238878,0.464078186,0.400819415,0.404105823,0.187555828,0.233055432,0.142181158,0.199821381,0.445572739,0.256819778,0.310610562
37,0.314859034,1,1,1,1,1,1,1,1,1,0.464844985,0.314859034,0.34012523,0.593795947,1,1,1,1,1,1,1,1,0.294861171,0.593795947,0.251463712,0.344445846,1,1,1,1,1,1,1,1,1,0.344445846,0.466099713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.659586123,0.374794421,0.418835043,0.603902559,0.66933555,0.199243094,0.303493637,0.630865169,0.074108435,0.081770303,0.119300718,0.498088749,0.386884527,0.133962605,0.530617327,0.213000015,0.165798278,0.231049712,0.129069687,0.293263094,0.091734414,0.396763961,0.475593475,0.505251206,0.445891878,0.176061686,0.225482053,0.485926374,0.51275652,0.184588238,0.384074387,0.413738452,0.25678975,0.536344323,0.488887812,0.404588961,0.467787025,0.0895782,0.225556368,0.12680303,0.192843824,0.461617495,0.03547335,0.30537479
38,0.31521718,1,1,1,1,1,1,1,1,1,0.492549121,0.31521718,0.399494941,0.59399148,1,1,1,1,1,1,1,1,0.301798602,0.59399148,0.288056016,0.344930825,1,1,1,1,1,1,1,1,1,0.344930825,0.510969307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.713687863,0.343773827,0.500733031,0.673169449,0.698734239,0.208595252,0.419277052,0.695013511,0.143619158,0.107261135,0.104396489,0.587724169,0.40970339,0.186287462,0.655520489,0.369046716,0.282151647,0.259656944,0.229416262,0.286235901,0.38389023,0.423201131,0.515280694,0.525265456,0.503684196,0.203424535,0.213594959,0.473324264,0.514174232,0.196420591,0.396651367,0.408847372,0.254482506,0.572374366,0.518164002,0.416127436,0.534451603,0.055827582,0.167342762,0.133696197,0.189947841,0.4840313,0.010161735,0.297485879
39,0.315585844,1,1,1,1,1,1,1,1,1,0.520660693,0.315585844,0.421617918,0.594173978,1,1,1,1,1,1,1,1,0.327537083,0.594173978,0.158892584,0.34540816,1,1,1,1,1,1,1,1,1,0.34540816,0.552502965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976593375,0.754081222,0.252524924,0.573757551,0.725254757,0.738900426,0.271441107,0.48939303,0.752880915,0.205829793,0.181346108,0.123020685,0.652911424,0.350000195,0.258925039,0.654715432,0.229960296,0.202389429,0.094035753,0.163192478,0.186331268,0.2225745,0.206520803,0.528894703,0.52408415,0.548481957,0.206239433,0.197085237,0.469393179,0.538075787,0.196653083,0.502772762,0.425316784,0.278595531,0.602202413,0.560778916,0.41978127,0.587161314,0.098818862,0.159566216,0.152560828,0.217251998,0.517848274,0.087986067,0.314247763
40,0.315959793,1,1,1,1,1,1,1,1,1,0.541266415,0.315959793,0.167635729,0.594390372,1,1,1,1,1,1,1,1,0.391257169,0.594390372,0.012794537,0.345893445,1,1,1,1,1,1,1,1,1,0.345893445,0.410378608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939768553,0.61008853,0.154420235,0.439822119,0.469385624,0.662893412,0.177100068,0.302358209,0.563097095,0.050046264,0.052277115,0.019563759,0.313601029,0.08559673,0.118005334,0.268260613,0.017707235,0.012167586,0,0.007057156,0.025408898,0.014864449,0.009595581,0.525684865,0.510035443,0.577427228,0.20741895,0.176209342,0.478458085,0.538383308,0.182044683,0.465988835,0.426535154,0.372542937,0.612784142,0.608526077,0.4180857,0.620658358,0.171092008,0.278774489,0.186310288,0.421924894,0.555193175,0.255352181,0.458827275
41,0.316345678,1,1,1,1,1,1,1,1,1,0.557176212,0.316345678,0.005264303,0.59455598,1,1,1,1,1,1,1,1,0.467602279,0.59455598,0,0.346378424,1,1,1,1,1,1,1,1,1,0.346378424,0.076280424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921501875,0.136895837,0.023219038,0.063542067,0.055381234,0.231276682,0.008375186,0.022922527,0.100526615,0,0,0,0.015866873,0,0.001616481,0.008597906,0,0,0,0,0,0,0,0.469826676,0.48309905,0.595171439,0.214795264,0.145888656,0.527527736,0.625543083,0.166328005,0.439799597,0.498963314,0.439597172,0.538390743,0.67512504,0.458889566,0.648196063,0.305092443,0.464572678,0.218787565,0.578124871,0.626770143,0.320718366,0.558013205
42,0.316712632,1,1,1,1,1,1,1,1,1,0.596146989,0.316712632,0,0.59476905,1,1,1,1,1,1,1,1,0.519835066,0.59476905,0,0.346888571,1,1,1,1,1,1,1,1,1,0.346888571,0.00E+00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721761942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635935171,0.528997556,0.711762336,0.261908035,0.225566122,0.5778516,0.729202003,0.216439754,0.544248303,0.590604796,0.540885399,0.549258861,0.693088003,0.52758852,0.679397565,0.469386716,0.562775047,0.261915263,0.653789799,0.668416876,0.383726745,0.59934961
43,0.317062065,1,1,1,1,1,1,1,1,1,0.625381074,0.317062065,0,0.594964583,1,1,1,1,1,1,1,1,0.559903778,0.594964583,0,0.347372558,1,1,1,1,1,1,1,1,1,0.347372558,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.639983892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687289723,0.541491064,0.756501863,0.256311514,0.271819969,0.636365745,0.766951887,0.213971417,0.651102925,0.698653273,0.722079854,0.541219154,0.692532665,0.603884036,0.664117616,0.60661939,0.647838613,0.313974456,0.696980369,0.687506843,0.527892913,0.623324407
44,0.317437776,1,1,1,1,1,1,1,1,1,0.642704856,0.317437776,0,0.595152048,1,1,1,1,1,1,1,1,0.596071399,0.595152048,0,0.347849894,1,1,1,1,1,1,1,1,1,0.347849894,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.521285951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696388657,0.549708862,0.775757428,0.235221819,0.284257038,0.686747959,0.778677139,0.187987671,0.761211366,0.763379606,0.801150299,0.534020887,0.691084714,0.664946311,0.63513254,0.699619807,0.696696127,0.383360693,0.730045174,0.697190249,0.521341806,0.644533088
45,0.317787209,1,1,1,1,1,1,1,1,1,0.649526039,0.317787209,0,0.595365119,1,1,1,1,1,1,1,1,0.640693979,0.595365119,0,0.348335178,1,1,1,1,1,1,1,1,1,0.348335178,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.71471107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692391764,0.56913446,0.782356047,0.20620932,0.276162505,0.724853758,0.771761577,0.151304742,0.808594635,0.790360561,0.804308098,0.526019489,0.69123724,0.71235926,0.591905131,0.778928211,0.743040301,0.492381613,0.754988813,0.701642713,0.740513648,0.63833645
46,0.318154163,1,1,1,1,1,1,1,1,1,0.645579486,0.318154163,0,0.595560652,1,1,1,1,1,1,1,1,0.677302195,0.595560652,0,0.348820157,1,1,1,1,1,1,1,1,1,0.348820157,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.850599647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670956938,0.601099334,0.780286467,0.160406053,0.258585597,0.744091499,0.772412591,0.128540867,0.808613719,0.773316505,0.800981391,0.525331253,0.688713227,0.725281009,0.550960989,0.796133183,0.75942872,0.592393263,0.762730149,0.703999628,0.80524298,0.65930429
47,0.318579225,1,1,1,1,1,1,1,1,1,0.63860207,0.318579225,0,0.595726259,1,1,1,1,1,1,1,1,0.702485635,0.595726259,0,0.349330304,1,1,1,1,1,1,1,1,1,0.349330304,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885110617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650414916,0.612300332,0.768715265,0.132943576,0.241822779,0.759994287,0.766940687,0.099527606,0.808594565,0.773912735,0.795870261,0.532807316,0.681772731,0.713323926,0.516501834,0.799136533,0.78305999,0.666080326,0.772446644,0.70125601,0.808349096,0.671398158
48,0.318928657,1,1,1,1,1,1,1,1,1,0.625577035,0.318928657,0,0.595944297,1,1,1,1,1,1,1,1,0.719980167,0.595944297,0,0.349815589,1,1,1,1,1,1,1,1,1,0.349815589,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.855869055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621077667,0.619189203,0.75427518,0.121852417,0.230781142,0.758730478,0.761161251,0.089937048,0.807438086,0.765245744,0.781907466,0.537838631,0.670641296,0.68753869,0.482859522,0.794164642,0.794111119,0.714916566,0.780889737,0.702175487,0.807959942,0.678123737
49,0.319295655,1,1,1,1,1,1,1,1,1,0.614944766,0.319295655,0,0.596156721,1,1,1,1,1,1,1,1,0.725001749,0.596156721,0,0.350329538,1,1,1,1,1,1,1,1,1,0.350329538,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.672035575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593190139,0.626698508,0.742662369,0.127775422,0.224131699,0.754426082,0.75668801,0.080636266,0.802516951,0.76097593,0.778086469,0.545205399,0.665234679,0.661505353,0.448019563,0.798002429,0.799337323,0.735269431,0.787923849,0.690850854,0.802061069,0.718006954
50,0.319653801,1,1,1,1,1,1,1,1,1,0.599097593,0.319653801,0,0.596332247,1,1,1,1,1,1,1,1,0.719253935,0.596332247,0,0.350777903,1,1,1,1,1,1,1,1,1,0.350777903,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.60704875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560617238,0.617900792,0.735566395,0.147453471,0.222436127,0.741461139,0.750090492,0.073490878,0.795152533,0.759024465,0.77409769,0.554261749,0.651914142,0.623183685,0.406188511,0.794450902,0.794798749,0.729518722,0.782907591,0.681185954,0.802996738,0.73542393
51,0.320020755,1,1,1,1,1,1,1,1,1,0.586671386,0.320020755,0,0.59652778,1,1,1,1,1,1,1,1,0.711284269,0.59652778,0,0.35126189,1,1,1,1,1,1,1,1,1,0.35126189,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62568754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528450266,0.60392645,0.72034094,0.175206183,0.227792434,0.722902828,0.743357068,0.067539369,0.788452812,0.754433077,0.764568248,0.569944511,0.638962723,0.592641284,0.363286377,0.778387268,0.792390188,0.72255248,0.787111654,0.670386162,0.799606881,0.724769198
52,0.320438063,1,1,1,1,1,1,1,1,1,0.577032659,0.320438063,0,0.596762062,1,1,1,1,1,1,1,1,0.70857481,0.596762062,0,0.351772037,1,1,1,1,1,1,1,1,1,0.351772037,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.645151138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500127822,0.572212197,0.702850158,0.209530898,0.230888351,0.698292394,0.740236859,0.065759509,0.756391377,0.738535743,0.752035559,0.5931168,0.621044745,0.569942392,0.327539655,0.773516489,0.783375649,0.730281918,0.778858201,0.664484643,0.790025932,0.706681498
53,0.320780545,1,1,1,1,1,1,1,1,1,0.564575209,0.320780545,0,0.596928316,1,1,1,1,1,1,1,1,0.707771962,0.596928316,0,0.352257322,1,1,1,1,1,1,1,1,1,0.352257322,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.697341621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472729088,0.580999799,0.678064685,0.247750529,0.237098327,0.667339623,0.737212805,0.070555769,0.732825716,0.705178562,0.740470057,0.617207186,0.597009907,0.541005737,0.301226895,0.771172326,0.780352282,0.748222962,0.77702541,0.652883149,0.796883409,0.690582591
54,0.321147543,1,1,1,1,1,1,1,1,1,0.553971248,0.321147543,0,0.597123849,1,1,1,1,1,1,1,1,0.702201243,0.597123849,0,0.352771271,1,1,1,1,1,1,1,1,1,0.352771271,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.749858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455615014,0.578842675,0.648976207,0.291338698,0.250057103,0.632411906,0.732497916,0.090139976,0.735727193,0.672499251,0.725454767,0.644260657,0.578813546,0.505068529,0.286194007,0.770200722,0.765127306,0.761156936,0.784908059,0.633985595,0.750039475,0.67591719
