t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
5936,25906.157961161774,13500.74710603247,2911.0030996777523,4.491173663004092e-12,5.220929819540513e-12,4.765760750341627e-12,4.418340937074552e-12,5.134888291509158e-12,4.767732764705047e-12,2.2590747586149324e-11,2.0245264088608215e-11,1.578815793481578e-11
5937,25906.157961161298,13500.747106031999,2911.003099677764,4.496654469609452e-12,5.2304523684124745e-12,4.774455801307579e-12,4.42168142611516e-12,5.138293114811484e-12,4.7487477854720386e-12,2.1339384579463368e-11,2.0955757555806795e-11,1.637973757617794e-11
5938,25906.157961161825,13500.747106032377,2911.0030996777723,4.49984971550554e-12,5.236196220092952e-12,4.779642454372512e-12,4.424902202732804e-12,5.1413087708609955e-12,4.727228565915249e-12,2.1279846885229542e-11,2.0993246499414007e-11,1.648785959587192e-11
5939,25906.15796116179,13500.747106032459,2911.003099677765,4.5019221932958695e-12,5.2394896916020615e-12,4.7791740774325815e-12,4.428475256358997e-12,5.1444711631750126e-12,4.70318621377132e-12,2.1162327683864453e-11,2.1054859001181932e-11,1.6648221786197654e-11
5940,25906.1579611617,13500.747106032391,2911.0030996777605,4.5037181189029695e-12,5.240932617944882e-12,4.767185657517283e-12,4.4323328246702695e-12,5.147797652416998e-12,4.676281846719899e-12,2.1117962036199918e-11,2.1061955746318454e-11,1.6811473639070964e-11
5941,25906.157961161964,13500.747106032446,2911.0030996777614,4.506666519777312e-12,5.240864147295334e-12,4.731502887571575e-12,4.436605617254694e-12,5.151189163998635e-12,4.646165204986015e-12,2.113159608196729e-11,2.084258685400331e-11,1.6922110029159178e-11
5942,25906.157961161553,13500.747106032288,2911.003099677752,4.511604809105456e-12,5.2403213775350024e-12,4.659138808645428e-12,4.440947513189302e-12,5.154643561485805e-12,4.612426082531427e-12,2.1137818099939417e-11,2.092154120251949e-11,1.7387350833901122e-11
5943,25906.157961161614,13500.747106032382,2911.003099677756,4.520997990915536e-12,5.2393937860596206e-12,4.529578501000182e-12,4.44598871771238e-12,5.158250673439315e-12,4.5744660066152135e-12,2.11497490005717e-11,2.0998920732416584e-11,1.6907231141219668e-11
5944,10529.566200427384,8616.688872947027,323.4447888530847,4.537615589504361e-12,5.23752494169711e-12,4.308753246202977e-12,4.451455841269686e-12,5.161574064264902e-12,4.527171534630328e-12,4241.433799572747,4.5699584524989595e-11,1488.5552111471961
5945,5806.4718731698185,3562.7098583988204,323.4447888530847,4.546782375892401e-12,5.2422883205680056e-12,4.192568493253281e-12,4.457025295610007e-12,5.16707535696785e-12,4.5008312187763405e-12,8964.52812683026,3803.290141601175,1488.5552111472007
5946,5020.382760146152,4439.086158088293,323.4447888530847,4.551592997435107e-12,5.237819394336223e-12,4.139065280165383e-12,4.462832069379376e-12,5.173126002299612e-12,4.489147765706342e-12,9750.617239854117,2926.91384191177,1488.5552111472005
5947,4548.04128533496,10879.272454568425,323.4447888530847,4.5540327752761415e-12,5.224962681767405e-12,4.1409796189104165e-12,4.468983468745797e-12,5.179827724143696e-12,4.492067085697795e-12,10222.958714665052,4.585563221161759e-11,1488.5552111472
5948,6146.897391701843,13500.747106032331,323.4447888530847,4.555252970129778e-12,5.21853120053993e-12,4.1995360828667246e-12,4.475506516794651e-12,5.188219866614782e-12,4.509557558622669e-12,8624.102608298257,2.064773424350919e-11,1488.5552111472005
5949,14338.071176669773,13500.747106032468,323.4447888530847,4.556297075990867e-12,5.232497056069201e-12,4.324751748229796e-12,4.4824864174343325e-12,5.199018719836067e-12,4.542097426128513e-12,432.92882333029326,2.05721541724996e-11,1488.5552111471968
5950,25906.15796116184,13500.747106032344,2911.003099677752,4.557720615934414e-12,5.2713175214532785e-12,4.547504521581388e-12,4.49026026270363e-12,5.213087420265946e-12,4.594665802220665e-12,2.212473868962645e-11,2.2467324695726056e-11,1.766034789574598e-11
5951,25906.157961161807,13500.747106032426,2911.0030996777564,4.563193602215162e-12,5.300335473307875e-12,4.701550957666296e-12,4.4974454768890166e-12,5.225211780092593e-12,4.641228121444873e-12,2.2825715808616232e-11,2.3111526387577557e-11,1.9656726753420265e-11
5952,25906.157961161724,13500.747106032275,2911.0030996777637,4.566306241949119e-12,5.317162943819263e-12,4.788037780772125e-12,4.5035361002893215e-12,5.235245724237739e-12,4.680455800392687e-12,2.281273110989902e-11,2.2966342549635555e-11,1.9186689352612353e-11
5953,25906.15796116181,13500.747106032417,2911.003099677765,4.568025315921381e-12,5.326251338354873e-12,4.8321893275712334e-12,4.508747656671677e-12,5.243675940482515e-12,4.714116998573075e-12,2.2697854926468803e-11,2.28992981065398e-11,1.8870253676428477e-11
5954,25906.157961161756,13500.74710603236,2911.0030996777655,4.56881954234476e-12,5.3299635893766245e-12,4.849621978694812e-12,4.5131341119904795e-12,5.2504015425928e-12,4.742733949797142e-12,2.255043031805874e-11,2.2788925958306113e-11,1.8669610282346628e-11
5955,25906.15796116178,13500.747106032493,2911.0030996777577,4.569020842210543e-12,5.3308921772528375e-12,4.853447302428033e-12,4.5167901113545114e-12,5.255775964053083e-12,4.7667636417992654e-12,2.2408766310319432e-11,2.2652570263984923e-11,1.8430440238594658e-11
5956,25906.157961161807,13500.747106032391,2911.003099677762,4.568905316766792e-12,5.330378031256114e-12,4.85057944639154e-12,4.51965681141085e-12,5.2598240949424296e-12,4.7865281468957385e-12,2.2259392759558646e-11,2.259805389156208e-11,1.832552508688263e-11
5957,25906.157961161785,13500.747106032528,2911.003099677764,4.569089417354504e-12,5.329030754783381e-12,4.843943427063569e-12,4.5219563661774105e-12,5.262435150090122e-12,4.802325103208328e-12,2.216283970365546e-11,2.2434946060377075e-11,1.8031161518812546e-11
5958,25906.157961161876,13500.747106032251,2911.003099677764,4.569536928685604e-12,5.3275068595438035e-12,4.833746149917698e-12,4.5236237491352116e-12,5.263919622487671e-12,4.814356935224501e-12,2.2139443888073577e-11,2.25957602962431e-11,1.822519475328367e-11
5959,25906.1579611617,13500.747106032404,1797.09180106339,4.570179693624019e-12,5.325193053363937e-12,4.818086876858765e-12,4.524675125963259e-12,5.264237921919011e-12,4.822050988092309e-12,2.224433977318509e-11,2.2574047623720512e-11,14.908198936641657
5960,25906.157961161767,13500.747106032422,1795.7029510552413,4.570674332140699e-12,5.326375040936869e-12,4.8065892131646186e-12,4.525227741860915e-12,5.2640514467435224e-12,4.82989973782737e-12,2.200238392053852e-11,2.261635040098316e-11,16.29704894479551
5961,25906.157961161734,13500.747106032297,2860.492620597866,4.571121677929205e-12,5.330612137510215e-12,4.795798535895722e-12,4.5252744927612265e-12,5.263189869752613e-12,4.8369320930920185e-12,2.2120881188871983e-11,2.301677428734573e-11,3.776790921400357e-11
5962,25906.157961161724,13500.747106032375,1793.8135839725549,4.571416614355516e-12,5.333437685495372e-12,4.800053817154374e-12,4.524808176117737e-12,5.26130896930526e-12,4.845174367351435e-12,2.2047942872379114e-11,2.3078007093984257e-11,18.18641602747796
5963,25906.15796116172,13500.74710603234,1790.676061251854,4.571713030918998e-12,5.334439412399053e-12,4.803030947561189e-12,4.5240309809393206e-12,5.258411380247986e-12,4.852883834734e-12,2.203739667355398e-11,2.3131393694939996e-11,21.323938748178914
5964,25906.157961161745,13500.747106032399,1792.9984619993847,4.571835496302229e-12,5.332751312885717e-12,4.8051677731629746e-12,4.522870290273605e-12,5.254715778133252e-12,4.860549423391854e-12,2.2073093145558258e-11,2.3271952031489086e-11,19.00153800064487
5965,25906.157961161807,13500.747106032322,1795.316924503965,4.571715437880507e-12,5.325806075761631e-12,4.806538043935209e-12,4.521407565700812e-12,5.250164455206385e-12,4.868329998679485e-12,2.20716020478814e-11,2.334398861283195e-11,16.683075496068785
5966,25906.15796116179,13500.747106032382,1788.9672924163406,4.571197595387738e-12,5.310924614920494e-12,4.806925129244197e-12,4.519813759868883e-12,5.24484054830139e-12,4.876321910094445e-12,2.221997557073883e-11,2.3226442907968145e-11,23.03270758369147
5967,25906.1579611617,13500.747106032419,1788.4034125140925,4.569577227281667e-12,5.284117466298312e-12,4.806634812540267e-12,4.518143085446795e-12,5.2387056486263886e-12,4.884758421520695e-12,2.2311560990767948e-11,2.3464600562542372e-11,23.596587485938173
5968,25906.157961161713,13500.747106032391,1788.9519050844744,4.5661116838274546e-12,5.2379987820630555e-12,4.8056987184601195e-12,4.516500613338637e-12,5.230811326398012e-12,4.893774892819065e-12,2.2392793764890555e-11,2.0077764481078052e-11,23.04809491555776
5969,25906.157961161673,13500.747106032302,1738.1522487491106,4.559918527100502e-12,5.2120998495714585e-12,4.803657283533906e-12,4.5150415516090454e-12,5.2280841878254565e-12,4.9035427994851975e-12,2.248495883622811e-11,2.0023988778730205e-11,73.84775125092318
5970,13280.117925250624,13500.747106032344,1788.1076511414922,4.549642226213351e-12,5.19990548771032e-12,4.799038458965978e-12,4.513504588013693e-12,5.229531225453456e-12,4.914185488457898e-12,1490.8820747494558,2.0291211191652232e-11,23.89234885854079
5971,15000.842630459036,13500.747106032248,1791.5688080323264,4.5379955728318224e-12,5.199529244766258e-12,4.792759241726318e-12,4.514520629987386e-12,5.2353313089856905e-12,4.925979208677487e-12,5.61767545267729e-11,2.010436825913817e-11,20.43119196771398
5972,21633.524641039676,13500.74710603258,2520.9227071288446,4.534414606544241e-12,5.210878346042739e-12,4.7835627226953175e-12,4.51874739186939e-12,5.24572066044637e-12,4.938836203224918e-12,5.668997698101756e-11,2.013952214952931e-11,3.743454028940096e-11
5973,23228.237289571673,13500.747106032437,2911.00309967776,4.537654608328963e-12,5.235885721313988e-12,4.785744544444893e-12,4.526252717622298e-12,5.261400203690383e-12,4.9549223619618275e-12,5.6783478055659395e-11,1.9979980113175588e-11,1.5792372252647885e-11
5974,25906.157961161567,13500.747106032315,2911.003099677765,4.548461318750998e-12,5.2773292932751804e-12,4.806419094479454e-12,4.53776874150379e-12,5.283510975191014e-12,4.974518799044224e-12,2.2157420896961034e-11,2.263359289302028e-11,1.7721512658412576e-11
5975,25906.157961161865,13500.747106032384,2911.0030996777477,4.558545267827444e-12,5.304827623523927e-12,4.8185309968243e-12,4.5514607136974054e-12,5.3067827246258814e-12,4.993189915070313e-12,2.2619232539082204e-11,2.296071877587195e-11,1.7531628820521436e-11
5976,25906.157961161545,13500.747106032451,2911.0030996777637,4.564113510863725e-12,5.3198357932320766e-12,4.8253929400370086e-12,4.567025274544822e-12,5.331991129415251e-12,5.012287994223735e-12,2.2578606104895986e-11,2.287597237724437e-11,1.7408347322826738e-11
5977,25906.157961161724,13500.747106032382,2911.003099677759,4.566972156289383e-12,5.327266922669979e-12,4.829245546813182e-12,4.585096385862979e-12,5.359987027979061e-12,5.0324002035213284e-12,2.2542870950258215e-11,2.279387259750835e-11,1.7344624033548984e-11
5978,25906.15796116177,13500.747106032426,2911.0030996777746,4.567919457316866e-12,5.329814866121523e-12,4.830699888248042e-12,4.6062652519443704e-12,5.3914742193279166e-12,5.0539366893201636e-12,2.2474466229526403e-11,2.274825802357069e-11,1.7384763644260298e-11
5979,25906.1579611617,13500.747106032402,2911.003099677765,4.567445589553622e-12,5.3291787601692246e-12,4.830018564122293e-12,4.631025184526406e-12,5.427106205117315e-12,5.077357446679742e-12,2.2368798793674302e-11,2.2685460994795245e-11,1.7403144638735726e-11
5980,25906.157961161738,13500.747106032453,2911.003099677768,4.565785488549558e-12,5.3260331770186675e-12,4.82646218692611e-12,4.65999770943286e-12,5.467665906519762e-12,5.103096659867379e-12,2.209913748003038e-11,2.232218888653608e-11,1.7126463029277405e-11
5981,25906.157961161716,13500.747106032357,2911.0030996777546,4.562880431839931e-12,5.320302740596344e-12,4.818954876150413e-12,4.694040563765318e-12,5.514109100773652e-12,5.131590813914281e-12,2.186081018204794e-11,2.2041761782321265e-11,1.7349257960450826e-11
5982,25906.157961161687,13500.747106032346,2911.0030996777687,4.562931327858571e-12,5.3170932293120874e-12,4.806253364802417e-12,4.734634491552094e-12,5.5681024626486795e-12,5.163358231075361e-12,2.204960263555661e-11,2.2166252636687293e-11,1.742986344854418e-11
5983,25906.157961161847,13500.747106032419,631.5228669970411,4.565494721182821e-12,5.315786263688412e-12,4.78741121294354e-12,4.782972823762768e-12,5.630843341591937e-12,5.1980251468514536e-12,2.223714093290868e-11,2.318797798799756e-11,1180.4771330029926
5984,25906.157961161738,13500.747106032473,673.3503426046104,4.5658185769397684e-12,5.3103871195235864e-12,4.771851243884793e-12,4.839371878031772e-12,5.702777331935324e-12,5.241023703980569e-12,2.2238341320047854e-11,2.3231634205014233e-11,1138.649657395423
5985,25906.157961161665,13500.747106032468,2911.0030996777623,4.563635261888854e-12,5.3045361661805875e-12,4.766399182089368e-12,4.905385099617636e-12,5.7854062407622694e-12,5.292019447129682e-12,2.237063387032719e-11,2.2644256986997154e-11,1.55898947031954e-11
5986,25906.157961161625,13500.7471060319,2911.0030996777828,4.559140888984021e-12,5.314070838991308e-12,4.821412103086665e-12,4.983004829087986e-12,5.882345466329574e-12,5.353991770292596e-12,2.240960461814166e-11,2.2966659663670748e-11,1.5601529569022423e-11
5987,25906.1579611618,13500.747106032464,2911.0030996777577,4.555076270869491e-12,5.354274841142738e-12,4.96493137368758e-12,5.0742545320450435e-12,5.994151122683617e-12,5.428192910680911e-12,2.25131357448062e-11,2.3143565350163257e-11,1.515708520570687e-11
5988,25906.15796116176,13500.74710603239,2911.0030996777696,4.5595871932029615e-12,5.4887657170682776e-12,5.2416553202376274e-12,5.182019266217512e-12,6.125009919750106e-12,5.517208759639768e-12,2.2727339962213877e-11,2.3380773169342407e-11,1.5870146329629677e-11
5989,25906.157961161898,13500.74710603234,1811.9999999999216,4.590892612279133e-12,5.761740825768273e-12,5.7681337818424325e-12,5.310100501764684e-12,6.279718695482428e-12,5.635175905827963e-12,2.3007725312256773e-11,2.5006423163285317e-11,1.1013508268500858e-10
5990,25906.157961161643,13500.747106032602,323.44478885308484,4.703416558957239e-12,6.265382096804623e-12,6.104423851631407e-12,5.464194503629512e-12,6.463575824808722e-12,5.722556369673082e-12,2.3533485932722313e-11,2.275988094641327e-11,1488.5552111469253
5991,25906.15796116172,6327.637202609348,323.4447888530848,4.95099507283379e-12,7.452990217034411e-12,6.1890703018822905e-12,5.652879509934778e-12,6.721703010823633e-12,5.790091961823382e-12,2.7140155958768354e-11,1038.362797390687,1488.5552111469274
5992,25906.15796116152,1500.0830117813796,323.4447888530848,5.445946186528225e-12,7.661807530194856e-12,6.099278087264328e-12,5.8885024817454366e-12,6.8628756875321985e-12,5.837302275488918e-12,3.289467107024853e-11,10610.113160139079,1488.5552111469294
5993,2878.461995684641,1500.0830117813794,323.4447888530848,6.76243326149804e-12,7.754838732537953e-12,6.004692997714451e-12,6.235887926894162e-12,6.9972782649236195e-12,5.883018323876403e-12,13058.581345098119,14344.513282666869,1488.5552111469337
5994,2878.4619956846395,1500.0830117813791,323.4447888530846,7.1801247904988846e-12,7.756986317622979e-12,5.90716195711845e-12,6.464465976326862e-12,7.107614332374122e-12,5.918258524777376e-12,15390.668026663448,14977.867474422117,1488.55521114695
5995,2878.4619956846395,1500.0830117813794,323.4447888530848,7.521921007307024e-12,7.859444246275674e-12,5.965597226699518e-12,6.72091435265384e-12,7.255792388198228e-12,5.981236072754655e-12,15390.668026663556,12177.9702205914,1488.5552111469322
5996,2878.46199568464,1500.0830117813796,323.4447888530848,7.717736766628168e-12,7.946235729034774e-12,6.039152838068736e-12,6.939068695551448e-12,7.38524919921544e-12,6.034514765823759e-12,13058.581345098184,8903.23381695299,1488.5552111469306
5997,2878.46199568464,1500.0830117813796,323.4447888530848,7.82766392619622e-12,8.02280648094526e-12,6.136528994300724e-12,7.126385133347146e-12,7.49929012282344e-12,6.084787990018995e-12,13058.581345098177,5865.916988218604,1488.5552111469292
5998,2878.461995684644,1500.0830117813891,323.444788853085,7.916185000075808e-12,8.109835045296055e-12,6.267540147868998e-12,7.296082807169727e-12,7.607003555163351e-12,6.135826421700754e-12,11892.538004315395,5865.916988218637,1488.555211146926
5999,2878.461995684644,1500.0830117813891,323.444788853085,7.958671757191624e-12,8.1583178173329e-12,6.345589567883311e-12,7.432460859680063e-12,7.689795477660764e-12,6.171638349660356e-12,11892.53800431541,5865.91698821859,1488.5552111469292
6000,2878.461995684644,1500.0830117813891,323.444788853085,7.978188085316784e-12,8.183691140483642e-12,6.390693167935229e-12,7.54558816708598e-12,7.75501986656386e-12,6.1965165281846905e-12,11892.538004315453,5865.916988218624,1488.5552111469292
6001,2878.461995684644,1500.0830117813891,323.444788853085,7.984533341089385e-12,8.19298748273135e-12,6.413074107386278e-12,7.639549845688789e-12,7.804439672555716e-12,6.210948385758339e-12,11892.538004315462,5865.916988218582,1488.5552111469271
6002,2878.461995684644,1500.0830117813891,323.444788853085,7.98255687451905e-12,8.19088591488366e-12,6.419638222183657e-12,7.717177126440866e-12,7.839555447063859e-12,6.215380854514526e-12,11892.538004315316,5865.916988218621,1488.5552111469256
6003,2878.461995684644,1500.0830117813891,323.444788853085,7.975172921285457e-12,8.179337200365179e-12,6.41367467020022e-12,7.780501400837603e-12,7.861038550917053e-12,6.209846643027905e-12,11892.53800431541,5865.91698821857,1488.5552111469328
6004,2878.4619956846404,1500.0830117813805,323.444788853085,7.96310732687741e-12,8.156631891236716e-12,6.39619919953168e-12,7.829502027129975e-12,7.867967515940853e-12,6.194219396357227e-12,11892.538004315424,5865.916988218595,1488.555211146932
6005,2878.4619956846404,1500.0830117813803,323.444788853085,7.961598006986494e-12,8.138452563779125e-12,6.367188922174414e-12,7.870717059350724e-12,7.86643931121626e-12,6.168170125180959e-12,11892.538004315415,5865.916988218621,1488.5552111469333
6006,2878.46199568464,1500.0830117813798,323.44478885308484,7.968918078515147e-12,8.120414342335563e-12,6.3208278915269e-12,7.902040909110768e-12,7.853654920884472e-12,6.128591622513452e-12,11892.538004315378,5865.916988218603,1488.5552111469306
6007,10900.610394711717,1500.0830117813798,323.44478885308484,8.001783789844399e-12,8.115806891052411e-12,6.319899117330707e-12,7.931844980909688e-12,7.834205559516789e-12,6.086925017007106e-12,3870.389605288301,5865.916988218718,1488.555211146929
6008,25906.157961161778,1500.0830117813798,323.444788853085,8.031125050833554e-12,8.121850004364956e-12,6.362767225116571e-12,7.950370339299775e-12,7.806596353991032e-12,6.04242646965967e-12,1.518784738560855e-11,5865.916988218626,1488.55521114693
6009,25906.157961161578,1500.083011781381,323.444788853085,8.049526692642609e-12,8.138139373706244e-12,6.38412802515121e-12,7.95055767586611e-12,7.772175758081816e-12,5.982302802632678e-12,1.5158977107397816e-11,5865.9169882187425,1488.5552111469312
6010,25906.157961161814,1500.083011781381,323.444788853085,8.060265209650565e-12,8.144782011889419e-12,6.380593928911366e-12,7.93541459716067e-12,7.723552754900474e-12,5.907649744359422e-12,1.515858983882097e-11,5865.916988218678,1488.5552111469262
6011,25906.15796116169,1500.0830117813812,323.444788853085,8.063443172767073e-12,8.139784432038471e-12,6.335535352171389e-12,7.904397458624253e-12,7.661456245311109e-12,5.816531129562716e-12,1.5192899217009187e-11,5865.91698821865,1488.5552111469337
6012,25906.157961161633,1500.0830117813798,323.444788853085,8.05816750880534e-12,8.115164578715395e-12,6.227528381488802e-12,7.856409082913406e-12,7.582872996275169e-12,5.706142097252502e-12,1.5319868430100298e-11,5865.916988218659,1488.5552111469353
6013,25906.157961161854,1500.0830117813812,323.444788853085,8.0385469835077e-12,8.080740197559166e-12,6.024496089698048e-12,7.789811227706376e-12,7.49543145216453e-12,5.572607606175426e-12,1.5381971284986084e-11,5865.9169882186225,1488.555211146941
6014,25906.157961161753,1500.083011781381,323.4447888530846,7.992546980340174e-12,7.997156202301093e-12,5.650759488381055e-12,7.702219928752121e-12,7.387900958165434e-12,5.402521716738284e-12,1.563778666295613e-11,5865.916988218771,1488.555211147194
6015,25906.157961161734,1500.0830117813814,323.44478885308456,7.898026147720088e-12,7.836488638467464e-12,5.335988173809085e-12,7.590146618626243e-12,7.25919501770372e-12,5.247003835295445e-12,1.6366030973287595e-11,5865.916988218633,1488.5552111472143
6016,20266.5670347458,1500.0830117813791,323.44478885308456,7.728809116370981e-12,7.554394536409332e-12,5.152134048007371e-12,7.4447047516489e-12,7.092074483845247e-12,5.127589901561554e-12,2.4085753475833885e-11,14977.867474421455,1488.5552111472202
6017,2878.46199568464,1500.0830117813791,323.44478885308456,7.486731748375854e-12,7.32890656382962e-12,5.0333129004408636e-12,7.2747140189661e-12,6.95836086888645e-12,5.031098605501211e-12,20620.25126958841,14977.86747442148,1488.5552111472161
6018,2878.4619956846395,1500.0830117813791,323.4447888530845,7.1655299578708635e-12,7.10152674128998e-12,4.935731562346651e-12,7.077872231714396e-12,6.826103050725308e-12,4.946940575903134e-12,30933.917337401625,14977.86747442025,1488.5552111472193
6019,2878.4619956846395,1500.0830117813791,323.44478885308456,7.134833442037352e-12,7.176261045068537e-12,5.028898646582242e-12,6.997802229314892e-12,6.793504868806593e-12,4.913168822177028e-12,30933.91733740108,14977.86747442131,1488.55521114722
6020,2878.4619956846395,1500.0830117813791,323.44478885308456,7.149396240004629e-12,7.25208663737235e-12,5.113545049322451e-12,6.930793254748102e-12,6.7634807771652444e-12,4.885379409876025e-12,30933.917337403003,14977.867474421684,1488.555211147216
6021,2878.4619956846395,1500.0830117813791,323.44478885308456,7.189406645661974e-12,7.3230257167264e-12,5.209304964776889e-12,6.8808301720898655e-12,6.747160370511214e-12,4.868755660100335e-12,30933.91733740295,14977.867474421599,1488.5552111472173
6022,2878.4619956846395,1500.0830117813791,323.4447888530846,7.253306834225966e-12,7.380134900400079e-12,5.339603800450383e-12,6.850224783622686e-12,6.742320701555222e-12,4.866050862339389e-12,30933.91733740226,14977.867474421777,1488.5552111471955
6023,2878.4619956846395,1500.0830117813791,323.4447888530846,7.298723487956428e-12,7.419084366637683e-12,5.42725085112609e-12,6.82949257335696e-12,6.748471009725856e-12,4.86101272322625e-12,30933.917337403145,14977.86747442164,1488.555211147197
6024,2878.4619956846395,1500.0830117813791,323.4447888530846,7.33608851495079e-12,7.452819375881004e-12,5.500216603002922e-12,6.82158379188937e-12,6.7672358732077155e-12,4.857133264918519e-12,30933.917337401566,14977.867474422414,1488.5552111471948
6025,2878.4619956846395,1500.0830117813791,323.4447888530846,7.35327185493061e-12,7.467958585190902e-12,5.5550523389771325e-12,6.821317428877943e-12,6.793288962027088e-12,4.8508678355387e-12,30933.917337403505,14977.867474421839,1488.5552111471955
6026,2878.4619956846395,1500.0830117813791,323.4447888530846,7.35679614818908e-12,7.472987471573344e-12,5.60685690920496e-12,6.829811706554229e-12,6.828080701237913e-12,4.843562052781228e-12,30933.917337400755,14977.867474422292,1488.5552111471907
6027,2878.4619956846395,1500.0830117813791,323.4447888530846,7.355179432375467e-12,7.477734812183516e-12,5.640240704248411e-12,6.847295706507448e-12,6.87216404049292e-12,4.830613005644271e-12,30933.917337402556,14977.86747442197,1488.5552111471904
6028,2878.4619956846395,1500.0830117813791,323.4447888530846,7.359419618593888e-12,7.498036490519845e-12,5.661785095743521e-12,6.872830640471069e-12,6.924980241323959e-12,4.811827897639688e-12,30933.91733740213,14977.867474422303,1488.555211147194
6029,2878.4619956846395,1500.0830117813791,323.4447888530846,7.393224398231806e-12,7.56563780064389e-12,5.6718764282100075e-12,6.910089836309771e-12,6.992763520959168e-12,4.789752503178829e-12,30933.917337402618,14977.867474422326,1488.5552111471957
6030,2878.4619956846395,1500.0830117813791,323.4447888530846,7.495288783495447e-12,7.700745089361684e-12,5.6605068671140735e-12,6.968199782563227e-12,7.07669974040533e-12,4.763727406366869e-12,30933.917337402505,14977.867474422004,1488.5552111471977
6031,2878.461995684641,1500.0830117813807,323.44478885309087,7.691011004852348e-12,7.968630722839095e-12,5.635281578465041e-12,7.0599949404508385e-12,7.203018774793246e-12,4.7454205011910295e-12,11892.53800431521,5865.916988218677,1488.5552111469965
6032,25906.157961162022,13500.747106032393,2884.76253087909,7.801549882208815e-12,8.122255991604414e-12,4.967156968319462e-12,7.1211464043967095e-12,7.290528245574551e-12,4.66688786224985e-12,1.4300781459914652e-11,1.2778905963577264e-11,3.8988916189648107e-11
6033,25906.157961161796,13500.747106032293,2911.003099677756,7.867500940614178e-12,8.216631921320454e-12,4.652416704549089e-12,7.162198311942075e-12,7.352606830108027e-12,4.608935905779442e-12,1.4129516823485323e-11,1.2472116602540994e-11,3.284012043339758e-11
6034,25906.15796116179,13500.747106032499,2911.0030996777655,7.902026128309742e-12,8.267948984280647e-12,4.482504797712206e-12,7.1851581462464165e-12,7.391635324513055e-12,4.555816129274015e-12,1.398305357592663e-11,1.2278071114486908e-11,3.281897018505076e-11
6035,25906.15796116194,13500.747106032379,2911.003099677758,7.914389312488895e-12,8.28802964467261e-12,4.3950322426884954e-12,7.191189246488237e-12,7.409791166957362e-12,4.506416820274921e-12,1.391287960163926e-11,1.2232380587214783e-11,3.2808303298212386e-11
6036,25906.157961161556,13500.747106032257,2911.0030996777537,7.90973757492593e-12,8.284215285856397e-12,4.358820381950868e-12,7.180326229035535e-12,7.407834057819875e-12,4.4597347216495295e-12,1.3963087915053637e-11,1.2225823337715426e-11,3.280425902951432e-11
6037,25906.15796116206,13500.74710603215,2911.003099677765,7.884627843477266e-12,8.252559206498329e-12,4.333544202436491e-12,7.153184686730228e-12,7.386261335832799e-12,4.414894339763865e-12,1.4002509479491158e-11,1.2293193684741011e-11,3.280997491145555e-11
6038,25906.15796116195,13500.747106032342,2911.0030996777605,7.821904618253997e-12,8.173047698366216e-12,4.292787832935285e-12,7.109116087184229e-12,7.344874127224814e-12,4.3709919727388906e-12,1.4118651234407572e-11,1.2443681348697696e-11,3.283941436496178e-11
6039,25906.157961162102,13500.747106030658,2911.0030996777555,7.691651342925963e-12,8.009942980734553e-12,4.208698670946791e-12,7.046983920872159e-12,7.282313114888696e-12,4.327249636349491e-12,1.4340361108704456e-11,1.373114732585208e-11,3.289692321002993e-11
6040,15758.147053661198,4864.466767142308,2911.003099677756,7.471194865897676e-12,7.747282758842206e-12,4.076053810230488e-12,6.96510163702123e-12,7.200014813561954e-12,4.283186273876073e-12,2.41439016898934e-11,2501.5332328576815,3.300333487579073e-11
6041,2878.4619956846395,1500.0830117813791,323.4447888530887,7.089624436115608e-12,7.2570439202927815e-12,3.8722736719665745e-12,6.849552347893328e-12,7.076040257699504e-12,4.2378027289505705e-12,30933.917337401905,14977.867474422024,1488.5552111470245
6042,2878.4619956846395,1500.0830117813791,323.4447888530845,6.676146239520309e-12,6.7714932897657835e-12,3.5697894270612072e-12,6.731314491906973e-12,6.9544153561433035e-12,4.1776135900158404e-12,30933.91733740186,14977.867474420607,1488.555211147222
6043,2878.4619956846395,1500.0830117813791,323.4447888530885,6.828800961284517e-12,6.961446334947401e-12,3.838486536639252e-12,6.7812547241284734e-12,7.0208752385169995e-12,4.219704389335614e-12,30933.917337402116,14977.867474422575,1488.55521114696
6044,2878.4619956846395,1500.0830117813791,323.4447888530885,6.945957915632084e-12,7.108982200612446e-12,4.001902285636735e-12,6.817496483620404e-12,7.068220717588189e-12,4.2455535487893035e-12,30933.91733740257,14977.867474422208,1488.5552111469524
6045,2878.4619956846395,1500.0830117813791,323.4447888530885,7.060877771717772e-12,7.255270126961624e-12,4.1152251959929425e-12,6.870242018623404e-12,7.131965773449104e-12,4.271970912456945e-12,30933.917337402207,14977.867474421846,1488.5552111469613
