t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
1134,306.74743893696404,0.0,3.1618825848190237e-14,3.860206384156557e-14,1.9249338992549145e-14,3.469616171377122e-14,2.3132237767202457e-14,2.173321098522566e-14,3.0754729481149395e-13,1.8497741250935817e-12,2196.667784372399,65.682966048912,0.0,4336.9331600000005,0.0,2.8387403777789558e-14,3.298558570104767e-14,1.2703955859658817e-14,2.043937661933687e-14,2.1751048882127683e-14,2.251482901447118e-12,2.6074903524355123e-13,1997.1586429184993,504.941873204108,5.343466547999637,1503.0704881083166,0.0,3.6433484122068324e-14,3.164218692038939e-14,3.927696619089595e-14,2.3321922915496484e-14,2.4975069694509833e-14,2.0500189640715274e-14,8.847956216147215e-13,1.443004832601305e-12,81.901334735945,0.0,1.296957474215916e-13,3.404120612465183e-14,1.835962142486719e-14,41116.372795946576,7.56152367741675e-14,1.342978692025443e-13,3.414837002731612e-14,1.8382269308261088e-14,7803.054872988656,7.840742803860781e-14,9.998104381248419e-14,3.224242990190978e-14,1.7497608134075484e-14,8075.373704621223,7.205730506280125e-14,3.2344485926732774e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433316654774326e-14,48.85815873363712,1.0568422400482259e-15,8.686409051476539e-16,0.0,57.022746929999485,2.3225121849437175e-16,6.419841916355614e-14,2.4568843586538634e-14,5.392356343951945e-13,74469.489530576,1.520207784929398e-13,2.4680776766730196e-12,25419.031606886998,9976.691454141786,1069.2305855679997,16049.366266944,6825.402660262999,75272.95357182299,10014.697167057175,5.784167651805592e-13,5.790376725358296e-13,3527.4279289729993,7334.125306319999,19933.842728098003,488.35756599508875,14416.620059750068,785.3507315169995,6012.494121954999
1135,306.74743893696535,0.0,3.182222475274233e-14,3.881251035881837e-14,1.9372895335148575e-14,3.496066110205271e-14,2.3391414532690487e-14,2.194269087661022e-14,3.257568503227073e-13,2.1199382059599305e-12,2154.2089198008002,65.682966048912,185.3741330951999,4729.48,0.0,2.8632396653501176e-14,3.328915073257555e-14,1.2746173268188648e-14,2.0614762995771558e-14,2.1974765560125764e-14,2.6292747442091134e-12,2.734583714370453e-13,1972.3408895645,504.941873204108,213.34903433759993,1503.0704881083152,0.0,3.6643076231156494e-14,3.1915775056223494e-14,3.963345302381513e-14,2.3490112332965994e-14,2.5272272313768113e-14,2.068429488524134e-14,9.54095806059212e-13,1.6495267664576427e-12,81.901334735945,466.3996164589999,1.322992264750207e-13,3.4551432646450487e-14,1.9265958592870002e-14,42078.465848473505,7.78994420707559e-14,1.3773176678286552e-13,3.4688878999564146e-14,1.9301739240476787e-14,15582.656627893672,8.042668710573132e-14,1.0224022819404185e-13,3.290219820438091e-14,1.8352146548825423e-14,13040.831151614771,7.365754328627837e-14,4.965973526893744e-15,211.66218919304114,19936.61168763219,2.995838609533371e-14,1.7309230597769515e-15,5.6115049812696035e-15,2.0600445851385084e-14,1.6460105886897976e-14,4.344787978591331e-15,3.3677184209891765e-13,1.5283454180430853e-12,1308.339782943865,1.971229486228735e-15,7.217626605674584e-14,2.4736212813595225e-13,1.0804993954079926e-14,1.0258758754302581e-11,1876.1093234490436,3.1168843896176e-14,4.9184751519956e-14,1.794487214641168e-14,2624.796717912,2.3820113458450155e-14,7.190843521830927e-14,2.504447530313122e-14,5.767931767931214e-13,74820.01589137601,1.9457863099078832e-13,2.4399858677307425e-12,24880.794041733,10030.801860296739,979.487832048,15005.842063728,6372.513531824,75126.028378856,10011.953243228287,6.778562963614889e-13,7.227222063178501e-13,3115.025317567,7060.6763531999995,19663.746417030492,480.7204596274187,14455.119985361029,725.8510276379999,5837.887123742
1136,256.0614516127597,0.0,3.155857054864771e-14,3.8388311748146837e-14,1.926008811001799e-14,3.4662062351365e-14,2.322647767095336e-14,2.1747231402682296e-14,3.0607305972207797e-13,1.7756828324352866e-12,1910.332951829123,65.682966048912,847.8566429728525,4336.9331600000005,0.0,2.848958109650565e-14,3.309744116093826e-14,1.2709357425695662e-14,2.045861683191561e-14,2.184882479920335e-14,2.3020526686328925e-12,2.6034175012841725e-13,1738.7850896227055,504.941873204108,648.0328551659286,1294.3403215035955,0.0,3.64086599862603e-14,3.186531891861345e-14,3.957484799642477e-14,2.3450307791156382e-14,2.516167688218707e-14,2.0561849185601863e-14,8.469423093731519e-13,1.4047608267698941e-12,81.901334735945,2580.1184410281717,1.2545918896377191e-13,3.44967526638637e-14,1.912765486772445e-14,3.2566330822406344e-13,7.430834577814041e-14,1.3070390579800241e-13,3.4491222214292204e-14,1.9102260805771217e-14,3.2729059409886146e-13,7.60548888253569e-14,9.897704861656566e-14,3.2736296269476784e-14,1.8191708407289382e-14,2.8173393257987247e-13,7.041502102682071e-14,3.492419146045435e-15,2429.770594254613,79368.65568518627,1.6324038399627723e-13,1.9375805573619166e-14,9.087947771498228e-14,7.725344756163056e-14,8.015407171507247e-14,5.0414015516540567e-14,1.8015059841084773e-12,4.721500403716688e-12,9592.013060543879,1.8841874459222415e-14,3.324969708375673e-13,6.941803329458145e-13,8.037433453367991e-14,2.558639197136533e-11,5269.407793940921,7.987817224328451e-14,1.4526674603193421e-13,6.910983884214235e-14,6666.308403596323,7.393173643573971e-14,5.217179070062472e-14,2.171260773482717e-14,2.822774987979879e-13,74877.1822654121,1.2176299297753245e-13,1.2696739892967919e-12,22371.16822425252,9953.88270149563,704.1895892810288,12507.042606696597,5475.168303208859,74764.96298576727,9879.289151375599,3.432040392108784e-13,4.2048610983957484e-13,2434.5762665103607,5710.353682709739,17672.012284246324,351.1118402430229,14563.119023900192,513.7280361501997,5330.878655502354
1137,223.7361211589767,0.0,3.149596630538757e-14,3.8247456198031065e-14,1.925074168594293e-14,3.4603765389745183e-14,2.3168296238114113e-14,2.1689253537353557e-14,2.9941683471045227e-13,1.7815706912989072e-12,1247.0518792408723,65.682966048912,1069.38882155353,3944.386320000001,0.0,2.856172345583127e-14,3.311476773468779e-14,1.2705468723685907e-14,2.0426660929240574e-14,2.184167984427622e-14,2.3032183542270365e-12,2.5622620534335405e-13,1572.0395156525913,504.941873204108,848.9189096241164,1007.2349397980768,0.0,3.63368410705375e-14,3.190429307099726e-14,3.961200606027141e-14,2.3467889222052337e-14,2.5082609060615346e-14,2.053627914475218e-14,8.34844594544855e-13,1.3758506517202835e-12,81.901334735945,2938.4935588794588,1.237357292362141e-13,3.468699674503474e-14,1.843027864490408e-14,2.9341679825070803e-13,7.247528604394695e-14,1.2917214131831414e-13,3.4630019397177124e-14,1.8386016314709175e-14,2.8541634981421245e-13,7.378218129225602e-14,9.880923970249205e-14,3.2900886298815174e-14,1.7556855837053637e-14,2.818240691054512e-13,6.879748955376764e-14,5.367217087435446e-15,4006.472140439556,97540.5794446671,2.2303532776856094e-13,3.6852266241417764e-14,1.7397496326473933e-13,1.0942720394017697e-13,1.337337742991953e-13,8.292656185915835e-14,5.112237426513156e-12,5.8978251139469e-12,18650.7472653901,2.5974155628983165e-14,6.431749385929948e-13,8.820029299347525e-13,1.3622665109210156e-13,3.661054100915194e-11,7092.365757322149,9.806002843738024e-14,1.8040806737724322e-13,9.466809951272575e-14,8897.499900346982,9.911880796908407e-14,4.5125576191822366e-14,1.821528094692292e-14,2.1416102478722612e-13,72020.41545072106,1.1948075994515478e-13,8.083249352771536e-13,10762.700617093276,8046.392644129514,354.4683286084937,7771.5581046669995,2440.9594775561513,73631.17736496356,8478.936673792978,2.2793924577178866e-13,3.254483000357237e-13,1559.718645639495,4136.877674151392,14170.289037068625,285.9470736369158,14952.951028566653,309.0991121687879,4805.888963212803
1138,214.40114934318356,0.0,3.149150694834505e-14,3.819199949953089e-14,1.9265328117578208e-14,3.460967291756801e-14,2.3163255182421008e-14,2.1684739839408364e-14,2.9814750447525246e-13,1.7552461663818635e-12,964.210372116785,65.682966048912,1102.7008886976464,3551.839480000002,0.0,2.8645531190697184e-14,3.317393232765053e-14,1.2710468242897405e-14,2.04327417240576e-14,2.1882973138972488e-14,2.317650895062848e-12,2.554382499683877e-13,1427.0694510692954,504.941873204108,844.4190941028094,918.2258119005095,0.0,3.6303832700217203e-14,3.197554256596158e-14,3.9680749558852376e-14,2.3492924638685578e-14,2.509965787444678e-14,2.0523378423501862e-14,8.331687123203595e-13,1.3743494026708129e-12,81.901334735945,3237.036832066791,1.227373570799491e-13,3.484296326969181e-14,1.9115305213732463e-14,3.0666938615317103e-13,7.149712426006671e-14,1.2834496606719294e-13,3.480364292778818e-14,1.9071760075679478e-14,3.0044793051873015e-13,7.261260956563456e-14,9.887959377073381e-14,3.314030555550025e-14,1.8201630507548043e-14,2.817029643587831e-13,6.800708565892897e-14,5.170956785401551e-15,4541.865248510775,97709.56871204103,2.7201498978863247e-13,4.2157847611959324e-14,1.71767847844027e-13,1.2473248522995047e-13,1.531354183763485e-13,8.127783432138663e-14,7.0277426631786944e-12,5.747775404946703e-12,32556.990015776057,3.3914810927065735e-14,7.391075040023593e-13,8.611277370464331e-13,1.4335996067085758e-13,3.637336344140059e-11,7416.154238878995,9.917972063491846e-14,1.832714153800158e-13,9.061249617826844e-14,9204.756377697955,9.825769940253398e-14,3.570522413893621e-14,1.5956229334773465e-14,1.4737787325994814e-13,67274.87146222839,1.2067749513725279e-13,6.853407226231716e-13,7369.230616127961,7733.358571983872,193.6625622075466,4044.9681939674065,1283.621279908151,71170.32209710605,6923.797613820354,1.5799793980875232e-13,2.4288114098631114e-13,917.604892722008,3089.0813247909823,11379.195205378464,226.12736538014437,14966.987645757383,191.31158078261006,4307.777261190977
1139,212.83302740644223,0.0,3.1623154750213564e-14,3.839054052542111e-14,1.9300973957585996e-14,3.480939070858471e-14,2.3255531903933065e-14,2.1721814500410977e-14,3.0082467549168567e-13,1.785266394846852e-12,906.3625408836126,65.682966048912,1131.8593788705916,3159.2926400000038,0.0,2.8784547202567364e-14,3.343596145818439e-14,1.2722798457228457e-14,2.0500156284004202e-14,2.19850484458856e-14,2.3026610703656738e-12,2.572222995742935e-13,1352.2711619395907,504.941873204108,838.9838650325494,893.0738592341163,0.0,3.649891401187521e-14,3.2088376872756396e-14,3.993154827155641e-14,2.3575749229689093e-14,2.5162698598142832e-14,2.059893093929678e-14,8.319939609499323e-13,1.3829113950784464e-12,81.901334735945,3319.5790660286616,1.2258997290747718e-13,3.531374372009093e-14,1.9267057868961585e-14,3.0199520265701054e-13,7.073781670794913e-14,1.282811142877984e-13,3.519601250230983e-14,1.92241123101939e-14,2.9912703185323425e-13,7.201431392496963e-14,9.962612566779094e-14,3.355974481455944e-14,1.8375425622872204e-14,2.862691784448733e-13,6.763001239247092e-14,7.139998597762767e-15,4454.140110360746,96156.6401312244,2.9957488740826747e-13,4.598310316247985e-14,1.715519509827523e-13,1.2425035291599402e-13,1.4885963661095737e-13,8.719598263956627e-14,6.89120659601403e-12,5.377677907125352e-12,36926.549797745756,4.1890369243408335e-14,7.439952153772049e-13,8.326916180908809e-13,1.3530257799863222e-13,3.513157084611418e-11,7255.745999524325,1.0038719872978232e-13,1.7826891054496184e-13,9.081081520825774e-14,9124.526346353938,8.883733911637022e-14,2.8991977173720174e-14,1.5341354623704743e-14,7.06780839380201e-14,69574.64808630852,1.1506448674751917e-13,6.07851109253749e-13,4970.009323324263,7831.223760166117,160.75626070976753,3457.2214752227574,856.7796303643495,69675.90046491851,5814.196793390727,1.5895891347833226e-13,2.591281026624925e-13,632.528950562322,2493.751409331057,9867.275304848525,185.81036985655476,15039.243644178285,170.3072858370232,4047.479221570167
1140,212.74674795617858,0.0,3.160413033879326e-14,3.833044384749582e-14,1.929114303647295e-14,3.478542312866612e-14,2.3244200029132518e-14,2.171225738185807e-14,2.994051104689991e-13,1.7493101416919024e-12,957.5305072668901,65.682966048912,1133.7803925250616,3159.2926400000038,0.0,2.8849756715466345e-14,3.347529632347675e-14,1.2729845801540496e-14,2.051026037202634e-14,2.200442157960853e-14,2.2928928127775837e-12,2.564058414310845e-13,1278.084909907547,504.941873204108,852.0142414193459,884.4024162313488,0.0,3.6469357686346806e-14,3.2082516001959665e-14,3.9938932475012046e-14,2.3586668678469052e-14,2.5148570129269605e-14,2.059507149894011e-14,8.297410087270721e-13,1.377459199590361e-12,81.901334735945,3312.387899640241,1.2196018823912768e-13,3.5291881503013164e-14,1.8588492748393142e-14,2.9989925544734616e-13,7.037959179175275e-14,1.277012336411033e-13,3.520572696468647e-14,1.854952249354809e-14,2.9839688251829087e-13,7.166844190131547e-14,9.993549617784497e-14,3.358913780603252e-14,1.7783234094152947e-14,2.937030122594677e-13,6.749990856796373e-14,6.486381083546095e-15,4179.338726723359,93023.53955044065,3.0789302196595114e-13,4.8334018752795526e-14,2.0476975512722612e-13,1.1354274248753105e-13,1.4370948586751393e-13,8.932951629262806e-14,6.253067660658244e-12,5.488193124665821e-12,34153.0932859896,5.158644458096427e-14,7.347717522266251e-13,8.185583553443945e-13,1.2464262614529867e-13,3.53846922314127e-11,7151.660604617186,1.0350455792965094e-13,1.7271868335837346e-13,9.509669121975728e-14,9030.416512951633,8.824432685848431e-14,2.9219898325771187e-14,1.6231369442881302e-14,6.15889467258759e-14,72449.7472744641,1.087795857753951e-13,6.802884431141427e-13,5902.860962136817,7968.611905326095,159.72599722472174,3779.237197462271,742.3172401023171,69451.30251325222,5430.660805877201,1.9326983781856384e-13,2.942899773326545e-13,616.2756980136563,2265.2509117073964,8463.659956961455,151.51462537371282,14895.923666312985,173.978168067628,3874.2922337488626
1141,211.82823931788732,0.0,3.160980220349035e-14,3.8315199925544866e-14,1.930519632476094e-14,3.4779317376916675e-14,2.3231436332384055e-14,2.1729746830525055e-14,2.973840628417496e-13,1.8061595110419364e-12,1016.9492297540513,65.682966048912,1120.1542067956582,3551.839480000002,0.0,2.8945196085666034e-14,3.3530184693149063e-14,1.274433558024044e-14,2.0546302597651906e-14,2.204277604986214e-14,2.2894684875211612e-12,2.547705809275476e-13,1238.2801027936011,504.941873204108,878.753119407653,880.4334533821601,0.0,3.648121168848321e-14,3.215979779243576e-14,3.996543516466774e-14,2.360093267007113e-14,2.5192914655056487e-14,2.0595873375253276e-14,8.27421367974005e-13,1.375542700720931e-12,81.901334735945,3220.8215460893966,1.2174453093433122e-13,3.5271925458757615e-14,1.9201656854073387e-14,3.0093938416443596e-13,7.02332135542035e-14,1.2744157485117354e-13,3.5176946392339734e-14,1.915201809271991e-14,3.0012379084922593e-13,7.150994318592603e-14,1.0021472227880884e-13,3.3607291628810705e-14,1.8332324870962766e-14,2.8250177312708727e-13,6.763692380308283e-14,1.0558738791658668e-14,4171.457504600476,92284.1355983451,3.0213919008865294e-13,5.049276667943556e-14,2.344516483413977e-13,1.0412232458527787e-13,1.319984775604291e-13,8.794141509484795e-14,6.960678174269156e-12,5.727633858692226e-12,35267.556439209,6.382491247938191e-14,7.510592508884758e-13,7.806043260300679e-13,1.2343890324700692e-13,3.916117938075934e-11,7547.347421704235,1.0595409751711471e-13,1.7401658635837943e-13,9.809710412456336e-14,9490.564184770796,8.98272400633946e-14,4.061329716771667e-14,1.7288979456910567e-14,8.244821711440493e-14,73556.6073147978,1.1681369136901765e-13,1.006035381744677e-12,10195.82448949304,8164.228549529681,190.77517596844336,4250.484153923929,787.2283274130515,71521.40627934362,5400.5365282682915,2.4515045908206455e-13,3.299517201543154e-13,865.623669184856,2362.7062899972852,7304.685052612238,132.80509534952157,14845.760141567232,183.15293151989096,3777.6874011449313
1142,212.41929459463788,0.0,3.1611590014099445e-14,3.830779843160336e-14,1.9308524582151747e-14,3.4758892556104774e-14,2.322678619433525e-14,2.1747359314636264e-14,2.9552412681673894e-13,1.754394222671602e-12,1094.7164793779077,65.682966048912,1123.3641935216544,3944.3863200000014,0.0,2.9027273001756985e-14,3.360815061671368e-14,1.2763232127533616e-14,2.0600790025073867e-14,2.2091249812621073e-14,2.29273228545029e-12,2.547600861325276e-13,1239.3772765030049,504.941873204108,838.7276046356557,893.5743557976161,0.0,3.649493317450113e-14,3.2125640502039966e-14,3.99724818826223e-14,2.3611481201858097e-14,2.5184709909890915e-14,2.0598886457105118e-14,8.307830025093522e-13,1.3736271449530242e-12,81.901334735945,3322.4279066310933,1.2171320288031001e-13,3.51972874188797e-14,1.9235637204359402e-14,3.050819337321972e-13,7.04768273419074e-14,1.2748520443153006e-13,3.5082729529147266e-14,1.9180825772778944e-14,3.0347794062036746e-13,7.169413060035117e-14,1.0076637446885288e-13,3.3563704550091875e-14,1.8380899247384674e-14,2.8134626283448073e-13,6.846453669116735e-14,9.610365712292299e-15,4479.760005742085,92209.49055978029,3.1099591259022514e-13,5.068621743928516e-14,2.4930151452723007e-13,1.0713287178571853e-13,1.3450756064588213e-13,9.295311395226067e-14,7.722952810064228e-12,5.837151530243161e-12,39339.290738968375,8.53385259533641e-14,7.45839125855898e-13,7.18632859361309e-13,1.3181036489041124e-13,4.05767001681452e-11,8113.557117437161,1.0392580705277732e-13,1.7949316660263235e-13,8.801520172615905e-14,10632.654067723242,7.520275435477584e-14,5.3126772832510886e-14,1.9342361354847552e-14,1.3108432089451719e-13,73719.24408962288,1.2723568419289607e-13,1.4221352575735784e-12,13453.002877226889,8476.969039867408,204.20098746366838,5249.175638969258,893.7413611545097,73193.75077582704,5642.226833871155,3.233207493039965e-13,3.557034059158218e-13,1223.8903155477717,2545.005456408811,6612.010149060146,121.1086077150995,15092.830043160226,228.91985481128188,3920.8130730830067
1143,218.26472947794616,0.0,3.160725643333839e-14,3.828463903384534e-14,1.9289409798046283e-14,3.470947939052065e-14,2.3238624670984142e-14,2.1777732865677998e-14,2.954350229876128e-13,1.761019698598404e-12,1220.7320031369486,65.682966048912,1001.6496372946748,4336.93316,0.0,2.905943624295302e-14,3.3705639125786344e-14,1.2789311533766103e-14,2.0705417127026327e-14,2.2174199976929305e-14,2.268562971768278e-12,2.6050088518186173e-13,1335.9607755603556,504.941873204108,607.4860571351887,954.4895230044441,0.0,3.6512886809411336e-14,3.2131111431543846e-14,3.9972318465110185e-14,2.3622782404543213e-14,2.5231274455279754e-14,2.0600451680815252e-14,8.303986203988642e-13,1.3720727054844548e-12,81.901334735945,3457.6330025083516,1.2182329836118907e-13,3.5065932113364603e-14,1.8499897759124986e-14,3.071324442711546e-13,7.158305904479196e-14,1.2754919732140756e-13,3.491075144821614e-14,1.84367787946742e-14,3.0323120216469854e-13,7.274408671434698e-14,1.0160106482125391e-13,3.3492118315139186e-14,1.7751684352649716e-14,2.8139601379145564e-13,7.082308066237855e-14,1.174664214427573e-14,4734.216396419335,89737.5828226474,3.230539014770737e-13,4.351161409772824e-14,2.4338845212100756e-13,1.1459982361853915e-13,1.4198926483938942e-13,9.55842970664867e-14,7.324865169373907e-12,5.0539803710964305e-12,37151.25008732031,8.97755403116902e-14,6.285154078344e-13,5.782716739734279e-13,1.2797378765369976e-13,2.6654685980272916e-11,6493.155168616949,7.32559285266693e-14,1.628751070692905e-13,7.004178866536157e-14,8961.57968263588,3.370691365478382e-14,6.605150411172556e-14,2.335551684871774e-14,1.9895158917270883e-13,74105.96503358251,1.373629364199467e-13,1.865649901601876e-12,15830.942423576076,8859.480589008397,230.49759409905016,7007.32541148186,1256.0069479385684,73793.63700424571,6550.12077297852,3.792526687247158e-13,3.6623889666397214e-13,1822.7083330659552,3142.3949594529863,6911.199915948718,123.35478240228598,15938.090222602057,333.07849970249373,4442.937601749742
1144,243.96560851267697,0.0,3.174757175074585e-14,3.850943365579021e-14,1.9339669362026763e-14,3.485951171305766e-14,2.3392631884024618e-14,2.191255638890582e-14,3.0562296390921694e-13,1.7990875137621812e-12,1789.120563845261,65.682966048912,788.1549762277983,4729.48,0.0,2.958955746860793e-14,3.437241423272063e-14,1.2881350964443276e-14,2.1143646438757536e-14,2.2621679022906264e-14,2.940588548323054e-12,2.849253765265838e-13,1631.2540085004994,504.941873204108,224.45573609760297,1153.2125352298604,0.0,3.6748083885685e-14,3.223651125747219e-14,4.018268776322533e-14,2.3705570018712484e-14,2.541333146908507e-14,2.071599024958852e-14,8.518138727686437e-13,1.4314620497785689e-12,81.901334735945,3970.342084941132,1.2299713616413632e-13,3.523914494899425e-14,1.9233134974130393e-14,3.053869572423391e-13,7.446118755775486e-14,1.2875013237727083e-13,3.499842248270678e-14,1.9174507228491035e-14,3.1068186098303387e-13,7.56805390653223e-14,1.0820909604082852e-13,3.435244885650047e-14,1.88339360428661e-14,1984.396945371626,7.623401990142531e-14,1.1901425605772468e-14,4940.841049139386,83977.45601564356,2.9748533873253255e-13,3.312023248600342e-14,2.363564511334305e-13,9.985464872497549e-14,1.307737639871197e-13,8.718317926408037e-14,4.035804089329717e-12,2.602399064704308e-12,18592.42681403568,6.46929147271259e-14,3.562261683924322e-13,3.783084025608176e-13,1.0391011651982774e-13,1.5335901365350944e-11,2366.9506728194,2.3552656331367384e-14,6.71528310202849e-14,3.1716173363608954e-14,3245.622779348998,1.2360843811402451e-14,7.477288230794294e-14,2.7334323956744825e-14,2.546700774039882e-13,75857.0115410051,1.3940077084783084e-13,2.3254326151758045e-12,19291.4490016549,10495.270834499552,359.15440529804556,9614.699417266573,2370.3618442921365,75586.26338350627,8997.838965894718,4.2921314072290947e-13,3.814994491284368e-13,2828.4935693640027,4393.52794448,8307.458048426015,191.97881762683605,17250.087231044403,504.85665595199936,5176.844591702999
1145,306.7474389369701,0.0,3.201332507596646e-14,3.885329492395873e-14,1.9463038170943888e-14,3.511016913334194e-14,2.3670611346367842e-14,2.221168371147778e-14,3.302872700456084e-13,2.3289684546628824e-12,2287.456813659601,65.682966048912,210.90937262399976,4729.48,0.0,2.9599237209547975e-14,3.4353201832496025e-14,1.2902176594332864e-14,2.1249048859448014e-14,2.2679205000699804e-14,3.4308964662828717e-12,2.90900716624832e-13,1766.9172309259995,504.941873204108,8.594195887199954,1503.070488108318,0.0,3.710611393496659e-14,3.241144650898271e-14,4.039328735364017e-14,2.3838243058736384e-14,2.5767435091070995e-14,2.094215169594674e-14,1.0208310860253684e-12,1.8526392667757318e-12,81.901334735945,2254.2083852008,1.2984171923676622e-13,3.557700445749159e-14,1.9567084003492628e-14,26031.81264119853,8.069291846492951e-14,1.3586475451174341e-13,3.5354009569982675e-14,1.9507576505654102e-14,15582.65662789367,8.226643341604514e-14,1.0898590616622543e-13,3.422521208631708e-14,1.888563460544668e-14,13040.831151614771,7.887190702346154e-14,9.864763584859534e-15,2930.0361521370414,36333.884353102025,2.2121791343541217e-13,2.2827145527859918e-14,3.176765559038691e-13,3.573628033246089e-14,6.430527487072946e-14,5.910760062502499e-14,5.607161860371289e-13,4.267160601815349e-13,1518.4997666141644,1.9801486208674963e-14,5.078643811663527e-14,1.1271522952275179e-13,3.4167872011327007e-14,6.195386574524292e-13,76.81786024000053,1.9729823033083307e-16,1.3138335371892417e-15,1.7301951699738071e-15,129.37363205399987,5.071742025844092e-16,1.09312804596608e-13,3.2283250379498386e-14,5.135994620369273e-13,75797.98821168,2.3758889613533925e-13,5.103694833842506e-12,19876.806027732,10982.600779525605,832.631282032001,15648.530283815995,5011.038927998003,76069.826966595,10606.06899313741,8.806666020046898e-13,7.156198501650242e-13,3968.5622478269975,5224.98220488,8568.477942497488,201.31814748262875,18392.055243026796,697.0529455120021,5999.567777001999
