Conventional_ng_co2_per_mmbtu,Syn_ng_co2_per_mmbtu,Bio_ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,6750,51899,38971,19417
,,,6751,51899,38971,19417
,,,6752,51899,38971,19417
,,,6753,51899,38971,19417
,,,6754,51899,38971,19417
,,,6755,51899,38971,19417
,,,6756,51899,38971,19417
,,,6757,51899,38971,19417
,,,6758,51899,38971,19417
,,,6759,51899,38971,19417
,,,6760,51899,38971,19417
,,,6761,51899,38971,19417
,,,6762,51899,38971,19417
,,,6763,51899,38971,19417
,,,6764,51899,38971,19417
,,,6765,51899,38971,19417
,,,6766,51899,38971,19417
,,,6767,51899,38971,19417
,,,6768,51899,38971,19417
,,,6769,51899,38971,19417
,,,6770,51899,38971,19417
,,,6771,51899,38971,19417
,,,6772,51899,38971,19417
,,,6773,51899,38971,19417
,,,6774,51899,38971,19417
,,,6775,51899,38971,19417
,,,6776,51899,38971,19417
,,,6777,51899,38971,19417
,,,6778,51899,38971,19417
,,,6779,51899,38971,19417
,,,6780,51899,38971,19417
,,,6781,51899,38971,19417
,,,6782,51899,38971,19417
,,,6783,51899,38971,19417
,,,6784,51899,38971,19417
,,,6785,51899,38971,19417
,,,6786,51899,38971,19417
,,,6787,51899,38971,19417
,,,6788,51899,38971,19417
,,,6789,51899,38971,19417
,,,6790,51899,38971,19417
,,,6791,51899,38971,19417
,,,6792,51899,38971,19417
,,,6793,51899,38971,19417
,,,6794,51899,38971,19417
,,,6795,51899,38971,19417
,,,6796,51899,38971,19417
,,,6797,51899,38971,19417
,,,6798,51899,38971,19417
,,,6799,51899,38971,19417
,,,6800,51899,38971,19417
,,,6801,51899,38971,19417
,,,6802,51899,38971,19417
,,,6803,51899,38971,19417
,,,6804,51899,38971,19417
,,,6805,51899,38971,19417
,,,6806,51899,38971,19417
,,,6807,51899,38971,19417
,,,6808,51899,38971,19417
,,,6809,51899,38971,19417
,,,6810,51899,38971,19417
,,,6811,51899,38971,19417
,,,6812,51899,38971,19417
,,,6813,51899,38971,19417
,,,6814,51899,38971,19417
,,,6815,51899,38971,19417
,,,6816,51899,38971,19417
,,,6817,51899,38971,19417
,,,6818,51899,38971,19417
,,,6819,51899,38971,19417
,,,6820,51899,38971,19417
,,,6821,51899,38971,19417
,,,6822,51899,38971,19417
,,,6823,51899,38971,19417
,,,6824,51899,38971,19417
,,,6825,51899,38971,19417
,,,6826,51899,38971,19417
,,,6827,51899,38971,19417
,,,6828,51899,38971,19417
,,,6829,51899,38971,19417
,,,6830,51899,38971,19417
,,,6831,51899,38971,19417
,,,6832,51899,38971,19417
,,,6833,51899,38971,19417
,,,6834,51899,38971,19417
,,,6835,51899,38971,19417
,,,6836,51899,38971,19417
,,,6837,51899,38971,19417
,,,6838,51899,38971,19417
,,,6839,51899,38971,19417
,,,6840,51899,38971,19417
,,,6841,51899,38971,19417
,,,6842,51899,38971,19417
,,,6843,51899,38971,19417
,,,6844,51899,38971,19417
,,,6845,51899,38971,19417
,,,6846,51899,38971,19417
,,,6847,51899,38971,19417
,,,6848,51899,38971,19417
,,,6849,51899,38971,19417
,,,6850,51899,38971,19417
,,,6851,51899,38971,19417
,,,6852,51899,38971,19417
,,,6853,51899,38971,19417
,,,6854,51899,38971,19417
,,,6855,51899,38971,19417
,,,6856,51899,38971,19417
,,,6857,51899,38971,19417
,,,6858,51899,38971,19417
,,,6859,51899,38971,19417
,,,6860,51899,38971,19417
,,,6861,51899,38971,19417
,,,6862,51899,38971,19417
,,,6863,51899,38971,19417
,,,6864,51899,38971,19417
,,,6865,51899,38971,19417
,,,6866,51899,38971,19417
,,,6867,51899,38971,19417
,,,6868,51899,38971,19417
,,,6869,51899,38971,19417
,,,6870,51899,38971,19417
,,,6871,51899,38971,19417
,,,6872,51899,38971,19417
,,,6873,51899,38971,19417
,,,6874,51899,38971,19417
,,,6875,51899,38971,19417
,,,6876,51899,38971,19417
,,,6877,51899,38971,19417
,,,6878,51899,38971,19417
,,,6879,51899,38971,19417
,,,6880,51899,38971,19417
,,,6881,51899,38971,19417
,,,6882,51899,38971,19417
,,,6883,51899,38971,19417
,,,6884,51899,38971,19417
,,,6885,51899,38971,19417
,,,6886,51899,38971,19417
,,,6887,51899,38971,19417
,,,6888,51899,38971,19417
,,,6889,51899,38971,19417
,,,6890,51899,38971,19417
,,,6891,51899,38971,19417
,,,6892,51899,38971,19417
,,,6893,51899,38971,19417
,,,6894,51899,38971,19417
,,,6895,51899,38971,19417
,,,6896,51899,38971,19417
,,,6897,51899,38971,19417
,,,6898,51899,38971,19417
,,,6899,51899,38971,19417
,,,6900,51899,38971,19417
,,,6901,51899,38971,19417
,,,6902,51899,38971,19417
,,,6903,51899,38971,19417
,,,6904,51899,38971,19417
,,,6905,51899,38971,19417
,,,6906,51899,38971,19417
,,,6907,51899,38971,19417
,,,6908,51899,38971,19417
,,,6909,51899,38971,19417
,,,6910,51899,38971,19417
,,,6911,51899,38971,19417
,,,6912,51899,38971,19417
,,,6913,51899,38971,19417
,,,6914,51899,38971,19417
,,,6915,51899,38971,19417
,,,6916,51899,38971,19417
,,,6917,51899,38971,19417
,,,6918,51899,38971,19417
,,,6919,51899,38971,19417
,,,6920,51899,38971,19417
,,,6921,51899,38971,19417
,,,6922,51899,38971,19417
,,,6923,51899,38971,19417
,,,6924,51899,38971,19417
,,,6925,51899,38971,19417
,,,6926,51899,38971,19417
,,,6927,51899,38971,19417
,,,6928,51899,38971,19417
,,,6929,51899,38971,19417
,,,6930,51899,38971,19417
,,,6931,51899,38971,19417
,,,6932,51899,38971,19417
,,,6933,51899,38971,19417
,,,6934,51899,38971,19417
,,,6935,51899,38971,19417
,,,6936,51899,38971,19417
,,,6937,51899,38971,19417
,,,6938,51899,38971,19417
,,,6939,51899,38971,19417
,,,6940,51899,38971,19417
,,,6941,51899,38971,19417
,,,6942,51899,38971,19417
,,,6943,51899,38971,19417
,,,6944,51899,38971,19417
,,,6945,51899,38971,19417
,,,6946,51899,38971,19417
,,,6947,51899,38971,19417
,,,6948,51899,38971,19417
,,,6949,51899,38971,19417
,,,6950,51899,38971,19417
,,,6951,51899,38971,19417
,,,6952,51899,38971,19417
,,,6953,51899,38971,19417
,,,6954,51899,38971,19417
,,,6955,51899,38971,19417
,,,6956,51899,38971,19417
,,,6957,51899,38971,19417
,,,6958,51899,38971,19417
,,,6959,51899,38971,19417
,,,6960,51899,38971,19417
,,,6961,51899,38971,19417
,,,6962,51899,38971,19417
,,,6963,51899,38971,19417
,,,6964,51899,38971,19417
,,,6965,51899,38971,19417
,,,6966,51899,38971,19417
,,,6967,51899,38971,19417
,,,6968,51899,38971,19417
,,,6969,51899,38971,19417
,,,6970,51899,38971,19417
,,,6971,51899,38971,19417
,,,6972,51899,38971,19417
,,,6973,51899,38971,19417
,,,6974,51899,38971,19417
,,,6975,51899,38971,19417
,,,6976,51899,38971,19417
,,,6977,51899,38971,19417
,,,6978,51899,38971,19417
,,,6979,51899,38971,19417
,,,6980,51899,38971,19417
,,,6981,51899,38971,19417
,,,6982,51899,38971,19417
,,,6983,51899,38971,19417
,,,6984,51899,38971,19417
,,,6985,51899,38971,19417
,,,6986,51899,38971,19417
,,,6987,51899,38971,19417
,,,6988,51899,38971,19417
,,,6989,51899,38971,19417
,,,6990,51899,38971,19417
,,,6991,51899,38971,19417
,,,6992,51899,38971,19417
,,,6993,51899,38971,19417
,,,6994,51899,38971,19417
,,,6995,51899,38971,19417
,,,6996,51899,38971,19417
,,,6997,51899,38971,19417
,,,6998,51899,38971,19417
,,,6999,51899,38971,19417
,,,7000,51899,38971,19417
,,,7001,51899,38971,19417
,,,7002,51899,38971,19417
,,,7003,51899,38971,19417
,,,7004,51899,38971,19417
,,,7005,51899,38971,19417
,,,7006,51899,38971,19417
,,,7007,51899,38971,19417
,,,7008,51899,38971,19417
,,,7009,51899,38971,19417
,,,7010,51899,38971,19417
,,,7011,51899,38971,19417
,,,7012,51899,38971,19417
,,,7013,51899,38971,19417
,,,7014,51899,38971,19417
,,,7015,51899,38971,19417
,,,7016,51899,38971,19417
,,,7017,51899,38971,19417
,,,7018,51899,38971,19417
,,,7019,51899,38971,19417
,,,7020,51899,38971,19417
,,,7021,51899,38971,19417
,,,7022,51899,38971,19417
,,,7023,51899,38971,19417
,,,7024,51899,38971,19417
,,,7025,51899,38971,19417
,,,7026,51899,38971,19417
,,,7027,51899,38971,19417
,,,7028,51899,38971,19417
,,,7029,51899,38971,19417
,,,7030,51899,38971,19417
,,,7031,51899,38971,19417
,,,7032,51899,38971,19417
,,,7033,51899,38971,19417
,,,7034,51899,38971,19417
,,,7035,51899,38971,19417
,,,7036,51899,38971,19417
,,,7037,51899,38971,19417
,,,7038,51899,38971,19417
,,,7039,51899,38971,19417
,,,7040,51899,38971,19417
,,,7041,51899,38971,19417
,,,7042,51899,38971,19417
,,,7043,51899,38971,19417
,,,7044,51899,38971,19417
,,,7045,51899,38971,19417
,,,7046,51899,38971,19417
,,,7047,51899,38971,19417
,,,7048,51899,38971,19417
,,,7049,51899,38971,19417
,,,7050,51899,38971,19417
,,,7051,51899,38971,19417
,,,7052,51899,38971,19417
,,,7053,51899,38971,19417
,,,7054,51899,38971,19417
,,,7055,51899,38971,19417
,,,7056,51899,38971,19417
,,,7057,51899,38971,19417
,,,7058,51899,38971,19417
,,,7059,51899,38971,19417
,,,7060,51899,38971,19417
,,,7061,51899,38971,19417
,,,7062,51899,38971,19417
,,,7063,51899,38971,19417
,,,7064,51899,38971,19417
,,,7065,51899,38971,19417
,,,7066,51899,38971,19417
,,,7067,51899,38971,19417
,,,7068,51899,38971,19417
,,,7069,51899,38971,19417
,,,7070,51899,38971,19417
,,,7071,51899,38971,19417
,,,7072,51899,38971,19417
,,,7073,51899,38971,19417
,,,7074,51899,38971,19417
,,,7075,51899,38971,19417
,,,7076,51899,38971,19417
,,,7077,51899,38971,19417
,,,7078,51899,38971,19417
,,,7079,51899,38971,19417
,,,7080,51899,38971,19417
,,,7081,51899,38971,19417
,,,7082,51899,38971,19417
,,,7083,51899,38971,19417
,,,7084,51899,38971,19417
,,,7085,51899,38971,19417
,,,7086,51899,38971,19417
,,,7087,51899,38971,19417
,,,7088,51899,38971,19417
,,,7089,51899,38971,19417
,,,7090,51899,38971,19417
,,,7091,51899,38971,19417
,,,7092,51899,38971,19417
,,,7093,51899,38971,19417
,,,7094,51899,38971,19417
,,,7095,51899,38971,19417
,,,7096,51899,38971,19417
,,,7097,51899,38971,19417
,,,7098,51899,38971,19417
,,,7099,51899,38971,19417
,,,7100,51899,38971,19417
,,,7101,51899,38971,19417
,,,7102,51899,38971,19417
,,,7103,51899,38971,19417
,,,7104,51899,38971,19417
,,,7105,51899,38971,19417
,,,7106,51899,38971,19417
,,,7107,51899,38971,19417
,,,7108,51899,38971,19417
,,,7109,51899,38971,19417
,,,7110,51899,38971,19417
,,,7111,51899,38971,19417
,,,7112,51899,38971,19417
,,,7113,51899,38971,19417
,,,7114,51899,38971,19417
,,,7115,51899,38971,19417
,,,7116,51899,38971,19417
,,,7117,51899,38971,19417
,,,7118,51899,38971,19417
,,,7119,51899,38971,19417
,,,7120,51899,38971,19417
,,,7121,51899,38971,19417
,,,7122,51899,38971,19417
,,,7123,51899,38971,19417
,,,7124,51899,38971,19417
,,,7125,51899,38971,19417
,,,7126,51899,38971,19417
,,,7127,51899,38971,19417
,,,7128,51899,38971,19417
,,,7129,51899,38971,19417
,,,7130,51899,38971,19417
,,,7131,51899,38971,19417
,,,7132,51899,38971,19417
,,,7133,51899,38971,19417
,,,7134,51899,38971,19417
,,,7135,51899,38971,19417
,,,7136,51899,38971,19417
,,,7137,51899,38971,19417
,,,7138,51899,38971,19417
,,,7139,51899,38971,19417
,,,7140,51899,38971,19417
,,,7141,51899,38971,19417
,,,7142,51899,38971,19417
,,,7143,51899,38971,19417
,,,7144,51899,38971,19417
,,,7145,51899,38971,19417
,,,7146,51899,38971,19417
,,,7147,51899,38971,19417
,,,7148,51899,38971,19417
,,,7149,51899,38971,19417
,,,7150,51899,38971,19417
,,,7151,51899,38971,19417
,,,7152,51899,38971,19417
,,,7153,51899,38971,19417
,,,7154,51899,38971,19417
,,,7155,51899,38971,19417
,,,7156,51899,38971,19417
,,,7157,51899,38971,19417
,,,7158,51899,38971,19417
,,,7159,51899,38971,19417
,,,7160,51899,38971,19417
,,,7161,51899,38971,19417
,,,7162,51899,38971,19417
,,,7163,51899,38971,19417
,,,7164,51899,38971,19417
,,,7165,51899,38971,19417
,,,7166,51899,38971,19417
,,,7167,51899,38971,19417
,,,7168,51899,38971,19417
,,,7169,51899,38971,19417
,,,7170,51899,38971,19417
,,,7171,51899,38971,19417
,,,7172,51899,38971,19417
,,,7173,51899,38971,19417
,,,7174,51899,38971,19417
,,,7175,51899,38971,19417
,,,7176,51899,38971,19417
,,,7177,51899,38971,19417
,,,7178,51899,38971,19417
,,,7179,51899,38971,19417
,,,7180,51899,38971,19417
,,,7181,51899,38971,19417
,,,7182,51899,38971,19417
,,,7183,51899,38971,19417
,,,7184,51899,38971,19417
,,,7185,51899,38971,19417
,,,7186,51899,38971,19417
,,,7187,51899,38971,19417
,,,7188,51899,38971,19417
,,,7189,51899,38971,19417
,,,7190,51899,38971,19417
,,,7191,51899,38971,19417
,,,7192,51899,38971,19417
,,,7193,51899,38971,19417
,,,7194,51899,38971,19417
,,,7195,51899,38971,19417
,,,7196,51899,38971,19417
,,,7197,51899,38971,19417
,,,7198,51899,38971,19417
,,,7199,51899,38971,19417
,,,7200,51899,38971,19417
,,,7201,51899,38971,19417
,,,7202,51899,38971,19417
,,,7203,51899,38971,19417
,,,7204,51899,38971,19417
,,,7205,51899,38971,19417
,,,7206,51899,38971,19417
,,,7207,51899,38971,19417
,,,7208,51899,38971,19417
,,,7209,51899,38971,19417
,,,7210,51899,38971,19417
,,,7211,51899,38971,19417
,,,7212,51899,38971,19417
,,,7213,51899,38971,19417
,,,7214,51899,38971,19417
,,,7215,51899,38971,19417
,,,7216,51899,38971,19417
,,,7217,51899,38971,19417
,,,7218,51899,38971,19417
,,,7219,51899,38971,19417
,,,7220,51899,38971,19417
,,,7221,51899,38971,19417
,,,7222,51899,38971,19417
,,,7223,51899,38971,19417
,,,7224,51899,38971,19417
,,,7225,51899,38971,19417
,,,7226,51899,38971,19417
,,,7227,51899,38971,19417
,,,7228,51899,38971,19417
,,,7229,51899,38971,19417
,,,7230,51899,38971,19417
,,,7231,51899,38971,19417
,,,7232,51899,38971,19417
,,,7233,51899,38971,19417
,,,7234,51899,38971,19417
,,,7235,51899,38971,19417
,,,7236,51899,38971,19417
,,,7237,51899,38971,19417
,,,7238,51899,38971,19417
,,,7239,51899,38971,19417
,,,7240,51899,38971,19417
,,,7241,51899,38971,19417
,,,7242,51899,38971,19417
,,,7243,51899,38971,19417
,,,7244,51899,38971,19417
,,,7245,51899,38971,19417
,,,7246,51899,38971,19417
,,,7247,51899,38971,19417
,,,7248,51899,38971,19417
,,,7249,51899,38971,19417
,,,7250,51899,38971,19417
,,,7251,51899,38971,19417
,,,7252,51899,38971,19417
,,,7253,51899,38971,19417
,,,7254,51899,38971,19417
,,,7255,51899,38971,19417
,,,7256,51899,38971,19417
,,,7257,51899,38971,19417
,,,7258,51899,38971,19417
,,,7259,51899,38971,19417
,,,7260,51899,38971,19417
,,,7261,51899,38971,19417
,,,7262,51899,38971,19417
,,,7263,51899,38971,19417
,,,7264,51899,38971,19417
,,,7265,51899,38971,19417
,,,7266,51899,38971,19417
,,,7267,51899,38971,19417
,,,7268,51899,38971,19417
,,,7269,51899,38971,19417
,,,7270,51899,38971,19417
,,,7271,51899,38971,19417
,,,7272,51899,38971,19417
,,,7273,51899,38971,19417
,,,7274,51899,38971,19417
,,,7275,51899,38971,19417
,,,7276,51899,38971,19417
,,,7277,51899,38971,19417
,,,7278,51899,38971,19417
,,,7279,51899,38971,19417
,,,7280,51899,38971,19417
,,,7281,51899,38971,19417
,,,7282,51899,38971,19417
,,,7283,51899,38971,19417
,,,7284,51899,38971,19417
,,,7285,51899,38971,19417
,,,7286,51899,38971,19417
,,,7287,51899,38971,19417
,,,7288,51899,38971,19417
,,,7289,51899,38971,19417
,,,7290,51899,38971,19417
,,,7291,51899,38971,19417
,,,7292,51899,38971,19417
,,,7293,51899,38971,19417
,,,7294,51899,38971,19417
,,,7295,51899,38971,19417
,,,7296,51899,38971,19417
,,,7297,51899,38971,19417
,,,7298,51899,38971,19417
,,,7299,51899,38971,19417
,,,7300,51899,38971,19417
,,,7301,51899,38971,19417
,,,7302,51899,38971,19417
,,,7303,51899,38971,19417
,,,7304,51899,38971,19417
,,,7305,51899,38971,19417
,,,7306,51899,38971,19417
,,,7307,51899,38971,19417
,,,7308,51899,38971,19417
,,,7309,51899,38971,19417
,,,7310,51899,38971,19417
,,,7311,51899,38971,19417
,,,7312,51899,38971,19417
,,,7313,51899,38971,19417
,,,7314,51899,38971,19417
,,,7315,51899,38971,19417
,,,7316,51899,38971,19417
,,,7317,51899,38971,19417
,,,7318,51899,38971,19417
,,,7319,51899,38971,19417
,,,7320,51899,38971,19417
,,,7321,51899,38971,19417
,,,7322,51899,38971,19417
,,,7323,51899,38971,19417
,,,7324,51899,38971,19417
,,,7325,51899,38971,19417
,,,7326,51899,38971,19417
,,,7327,51899,38971,19417
,,,7328,51899,38971,19417
,,,7329,51899,38971,19417
,,,7330,51899,38971,19417
,,,7331,51899,38971,19417
,,,7332,51899,38971,19417
,,,7333,51899,38971,19417
,,,7334,51899,38971,19417
,,,7335,51899,38971,19417
,,,7336,51899,38971,19417
,,,7337,51899,38971,19417
,,,7338,51899,38971,19417
,,,7339,51899,38971,19417
,,,7340,51899,38971,19417
,,,7341,51899,38971,19417
,,,7342,51899,38971,19417
,,,7343,51899,38971,19417
,,,7344,51899,38971,19417
,,,7345,51899,38971,19417
,,,7346,51899,38971,19417
,,,7347,51899,38971,19417
,,,7348,51899,38971,19417
,,,7349,51899,38971,19417
,,,7350,51899,38971,19417
,,,7351,51899,38971,19417
,,,7352,51899,38971,19417
,,,7353,51899,38971,19417
,,,7354,51899,38971,19417
,,,7355,51899,38971,19417
,,,7356,51899,38971,19417
,,,7357,51899,38971,19417
,,,7358,51899,38971,19417
,,,7359,51899,38971,19417
,,,7360,51899,38971,19417
,,,7361,51899,38971,19417
,,,7362,51899,38971,19417
,,,7363,51899,38971,19417
,,,7364,51899,38971,19417
,,,7365,51899,38971,19417
,,,7366,51899,38971,19417
,,,7367,51899,38971,19417
,,,7368,51899,38971,19417
,,,7369,51899,38971,19417
,,,7370,51899,38971,19417
,,,7371,51899,38971,19417
,,,7372,51899,38971,19417
,,,7373,51899,38971,19417
,,,7374,51899,38971,19417
,,,7375,51899,38971,19417
,,,7376,51899,38971,19417
,,,7377,51899,38971,19417
,,,7378,51899,38971,19417
,,,7379,51899,38971,19417
,,,7380,51899,38971,19417
,,,7381,51899,38971,19417
,,,7382,51899,38971,19417
,,,7383,51899,38971,19417
,,,7384,51899,38971,19417
,,,7385,51899,38971,19417
,,,7386,51899,38971,19417
,,,7387,51899,38971,19417
,,,7388,51899,38971,19417
,,,7389,51899,38971,19417
,,,7390,51899,38971,19417
,,,7391,51899,38971,19417
,,,7392,51899,38971,19417
,,,7393,51899,38971,19417
,,,7394,51899,38971,19417
,,,7395,51899,38971,19417
,,,7396,51899,38971,19417
,,,7397,51899,38971,19417
,,,7398,51899,38971,19417
,,,7399,51899,38971,19417
,,,7400,51899,38971,19417
,,,7401,51899,38971,19417
,,,7402,51899,38971,19417
,,,7403,51899,38971,19417
,,,7404,51899,38971,19417
,,,7405,51899,38971,19417
,,,7406,51899,38971,19417
,,,7407,51899,38971,19417
,,,7408,51899,38971,19417
,,,7409,51899,38971,19417
,,,7410,51899,38971,19417
,,,7411,51899,38971,19417
,,,7412,51899,38971,19417
,,,7413,51899,38971,19417
,,,7414,51899,38971,19417
,,,7415,51899,38971,19417
,,,7416,51899,38971,19417
,,,7417,51899,38971,19417
,,,7418,51899,38971,19417
,,,7419,51899,38971,19417
,,,7420,51899,38971,19417
,,,7421,51899,38971,19417
,,,7422,51899,38971,19417
,,,7423,51899,38971,19417
,,,7424,51899,38971,19417
,,,7425,51899,38971,19417
,,,7426,51899,38971,19417
,,,7427,51899,38971,19417
,,,7428,51899,38971,19417
,,,7429,51899,38971,19417
,,,7430,51899,38971,19417
,,,7431,51899,38971,19417
,,,7432,51899,38971,19417
,,,7433,51899,38971,19417
,,,7434,51899,38971,19417
,,,7435,51899,38971,19417
,,,7436,51899,38971,19417
,,,7437,51899,38971,19417
,,,7438,51899,38971,19417
,,,7439,51899,38971,19417
,,,7440,51899,38971,19417
,,,7441,51899,38971,19417
,,,7442,51899,38971,19417
,,,7443,51899,38971,19417
,,,7444,51899,38971,19417
,,,7445,51899,38971,19417
,,,7446,51899,38971,19417
,,,7447,51899,38971,19417
,,,7448,51899,38971,19417
,,,7449,51899,38971,19417
,,,7450,51899,38971,19417
,,,7451,51899,38971,19417
,,,7452,51899,38971,19417
,,,7453,51899,38971,19417
,,,7454,51899,38971,19417
,,,7455,51899,38971,19417
,,,7456,51899,38971,19417
,,,7457,51899,38971,19417
,,,7458,51899,38971,19417
,,,7459,51899,38971,19417
,,,7460,51899,38971,19417
,,,7461,51899,38971,19417
,,,7462,51899,38971,19417
,,,7463,51899,38971,19417
,,,7464,51899,38971,19417
,,,7465,51899,38971,19417
,,,7466,51899,38971,19417
,,,7467,51899,38971,19417
,,,7468,51899,38971,19417
,,,7469,51899,38971,19417
,,,7470,51899,38971,19417
,,,7471,51899,38971,19417
,,,7472,51899,38971,19417
,,,7473,51899,38971,19417
,,,7474,51899,38971,19417
,,,7475,51899,38971,19417
,,,7476,51899,38971,19417
,,,7477,51899,38971,19417
,,,7478,51899,38971,19417
,,,7479,51899,38971,19417
,,,7480,51899,38971,19417
,,,7481,51899,38971,19417
,,,7482,51899,38971,19417
,,,7483,51899,38971,19417
,,,7484,51899,38971,19417
,,,7485,51899,38971,19417
,,,7486,51899,38971,19417
,,,7487,51899,38971,19417
,,,7488,51899,38971,19417
,,,7489,51899,38971,19417
,,,7490,51899,38971,19417
,,,7491,51899,38971,19417
,,,7492,51899,38971,19417
,,,7493,51899,38971,19417
,,,7494,51899,38971,19417
,,,7495,51899,38971,19417
,,,7496,51899,38971,19417
,,,7497,51899,38971,19417
,,,7498,51899,38971,19417
,,,7499,51899,38971,19417
,,,7500,51899,38971,19417
,,,7501,51899,38971,19417
,,,7502,51899,38971,19417
,,,7503,51899,38971,19417
,,,7504,51899,38971,19417
,,,7505,51899,38971,19417
,,,7506,51899,38971,19417
,,,7507,51899,38971,19417
,,,7508,51899,38971,19417
,,,7509,51899,38971,19417
,,,7510,51899,38971,19417
,,,7511,51899,38971,19417
,,,7512,51899,38971,19417
,,,7513,51899,38971,19417
,,,7514,51899,38971,19417
,,,7515,51899,38971,19417
,,,7516,51899,38971,19417
,,,7517,51899,38971,19417
,,,7518,51899,38971,19417
,,,7519,51899,38971,19417
,,,7520,51899,38971,19417
,,,7521,51899,38971,19417
,,,7522,51899,38971,19417
,,,7523,51899,38971,19417
,,,7524,51899,38971,19417
,,,7525,51899,38971,19417
,,,7526,51899,38971,19417
,,,7527,51899,38971,19417
,,,7528,51899,38971,19417
,,,7529,51899,38971,19417
,,,7530,51899,38971,19417
,,,7531,51899,38971,19417
,,,7532,51899,38971,19417
,,,7533,51899,38971,19417
,,,7534,51899,38971,19417
,,,7535,51899,38971,19417
,,,7536,51899,38971,19417
,,,7537,51899,38971,19417
,,,7538,51899,38971,19417
,,,7539,51899,38971,19417
,,,7540,51899,38971,19417
,,,7541,51899,38971,19417
,,,7542,51899,38971,19417
,,,7543,51899,38971,19417
,,,7544,51899,38971,19417
,,,7545,51899,38971,19417
,,,7546,51899,38971,19417
,,,7547,51899,38971,19417
,,,7548,51899,38971,19417
,,,7549,51899,38971,19417
,,,7550,51899,38971,19417
,,,7551,51899,38971,19417
,,,7552,51899,38971,19417
,,,7553,51899,38971,19417
,,,7554,51899,38971,19417
,,,7555,51899,38971,19417
,,,7556,51899,38971,19417
,,,7557,51899,38971,19417
,,,7558,51899,38971,19417
,,,7559,51899,38971,19417
,,,7560,51899,38971,19417
,,,7561,51899,38971,19417
,,,7562,51899,38971,19417
,,,7563,51899,38971,19417
,,,7564,51899,38971,19417
,,,7565,51899,38971,19417
,,,7566,51899,38971,19417
,,,7567,51899,38971,19417
,,,7568,51899,38971,19417
,,,7569,51899,38971,19417
,,,7570,51899,38971,19417
,,,7571,51899,38971,19417
,,,7572,51899,38971,19417
,,,7573,51899,38971,19417
,,,7574,51899,38971,19417
,,,7575,51899,38971,19417
,,,7576,51899,38971,19417
,,,7577,51899,38971,19417
,,,7578,51899,38971,19417
,,,7579,51899,38971,19417
,,,7580,51899,38971,19417
,,,7581,51899,38971,19417
,,,7582,51899,38971,19417
,,,7583,51899,38971,19417
,,,7584,51899,38971,19417
,,,7585,51899,38971,19417
,,,7586,51899,38971,19417
,,,7587,51899,38971,19417
,,,7588,51899,38971,19417
,,,7589,51899,38971,19417
,,,7590,51899,38971,19417
,,,7591,51899,38971,19417
,,,7592,51899,38971,19417
,,,7593,51899,38971,19417
,,,7594,51899,38971,19417
,,,7595,51899,38971,19417
,,,7596,51899,38971,19417
,,,7597,51899,38971,19417
,,,7598,51899,38971,19417
,,,7599,51899,38971,19417
,,,7600,51899,38971,19417
,,,7601,51899,38971,19417
,,,7602,51899,38971,19417
,,,7603,51899,38971,19417
,,,7604,51899,38971,19417
,,,7605,51899,38971,19417
,,,7606,51899,38971,19417
,,,7607,51899,38971,19417
,,,7608,51899,38971,19417
,,,7609,51899,38971,19417
,,,7610,51899,38971,19417
,,,7611,51899,38971,19417
,,,7612,51899,38971,19417
,,,7613,51899,38971,19417
,,,7614,51899,38971,19417
,,,7615,51899,38971,19417
,,,7616,51899,38971,19417
,,,7617,51899,38971,19417
,,,7618,51899,38971,19417
,,,7619,51899,38971,19417
,,,7620,51899,38971,19417
,,,7621,51899,38971,19417
,,,7622,51899,38971,19417
,,,7623,51899,38971,19417
,,,7624,51899,38971,19417
,,,7625,51899,38971,19417
,,,7626,51899,38971,19417
,,,7627,51899,38971,19417
,,,7628,51899,38971,19417
,,,7629,51899,38971,19417
,,,7630,51899,38971,19417
,,,7631,51899,38971,19417
,,,7632,51899,38971,19417
,,,7633,51899,38971,19417
,,,7634,51899,38971,19417
,,,7635,51899,38971,19417
,,,7636,51899,38971,19417
,,,7637,51899,38971,19417
,,,7638,51899,38971,19417
,,,7639,51899,38971,19417
,,,7640,51899,38971,19417
,,,7641,51899,38971,19417
,,,7642,51899,38971,19417
,,,7643,51899,38971,19417
,,,7644,51899,38971,19417
,,,7645,51899,38971,19417
,,,7646,51899,38971,19417
,,,7647,51899,38971,19417
,,,7648,51899,38971,19417
,,,7649,51899,38971,19417
,,,7650,51899,38971,19417
,,,7651,51899,38971,19417
,,,7652,51899,38971,19417
,,,7653,51899,38971,19417
,,,7654,51899,38971,19417
,,,7655,51899,38971,19417
,,,7656,51899,38971,19417
,,,7657,51899,38971,19417
,,,7658,51899,38971,19417
,,,7659,51899,38971,19417
,,,7660,51899,38971,19417
,,,7661,51899,38971,19417
,,,7662,51899,38971,19417
,,,7663,51899,38971,19417
,,,7664,51899,38971,19417
,,,7665,51899,38971,19417
,,,7666,51899,38971,19417
,,,7667,51899,38971,19417
,,,7668,51899,38971,19417
,,,7669,51899,38971,19417
,,,7670,51899,38971,19417
,,,7671,51899,38971,19417
,,,7672,51899,38971,19417
,,,7673,51899,38971,19417
,,,7674,51899,38971,19417
,,,7675,51899,38971,19417
