Time_Index,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
2899,0.138542089,1,1,1,1,1,1,1,1,1,0.138542089,0.005426252,1,1,1,1,1,0.008172049,0,0.001310701,0.002851315,0.027796565,0,0,0.005986111,0.595032078,0.477362218,0.543446176,0.3431677,0.684753394,0.53931845,0.585171218,0.680307708
2900,0.138540106,1,1,1,1,1,1,1,1,1,0.138540106,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.713413359,0.531226402,0.673176717,0.432136111,0.772535484,0.639355899,0.678062069,0.760685221
2901,0.138567399,1,1,1,1,1,1,1,1,1,0.138567399,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.733686085,0.583586166,0.723907542,0.5076315,0.781498048,0.639814797,0.690240159,0.754414115
2902,0.138593394,1,1,1,1,1,1,1,1,1,0.138593394,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.738188576,0.626862526,0.740091258,0.543170811,0.779646989,0.614848032,0.684416888,0.735430018
2903,0.138620381,1,1,1,1,1,1,1,1,1,0.138620381,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.734251481,0.656117076,0.742667399,0.533242838,0.775807287,0.59055719,0.679131805,0.713548157
2904,0.138585892,1,1,1,1,1,1,1,1,1,0.138585892,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.738535342,0.670494947,0.733286281,0.517730693,0.775956664,0.567105307,0.673846301,0.659913937
2905,0.138612879,1,1,1,1,1,1,1,1,1,0.138612879,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.74221794,0.681081993,0.720919307,0.447134877,0.762041746,0.5536632,0.655601783,0.674318652
2906,0.138638874,1,1,1,1,1,1,1,1,1,0.138638874,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.737158249,0.680065101,0.708152794,0.412345005,0.678927051,0.534838319,0.627312921,0.658710898
2907,0.138666167,1,1,1,1,1,1,1,1,1,0.138666167,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.711538634,0.678120836,0.685464824,0.342962068,0.530941211,0.511308538,0.575088598,0.560881384
2908,0.138664184,1,1,1,1,1,1,1,1,1,0.138664184,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.674654953,0.662340737,0.649349663,0.387845007,0.448774824,0.470764568,0.498623278,0.500378829
2909,0.138690179,1,1,1,1,1,1,1,1,1,0.138690179,0.005537114,1,1,1,1,1,0,0.003657771,0.001445109,0,0,0.020745398,0.009060629,0,0.617112976,0.666062021,0.584403053,0.368934158,0.387422371,0.422139305,0.378136675,0.429402782
2910,0.138717166,1,1,1,1,1,1,1,1,1,0.138717166,0.12826822,1,1,1,1,1,0.082457295,0.227667339,0.126296665,0.015833895,0.037960794,0.263638661,0.178797529,0.026655278,0.571997291,0.651365851,0.51671918,0.328363467,0.364397269,0.360274366,0.253211063,0.364737296
2911,0.138744459,1,1,1,1,1,1,1,1,1,0.138744459,0.396542792,1,1,1,1,1,0.430746732,0.687011536,0.480625952,0.066090392,0.248634948,0.583529841,0.483410203,0.102937153,0.490662694,0.521017008,0.371640362,0.23764488,0.351760313,0.189675267,0.134703172,0.335036048
2912,0.138741484,1,1,1,1,1,1,1,1,1,0.138741484,0.560216422,1,1,1,1,1,0.681381972,0.839308271,0.684019809,0.156321928,0.415926628,0.753177674,0.634604278,0.206658874,0.271658947,0.323873649,0.164935757,0.154682677,0.261311194,0.131270325,0.046702035,0.285992153
2913,0.138735659,1,1,1,1,1,1,1,1,1,0.138735659,0.646043855,1,1,1,1,1,0.779560562,0.882177492,0.751633583,0.251842136,0.563905172,0.835282215,0.650108009,0.321183302,0.229259373,0.350850257,0.169258625,0.15388167,0.298693743,0.155240455,0.048533921,0.294638185
2914,0.138762952,1,1,1,1,1,1,1,1,1,0.138762952,0.682837221,1,1,1,1,1,0.827649834,0.903139973,0.780243915,0.290306916,0.650292307,0.832424443,0.655116028,0.410110461,0.258612619,0.331412755,0.158099177,0.168599702,0.38719854,0.177775881,0.072387977,0.326031987
2915,0.138789939,1,1,1,1,1,1,1,1,1,0.138789939,0.697877526,1,1,1,1,1,0.83201909,0.899320295,0.784382163,0.30211033,0.703731043,0.808841374,0.718745156,0.470474331,0.287559359,0.324650847,0.13672623,0.168432392,0.433775059,0.199416721,0.092049997,0.367720341
2916,0.138786964,1,1,1,1,1,1,1,1,1,0.138786964,0.702702458,1,1,1,1,1,0.816481246,0.890166812,0.782245908,0.311794325,0.743039065,0.792318325,0.750360464,0.500190848,0.31107682,0.334510436,0.120102344,0.16147082,0.45496419,0.21098406,0.101342249,0.402111498
2917,0.138814257,1,1,1,1,1,1,1,1,1,0.138814257,0.703622777,1,1,1,1,1,0.80393541,0.876557796,0.778962482,0.305313013,0.763086753,0.797677591,0.762959055,0.507863717,0.324707069,0.356184007,0.122841814,0.191056152,0.465668957,0.231068939,0.122081956,0.445707421
2918,0.138841244,1,1,1,1,1,1,1,1,1,0.138841244,0.691696138,1,1,1,1,1,0.790973388,0.880880989,0.762772476,0.277613561,0.76915355,0.778109454,0.749902337,0.501012792,0.335948579,0.362815277,0.13994285,0.252486898,0.465796302,0.252457983,0.148727248,0.483716563
2919,0.138867239,1,1,1,1,1,1,1,1,1,0.138867239,0.650069307,1,1,1,1,1,0.764257646,0.834165131,0.737884208,0.231288078,0.680928612,0.739132928,0.729562482,0.459317839,0.346676894,0.385409325,0.1632326,0.310219813,0.476485436,0.28139157,0.185721939,0.521269115
2920,0.138894226,1,1,1,1,1,1,1,1,1,0.138894226,0.573616185,1,1,1,1,1,0.68994383,0.765966803,0.699679619,0.164231126,0.582268645,0.647579359,0.646543975,0.367382945,0.350581378,0.3746813,0.190892985,0.365356995,0.470608424,0.319467027,0.230699782,0.565001052
2921,0.138896351,1,1,1,1,1,1,1,1,1,0.138896351,0.422947626,1,1,1,1,1,0.578716754,0.563835092,0.524121939,0.103861632,0.473275643,0.425453617,0.4488676,0.271817364,0.378320293,0.393742583,0.227903382,0.436430145,0.472276127,0.364099785,0.300102242,0.577095344
2922,0.138922346,1,1,1,1,1,1,1,1,1,0.138922346,0.141818724,1,1,1,1,1,0.253962519,0.125605669,0.166058142,0.048901044,0.225654123,0.093694373,0.112774111,0.127032968,0.397288246,0.410180572,0.270696995,0.476859194,0.545957975,0.392954135,0.35246242,0.565192087
2923,0.138949333,1,1,1,1,1,1,1,1,1,0.138949333,0.005724321,1,1,1,1,1,0.014484914,0,0.003478114,0.002888374,0.018289812,0,0,0.007599299,0.484781189,0.443236401,0.403455681,0.539366845,0.617982293,0.592248117,0.530134115,0.614228338
2924,0.138976626,1,1,1,1,1,1,1,1,1,0.138976626,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.638507278,0.47511251,0.559764036,0.610600788,0.604007662,0.684747177,0.624193794,0.676565445
2925,0.138973345,1,1,1,1,1,1,1,1,1,0.138973345,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.669466861,0.505488313,0.647636433,0.627647064,0.588470654,0.709470828,0.659588297,0.66747986
2926,0.139000638,1,1,1,1,1,1,1,1,1,0.139000638,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.677553498,0.510012318,0.694704635,0.630095328,0.547515123,0.712902769,0.651618331,0.645872196
2927,0.139027931,1,1,1,1,1,1,1,1,1,0.139027931,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.662203014,0.502350274,0.720103685,0.618013328,0.51587469,0.715706619,0.643149577,0.632311119
2928,0.139054918,1,1,1,1,1,1,1,1,1,0.139054918,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.652014839,0.49791932,0.738588708,0.604089967,0.496317766,0.712966289,0.652638006,0.61556448
2929,0.139051943,1,1,1,1,1,1,1,1,1,0.139051943,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.633287787,0.504417566,0.74608506,0.612582094,0.517257512,0.712252956,0.661679374,0.603725009
2930,0.139046118,1,1,1,1,1,1,1,1,1,0.139046118,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.589780868,0.510815068,0.750333305,0.5936769,0.567479944,0.713370531,0.6750134,0.573088744
2931,0.139073411,1,1,1,1,1,1,1,1,1,0.139073411,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.531374097,0.503935108,0.752427149,0.572628138,0.596295392,0.715320853,0.683632255,0.542321649
2932,0.139099406,1,1,1,1,1,1,1,1,1,0.139099406,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.498450716,0.490012314,0.750035118,0.57841913,0.599330453,0.720820285,0.686677958,0.496853578
2933,0.139097423,1,1,1,1,1,1,1,1,1,0.139097423,0.006364496,1,1,1,1,1,0,0.003758457,0.003189985,0.00E+00,0,0.02207019,0.012473913,0,0.497507282,0.46489062,0.73959023,0.536991383,0.562955769,0.726495663,0.677814045,0.484861012
2934,0.139124716,1,1,1,1,1,1,1,1,1,0.139124716,0.134237374,1,1,1,1,1,0.066532112,0.225572844,0.187075598,0.015837892,0.018363945,0.242977721,0.229057789,0.04414482,0.469724026,0.434786524,0.721701195,0.475719797,0.552779858,0.711879815,0.660998077,0.515817667
2935,0.139150405,1,1,1,1,1,1,1,1,1,0.139150405,0.365346022,1,1,1,1,1,0.309027973,0.682301231,0.598713852,0.044884766,0.091827528,0.47471103,0.558066748,0.13665351,0.420816046,0.32011304,0.56116423,0.502032355,0.528578503,0.487420368,0.409881053,0.501210488
2936,0.139177698,1,1,1,1,1,1,1,1,1,0.139177698,0.473994265,1,1,1,1,1,0.439886901,0.859904546,0.790289728,0.097151549,0.139985059,0.571220217,0.660735474,0.198722753,0.352521407,0.2076233,0.331012296,0.470044599,0.492625672,0.493357681,0.325709188,0.462569384
2937,0.139176021,1,1,1,1,1,1,1,1,1,0.139176021,0.541544657,1,1,1,1,1,0.45127896,0.915445652,0.866812087,0.189881219,0.193831364,0.666249517,0.701867232,0.280181385,0.358941528,0.211843798,0.322509957,0.414050393,0.480442153,0.50026076,0.374581395,0.413167796
2938,0.139170196,1,1,1,1,1,1,1,1,1,0.139170196,0.597109668,1,1,1,1,1,0.495062358,0.93171675,0.868442879,0.340745212,0.250893235,0.723977488,0.756957491,0.345919204,0.380359271,0.205711408,0.328863702,0.408490917,0.471960609,0.497852678,0.342519983,0.366271119
2939,0.139196191,1,1,1,1,1,1,1,1,1,0.139196191,0.635244901,1,1,1,1,1,0.519362062,0.928597816,0.827737665,0.458029444,0.292905263,0.775657519,0.801553082,0.419768577,0.420251109,0.223746974,0.352491699,0.356635023,0.471368625,0.524620777,0.317358171,0.355487645
2940,0.139223178,1,1,1,1,1,1,1,1,1,0.139223178,0.655742773,1,1,1,1,1,0.457912423,0.919653138,0.774562598,0.561753175,0.331304867,0.811357853,0.809402252,0.521777568,0.482568679,0.251865331,0.390340751,0.292307284,0.466807886,0.55472245,0.341429542,0.344318571
2941,0.139221501,1,1,1,1,1,1,1,1,1,0.139221501,0.663973926,1,1,1,1,1,0.392256066,0.909581996,0.746730069,0.62272247,0.40661615,0.822791199,0.804994869,0.551469472,0.532695381,0.283220699,0.437936593,0.272565772,0.451502438,0.591805185,0.379426477,0.32650158
2942,0.139247496,1,1,1,1,1,1,1,1,1,0.139247496,0.649496608,1,1,1,1,1,0.350949,0.882275387,0.725640431,0.586462555,0.444269943,0.798959826,0.810065086,0.561733341,0.543357256,0.306448639,0.484029893,0.247870891,0.447596274,0.632408535,0.430171896,0.316787232
2943,0.139274483,1,1,1,1,1,1,1,1,1,0.139274483,0.628927853,1,1,1,1,1,0.324504876,0.849170745,0.679950871,0.580468622,0.461616482,0.755619743,0.797858716,0.57272342,0.545247662,0.334099377,0.515957939,0.22389877,0.431601535,0.673243262,0.493068091,0.306977069
2944,0.139301776,1,1,1,1,1,1,1,1,1,0.139301776,0.587232611,1,1,1,1,1,0.258215954,0.779909232,0.623202895,0.587207072,0.509089685,0.687036316,0.688901575,0.552585293,0.522202845,0.35028728,0.540745672,0.207415808,0.416492272,0.706692935,0.559366279,0.300529586
2945,0.139298495,1,1,1,1,1,1,1,1,1,0.139298495,0.456203648,1,1,1,1,1,0.19983798,0.567821038,0.458464322,0.539584498,0.504863911,0.442292412,0.478109983,0.498765573,0.492193435,0.382948397,0.571032112,0.206746869,0.40963057,0.724525544,0.635780252,0.273042388
2946,0.139325788,1,1,1,1,1,1,1,1,1,0.139325788,0.177676969,1,1,1,1,1,0.094704924,0.130348134,0.137814195,0.294990137,0.317847121,0.092779768,0.110790232,0.289042498,0.457994759,0.420209384,0.574840316,0.190222246,0.39595168,0.69136043,0.65325661,0.253134266
2947,0.139320269,1,1,1,1,1,1,1,1,1,0.139320269,0.012588666,1,1,1,1,1,0.005890972,0,0.002351135,0.026786648,0.04040638,0.00E+00,0,0.031393947,0.440913675,0.487133638,0.647487722,0.184485283,0.345919641,0.751220148,0.731790209,0.227284609
2948,0.139347256,1,1,1,1,1,1,1,1,1,0.139347256,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.437502953,0.543435133,0.697025972,0.231346858,0.359027596,0.753244989,0.75523559,0.265759354
2949,0.139373252,1,1,1,1,1,1,1,1,1,0.139373252,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.438387529,0.541542852,0.688881132,0.271278586,0.329605686,0.735302629,0.752402666,0.292365905
2950,0.139371268,1,1,1,1,1,1,1,1,1,0.139371268,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.458720621,0.536660143,0.66570603,0.324314178,0.307645865,0.716174617,0.718360509,0.323024774
2951,0.139398561,1,1,1,1,1,1,1,1,1,0.139398561,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.473160479,0.516466359,0.642267532,0.397646373,0.286519418,0.68740664,0.681613755,0.369073473
2952,0.139424556,1,1,1,1,1,1,1,1,1,0.139424556,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.489382989,0.507420038,0.620406315,0.474383148,0.270062733,0.658421403,0.631185516,0.40941449
2953,0.139451544,1,1,1,1,1,1,1,1,1,0.139451544,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.491545622,0.505605113,0.602407295,0.546197275,0.255189516,0.627611139,0.59015169,0.440445165
2954,0.139449866,1,1,1,1,1,1,1,1,1,0.139449866,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.503039521,0.487344436,0.608780019,0.572984805,0.246552826,0.602983489,0.537770407,0.474741638
2955,0.139442743,1,1,1,1,1,1,1,1,1,0.139442743,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.522940973,0.454390149,0.629176573,0.571034352,0.236469642,0.585345436,0.514621041,0.493752885
2956,0.139470037,1,1,1,1,1,1,1,1,1,0.139470037,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.54728868,0.46615657,0.649573912,0.581550555,0.235029554,0.577709889,0.506837362,0.503170666
2957,0.13949733,1,1,1,1,1,1,1,1,1,0.13949733,0.003915978,1,1,1,1,1,0.00E+00,0.003943591,0.003793877,0.003427054,0,0.008821738,0.007478067,0.001657262,0.565561352,0.470752438,0.669508505,0.596483708,0.224719584,0.562645618,0.500284008,0.502299165
2958,0.139494048,1,1,1,1,1,1,1,1,1,0.139494048,0.150367072,1,1,1,1,1,0.165546215,0.201316717,0.156389352,0.189415586,0.095314681,0.113657588,0.147476914,0.159130985,0.571338977,0.487315692,0.699168384,0.603310593,0.211044518,0.529552491,0.496121313,0.501012464
2959,0.139521341,1,1,1,1,1,1,1,1,1,0.139521341,0.52734095,1,1,1,1,1,0.692869879,0.595283557,0.554394032,0.552957406,0.599006126,0.293516241,0.452891524,0.61736147,0.499443361,0.471457369,0.664881034,0.464854176,0.199942215,0.480317489,0.395593571,0.420833291
2960,0.139584942,1,1,1,1,1,1,1,1,1,0.139584942,0.736066098,1,1,1,1,1,0.941654083,0.763838233,0.847665218,0.614508472,0.920599907,0.449272326,0.625615838,0.875018936,0.278294587,0.431224333,0.599597267,0.311318839,0.106109619,0.449643625,0.401469404,0.163032561
2961,0.139612235,1,1,1,1,1,1,1,1,1,0.139612235,0.816188581,1,1,1,1,1,0.995160499,0.811732776,0.947582697,0.601801368,0.986971979,0.59926754,0.781399033,0.928759133,0.300926174,0.443178386,0.581374881,0.364315734,0.059135267,0.440333355,0.417946321,0.232881473
2962,0.13960926,1,1,1,1,1,1,1,1,1,0.13960926,0.848298383,1,1,1,1,1,0.998661325,0.832077376,0.974979647,0.618023364,0.996933988,0.667667501,0.882477991,0.938996047,0.383909713,0.446364987,0.573666354,0.363011481,0.086051622,0.446565834,0.400364243,0.306056452
2963,0.139636247,1,1,1,1,1,1,1,1,1,0.139636247,0.858817619,1,1,1,1,1,0.998530716,0.817358613,0.989337898,0.665503222,0.996841422,0.673841509,0.945317828,0.924925308,0.48478945,0.451809641,0.572719714,0.356536114,0.122297867,0.441493418,0.385062631,0.375216465
2964,0.139630728,1,1,1,1,1,1,1,1,1,0.139630728,0.869240218,1,1,1,1,1,0.997286153,0.794221159,0.995325983,0.697921823,0.993505525,0.703899595,0.980567693,0.923691212,0.543460173,0.447416028,0.568866536,0.347522384,0.178483266,0.405510559,0.392576119,0.400997078
2965,0.139656418,1,1,1,1,1,1,1,1,1,0.139656418,0.877598641,1,1,1,1,1,0.996253936,0.796934873,0.99599907,0.714806049,0.987159923,0.731926438,0.988114873,0.927988813,0.547737001,0.447124208,0.562326021,0.336004705,0.219647029,0.371178355,0.425766384,0.402947212
2966,0.13965474,1,1,1,1,1,1,1,1,1,0.13965474,0.871959388,1,1,1,1,1,0.990950242,0.766956359,0.996372217,0.697079557,0.970124705,0.744710037,0.986502242,0.925346606,0.535771606,0.456322492,0.553133658,0.316166731,0.231517072,0.366352317,0.453293082,0.388887782
2967,0.139682033,1,1,1,1,1,1,1,1,1,0.139682033,0.865232706,1,1,1,1,1,0.984927932,0.722496593,0.992215975,0.696373854,0.973065303,0.740073337,0.978786049,0.929904921,0.512600187,0.461817522,0.548407373,0.287355693,0.223006939,0.382530574,0.470432314,0.362648824
2968,0.139707722,1,1,1,1,1,1,1,1,1,0.139707722,0.84238388,1,1,1,1,1,0.958812089,0.65689226,0.956616586,0.686342498,0.95339378,0.741656884,0.937491749,0.917187832,0.489173439,0.469185042,0.556706606,0.258468785,0.211797361,0.409498099,0.486719692,0.340039157
2969,0.139735015,1,1,1,1,1,1,1,1,1,0.139735015,0.708391257,1,1,1,1,1,0.850871141,0.491787902,0.800453791,0.59757974,0.875248884,0.576796882,0.741643516,0.802675623,0.473378983,0.481505717,0.565660028,0.23015172,0.194587674,0.413824751,0.502785818,0.308426768
2970,0.139733032,1,1,1,1,1,1,1,1,1,0.139733032,0.304834197,1,1,1,1,1,0.412234266,0.118333714,0.298919593,0.342480501,0.507978955,0.161919354,0.220281565,0.433947014,0.438446765,0.465577833,0.543902682,0.199398069,0.188389145,0.365029655,0.464158394,0.27354898
2971,0.139760325,1,1,1,1,1,1,1,1,1,0.139760325,0.021061134,1,1,1,1,1,0.028131726,0,0.009309559,0.034996695,0.058155026,0.001248838,0.002357099,0.042758984,0.512286814,0.52498567,0.648088715,0.192500677,0.224825062,0.41362139,0.585891877,0.294831208
2972,0.139753509,1,1,1,1,1,1,1,1,1,0.139753509,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.62421634,0.617238855,0.748376074,0.205543961,0.313165994,0.476767948,0.682613792,0.372397401
2973,0.139780496,1,1,1,1,1,1,1,1,1,0.139780496,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.695521943,0.686342099,0.781233212,0.180683199,0.387179172,0.530213311,0.746831038,0.411494946
2974,0.139778818,1,1,1,1,1,1,1,1,1,0.139778818,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.727813409,0.725457991,0.791019263,0.147017534,0.456214833,0.599554174,0.776062112,0.42747115
2975,0.139804507,1,1,1,1,1,1,1,1,1,0.139804507,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.742242743,0.738231187,0.791009036,0.117891674,0.502956837,0.670865449,0.794418541,0.429721426
2976,0.1398318,1,1,1,1,1,1,1,1,1,0.1398318,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.746477566,0.732529245,0.790091535,0.103010166,0.546490497,0.727417028,0.802069565,0.433646163
2977,0.139859093,1,1,1,1,1,1,1,1,1,0.139859093,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.747643787,0.735281551,0.786191934,0.102970439,0.593694816,0.75872409,0.802097228,0.440858281
2978,0.139884783,1,1,1,1,1,1,1,1,1,0.139884783,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.744750885,0.740043194,0.781515113,0.110162916,0.629375228,0.765867002,0.801803302,0.450024466
2979,0.139883105,1,1,1,1,1,1,1,1,1,0.139883105,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.735835916,0.737701662,0.767699113,0.118700653,0.6503295,0.762519263,0.800256349,0.449597942
2980,0.139910092,1,1,1,1,1,1,1,1,1,0.139910092,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.727924897,0.740900259,0.755533793,0.126377597,0.662482493,0.755697734,0.798477837,0.436676588
2981,0.139903276,1,1,1,1,1,1,1,1,1,0.139903276,0.013774813,1,1,1,1,1,0.00E+00,0.003651543,0.007627982,0.005802499,0,0.046158341,0.024789994,0.003160093,0.721464353,0.741393946,0.748492594,0.142232968,0.661966384,0.747310681,0.79614828,0.42842875
2982,0.139930569,1,1,1,1,1,1,1,1,1,0.139930569,0.266396555,1,1,1,1,1,0.183233855,0.184308684,0.280451719,0.221255821,0.081466694,0.475149024,0.393981983,0.19148328,0.711014917,0.7363073,0.741363055,0.160406274,0.66485478,0.728863917,0.790252623,0.425379732
2983,0.139928585,1,1,1,1,1,1,1,1,1,0.139928585,0.736127818,1,1,1,1,1,0.711288116,0.558412398,0.793322304,0.716044474,0.537561541,0.900084451,0.862852993,0.697547012,0.604038666,0.664724131,0.674237042,0.1655726,0.639350726,0.390675871,0.600250281,0.359049353
2984,0.139955878,1,1,1,1,1,1,1,1,1,0.139955878,0.922891461,1,1,1,1,1,0.933431966,0.733020249,0.95317104,0.929323723,0.865230793,0.992811858,0.986589274,0.93156445,0.219920462,0.429501399,0.442420133,0.039949991,0.20967266,0.333839996,0.468369324,0.115177785
2985,0.139981568,1,1,1,1,1,1,1,1,1,0.139981568,0.967679763,1,1,1,1,1,0.977160565,0.818834903,0.98998806,0.988477399,0.949339436,0.998658022,0.998888975,0.985860125,0.173069101,0.40260107,0.372539958,0.045302056,0.08629364,0.288206872,0.344103785,0.103922343
2986,0.140008861,1,1,1,1,1,1,1,1,1,0.140008861,0.972332636,1,1,1,1,1,0.966529837,0.855326018,0.984449058,0.992901999,0.968094854,0.998650345,0.998980011,0.988335342,0.122671164,0.420453283,0.296096603,0.07090413,0.076954159,0.21890874,0.219201622,0.088158128
2987,0.140007183,1,1,1,1,1,1,1,1,1,0.140007183,0.965959743,1,1,1,1,1,0.971323396,0.823553047,0.967070864,0.988527238,0.964915952,0.998193539,0.998238922,0.987788956,0.067179808,0.37901466,0.216249189,0.060925315,0.018566888,0.167254271,0.123997673,0.040898108
2988,0.140032872,1,1,1,1,1,1,1,1,1,0.140032872,0.951282218,1,1,1,1,1,0.965575893,0.739302073,0.954681051,0.97946671,0.958197307,0.997112685,0.996523234,0.977974907,0.030127579,0.326919311,0.141634546,0.038921061,0.001417376,0.125918343,0.061705086,0.014377395
2989,0.140027354,1,1,1,1,1,1,1,1,1,0.140027354,0.94343562,1,1,1,1,1,0.9600934,0.679369215,0.959216201,0.975993063,0.953472258,0.996510662,0.993251357,0.975860749,0.015254082,0.28957001,0.094578594,0.026836625,0.001312841,0.088380669,0.024478405,0.004191136
2990,0.140054341,1,1,1,1,1,1,1,1,1,0.140054341,0.930305676,1,1,1,1,1,0.940097387,0.634350159,0.947459265,0.974578887,0.926142854,0.995559912,0.983281226,0.975053797,0.008529098,0.265151916,0.066131946,0.017647996,0.002148342,0.061051009,0.010753413,0.002036522
2991,0.140051365,1,1,1,1,1,1,1,1,1,0.140051365,0.902170851,1,1,1,1,1,0.896952773,0.603377328,0.90144447,0.962106344,0.8710524,0.984071381,0.967854159,0.960172519,0.006667951,0.256375983,0.053498845,0.019040474,0.002689082,0.042575698,0.01013079,0.002545085
2992,0.140078659,1,1,1,1,1,1,1,1,1,0.140078659,0.839563995,1,1,1,1,1,0.798101411,0.569084498,0.818012236,0.897098323,0.821334199,0.92708721,0.905415134,0.916447279,0.007408183,0.245382802,0.050727634,0.022460906,0.004146071,0.034919645,0.011728596,0.003912001
2993,0.140105646,1,1,1,1,1,1,1,1,1,0.140105646,0.658613634,1,1,1,1,1,0.617299244,0.425001914,0.620697069,0.705923496,0.732946608,0.695651936,0.670884916,0.765770301,0.010023858,0.252191207,0.057861016,0.028337771,0.006961336,0.033000094,0.015710242,0.010129698
2994,0.140132939,1,1,1,1,1,1,1,1,1,0.140132939,0.253047657,1,1,1,1,1,0.285099682,0.103199403,0.196624932,0.302505535,0.439100963,0.183428028,0.179920325,0.360514779,0.017291929,0.263068302,0.077835472,0.03892049,0.01348304,0.040759936,0.027519771,0.024772206
2995,0.140129657,1,1,1,1,1,1,1,1,1,0.140129657,0.015951592,1,1,1,1,1,0.020170761,0,0.004646934,0.0248316,0.051416821,0.001235148,0.00127627,0.031010378,0.038351467,0.305330839,0.145237473,0.063620368,0.029011945,0.071595264,0.064560605,0.060425348
2996,0.14015695,1,1,1,1,1,1,1,1,1,0.14015695,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.052618927,0.32950381,0.243934841,0.099605786,0.033887834,0.119293297,0.117668644,0.097688469
2997,0.140184244,1,1,1,1,1,1,1,1,1,0.140184244,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.055558782,0.334611453,0.31770585,0.130616964,0.033711237,0.180390923,0.167480917,0.134018738
2998,0.140177121,1,1,1,1,1,1,1,1,1,0.140177121,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.06519804,0.336398612,0.36335606,0.157437089,0.03498461,0.251245975,0.225785849,0.167832726
2999,0.140212057,1,1,1,1,1,1,1,1,1,0.140212057,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.078675611,0.319531408,0.402635648,0.206532657,0.052509266,0.337836962,0.288451105,0.21329861
