Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
482,0,4.01,4.93,0.82,4.12,0.82,0.82
483,0,4.01,4.93,0.82,4.12,0.82,0.82
484,0,4.01,4.93,0.82,4.12,0.82,0.82
485,0,4.01,4.93,0.82,4.12,0.82,0.82
486,0,4.01,4.93,0.82,4.12,0.82,0.82
487,0,4.01,4.93,0.82,4.12,0.82,0.82
488,0,4.01,4.93,0.82,4.12,0.82,0.82
489,0,4.01,4.93,0.82,4.12,0.82,0.82
490,0,4.01,4.93,0.82,4.12,0.82,0.82
491,0,4.01,4.93,0.82,4.12,0.82,0.82
492,0,4.01,4.93,0.82,4.12,0.82,0.82
493,0,4.01,4.93,0.82,4.12,0.82,0.82
494,0,4.01,4.93,0.82,4.12,0.82,0.82
495,0,4.01,4.93,0.82,4.12,0.82,0.82
496,0,4.01,4.93,0.82,4.12,0.82,0.82
497,0,4.01,4.93,0.82,4.12,0.82,0.82
498,0,4.01,4.93,0.82,4.12,0.82,0.82
499,0,4.01,4.93,0.82,4.12,0.82,0.82
500,0,4.01,4.93,0.82,4.12,0.82,0.82
501,0,4.01,4.93,0.82,4.12,0.82,0.82
502,0,4.01,4.93,0.82,4.12,0.82,0.82
503,0,4.01,4.93,0.82,4.12,0.82,0.82
504,0,4.01,4.93,0.82,4.12,0.82,0.82
505,0,4.01,4.93,0.82,4.12,0.82,0.82
506,0,4.01,4.93,0.82,4.12,0.82,0.82
507,0,4.01,4.93,0.82,4.12,0.82,0.82
508,0,4.01,4.93,0.82,4.12,0.82,0.82
509,0,4.01,4.93,0.82,4.12,0.82,0.82
510,0,4.01,4.93,0.82,4.12,0.82,0.82
511,0,4.01,4.93,0.82,4.12,0.82,0.82
512,0,4.01,4.93,0.82,4.12,0.82,0.82
513,0,4.01,4.93,0.82,4.12,0.82,0.82
514,0,4.01,4.93,0.82,4.12,0.82,0.82
515,0,4.01,4.93,0.82,4.12,0.82,0.82
516,0,4.01,4.93,0.82,4.12,0.82,0.82
517,0,4.01,4.93,0.82,4.12,0.82,0.82
518,0,4.01,4.93,0.82,4.12,0.82,0.82
519,0,4.01,4.93,0.82,4.12,0.82,0.82
520,0,4.01,4.93,0.82,4.12,0.82,0.82
521,0,4.01,4.93,0.82,4.12,0.82,0.82
522,0,4.01,4.93,0.82,4.12,0.82,0.82
523,0,4.01,4.93,0.82,4.12,0.82,0.82
524,0,4.01,4.93,0.82,4.12,0.82,0.82
525,0,4.01,4.93,0.82,4.12,0.82,0.82
526,0,4.01,4.93,0.82,4.12,0.82,0.82
527,0,4.01,4.93,0.82,4.12,0.82,0.82
528,0,4.01,4.93,0.82,4.12,0.82,0.82
529,0,4.01,4.93,0.82,4.12,0.82,0.82
530,0,4.01,4.93,0.82,4.12,0.82,0.82
531,0,4.01,4.93,0.82,4.12,0.82,0.82
532,0,4.01,4.93,0.82,4.12,0.82,0.82
533,0,4.01,4.93,0.82,4.12,0.82,0.82
534,0,4.01,4.93,0.82,4.12,0.82,0.82
535,0,4.01,4.93,0.82,4.12,0.82,0.82
536,0,4.01,4.93,0.82,4.12,0.82,0.82
537,0,4.01,4.93,0.82,4.12,0.82,0.82
538,0,4.01,4.93,0.82,4.12,0.82,0.82
539,0,4.01,4.93,0.82,4.12,0.82,0.82
540,0,4.01,4.93,0.82,4.12,0.82,0.82
541,0,4.01,4.93,0.82,4.12,0.82,0.82
542,0,4.01,4.93,0.82,4.12,0.82,0.82
543,0,4.01,4.93,0.82,4.12,0.82,0.82
544,0,4.01,4.93,0.82,4.12,0.82,0.82
545,0,4.01,4.93,0.82,4.12,0.82,0.82
546,0,4.01,4.93,0.82,4.12,0.82,0.82
547,0,4.01,4.93,0.82,4.12,0.82,0.82
548,0,4.01,4.93,0.82,4.12,0.82,0.82
549,0,4.01,4.93,0.82,4.12,0.82,0.82
550,0,4.01,4.93,0.82,4.12,0.82,0.82
551,0,4.01,4.93,0.82,4.12,0.82,0.82
552,0,4.01,4.93,0.82,4.12,0.82,0.82
553,0,4.01,4.93,0.82,4.12,0.82,0.82
554,0,4.01,4.93,0.82,4.12,0.82,0.82
555,0,4.01,4.93,0.82,4.12,0.82,0.82
556,0,4.01,4.93,0.82,4.12,0.82,0.82
557,0,4.01,4.93,0.82,4.12,0.82,0.82
558,0,4.01,4.93,0.82,4.12,0.82,0.82
559,0,4.01,4.93,0.82,4.12,0.82,0.82
560,0,4.01,4.93,0.82,4.12,0.82,0.82
561,0,4.01,4.93,0.82,4.12,0.82,0.82
562,0,4.01,4.93,0.82,4.12,0.82,0.82
563,0,4.01,4.93,0.82,4.12,0.82,0.82
564,0,4.01,4.93,0.82,4.12,0.82,0.82
565,0,4.01,4.93,0.82,4.12,0.82,0.82
566,0,4.01,4.93,0.82,4.12,0.82,0.82
567,0,4.01,4.93,0.82,4.12,0.82,0.82
568,0,4.01,4.93,0.82,4.12,0.82,0.82
569,0,4.01,4.93,0.82,4.12,0.82,0.82
570,0,4.01,4.93,0.82,4.12,0.82,0.82
571,0,4.01,4.93,0.82,4.12,0.82,0.82
572,0,4.01,4.93,0.82,4.12,0.82,0.82
573,0,4.01,4.93,0.82,4.12,0.82,0.82
574,0,4.01,4.93,0.82,4.12,0.82,0.82
575,0,4.01,4.93,0.82,4.12,0.82,0.82
576,0,4.01,4.93,0.82,4.12,0.82,0.82
577,0,4.01,4.93,0.82,4.12,0.82,0.82
578,0,4.01,4.93,0.82,4.12,0.82,0.82
579,0,4.01,4.93,0.82,4.12,0.82,0.82
580,0,4.01,4.93,0.82,4.12,0.82,0.82
581,0,4.01,4.93,0.82,4.12,0.82,0.82
582,0,4.01,4.93,0.82,4.12,0.82,0.82
583,0,4.01,4.93,0.82,4.12,0.82,0.82
584,0,4.01,4.93,0.82,4.12,0.82,0.82
585,0,4.01,4.93,0.82,4.12,0.82,0.82
586,0,4.01,4.93,0.82,4.12,0.82,0.82
587,0,4.01,4.93,0.82,4.12,0.82,0.82
588,0,4.01,4.93,0.82,4.12,0.82,0.82
589,0,4.01,4.93,0.82,4.12,0.82,0.82
590,0,4.01,4.93,0.82,4.12,0.82,0.82
591,0,4.01,4.93,0.82,4.12,0.82,0.82
592,0,4.01,4.93,0.82,4.12,0.82,0.82
593,0,4.01,4.93,0.82,4.12,0.82,0.82
594,0,4.01,4.93,0.82,4.12,0.82,0.82
595,0,4.01,4.93,0.82,4.12,0.82,0.82
596,0,4.01,4.93,0.82,4.12,0.82,0.82
597,0,4.01,4.93,0.82,4.12,0.82,0.82
598,0,4.01,4.93,0.82,4.12,0.82,0.82
599,0,4.01,4.93,0.82,4.12,0.82,0.82
600,0,4.01,4.93,0.82,4.12,0.82,0.82
601,0,4.01,4.93,0.82,4.12,0.82,0.82
602,0,4.01,4.93,0.82,4.12,0.82,0.82
603,0,4.01,4.93,0.82,4.12,0.82,0.82
604,0,4.01,4.93,0.82,4.12,0.82,0.82
605,0,4.01,4.93,0.82,4.12,0.82,0.82
606,0,4.01,4.93,0.82,4.12,0.82,0.82
607,0,4.01,4.93,0.82,4.12,0.82,0.82
608,0,4.01,4.93,0.82,4.12,0.82,0.82
609,0,4.01,4.93,0.82,4.12,0.82,0.82
610,0,4.01,4.93,0.82,4.12,0.82,0.82
611,0,4.01,4.93,0.82,4.12,0.82,0.82
612,0,4.01,4.93,0.82,4.12,0.82,0.82
613,0,4.01,4.93,0.82,4.12,0.82,0.82
614,0,4.01,4.93,0.82,4.12,0.82,0.82
615,0,4.01,4.93,0.82,4.12,0.82,0.82
616,0,4.01,4.93,0.82,4.12,0.82,0.82
617,0,4.01,4.93,0.82,4.12,0.82,0.82
618,0,4.01,4.93,0.82,4.12,0.82,0.82
619,0,4.01,4.93,0.82,4.12,0.82,0.82
620,0,4.01,4.93,0.82,4.12,0.82,0.82
621,0,4.01,4.93,0.82,4.12,0.82,0.82
622,0,4.01,4.93,0.82,4.12,0.82,0.82
623,0,4.01,4.93,0.82,4.12,0.82,0.82
624,0,4.01,4.93,0.82,4.12,0.82,0.82
625,0,4.01,4.93,0.82,4.12,0.82,0.82
626,0,4.01,4.93,0.82,4.12,0.82,0.82
627,0,4.01,4.93,0.82,4.12,0.82,0.82
628,0,4.01,4.93,0.82,4.12,0.82,0.82
629,0,4.01,4.93,0.82,4.12,0.82,0.82
630,0,4.01,4.93,0.82,4.12,0.82,0.82
631,0,4.01,4.93,0.82,4.12,0.82,0.82
632,0,4.01,4.93,0.82,4.12,0.82,0.82
633,0,4.01,4.93,0.82,4.12,0.82,0.82
634,0,4.01,4.93,0.82,4.12,0.82,0.82
635,0,4.01,4.93,0.82,4.12,0.82,0.82
636,0,4.01,4.93,0.82,4.12,0.82,0.82
637,0,4.01,4.93,0.82,4.12,0.82,0.82
638,0,4.01,4.93,0.82,4.12,0.82,0.82
639,0,4.01,4.93,0.82,4.12,0.82,0.82
640,0,4.01,4.93,0.82,4.12,0.82,0.82
641,0,4.01,4.93,0.82,4.12,0.82,0.82
642,0,4.01,4.93,0.82,4.12,0.82,0.82
643,0,4.01,4.93,0.82,4.12,0.82,0.82
644,0,4.01,4.93,0.82,4.12,0.82,0.82
645,0,4.01,4.93,0.82,4.12,0.82,0.82
646,0,4.01,4.93,0.82,4.12,0.82,0.82
647,0,4.01,4.93,0.82,4.12,0.82,0.82
648,0,4.01,4.93,0.82,4.12,0.82,0.82
649,0,4.01,4.93,0.82,4.12,0.82,0.82
650,0,4.01,4.93,0.82,4.12,0.82,0.82
651,0,4.01,4.93,0.82,4.12,0.82,0.82
652,0,4.01,4.93,0.82,4.12,0.82,0.82
653,0,4.01,4.93,0.82,4.12,0.82,0.82
654,0,4.01,4.93,0.82,4.12,0.82,0.82
655,0,4.01,4.93,0.82,4.12,0.82,0.82
656,0,4.01,4.93,0.82,4.12,0.82,0.82
657,0,4.01,4.93,0.82,4.12,0.82,0.82
658,0,4.01,4.93,0.82,4.12,0.82,0.82
659,0,4.01,4.93,0.82,4.12,0.82,0.82
660,0,4.01,4.93,0.82,4.12,0.82,0.82
661,0,4.01,4.93,0.82,4.12,0.82,0.82
662,0,4.01,4.93,0.82,4.12,0.82,0.82
663,0,4.01,4.93,0.82,4.12,0.82,0.82
664,0,4.01,4.93,0.82,4.12,0.82,0.82
665,0,4.01,4.93,0.82,4.12,0.82,0.82
666,0,4.01,4.93,0.82,4.12,0.82,0.82
667,0,4.01,4.93,0.82,4.12,0.82,0.82
668,0,4.01,4.93,0.82,4.12,0.82,0.82
669,0,4.01,4.93,0.82,4.12,0.82,0.82
670,0,4.01,4.93,0.82,4.12,0.82,0.82
671,0,4.01,4.93,0.82,4.12,0.82,0.82
672,0,4.01,4.93,0.82,4.12,0.82,0.82
673,0,4.01,4.93,0.82,4.12,0.82,0.82
674,0,4.01,4.93,0.82,4.12,0.82,0.82
675,0,4.01,4.93,0.82,4.12,0.82,0.82
676,0,4.01,4.93,0.82,4.12,0.82,0.82
677,0,4.01,4.93,0.82,4.12,0.82,0.82
678,0,4.01,4.93,0.82,4.12,0.82,0.82
679,0,4.01,4.93,0.82,4.12,0.82,0.82
680,0,4.01,4.93,0.82,4.12,0.82,0.82
681,0,4.01,4.93,0.82,4.12,0.82,0.82
682,0,4.01,4.93,0.82,4.12,0.82,0.82
683,0,4.01,4.93,0.82,4.12,0.82,0.82
684,0,4.01,4.93,0.82,4.12,0.82,0.82
685,0,4.01,4.93,0.82,4.12,0.82,0.82
686,0,4.01,4.93,0.82,4.12,0.82,0.82
687,0,4.01,4.93,0.82,4.12,0.82,0.82
688,0,4.01,4.93,0.82,4.12,0.82,0.82
689,0,4.01,4.93,0.82,4.12,0.82,0.82
690,0,4.01,4.93,0.82,4.12,0.82,0.82
691,0,4.01,4.93,0.82,4.12,0.82,0.82
692,0,4.01,4.93,0.82,4.12,0.82,0.82
693,0,4.01,4.93,0.82,4.12,0.82,0.82
694,0,4.01,4.93,0.82,4.12,0.82,0.82
695,0,4.01,4.93,0.82,4.12,0.82,0.82
696,0,4.01,4.93,0.82,4.12,0.82,0.82
697,0,4.01,4.93,0.82,4.12,0.82,0.82
698,0,4.01,4.93,0.82,4.12,0.82,0.82
699,0,4.01,4.93,0.82,4.12,0.82,0.82
700,0,4.01,4.93,0.82,4.12,0.82,0.82
701,0,4.01,4.93,0.82,4.12,0.82,0.82
702,0,4.01,4.93,0.82,4.12,0.82,0.82
703,0,4.01,4.93,0.82,4.12,0.82,0.82
704,0,4.01,4.93,0.82,4.12,0.82,0.82
705,0,4.01,4.93,0.82,4.12,0.82,0.82
706,0,4.01,4.93,0.82,4.12,0.82,0.82
707,0,4.01,4.93,0.82,4.12,0.82,0.82
708,0,4.01,4.93,0.82,4.12,0.82,0.82
709,0,4.01,4.93,0.82,4.12,0.82,0.82
710,0,4.01,4.93,0.82,4.12,0.82,0.82
711,0,4.01,4.93,0.82,4.12,0.82,0.82
712,0,4.01,4.93,0.82,4.12,0.82,0.82
713,0,4.01,4.93,0.82,4.12,0.82,0.82
714,0,4.01,4.93,0.82,4.12,0.82,0.82
715,0,4.01,4.93,0.82,4.12,0.82,0.82
716,0,4.01,4.93,0.82,4.12,0.82,0.82
717,0,4.01,4.93,0.82,4.12,0.82,0.82
718,0,4.01,4.93,0.82,4.12,0.82,0.82
719,0,4.01,4.93,0.82,4.12,0.82,0.82
720,0,4.01,4.93,0.82,4.12,0.82,0.82
721,0,4.01,4.93,0.82,4.12,0.82,0.82
722,0,4.01,4.93,0.82,4.12,0.82,0.82
723,0,4.01,4.93,0.82,4.12,0.82,0.82
724,0,4.01,4.93,0.82,4.12,0.82,0.82
725,0,4.01,4.93,0.82,4.12,0.82,0.82
726,0,4.01,4.93,0.82,4.12,0.82,0.82
727,0,4.01,4.93,0.82,4.12,0.82,0.82
728,0,4.01,4.93,0.82,4.12,0.82,0.82
729,0,4.01,4.93,0.82,4.12,0.82,0.82
730,0,4.01,4.93,0.82,4.12,0.82,0.82
731,0,4.01,4.93,0.82,4.12,0.82,0.82
732,0,4.01,4.93,0.82,4.12,0.82,0.82
733,0,4.01,4.93,0.82,4.12,0.82,0.82
734,0,4.01,4.93,0.82,4.12,0.82,0.82
735,0,4.01,4.93,0.82,4.12,0.82,0.82
736,0,4.01,4.93,0.82,4.12,0.82,0.82
737,0,4.01,4.93,0.82,4.12,0.82,0.82
738,0,4.01,4.93,0.82,4.12,0.82,0.82
739,0,4.01,4.93,0.82,4.12,0.82,0.82
740,0,4.01,4.93,0.82,4.12,0.82,0.82
741,0,4.01,4.93,0.82,4.12,0.82,0.82
742,0,4.01,4.93,0.82,4.12,0.82,0.82
743,0,4.01,4.93,0.82,4.12,0.82,0.82
744,0,4.01,4.93,0.82,4.12,0.82,0.82
745,0,4.01,4.93,0.82,4.12,0.82,0.82
746,0,4.01,4.93,0.82,4.12,0.82,0.82
747,0,4.01,4.93,0.82,4.12,0.82,0.82
748,0,4.01,4.93,0.82,4.12,0.82,0.82
749,0,4.01,4.93,0.82,4.12,0.82,0.82
750,0,4.01,4.93,0.82,4.12,0.82,0.82
751,0,4.01,4.93,0.82,4.12,0.82,0.82
752,0,4.01,4.93,0.82,4.12,0.82,0.82
753,0,4.01,4.93,0.82,4.12,0.82,0.82
754,0,4.01,4.93,0.82,4.12,0.82,0.82
755,0,4.01,4.93,0.82,4.12,0.82,0.82
756,0,4.01,4.93,0.82,4.12,0.82,0.82
757,0,4.01,4.93,0.82,4.12,0.82,0.82
758,0,4.01,4.93,0.82,4.12,0.82,0.82
759,0,4.01,4.93,0.82,4.12,0.82,0.82
760,0,4.01,4.93,0.82,4.12,0.82,0.82
761,0,4.01,4.93,0.82,4.12,0.82,0.82
762,0,4.01,4.93,0.82,4.12,0.82,0.82
763,0,4.01,4.93,0.82,4.12,0.82,0.82
764,0,4.01,4.93,0.82,4.12,0.82,0.82
765,0,4.01,4.93,0.82,4.12,0.82,0.82
766,0,4.01,4.93,0.82,4.12,0.82,0.82
767,0,4.01,4.93,0.82,4.12,0.82,0.82
768,0,4.01,4.93,0.82,4.12,0.82,0.82
769,0,4.01,4.93,0.82,4.12,0.82,0.82
770,0,4.01,4.93,0.82,4.12,0.82,0.82
771,0,4.01,4.93,0.82,4.12,0.82,0.82
772,0,4.01,4.93,0.82,4.12,0.82,0.82
773,0,4.01,4.93,0.82,4.12,0.82,0.82
774,0,4.01,4.93,0.82,4.12,0.82,0.82
775,0,4.01,4.93,0.82,4.12,0.82,0.82
776,0,4.01,4.93,0.82,4.12,0.82,0.82
777,0,4.01,4.93,0.82,4.12,0.82,0.82
778,0,4.01,4.93,0.82,4.12,0.82,0.82
779,0,4.01,4.93,0.82,4.12,0.82,0.82
780,0,4.01,4.93,0.82,4.12,0.82,0.82
781,0,4.01,4.93,0.82,4.12,0.82,0.82
782,0,4.01,4.93,0.82,4.12,0.82,0.82
783,0,4.01,4.93,0.82,4.12,0.82,0.82
784,0,4.01,4.93,0.82,4.12,0.82,0.82
785,0,4.01,4.93,0.82,4.12,0.82,0.82
786,0,4.01,4.93,0.82,4.12,0.82,0.82
787,0,4.01,4.93,0.82,4.12,0.82,0.82
788,0,4.01,4.93,0.82,4.12,0.82,0.82
789,0,4.01,4.93,0.82,4.12,0.82,0.82
790,0,4.01,4.93,0.82,4.12,0.82,0.82
791,0,4.01,4.93,0.82,4.12,0.82,0.82
792,0,4.01,4.93,0.82,4.12,0.82,0.82
793,0,4.01,4.93,0.82,4.12,0.82,0.82
794,0,4.01,4.93,0.82,4.12,0.82,0.82
795,0,4.01,4.93,0.82,4.12,0.82,0.82
796,0,4.01,4.93,0.82,4.12,0.82,0.82
797,0,4.01,4.93,0.82,4.12,0.82,0.82
798,0,4.01,4.93,0.82,4.12,0.82,0.82
799,0,4.01,4.93,0.82,4.12,0.82,0.82
800,0,4.01,4.93,0.82,4.12,0.82,0.82
801,0,4.01,4.93,0.82,4.12,0.82,0.82
802,0,4.01,4.93,0.82,4.12,0.82,0.82
803,0,4.01,4.93,0.82,4.12,0.82,0.82
804,0,4.01,4.93,0.82,4.12,0.82,0.82
805,0,4.01,4.93,0.82,4.12,0.82,0.82
806,0,4.01,4.93,0.82,4.12,0.82,0.82
807,0,4.01,4.93,0.82,4.12,0.82,0.82
808,0,4.01,4.93,0.82,4.12,0.82,0.82
809,0,4.01,4.93,0.82,4.12,0.82,0.82
810,0,4.01,4.93,0.82,4.12,0.82,0.82
811,0,4.01,4.93,0.82,4.12,0.82,0.82
812,0,4.01,4.93,0.82,4.12,0.82,0.82
813,0,4.01,4.93,0.82,4.12,0.82,0.82
814,0,4.01,4.93,0.82,4.12,0.82,0.82
815,0,4.01,4.93,0.82,4.12,0.82,0.82
816,0,4.01,4.93,0.82,4.12,0.82,0.82
817,0,4.01,4.93,0.82,4.12,0.82,0.82
818,0,4.01,4.93,0.82,4.12,0.82,0.82
819,0,4.01,4.93,0.82,4.12,0.82,0.82
820,0,4.01,4.93,0.82,4.12,0.82,0.82
821,0,4.01,4.93,0.82,4.12,0.82,0.82
822,0,4.01,4.93,0.82,4.12,0.82,0.82
823,0,4.01,4.93,0.82,4.12,0.82,0.82
824,0,4.01,4.93,0.82,4.12,0.82,0.82
825,0,4.01,4.93,0.82,4.12,0.82,0.82
826,0,4.01,4.93,0.82,4.12,0.82,0.82
827,0,4.01,4.93,0.82,4.12,0.82,0.82
828,0,4.01,4.93,0.82,4.12,0.82,0.82
829,0,4.01,4.93,0.82,4.12,0.82,0.82
830,0,4.01,4.93,0.82,4.12,0.82,0.82
831,0,4.01,4.93,0.82,4.12,0.82,0.82
832,0,4.01,4.93,0.82,4.12,0.82,0.82
833,0,4.01,4.93,0.82,4.12,0.82,0.82
834,0,4.01,4.93,0.82,4.12,0.82,0.82
835,0,4.01,4.93,0.82,4.12,0.82,0.82
836,0,4.01,4.93,0.82,4.12,0.82,0.82
837,0,4.01,4.93,0.82,4.12,0.82,0.82
838,0,4.01,4.93,0.82,4.12,0.82,0.82
839,0,4.01,4.93,0.82,4.12,0.82,0.82
840,0,4.01,4.93,0.82,4.12,0.82,0.82
841,0,4.01,4.93,0.82,4.12,0.82,0.82
842,0,4.01,4.93,0.82,4.12,0.82,0.82
843,0,4.01,4.93,0.82,4.12,0.82,0.82
844,0,4.01,4.93,0.82,4.12,0.82,0.82
845,0,4.01,4.93,0.82,4.12,0.82,0.82
846,0,4.01,4.93,0.82,4.12,0.82,0.82
847,0,4.01,4.93,0.82,4.12,0.82,0.82
848,0,4.01,4.93,0.82,4.12,0.82,0.82
849,0,4.01,4.93,0.82,4.12,0.82,0.82
850,0,4.01,4.93,0.82,4.12,0.82,0.82
851,0,4.01,4.93,0.82,4.12,0.82,0.82
852,0,4.01,4.93,0.82,4.12,0.82,0.82
853,0,4.01,4.93,0.82,4.12,0.82,0.82
854,0,4.01,4.93,0.82,4.12,0.82,0.82
855,0,4.01,4.93,0.82,4.12,0.82,0.82
856,0,4.01,4.93,0.82,4.12,0.82,0.82
857,0,4.01,4.93,0.82,4.12,0.82,0.82
858,0,4.01,4.93,0.82,4.12,0.82,0.82
859,0,4.01,4.93,0.82,4.12,0.82,0.82
860,0,4.01,4.93,0.82,4.12,0.82,0.82
861,0,4.01,4.93,0.82,4.12,0.82,0.82
862,0,4.01,4.93,0.82,4.12,0.82,0.82
863,0,4.01,4.93,0.82,4.12,0.82,0.82
864,0,4.01,4.93,0.82,4.12,0.82,0.82
865,0,4.01,4.93,0.82,4.12,0.82,0.82
866,0,4.01,4.93,0.82,4.12,0.82,0.82
867,0,4.01,4.93,0.82,4.12,0.82,0.82
868,0,4.01,4.93,0.82,4.12,0.82,0.82
869,0,4.01,4.93,0.82,4.12,0.82,0.82
870,0,4.01,4.93,0.82,4.12,0.82,0.82
871,0,4.01,4.93,0.82,4.12,0.82,0.82
872,0,4.01,4.93,0.82,4.12,0.82,0.82
873,0,4.01,4.93,0.82,4.12,0.82,0.82
874,0,4.01,4.93,0.82,4.12,0.82,0.82
875,0,4.01,4.93,0.82,4.12,0.82,0.82
876,0,4.01,4.93,0.82,4.12,0.82,0.82
877,0,4.01,4.93,0.82,4.12,0.82,0.82
878,0,4.01,4.93,0.82,4.12,0.82,0.82
879,0,4.01,4.93,0.82,4.12,0.82,0.82
880,0,4.01,4.93,0.82,4.12,0.82,0.82
881,0,4.01,4.93,0.82,4.12,0.82,0.82
882,0,4.01,4.93,0.82,4.12,0.82,0.82
883,0,4.01,4.93,0.82,4.12,0.82,0.82
884,0,4.01,4.93,0.82,4.12,0.82,0.82
885,0,4.01,4.93,0.82,4.12,0.82,0.82
886,0,4.01,4.93,0.82,4.12,0.82,0.82
887,0,4.01,4.93,0.82,4.12,0.82,0.82
888,0,4.01,4.93,0.82,4.12,0.82,0.82
889,0,4.01,4.93,0.82,4.12,0.82,0.82
890,0,4.01,4.93,0.82,4.12,0.82,0.82
891,0,4.01,4.93,0.82,4.12,0.82,0.82
892,0,4.01,4.93,0.82,4.12,0.82,0.82
893,0,4.01,4.93,0.82,4.12,0.82,0.82
894,0,4.01,4.93,0.82,4.12,0.82,0.82
895,0,4.01,4.93,0.82,4.12,0.82,0.82
896,0,4.01,4.93,0.82,4.12,0.82,0.82
897,0,4.01,4.93,0.82,4.12,0.82,0.82
898,0,4.01,4.93,0.82,4.12,0.82,0.82
899,0,4.01,4.93,0.82,4.12,0.82,0.82
900,0,4.01,4.93,0.82,4.12,0.82,0.82
901,0,4.01,4.93,0.82,4.12,0.82,0.82
902,0,4.01,4.93,0.82,4.12,0.82,0.82
903,0,4.01,4.93,0.82,4.12,0.82,0.82
904,0,4.01,4.93,0.82,4.12,0.82,0.82
905,0,4.01,4.93,0.82,4.12,0.82,0.82
906,0,4.01,4.93,0.82,4.12,0.82,0.82
907,0,4.01,4.93,0.82,4.12,0.82,0.82
908,0,4.01,4.93,0.82,4.12,0.82,0.82
909,0,4.01,4.93,0.82,4.12,0.82,0.82
910,0,4.01,4.93,0.82,4.12,0.82,0.82
911,0,4.01,4.93,0.82,4.12,0.82,0.82
912,0,4.01,4.93,0.82,4.12,0.82,0.82
913,0,4.01,4.93,0.82,4.12,0.82,0.82
914,0,4.01,4.93,0.82,4.12,0.82,0.82
915,0,4.01,4.93,0.82,4.12,0.82,0.82
916,0,4.01,4.93,0.82,4.12,0.82,0.82
917,0,4.01,4.93,0.82,4.12,0.82,0.82
918,0,4.01,4.93,0.82,4.12,0.82,0.82
919,0,4.01,4.93,0.82,4.12,0.82,0.82
920,0,4.01,4.93,0.82,4.12,0.82,0.82
921,0,4.01,4.93,0.82,4.12,0.82,0.82
922,0,4.01,4.93,0.82,4.12,0.82,0.82
923,0,4.01,4.93,0.82,4.12,0.82,0.82
924,0,4.01,4.93,0.82,4.12,0.82,0.82
925,0,4.01,4.93,0.82,4.12,0.82,0.82
926,0,4.01,4.93,0.82,4.12,0.82,0.82
927,0,4.01,4.93,0.82,4.12,0.82,0.82
928,0,4.01,4.93,0.82,4.12,0.82,0.82
929,0,4.01,4.93,0.82,4.12,0.82,0.82
930,0,4.01,4.93,0.82,4.12,0.82,0.82
931,0,4.01,4.93,0.82,4.12,0.82,0.82
932,0,4.01,4.93,0.82,4.12,0.82,0.82
933,0,4.01,4.93,0.82,4.12,0.82,0.82
934,0,4.01,4.93,0.82,4.12,0.82,0.82
935,0,4.01,4.93,0.82,4.12,0.82,0.82
936,0,4.01,4.93,0.82,4.12,0.82,0.82
937,0,4.01,4.93,0.82,4.12,0.82,0.82
938,0,4.01,4.93,0.82,4.12,0.82,0.82
939,0,4.01,4.93,0.82,4.12,0.82,0.82
940,0,4.01,4.93,0.82,4.12,0.82,0.82
941,0,4.01,4.93,0.82,4.12,0.82,0.82
942,0,4.01,4.93,0.82,4.12,0.82,0.82
943,0,4.01,4.93,0.82,4.12,0.82,0.82
944,0,4.01,4.93,0.82,4.12,0.82,0.82
945,0,4.01,4.93,0.82,4.12,0.82,0.82
946,0,4.01,4.93,0.82,4.12,0.82,0.82
947,0,4.01,4.93,0.82,4.12,0.82,0.82
948,0,4.01,4.93,0.82,4.12,0.82,0.82
949,0,4.01,4.93,0.82,4.12,0.82,0.82
950,0,4.01,4.93,0.82,4.12,0.82,0.82
951,0,4.01,4.93,0.82,4.12,0.82,0.82
952,0,4.01,4.93,0.82,4.12,0.82,0.82
953,0,4.01,4.93,0.82,4.12,0.82,0.82
954,0,4.01,4.93,0.82,4.12,0.82,0.82
955,0,4.01,4.93,0.82,4.12,0.82,0.82
956,0,4.01,4.93,0.82,4.12,0.82,0.82
957,0,4.01,4.93,0.82,4.12,0.82,0.82
958,0,4.01,4.93,0.82,4.12,0.82,0.82
959,0,4.01,4.93,0.82,4.12,0.82,0.82
960,0,4.01,4.93,0.82,4.12,0.82,0.82
961,0,4.01,4.93,0.82,4.12,0.82,0.82
962,0,4.01,4.93,0.82,4.12,0.82,0.82
963,0,4.01,4.93,0.82,4.12,0.82,0.82
964,0,4.01,4.93,0.82,4.12,0.82,0.82
965,0,4.01,4.93,0.82,4.12,0.82,0.82
966,0,4.01,4.93,0.82,4.12,0.82,0.82
967,0,4.01,4.93,0.82,4.12,0.82,0.82
968,0,4.01,4.93,0.82,4.12,0.82,0.82
969,0,4.01,4.93,0.82,4.12,0.82,0.82
970,0,4.01,4.93,0.82,4.12,0.82,0.82
971,0,4.01,4.93,0.82,4.12,0.82,0.82
972,0,4.01,4.93,0.82,4.12,0.82,0.82
973,0,4.01,4.93,0.82,4.12,0.82,0.82
974,0,4.01,4.93,0.82,4.12,0.82,0.82
975,0,4.01,4.93,0.82,4.12,0.82,0.82
976,0,4.01,4.93,0.82,4.12,0.82,0.82
977,0,4.01,4.93,0.82,4.12,0.82,0.82
978,0,4.01,4.93,0.82,4.12,0.82,0.82
