,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand
t104,7179.223657558745,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2453.0959436743788,-24.106386176648428,-0.0,-9608.213215056476,2777.1541093976316,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2744.2220967099875,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1339.9197222027205,-13.167288606227386,-16.347319347802042,-1310.405114248691,5293.337841211863,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1646.1638360728548,-16.17672608555448,-7.133322039383156,-6916.191629159781,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1630.6871701877617,-66.74125555591397,-14.866575266638339,-983.9289061364783,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,184.92077679375558,-1.817202327112811,-3.893813531544983,-3257.1513694135224,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2300.503638229986,-22.606873264357745,-0.0,-990.136964207136,6385.3714659164025,0,1641.9513650586568,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-26.9475098642263,-10205.98921380369,3561.9391457740235,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1339.9197222027205,-13.167288606227386,-44.61101544411255,-2164.241119520962,3306.1711870538597,0,0.0,-549.8463474256679,0.0,-0.0,0.0,0.0,-2580.493146306032,-25.35830874102368,-6.5207887000000015,-143.95259588113672
t105,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-869.7254095445026,-28.683812438149257,-0.0,-10263.963520885552,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-255.92604086379066,-1.5746920714625736,-32.93201268764447,-2932.3552852626826,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1442.9065436941748,-43.17950906766602,-0.0,-1399.7270346265088,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-976.2989521941965,-9.594015116342527,-0.0,-8020.651700393998,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-694.1276298354409,-9.226290558231144,-21.919745138146624,-5035.888529226283,5525.018242303594,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1806.0904109541852,-17.74831230253034,-19.053367352150065,-3682.1261516947284,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,307.08968608762063,-32.47887775223862,-8.189793367936602,-7346.009638261205,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1499.0007248665647,-14.730565449708276,-14.450328826905409,-7855.191296506353,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1475.5470949343378,-14.500088422566975,-43.77015078611256,-8097.13647521467,3411.651367048677,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-122.3756061905819,-1.2025757203009746,-18.87246862,-3269.2007165177943
t106,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-464.03845434064095,-4.5600703918637215,-0.0,-10693.774218135699,3087.2060123196716,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-3054.273999632027,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1502.1913126270308,-14.761919111550414,-28.854976051821144,-1458.5744174636593,8291.912824686118,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-198.66540256568695,-1.9522697131097093,-0.0,-8091.295152407321,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1742.8380844629721,-50.67339076302714,-10.219583865423461,-7443.107304592623,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2787.008929192562,-27.387723540992223,-0.0,-3762.401655981028,4092.5294183113074,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-250.92958294925776,-2.46586581552926,-0.0,-3839.13396954652,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,250.92958294925776,-2.46586581552926,-14.676637526591206,-6619.15854552354,4861.26370684526,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1502.1913126270308,-14.761919111550414,-53.01504121811256,-3291.295433888565,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1706.8747016359177,-16.773327117061488,-0.0,-8754.56972292454
t107,11017.44584344877,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-11017.44584344877,3179.6960714964157,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-3146.764058808771,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1545.7035955079834,-15.189510986731896,-28.854976051821144,-1501.6591084694303,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1622.7137318325397,-15.946283705117883,-0.0,-2576.4028889480655,4952.546656778662,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-566.364345576976,-7.079164533884479,-13.083305378146632,-4366.019841289654,3077.9416084784248,0,0.0,-531.0651781717462,0.0,-0.0,0.0,0.0,0.0,-0.0,-4.38099045857635,-2542.4954398481023,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1125.402709885501,-11.05924633673751,-0.0,-2176.785519479241,5566.456587130486,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1125.402709885501,-11.05924633673751,-19.95772489457041,-6660.84232578468,4174.866692465931,0,0.0,-191.5921890748952,0.0,-0.0,0.0,0.0,0.0,-0.0,-36.74205242304336,-3946.5324509679917,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,643.3744819015324,-6.322391815498492,-0.3839592599999868,-7701.136479231717
t108,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,10.098414453486749,-0.5456745189577652,-0.0,-11171.925482802733,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0575302974678846,-0.00650689773160065,-32.93201268764447,-3190.907041597672,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1542.41227090605,-15.157167391655028,-4.579072603125171,-1522.6760309112697,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1222.373283921346,-12.012168749538846,-0.0,-10216.905782876343,4763.759654185207,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1255.384441322949,-12.336566867970857,-21.518532308146632,-3474.52011368614,5996.998873857496,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-5996.998873857496,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1642.9109890031446,-16.144760606243242,-0.0,-1654.191726092092,2988.353846048876,0,0.0,-2118.7661479942913,0.0,-0.0,0.0,0.0,1642.9109890031446,-16.144760606243242,-14.957483609556506,-2481.3964428419295,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1520.5570582554014,-14.942397888860873,-13.969597051058093,-5130.390566293692,6109.624871434131,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-6109.624871434131
t109,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,64.1733660293749,-8.381822478692042,-0.0,-11218.164286418887,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-18.106278634567243,-0.11140645677678353,-0.0,-3204.5703457942363,0.0,0,863.786387603489,-0.0,0.0,-0.0,0.0,0.0,705.4272602908587,-40.232540250525815,-0.0,-1528.9811076438216,9006.544667704537,0,645.3686490842437,-0.0,0.0,-0.0,0.0,0.0,-4017.378239911909,-39.478468634178974,-0.0,-5595.056608242691,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3899.0160368670086,-52.01122073684005,-17.422737250284364,-9590.744273637982,6576.798308714582,0,1613.087770755124,-0.0,0.0,-0.0,0.0,0.0,-759.1327775918426,-12.432714383400478,-0.0,-7418.320587494464,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1989.983678838547,-19.555417378194967,-0.0,-9050.016884754112,6385.3714659164025,0,2366.4231640102416,-0.0,0.0,-0.0,0.0,0.0,-977.8330237969142,-9.609090320625954,-7.568283530825919,-7756.784232278278,6679.859619489012,0,1330.1299504035983,-0.0,0.0,-0.0,0.0,0.0,1694.3431242154759,-16.65018026441648,-28.22303748555658,-9659.459476358114,7064.468348405683,0,642.0331202882305,-0.0,0.0,-0.0,0.0,0.0,-2580.493146306032,-25.358308741023684,-0.0,-5100.650013646859
t110,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,184.68132557634377,-37.46305669372167,-0.0,-11309.591011750825,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,8.107786451299553,-0.04988654925025037,-0.0,-3230.8459307876296,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1625.729854068342,-55.28361690759576,-28.854976051821144,-1541.5912611089252,8099.212644072786,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2912.963738843062,-28.625471819884748,-0.0,-5157.623433409839,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-156.4091338399387,-76.66560245624713,-10.219583865423457,-5517.867874596493,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1867.0595788244266,-18.34745165104986,-41.25706738457692,-8384.25336850339,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1758.948934776537,-26.493954357409116,-0.0,-8812.043603712887,3972.9434200546452,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2227.50339818279,-21.88950548993232,-19.95772489457041,-1703.5927914873516,3973.473217947363,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2728.1443551371895,-26.809265874889988,-36.74205242304336,-1181.7775445122404,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2580.493146306031,-25.358308741023674,-0.0,-9619.60318597069
t111,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,189.0427389318221,-41.824470049199384,-0.0,-11309.591011750825,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,41.243681601226044,-0.25376901153229336,-32.93201268764447,-3230.8459307876296,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1617.02487527123,-46.578638110483475,-28.854976051821144,-1541.5912611089252,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,507.71349579609114,-28.150585540476655,-0.0,-9486.10757796015,4222.481294117817,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3565.0402912697523,-41.94017708219103,-10.219583865423457,-605.2812419004504,4148.303443541247,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-14.899756273200374,-4133.403687268047,5934.71458165932,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-5934.71458165932,6283.186515014263,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-26.324908706226303,-6256.861606308037,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1561.4377360114822,-15.34412918179803,-21.139801271659213,-8204.813425047038,3306.1711870538597,0,0.0,-642.0331202882305,0.0,-0.0,0.0,0.0,-351.42223634209904,-3.4533994327327266,-0.0,-2309.262430990798
t112,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,121.61430815479542,-1.718968681718573,-0.0,-11282.268082341281,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,32.78343922148744,-0.2017138296795157,-32.93201268764447,-3222.4377435897436,0.0,0,0.0,-415.0328003585294,0.0,-0.0,0.0,0.0,2001.9999999999998,-19.673500847,-28.854976051821144,-1538.4387227426494,4215.062904485723,0,0.0,-114.04629822368165,0.0,-0.0,0.0,0.0,-2743.0395140015376,-26.955639461570286,-0.0,-1331.021452798934,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1717.3523903351652,-19.91080026644392,-10.219583865423457,-7448.384200961399,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1370.8159865865834,-13.470903832763382,-15.57343809652812,-1678.0812799625496,4321.55569597267,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-870.5647895141002,-13.273967654206274,-0.0,-3437.716938804363,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1110.6701523907732,-10.91447062127747,-24.184933934226308,-7460.942213751671,5318.998440737119,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-49.783414574112555,-5269.215026163007,5582.43371833873,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-5582.43371833873
t113,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,94.9620568414105,-1.3387648775129806,-0.0,-11255.996034832102,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,25.38072713921627,-0.15616554555833587,-32.93201268764447,-3215.0805797915937,0.0,0,351.2837622234593,-0.0,0.0,-0.0,0.0,0.0,1194.6917201710264,-11.74014414020408,-0.0,-1534.2353382542815,9006.544667704537,0,96.52878681652416,-0.0,0.0,-0.0,0.0,0.0,688.4289556068302,-13.539727638687708,-0.0,-9777.962682489204,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2897.494348793912,-51.143520291810304,-13.07470967614663,-8594.438313584056,3739.499999372676,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3173.804579946759,-31.188734811086434,-0.0,-534.5066846148304,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1522.9733890390535,-14.966142986622517,-0.0,-8587.59586934619,3578.1663755290115,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1522.9733890390535,-14.966142986622517,-33.716011738226314,-2006.5108317651093,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-849.9964064874256,-8.352849661826834,-2.5545043503224516,-5818.955858989438,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-877.1568221182104,-8.61975298845876,-1.6409789199999807,-6177.050794379014
t114,11092.058458374833,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-11092.058458374833,3201.767562890866,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-3168.835550203222,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1556.3163474301668,-15.29380168799567,-28.854976051821144,-1512.16756969035,7028.307903618171,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-16.658911802749024,-7011.648991815421,2755.8312257077914,0,0.0,-0.0,0.0,-0.0,0.0,0.0,945.125528537897,-41.485123559822796,-10.219583865423457,-3649.2520468204425,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1934.1891965121483,-31.765670558010424,-3.8589512281323364,-1108.127790180134,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,114.69247030162677,-13.88561542103919,-6.354080655936601,-3407.7002499261307,2988.353846048876,0,0.0,-1214.1295032735575,0.0,-0.0,0.0,0.0,-763.8550128491028,-7.506344776359649,-34.51636403622631,-968.3466211136304,6383.032832238128,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1556.3163474301668,-15.29380168799567,-36.74205242304336,-4774.680630696922,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1638.2262105217271,-16.09872364649191,-0.0,-8686.59583528092
t115,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-405.63599820798083,-8.31666770543252,-0.0,-10748.42007695479,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-119.08395370804946,-0.7327138618234011,-32.93201268764447,-3070.039350628063,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1502.2047810950676,-37.32528689885615,-0.0,-1464.8794941962112,6598.280773996013,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-4017.378239911909,-39.478468634178974,-0.6226740406167188,-2540.801391409308,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2405.720258985991,-46.32365816719567,-12.92193808882603,-8107.636857488071,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-76.65683207001695,-29.601250715788833,-19.88197736560455,-6450.658248563172,3533.1742391370094,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1467.8016925279023,-14.423974945642216,-11.475774885110807,-2039.4727967783544,2990.925335346814,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-20.327778524226304,-2970.597556822587,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1148.0314990597349,-11.281617716850336,-22.94196658433689,-7793.66753424756,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1030.6001772850645,-10.127629101266766,-0.0,-8084.940896589482
t116,7050.962909636125,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3405.4073516129097,-33.46467753063766,-1.3097777777778,-10421.595805940618,3010.4813041389634,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2977.549291451319,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1488.5892125552436,-38.99027943507436,-28.854976051821144,-1420.7439570683482,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1974.1508713691098,-19.399829590402582,-2.7163361006167186,-2218.7958674255947,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.6380698067052215,-52.154573615488985,-10.219583865423457,-2634.4878194725843,3077.9416084784248,0,0.0,-274.8444438868738,0.0,-0.0,0.0,0.0,-2087.128512179895,-20.510052223860647,-37.29076979857693,-658.1678303892179,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1949.8243737151397,-19.160774958934088,-6.9871693151108065,-5236.923905142574,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-542.5212767764423,-5.331315084004424,-19.95772489457041,-2420.543529293859,3126.174301920858,0,0.0,-66.66068988312279,0.0,-0.0,0.0,0.0,-2728.1443551371895,-26.809265874889988,-36.74205242304336,-267.81793860261274,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,487.48600777263863,-4.790487705702125,-14.357400720000001,-3774.5093064007965
t117,10374.977961098573,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-10.1297777777778,-10364.848183320795,3038.4600964098586,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-77.72717935431115,-2960.732917055547,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1490.6120923006226,-34.709082035097204,-42.51497605182113,-1413.3880342137045,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,161.02651423282265,-18.478555799046436,-0.0,-4357.6108629195,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,825.1883717762707,-46.09827695347781,-30.334070739093363,-6509.918218841802,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2852.6363655069663,-28.032639337154997,-36.83524716257693,-9364.566787721817,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-423.6169024933492,-13.913213829258058,-0.0,-6642.0585069711515,4500.858147557858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-496.1045506840955,-4.875181467574478,-11.845547907821087,-3988.032867498367,3126.174301920858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2511.325799692567,-24.678606517155178,-46.85269222611256,-543.317203485023,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1898.4160909466707,-18.655589696901973,-0.0,-5147.396667762111
t118,11012.545927166138,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-816.1590215659838,-8.020332268763774,-15.8297777777778,-10172.536795553613,3017.3668796236007,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-111.28717935431115,-2906.0797002692893,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1456.5856125994417,-14.313755386215348,-55.15497605182112,-1387.1168811614052,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2661.6685899383297,-26.156013615676834,-0.0,-1527.238300931717,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,733.576245918093,-48.441802461831216,-10.49188406882603,-6435.804754145537,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1467.6125276818707,-14.422116037171376,-24.41313710507692,-8005.5755832542045,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-940.9895492340537,-15.332460039317978,-0.0,-6123.266614020387,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-309.6303601374046,-3.042713862347724,-0.0,-6072.6983919166505,3126.174301920858,0,0.0,-1048.031472394106,0.0,-0.0,0.0,0.0,-810.2952625730212,-7.962709557717492,-46.619671028112556,-1213.2651863679005,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1880.9683972493876,-18.484132545687338,-0.0,-8926.952613109384
t119,9324.612181454451,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-19.05295370370368,-9305.55922775075,2810.925357285969,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-152.88717935431112,-2658.0381779316576,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1352.4971312596913,-13.290885842858446,-70.83497605182113,-1268.371269365012,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2013.3689466207788,-19.785222615717974,-16.54239489261672,-2165.3663403566097,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1018.3642111811122,-23.17785573793934,-10.219583865423457,-4709.400543973627,5593.756502854208,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-37.07536639857692,-5556.681136455631,4288.833953668287,0,0.0,-0.0,0.0,-0.0,0.0,0.0,824.2119989020208,-8.099468260992243,-1.9033247365147903,-5103.0431595728005,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-824.2119989020208,-8.099468260992243,-18.71531474889744,-2137.327064136966,3864.939871502406,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-9.249842730822099,-0.09089749690281984,-36.74205242304336,-3818.8570788516377,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1688.485869273022,-16.592621468176986,-0.0,-8736.361596210529
t120,10352.959257408194,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1967.4177058010932,-19.333663287452847,-19.05295370370368,-8347.154934615945,2565.9192733546793,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-181.14717935431116,-2384.7720940003683,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1230.8770609937187,-12.095734716290107,-80.71497605182113,-1138.0663502256075,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,408.57963933217775,-4.015080859374901,-0.0,-9411.10922617734,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,4061.5443697607657,-47.94264753224456,-30.334070739093363,-9744.429846247529,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1178.2922980372582,-11.578988273451335,-25.439372506576927,-1862.6309496611382,6263.189701496339,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-11.097871375110808,-6252.091830121228,4118.707916274572,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-4118.707916274572,5103.857849467444,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1230.8770609937187,-12.095734716290107,-44.738569354112556,-3816.1464844033217,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1324.4140052545918,-13.014915111965472,-6.940546779999998,-5720.098881259126
t121,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3509.2944944338824,-35.75799229462985,-18.393234585126777,-7598.927021554564,2431.6272417978184,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-79.62680474919088,-0.4899372400371844,-181.14717935431116,-2170.3633204542793,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1181.24494173943,-65.22653542701532,-80.93497605182112,-1035.083430260594,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-364.0766006071787,-33.94909220194385,-0.0,-8608.518974895414,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,804.9496130901173,-40.55119385824543,-18.58110877082603,-6506.9795052191475,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2987.8581535428607,-29.361453503716945,-33.96580037057693,-9501.32920838315,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3070.6192291415205,-30.174740262402693,-11.475774885110807,-200.9777314124458,2988.353846048876,0,0.0,-1399.8124131909103,0.0,-0.0,0.0,0.0,198.24362155605874,-1.9481249033943402,-19.95772489457041,-1764.87920461606,6679.859619489012,0,772.9818304701273,-0.0,0.0,-0.0,0.0,0.0,2728.1443551371895,-26.809265874889988,-52.265642488112555,-10101.910896733327,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-876.8235561338837,-8.61647800912563,-0.0,-6179.028314262674
